ID;Label;KeywordsB2018;KeywordsA2018
Cardenas, H.;Cardenas, H.;;Apoptosis,Ishikawa cells,2-methoxyestradiol,F-spondin,Cancer
Orihuela, P.A.;Orihuela, P.A.;;Apoptosis,Ishikawa cells,2-methoxyestradiol,F-spondin,Cancer
García Morales, L.G.;García Morales, L.G.;;Multi-Applications,Population-Based Incremental Learning,Task mapping,Multi-Processor system-on-Chip,Network-on-Chip
Aedo Cobo, J.E.;Aedo Cobo, J.E.;;Multi-Applications,Population-Based Incremental Learning,Multi-Processor System-on-Chip,Task mapping,Multi-Processor system-on-Chip,Wireless NoC,Simulation Tools for WNoC,Network-on-Chip
Bagherzadeh, N.;Bagherzadeh, N.;;Multi-Applications,Population-Based Incremental Learning,Multi-Processor System-on-Chip,Task mapping,Multi-Processor system-on-Chip,Wireless NoC,Simulation Tools for WNoC,Network-on-Chip
Martinez-Vargas, J.D.;Martinez-Vargas, J.D.;MEG/EEG brain imaging,Kernel matrix,MSP,Beamformers;Gaussian kernel,M/EEG inverse problem,multiple kernel learning,enhanced data covariance
Duque-Muñoz, L.;Duque-Muñoz, L.;Relevant analysis,Kernel matrix,Triaxial accelerometer,Customized wavelet,Fall detection,MEG/EEG brain imaging,Brain state classification,Sports performance,Epileptic seizure detection,Beamformers,MSP;Gaussian kernel,M/EEG inverse problem,multiple kernel learning,enhanced data covariance
Vargas-Bonilla, F.;Vargas-Bonilla, F.;;Gaussian kernel,M/EEG inverse problem,multiple kernel learning,enhanced data covariance
Lopez, J.D.;Lopez, J.D.;Brain-computer interface,Forward problem,Greedy Search,Beamformers,EEG brain imaging;optically pumped magnetometers,magnetometers,Magnetoencephalography,magnetic sensors,Kalman filter,EEG phenotypes,magnetic noise,M/EEG inverse problem,enhanced data covariance,noise cancellation,magnetic field measurement,ex-combatants,functional connectivity,multiple kernel learning,machine learning,Gaussian kernel,graph theory,scalp EEG
Castellanos-Dominguez, G.;Castellanos-Dominguez, G.;Kernel functions,ECG feature extraction,Relevance analysis,Relevant analysis,Kernel matrix,Customized wavelet,MEG/EEG brain imaging,Brain state classification,Epileptic seizure detection,Beamformers,MSP;Gaussian kernel,M/EEG inverse problem,multiple kernel learning,enhanced data covariance
Pinto, M.;Pinto, M.;Ibero-America,Information literacy,Universities,Lessons learned,Libraries,Collaborative work;Mobile information literacy,Higher education,Bibliometric analysis,Scientific production
Fernández-Pascual, R.;Fernández-Pascual, R.;;Mobile information literacy,Higher education,Bibliometric analysis,Scientific production
Caballero-Mariscal, D.;Caballero-Mariscal, D.;;Mobile information literacy,Higher education,Bibliometric analysis,Scientific production
Guerrero, D.;Guerrero, D.;;Mobile information literacy,Higher education,Bibliometric analysis,Scientific production
Uribe, A.;Uribe, A.;;Mobile information literacy,Higher education,Bibliometric analysis,Scientific production
Vásquez-Correa, J.C.;Vásquez-Correa, J.C.;UPDRS score,Speech enhancement,Voice segmentation,Wavelet transform,Speaker model,Parkinson’s disease,Dysarthria,Non-controlled noise conditions,Background noise,Continuous speech,Articulation,Noisy Speech Signal,Voiced/unvoiced,Speech emotion recognition,Convolutional neural network,Language independent assessment,Speech Enhancement,Mobile device,Non-modal phonation,Time-frequency representations,Wavelet packet transform,Fundamental frequency estimation,I-vectors,Telephone channel,UPDRS,Train/Test mismatch,Neural networks,Parkinson's disease,Prosody,Speech,Non-linear speech processing,Aging voice,Non-stationary signals,Time dependent ARMA models,Phonological features,Non-linear dynamics,Monitoring,Multi-class SVM,Phonation;Intelligibility,Geometrical features,i–Vectors,handwriting,Phonation,speech,Parkinson’s disease,Dysarthria,Gait assessment,Recurrent neural network,Pathological speech,Speaker models,deep learning,Articulation,Kinematic features,Classification,Phonological posteriors,Gated recurrent units,Python,Inertial sensors,Dysarthria assessment,Automatic speech recognition,I-vectors,Speech disorders,Longitudinal analysis,Parkinson's disease,Prosody,Nonlinear dynamics,Handwriting processing,Phonological features,Gait processing,Parkinson's Disease,Software,gait,Non-linear dynamics,Multitask learning,convolutional neural networks,GMM–UBM,Speech processing,Articulation analysis,Handwriting
Arias-Vergara, T.;Arias-Vergara, T.;Speech enhancement,Speaker model,Parkinson’s disease,Dysarthria,Non-controlled noise conditions,Pathological speech,Speech corpus,Articulation,Voiced/unvoiced,GMM-UBM,MFCCs,Mobile device,UPDRS,User modeling,Speech disorders,Neural networks,Parkinson's disease,Prosody,Speech,Aging voice,Speaker Verification,Monitoring,Multi-class SVM,Phonation,Speech monitoring;Intelligibility,i–Vectors,handwriting,Speech enhancement,speech,Parkinson’s disease,Dysarthria,Gait assessment,Mobile devices,Speech impairments,Speaker models,deep learning,Classification,Inertial sensors,Dysarthria assessment,Automatic speech recognition,I-vectors,Speech disorders,Longitudinal analysis,Parkinson's disease,Nonlinear dynamics,Phonological features,Multitask learning,gait,convolutional neural networks,GMM–UBM,Speech processing,Articulation analysis
Klucken, J.;Klucken, J.;;deep learning,gait,handwriting,Parkinson's disease,convolutional neural networks,speech
Nöth, E.;Nöth, E.;Continuous speech characterization,Atypical speech,Hesitation in speech,Pathological speech,Continuous speech,Internet,Reverberant environments,Mobile device,Time-frequency representations,Train/Test mismatch,Speech signal,Laryngeal pathologies (LP),Voiced/unvoiced transitions,Nonlinear behavior,Articulatory,Noise measures,Mobile communications network,Kernel Principal Component analysis,Parkinson’s disease,Speaker model,Pitch modulation,Voiced/unvoiced,Non-modal phonation,Wavelet packet transform,Speech compression,Unvoiced frames,Parkinson's disease,Disphonia,Speech,Non-linear speech processing,Phonological features,Telemonitoring,UPDRS score,Decision trees,Speech enhancement,phonological vocoding,relative spectra analysis,Wavelet transform,Interpretation,Dysarthria,Non-controlled noise conditions,Background noise,Dysphonia,Articulation,linear prediction,Acoustic features,Speech emotion recognition,GMM-UBM,Convolutional neural network,Multi-language,Periodicity,non-modal phonation,Laryngeal pathologies,I-vectors,UPDRS,User modeling,Spectral-cepstral modeling,Speech disorders,Language and motor planning,Prosody,Non-stationary signals,Non-linear dynamics,Monitoring,Disarhtria,Time-frequency analysis,Hypernasality,Speech monitoring,speech spectrum,Stability,Cosine distance,Energy content,Time-frequency,Speech codec,Language independent assessment,cepstral analysis,Paralinguistics,Hidden Markov models,Telephone channel,Pathological voice detection,Glottal flow,Visualization,Phonatory,Voiced/unvoiced frames,Time dependent ARMA models,Parkinson's disease (PD),Phonation,Nonlinear dynamic parameterization;Intelligibility,i–Vectors,handwriting,speech,Parkinson’s disease,Dysarthria,Gait assessment,Recurrent neural network,Pathological speech,GMM–UBM,Speaker models,deep learning,Articulation,Classification,Phonological posteriors,Python,Inertial sensors,Dysarthria assessment,Automatic speech recognition,I-vectors,Speech disorders,Longitudinal analysis,Parkinson's disease,Prosody,Nonlinear dynamics,Handwriting processing,Phonological features,Gait processing,Parkinson's Disease,Software,gait,Multitask learning,convolutional neural networks,Phonation,Speech processing,Articulation analysis,Gated recurrent units
Popescu, I.;Popescu, I.;;Symmetry,Oscillator strength,Excited levels,Dipole matrix elements,Nanoscale,Quantum dots
Hristache, M.;Hristache, M.;;Symmetry,Oscillator strength,Excited levels,Dipole matrix elements,Nanoscale,Quantum dots
Ciobanu, S.-S.;Ciobanu, S.-S.;;Symmetry,Oscillator strength,Excited levels,Dipole matrix elements,Nanoscale,Quantum dots
Radu, A.;Radu, A.;;Symmetry,Finite confinement,Finite element method,Oscillator strength,Excited levels,Dipole matrix elements,2D quantum ring,Nanoscale,Quantum dots
Santoro, B.F.;Santoro, B.F.;;DAE,Model predictive control,HVAC,Building climatization,Thermal comfort,Energy efficiency,NMPC
Rincón, D.;Rincón, D.;;DAE,Model predictive control,HVAC,Building climatization,Thermal comfort,Energy efficiency,NMPC
da Silva, V.C.;da Silva, V.C.;;DAE,Model predictive control,HVAC,Building climatization,Thermal comfort,Energy efficiency,NMPC
Mendoza, D.F.;Mendoza, D.F.;;DAE,Model predictive control,HVAC,Building climatization,Thermal comfort,Energy efficiency,NMPC
Jaramillo, J.;Jaramillo, J.;;Distributed System,Hidden Markov Models,Apache Spark,Process Mining,Hidden semi-Markov Models
Arias, J.;Arias, J.;;Distributed System,Hidden Markov Models,Apache Spark,Process Mining,Hidden semi-Markov Models
Yepes Montoya, H.D.;Yepes Montoya, H.D.;;optical transport networks,network migration,migration model,data center interconnection
Maria Cardenas Soto, A.;Maria Cardenas Soto, A.;;optical transport networks,network migration,migration model,data center interconnection
Perez, A.E.;Perez, A.E.;;Machine Learning,Coherent Optical Systems,16-QAM
Granada Torres, J.J.;Granada Torres, J.J.;;Mach Zehn-der Modulator (MZM),Machine Learning,Coherent Optical Systems,Elastic Optical Networks (EON),16-QAM,Wavelength Division Multiplexing (WDM),Optical Frequency Comb Generation (OFCG)
Lopera, J.A.;Lopera, J.A.;;and Ultrashort pulses,Erbium-doped-fiber-laser,Erbium-doped fiber laser,Pulse duration,Saturable Absorber,Spectral width,Graphene,D-shaped optical fiber,Saturable absorber,D-shaped Optical fiber,Dispersion,Cavity length,Mode-locking,Pulse repetition rate
Granada, J.J.;Granada, J.J.;;and Ultrashort pulses,Erbium-doped-fiber-laser,Graphene,Saturable absorber,D-shaped Optical fiber,Mode-locking
Cardenas, A.M.;Cardenas, A.M.;;and Ultrashort pulses,Erbium-doped-fiber-laser,Graphene,Saturable absorber,D-shaped Optical fiber,Mode-locking
Zapata, J.D.;Zapata, J.D.;;and Ultrashort pulses,Erbium-doped-fiber-laser,Erbium-doped fiber laser,Pulse duration,Saturable Absorber,Spectral width,Graphene,D-shaped optical fiber,Saturable absorber,D-shaped Optical fiber,Dispersion,Cavity length,Mode-locking,Pulse repetition rate
Cortes, F.M.;Cortes, F.M.;;alarm prioritization,similarity-based correlation,Signature-based IDS,false alarm reduction
Gaviria Gomez, N.;Gaviria Gomez, N.;Performance evaluation model,Throughput,P2P streaming,single-hop wireless networks,NS-3;alarm prioritization,similarity-based correlation,Signature-based IDS,false alarm reduction
Lopez Sanchez, D.A.;Lopez Sanchez, D.A.;;Optical Frequency Comb Generation (OFCG),Mach Zehn-der Modulator (MZM),Elastic Optical Networks (EON),Wavelength Division Multiplexing (WDM)
Cardenas Soto, A.M.;Cardenas Soto, A.M.;;Optical Frequency Comb Generation (OFCG),Mach Zehn-der Modulator (MZM),Elastic Optical Networks (EON),Wavelength Division Multiplexing (WDM)
Arroyave, K.;Arroyave, K.;;and Ultrashort pulses,Pulse duration,Erbium-doped fiber laser,Saturable Absorber,Spectral width,D-shaped optical fiber,Graphene,Dispersion,Cavity length,Mode-locking,Pulse repetition rate
Aza, E.F.;Aza, E.F.;;IEEE 802.11,QoS,Handoff,streaming video,Throughput,Load Balancing,wireless SDN
Urrea, J.P.;Urrea, J.P.;;WLAN,IEEE 802.11,802.11e,Admission Control,QoS,SDWN,Handoff,SDN,streaming video,Throughput,Load Balancing,wireless SDN
Rodriguez, C.A.;Rodriguez, C.A.;Computational biology,Antidotes,Acetylcholinesterase,Organophosphorus compounds,Drug discovery;Computational biology,Antidotes,Drug discovery,Oximes,Molecular docking
Zuluaga, A.F.;Zuluaga, A.F.;Computational biology,Antidotes,Acetylcholinesterase,Organophosphorus compounds,Drug discovery;Computational biology,Antidotes,Drug discovery,Oximes,Molecular docking
Spinnewyn, B.;Spinnewyn, B.;Application placement,Quality of service,Reliability,Cloud computing;Network function virtualization,resource allocation,network function virtualization,optimization,Resource allocation,Optimization,Heuristics,Orchestration,orchestration
Botero, J.F.;Botero, J.F.;virtual network functions,Embedding algorithms,IEEE 802.11,service function chaining,Virtualization,Renewable energies,Network,Application placement,Service chaining and placement,Architecture,SDN,Chaining of Network Functions,SON,virtualization,NFV orchestration,VNF forwarding graph,scan delay,Chaining of network functions,elastic optical networks,IEC 61850,Virtual Network Embedding,Service function chaining,scheduling,Virtual Optical Network Embedding,Network function virtualization,Communication,Quality of service,Paths algebra,Substation,fault-tolerant,architecture,Virtual Networks,critical networks,Power,virtual optical network embedding,network,Control plane,substation,Energy efficiency,network virtualization,Virtual network embedding,Virtual data center Embedding,Virtualized Datacenter,OpenFlow,Optimal control,Elastic Optical Networks,Network Function Virtualization,resource allocation,Power Substation,Data center,Network virtualization,Orchestration and resource allocation,Multi-constraint routing,HetNets,handoff management,Reliability,Virtual Network embedding,Orchestration and Allocation,Network Virtualization,Green communications,communication,power,Framework,Distributed algorithm,Cloud computing;GOOSE,IEEE 802.11,Admission Control,HTB,SDN,loop-based topology,Heuristics,disjoint paths,graph metrics,orchestration,SV,Software Defined Networks,Queue,management,QoS,optimization,Resource allocation,elastic optical networks,IEC 61850,smart grid,Network function virtualization,spider web,graph theory,multicast,Power substation,wireless SDN,Demand response,energy management,802.11e,network function virtualization,SDWN,BFS,Security,green service level (supply demand) agreements,power substation,network virtualization,sFlow,meta-heuristics,Orchestration,latency,Reconnaissance,WLAN,resource allocation,Optimization,network reliability,Virtual optical network embedding,handoff management,Quality of Service,Intrusion,Attack
Donato, C.;Donato, C.;;Network function virtualization,resource allocation,network function virtualization,optimization,Resource allocation,Optimization,Heuristics,Orchestration,orchestration
Latre, S.;Latre, S.;;Network function virtualization,resource allocation,network function virtualization,optimization,Resource allocation,Optimization,Heuristics,Orchestration,orchestration
Cabarcas, F.;Cabarcas, F.;;ZHFE,Encryption schemes,UOV,Rainbow,Algebraic attack,X86 architecture,PCLMULQDQ,SIMD,Multivariate public-key cryptography,Signature schemes
Cabarcas, D.;Cabarcas, D.;;ZHFE,Encryption schemes,UOV,Rainbow,Algebraic attack,X86 architecture,PCLMULQDQ,SIMD,Multivariate public-key cryptography,Signature schemes
Baena, J.;Baena, J.;;ZHFE,Encryption schemes,UOV,Rainbow,Algebraic attack,X86 architecture,PCLMULQDQ,SIMD,Multivariate public-key cryptography,Signature schemes
Rios-Urrego, C.D.;Rios-Urrego, C.D.;;Geometrical features,Kinematic features,Non-linear dynamics,Parkinson's disease,Handwriting
Vargas-Bonilla, J.F.;Vargas-Bonilla, J.F.;Mobile communications network,Continuous speech characterization,speech spectrum,Voice Assessment,relative spectra analysis,Parkinson’s disease,Dysarthria,MSP,Background noise,Dysphonia,Time-frequency,Kernel matrix,Speech corpus,Internet,MEG/EEG brain imaging,linear prediction,Speech emotion recognition,Beamformers,GMM-UBM,Speech codec,MFCCs,cepstral analysis,Wavelet packet transform,Speech discrimination,Telephone channel,User modeling,Speech disorders,Speech compression,Train/Test mismatch,Glottal flow,Parkinson's disease,Pathological voice detection,Non-linear speech processing,Modulation spectra,Voiced/unvoiced frames,Telemonitoring,Non-linear dynamics,Speaker Verification,Time-frequency analysis,Nonlinear behavior;Intelligibility,Geometrical features,Articulation,Kinematic features,Non-linear dynamics,Software,Parkinson's disease,Python,Prosody,Phonation,Speech processing,Dysarthria,Handwriting
Lopera, F.;Lopera, F.;;Geometrical features,Kinematic features,Non-linear dynamics,Parkinson's disease,Handwriting
Castrillón, R.;Castrillón, R.;Speaker model,UPDRS,Articulation,Prosody,Phonation,Parkinson’s disease,Dysarthria;
Acien, A.;Acien, A.;;
Ortega-Garcia, J.;Ortega-Garcia, J.;;
Villegas, A.;Villegas, A.;;
Muñoz, I.C.;Muñoz, I.C.;;Surface electromyography,PEEP,Pressure support,Work of breathing,Machine learning,Lung diseases,Respiratory muscles,Mechanical ventilation,Non-invasive ventilation
Mañanas, M.Á.;Mañanas, M.Á.;Optimal control,Mechanical work of breathing,Respiratory control system,Optimization algorithms;Surface electromyography,Work of breathing,Machine learning,Lung diseases,Respiratory muscles,Non-invasive ventilation
Vinasco, J.A.;Vinasco, J.A.;;Finite element method,Finite confinement,Dipole matrix elements,2D quantum ring
Restrepo, R.L.;Restrepo, R.L.;;Finite confinement,Second and third harmonic generation,Linear optical properties,Intense laser field,Finite element method,Electric and magnetic fields,Multiple-step quantum wells,Dipole matrix elements,2D quantum ring,Terahertz radiation
Mora-Ramos, M.E.;Mora-Ramos, M.E.;DFT,Dielectric-superconductor heterostructures,Intense laser field,Phosphorene,Wurtzite AlN,Quantum well,Optical absorption,Rudin-Shapiro,Impurity binding energy,Raman scattering,Optical,1D photonic crystals,Phonon-polaritons,1D photonic crystal,Nanoribbons,Asymmetric parabolic quantum well;Finite element method,Finite confinement,Dipole matrix elements,2D quantum ring
Franco, A.J.;Franco, A.J.;;Creative requirements elicitation,Requirements elicitation,Empirical study
Giraldo, G.U.;Giraldo, G.U.;;Creative requirements elicitation,Requirements elicitation,Empirical study
Daniela, O.R.;Daniela, O.R.;;
Verónica, H.I.;Verónica, H.I.;;
John, O.G.;John, O.G.;;
Moofarry, J.F.;Moofarry, J.F.;;Modulation components,Parkinson's disease,covariance features
Sarria-Paja, M.;Sarria-Paja, M.;;Modulation components,Parkinson's disease,covariance features
Aldaba, M.;Aldaba, M.;;
Mira-Agudelo, A.;Mira-Agudelo, A.;;
Ramírez, J.F.B.;Ramírez, J.F.B.;;Fresnel transform,Optical encryption,Noise-free information recovery,Fourier transform,QR codes
García-Guerra, C.E.;García-Guerra, C.E.;;
Ramo, J.P.;Ramo, J.P.;;
Contreras, E.;Contreras, E.;;Magnetron sputtering,Nanostructured multilayers,Superlattice,TEM analysis,TiAlN/TaN,Novel protective coatings
Bejarano, G.;Bejarano, G.;;Magnetron sputtering,Nanostructured multilayers,Superlattice,TEM analysis,TiAlN/TaN,Novel protective coatings
Gómez, M.;Gómez, M.;;Magnetron sputtering,Nanostructured multilayers,Superlattice,TEM analysis,TiAlN/TaN,Novel protective coatings
Giraldo-Zuluaga, J.-H.;Giraldo-Zuluaga, J.-H.;;Least Absolute Shrinkage and Selection Operator,Multi-Layer Robust Principal Component Analysis,Background subtraction,Multi-layer robust principal component analysis,Convolutional Neural Networks,Pattern recognition,Scenedesmus algae,mammal recognition,Image segmentation,Camera-Trap,Microorganism classification,Microalgae recognition,Camera-trap images
Salazar, A.;Salazar, A.;Snapshot Serengeti,Camera-trap,Animal species recognition,Deep convolutional neural networks;Least Absolute Shrinkage and Selection Operator,Multi-Layer Robust Principal Component Analysis,Background subtraction,Multi-layer robust principal component analysis,Convolutional Neural Networks,Pattern recognition,Scenedesmus algae,mammal recognition,Image segmentation,Camera-Trap,Microorganism classification,Microalgae recognition,Camera-trap images
Gomez, A.;Gomez, A.;;Least Absolute Shrinkage and Selection Operator,Multi-Layer Robust Principal Component Analysis,Background subtraction,Multi-layer robust principal component analysis,Convolutional Neural Networks,mammal recognition,Image segmentation,Camera-Trap,Camera-trap images
Diaz-Pulido, A.;Diaz-Pulido, A.;;Least Absolute Shrinkage and Selection Operator,Multi-Layer Robust Principal Component Analysis,Background subtraction,Multi-layer robust principal component analysis,Convolutional Neural Networks,mammal recognition,Image segmentation,Camera-Trap,Camera-trap images
Soto, P.;Soto, P.;elastic optical networks,virtual optical network embedding,network virtualization,Network Virtualization,Virtual Optical Network Embedding,Elastic Optical Networks;network virtualization,Virtual optical network embedding,elastic optical networks,meta-heuristics
Maya, P.;Maya, P.;;network virtualization,Virtual optical network embedding,elastic optical networks,meta-heuristics
Quintana, S.H.;Quintana, S.H.;;Sonic nozzle,Dual-fuel engine,Flow-meter,Natural gas,Sonic flow
Castaño-Mesa, E.S.;Castaño-Mesa, E.S.;;Sonic nozzle,Dual-fuel engine,Flow-meter,Natural gas,Sonic flow
Marín, S.;Marín, S.;;Sonic nozzle,Dual-fuel engine,Flow-meter,Natural gas,Sonic flow
Bedoya, I.D.;Bedoya, I.D.;;Sonic nozzle,Dual-fuel engine,Flow-meter,Natural gas,Sonic flow
Zapata, J.F.;Zapata, J.F.;;Sonic nozzle,Dual-fuel engine,Flow-meter,Natural gas,Sonic flow
Hincapié, M.A.;Hincapié, M.A.;;Drying kinetics,Velocity air,Diffusion model,Physalis peruviana L,Fluidized bed
