ID;Label;KeywordsB2018;KeywordsA2018
Rincón, M.R.;Rincón, M.R.;Learning Analytics,Latin-American Higher Education Institutions,Research Network,Latin-American Network of Learning Analytics;
Maldonado, J.;Maldonado, J.;Learning Analytics,Latin-American Higher Education Institutions,Research Network,Latin-American Network of Learning Analytics;
Toscano, A.;Toscano, A.;Learning Analytics,Latin-American Higher Education Institutions,Research Network,Latin-American Network of Learning Analytics;
Martínez-De Dios, J.R.;Martínez-De Dios, J.R.;Wireless sensor network,RSSI,Localization;
Ollero, A.;Ollero, A.;Wireless sensor network,RSSI,Localization;
Fernández, F.J.;Fernández, F.J.;Wireless sensor network,RSSI,Localization;
Regoli, C.;Regoli, C.;Wireless sensor network,RSSI,Localization;
Montes, S.;Montes, S.;Interval-valued fuzzy implications,Interval-valued generalized modus ponens,Admissible order,Interval-valued strong equality index;
Baczyński, M.;Baczyński, M.;Interval-valued fuzzy implications,Interval-valued generalized modus ponens,Admissible order,Interval-valued strong equality index;
Fernandez, J.;Fernandez, J.;Interval-valued fuzzy implications,Interval-valued generalized modus ponens,Admissible order,Interval-valued strong equality index;
Mijares, H.;Mijares, H.;IoT,Formal Specification,Quality,Big Data,Business Processes,Properties;
Marize, D.;Marize, D.;IoT,Formal Specification,Quality,Big Data,Business Processes,Properties;
Bonillo, R.;Bonillo, R.;IoT,Formal Specification,Quality,Big Data,Business Processes,Properties;
Pedro, N.;Pedro, N.;IoT,Formal Specification,Quality,Big Data,Business Processes,Properties;
Swenson, B.;Swenson, B.;;
Ricardo, M.;Ricardo, M.;;
Henderson, T.R.;Henderson, T.R.;;
Ariza García, E.;Ariza García, E.;Initial value problem,Interior estimates,Associated Operators,Associated spaces;
Di Teodoro, A.;Di Teodoro, A.;Initial value problem,Interior estimates,Associated Operators,Associated spaces;
Sapiain, M.;Sapiain, M.;Initial value problem,Interior estimates,Associated Operators,Associated spaces;
Vargas, F.;Vargas, F.;Initial value problem,Interior estimates,Associated Operators,Associated spaces;
Francés, J.;Francés, J.;GPU,mimetic finite differences,SIMD extensions,acoustic waves,CUDA programming;
Rodriguez, R.;Rodriguez, R.;GPU,mimetic finite differences,SIMD extensions,acoustic waves,CUDA programming;
Solano, F.;Solano, F.;GPU,mimetic finite differences,SIMD extensions,acoustic waves,CUDA programming;
Guevara-Jordan, J.;Guevara-Jordan, J.;GPU,mimetic finite differences,SIMD extensions,acoustic waves,CUDA programming;
Alvarez, A.;Alvarez, A.;EZ3.js,3D graphics,WebGL,Web Browser,JavaScript;
Zapata, C.;Zapata, C.;EZ3.js,3D graphics,WebGL,Web Browser,JavaScript;
Ramirez, E.;Ramirez, E.;EZ3.js,3D graphics,GPU,WebGL,Cone Tracing,Voxelization,Web Browser,Voxel Shading,JavaScript,Real-Time Rendering,Global Illumination;
Villegas, J.;Villegas, J.;GPU,Cone Tracing,Voxelization,Voxel Shading,Real-Time Rendering,Global Illumination;
De Rivas, B.L.;De Rivas, B.L.;Aircraft turbine,Regression models,Engine oil,Total acid number (TAN),FTIR;
Vivancos, J.-L.;Vivancos, J.-L.;Aircraft turbine,Regression models,Engine oil,Total acid number (TAN),FTIR;
Ordieres-Meré, J.;Ordieres-Meré, J.;Aircraft turbine,Regression models,Engine oil,Total acid number (TAN),FTIR;
Capuz-Rizo, S.F.;Capuz-Rizo, S.F.;Aircraft turbine,Regression models,Engine oil,Total acid number (TAN),FTIR;
Gilanyi, A.;Gilanyi, A.;Convexity,m-Convexity,Computer Assisted Methods,Animation,m-convexity,Mathability,Cognitive Infocommunications;
Merentes, N.;Merentes, N.;Convexity,m-Convexity,Computer Assisted Methods,Animation,m-convexity,Mathability,Cognitive Infocommunications;
Quintero, R.;Quintero, R.;Convexity,m-Convexity,Computer Assisted Methods,Animation,m-convexity,Mathability,Cognitive Infocommunications;
Mirena, J.;Mirena, J.;Kinetic modeling,statistical test,cross-validation test,non-linear regression,model discrimination,anaerobic oxidative dehydrogenation;
Moreno, M.;Moreno, M.;Kinetic modeling,statistical test,cross-validation test,non-linear regression,model discrimination,anaerobic oxidative dehydrogenation;
Sogne, G.;Sogne, G.;Kinetic modeling,statistical test,cross-validation test,non-linear regression,model discrimination,anaerobic oxidative dehydrogenation;
Papa, J.;Papa, J.;Kinetic modeling,statistical test,cross-validation test,non-linear regression,model discrimination,anaerobic oxidative dehydrogenation;
Pittol, J.;Pittol, J.;Kinetic modeling,statistical test,cross-validation test,non-linear regression,model discrimination,anaerobic oxidative dehydrogenation;
Sanoja, A.;Sanoja, A.;Blocks,Format obsolescence,HTML5,Web archive,Segmentation,Web,Migration;
Gançarski, S.;Gançarski, S.;Blocks,Format obsolescence,HTML5,Web archive,Segmentation,Web,Migration;
Ruette, F.;Ruette, F.;;
Sierralta, A.;Sierralta, A.;;
Sánchez, M.;Sánchez, M.;;
Luiggi, N.;Luiggi, N.;;
Velásquez, M.;Velásquez, M.;chlorobencene,DFT,Molybdenum carbide,electrostatic potential,HDC,presulfidation;
Rodríguez, J.;Rodríguez, J.;chlorobencene,DFT,Molybdenum carbide,electrostatic potential,HDC,presulfidation;
Bastardo, A.;Bastardo, A.;chlorobencene,DFT,Molybdenum carbide,electrostatic potential,HDC,presulfidation;
Añez, R.;Añez, R.;chlorobencene,DFT,Molybdenum carbide,electrostatic potential,HDC,presulfidation;
Coll, D.S.;Coll, D.S.;chlorobencene,DFT,Molybdenum carbide,electrostatic potential,HDC,presulfidation;
Gallegos, J.C.P.;Gallegos, J.C.P.;Silverman Learning Styles Model,Learning Styles,Felder,Felder & Soloman Questionnaire (Test),Fuzzy Logic;
Rocco, C.M.;Rocco, C.M.;ordered weighted averaging,multicriteria decision analysis,stochastic ranking;
Barker, K.;Barker, K.;ordered weighted averaging,multicriteria decision analysis,stochastic ranking;
Hernández-Perdomo, E.;Hernández-Perdomo, E.;ordered weighted averaging,multicriteria decision analysis,stochastic ranking;
Lopez, G.;Lopez, G.;Certification,Ontology,Evaluation,Social Semantic Web,Trust;
Leon, C.;Leon, C.;Certification,Ontology,Evaluation,Social Semantic Web,Trust;
García-Martínez, A.;García-Martínez, A.;Learning curve of innovation,Relational coordination,Dynamic capabilities,Viability;
Rivas-Rangel, J.;Rivas-Rangel, J.;Learning curve of innovation,Relational coordination,Dynamic capabilities,Viability;
Rangel-Quintos, J.;Rangel-Quintos, J.;Learning curve of innovation,Relational coordination,Dynamic capabilities,Viability;
Barba, C.;Barba, C.;Learning curve of innovation,Relational coordination,Dynamic capabilities,Viability;
de-Pablos-Heredero, C.;de-Pablos-Heredero, C.;Learning curve of innovation,Relational coordination,Dynamic capabilities,Viability;
Leal, D.L.;Leal, D.L.;real-time systems,Experimentation environments,embedded or built-in systems,microcontrollers;
Celi, M.R.;Celi, M.R.;real-time systems,Experimentation environments,embedded or built-in systems,microcontrollers;
Alvarez, E.;Alvarez, E.;real-time systems,Experimentation environments,embedded or built-in systems,microcontrollers;
Moreno, F.;Moreno, F.;framework,interoperability,kinect,open source,image processing;
Ramírez, E.;Ramírez, E.;framework,interoperability,kinect,open source,image processing;
Sans, F.;Sans, F.;framework,interoperability,kinect,open source,image processing;
Carmona, R.;Carmona, R.;framework,interoperability,kinect,open source,image processing;
Portilla, O.;Portilla, O.;web service,patrimony web,web archiving,Semantic recommender;
Aguilar, J.;Aguilar, J.;web service,patrimony web,web archiving,Semantic recommender;
León, C.;León, C.;web service,patrimony web,web archiving,Semantic recommender;
Vivas, J.;Vivas, J.;Cell adhesion,Cellular automaton,Computer simulation,Cell proliferation;
Garzón-Alvarado, D.;Garzón-Alvarado, D.;Cell adhesion,Cellular automaton,Computer simulation,Cell proliferation;
Cerrolaza, M.;Cerrolaza, M.;Cell adhesion,Cellular automaton,Computer simulation,Cell proliferation;
Ordaz, O.;Ordaz, O.;Weighted subsum,product derivation,quality model,bottom-up design,software product line,Davenport constant,Zero-sum problem,software product lines,Finite abelian group,reference architecture,quality requirements,Cap set,bottom-up process,Linear intersecting code,non-functional requirements;
Villapol, M.E.;Villapol, M.E.;Optimized Link State Routing Protocol (OLSR),Metropolitan Area of Caracas,Hybrid Wireless Mesh Protocol (HWMP),Wireless Mesh Network (WMN),Urban Geography;
Cordero, C.;Cordero, C.;Optimized Link State Routing Protocol (OLSR),Metropolitan Area of Caracas,Hybrid Wireless Mesh Protocol (HWMP),Wireless Mesh Network (WMN),Urban Geography;
Marchan, L.E.;Marchan, L.E.;Weighted subsum,Davenport constant,Zero-sum problem,Finite abelian group,Cap set,Linear intersecting code;
Santos, I.;Santos, I.;Weighted subsum,Davenport constant,Zero-sum problem,Finite abelian group,Cap set,Linear intersecting code;
Schmid, W.A.;Schmid, W.A.;Weighted subsum,Davenport constant,Zero-sum problem,Finite abelian group,Cap set,Linear intersecting code;
López-González, J.C.;López-González, J.C.;;
Rueda-Toicen, A.;Rueda-Toicen, A.;;
Bermúdez, M.A.;Bermúdez, M.A.;Age dispersion,Fission-track age,Homogeneity,Mixtures,Poisson distribution,Uranium concentration;
Glotzbach, C.;Glotzbach, C.;Age dispersion,Fission-track age,Homogeneity,Mixtures,Poisson distribution,Uranium concentration;
Alson, P.;Alson, P.;Age dispersion,Fission-track age,Homogeneity,Mixtures,Poisson distribution,Uranium concentration;
Contreras, M.;Contreras, M.;Counting nodes,Wireless networks,INET,Algorithm,OMNeT++,Network simulator;
Chang, O.;Chang, O.;Affordance perception,Deep learning,Cooperative neural agents,Robotic vision;
Esteller, V.;Esteller, V.;bottom-up design,software product line,quality model,reference architecture,non-functional requirements;
Dalmagro, F.;Dalmagro, F.;agent models,Game theory,conflicts,social systems;
Jimenez, J.;Jimenez, J.;agent models,Game theory,conflicts,social systems;
Zambrano, H.;Zambrano, H.;;
Bencomo, A.;Bencomo, A.;;
Trujillo, L.;Trujillo, L.;;
Sigalotti, L.G.;Sigalotti, L.G.;;
Arteaga, J.M.;Arteaga, J.M.;;
Lévy, N.;Lévy, N.;;
Velasco, F.;Velasco, F.;;
Pant, R.;Pant, R.;;
Ramirez-Marquez, J.E.;Ramirez-Marquez, J.E.;;
Cruz, W.L.;Cruz, W.L.;;
Morales, A.;Morales, A.;;
Contreras, L.;Contreras, L.;;
Fernández, L.J.;Fernández, L.J.;;
Tremante M.;Tremante M.;;
P.S.;P.S.;;
Metzner, C.;Metzner, C.;;
Niño, N.;Niño, N.;;
De Miguel, L.;De Miguel, L.;;
Guerra, C.;Guerra, C.;;
Molina, J.;Molina, J.;;
Sainz, L.;Sainz, L.;;
Montoya, D.-E.A.;Montoya, D.-E.A.;;
Rosendo MacÍas, J.A.;Rosendo MacÍas, J.A.;;
Gómez-Expósito, A.;Gómez-Expósito, A.;;
Hernandez, W.;Hernandez, W.;;
Grimm, S.;Grimm, S.;;
Andriantsimiavona, R.;Andriantsimiavona, R.;;
Pariata, M.;Pariata, M.;;
Montaño, N.;Montaño, N.;;
León, J.R.;León, J.R.;;
Marcantognini, S.A.M.;Marcantognini, S.A.M.;;
Castillo, J.E.;Castillo, J.E.;;
Day, S.M.;Day, S.M.;;
Vidal, A.B.;Vidal, A.B.;;
Aray, Y.;Aray, Y.;;
Campo, A.;Campo, A.;;
Salazar, A.J.;Salazar, A.J.;;
Celentano, D.J.;Celentano, D.J.;;
Raydan, M.;Raydan, M.;;
Castillo, Z.;Castillo, Z.;;
Acosta, A.E.;Acosta, A.E.;;
Juhasz, H.;Juhasz, H.;;
Acosta, C.;Acosta, C.;;
Barrera, Y.Y.C.;Barrera, Y.Y.C.;;
Rivas, N.Z.;Rivas, N.Z.;;
Sedano, M.;Sedano, M.;;
Salazar, G.C.R.;Salazar, G.C.R.;;
Matteo, A.;Matteo, A.;;
Baïotto, A.;Baïotto, A.;;
Escobar, J.;Escobar, J.;;
Ortega, D.;Ortega, D.;;
Castillo, I.;Castillo, I.;;
Muñoz, G.;Muñoz, G.;;
Barrera, M.;Barrera, M.;;
Miguel, V.;Miguel, V.;;
Núñez, H.;Núñez, H.;;
Ramos, E.;Ramos, E.;;
Cuadros-Vargas, E.;Cuadros-Vargas, E.;;
Silva-Sprock, A.;Silva-Sprock, A.;;
Delgado-Castillo, D.;Delgado-Castillo, D.;;
Hernández-Bieliukas, Y.;Hernández-Bieliukas, Y.;;
Collazos, C.;Collazos, C.;;
Delgado, H.M.;Delgado, H.M.;;
Martinez, L.A.;Martinez, L.A.;;
Nareaa, F.J.;Nareaa, F.J.;;
Cedeño, F.;Cedeño, F.;;
Reigosa, A.;Reigosa, A.;;
Bravo, K.;Bravo, K.;;
Leiva, H.;Leiva, H.;;
Nikodem, K.;Nikodem, K.;;
Sánchez, J.L.;Sánchez, J.L.;;
Hurtado, N.;Hurtado, N.;;
Costanzo-Âlvarez, V.;Costanzo-Âlvarez, V.;;
López-Rodríguez, D.;López-Rodríguez, D.;;
Aldana, M.;Aldana, M.;;
Bayona, G.;Bayona, G.;;
Astudillo, R.;Astudillo, R.;;
Gómez-Polanco, A.;Gómez-Polanco, A.;;
Guevara-Jordan, J.M.;Guevara-Jordan, J.M.;;
Molina, B.;Molina, B.;;
Arteaga-Arispe, J.;Arteaga-Arispe, J.;;
Salas, J.J.;Salas, J.J.;;
López, H.;López, H.;;
Paluszny, M.;Paluszny, M.;;
Tovar, F.;Tovar, F.;;
Narvaez, A.;Narvaez, A.;;
Blanco, M.;Blanco, M.;;
Acosta, L.;Acosta, L.;;
Hernandez, D.;Hernandez, D.;;
Gallucci, M.J.;Gallucci, M.J.;;
Rathod, M.;Rathod, M.;;
Mahgoub, I.;Mahgoub, I.;;
Slavik, M.;Slavik, M.;;
Martinez, D.R.;Martinez, D.R.;;
León Luna, C.;León Luna, C.;;
Viloria, A.;Viloria, A.;;
Chang, C.;Chang, C.;;
Pineda, M.C.;Pineda, M.C.;;
Viloria, J.;Viloria, J.;;
Labrador, Y.;Labrador, Y.;;
Goncalves, M.;Goncalves, M.;;
Vidal, M.-E.;Vidal, M.-E.;;
Castro, F.;Castro, F.;;
Vidal, L.;Vidal, L.;;
Acosta, M.;Acosta, M.;;
Sojo, V.;Sojo, V.;;
Peraza, A.;Peraza, A.;;
Eleonora Acosta, A.;Eleonora Acosta, A.;;
Puerta, L.;Puerta, L.;;
Lozada, M.;Lozada, M.;;
Labrador Sánchez, H.;Labrador Sánchez, H.;;
Gonzalez, C.;Gonzalez, C.;;
Mujica, V.;Mujica, V.;;
Velásquez, K.;Velásquez, K.;;
Montoya-Andrade, D.A.;Montoya-Andrade, D.A.;;
Rosendo-Macías, J.A.;Rosendo-Macías, J.A.;;
Martínez, A.B.;Martínez, A.B.;;
Marrero, P.;Marrero, P.;;
Gámez, D.;Gámez, D.;;
Bruzual, R.;Bruzual, R.;;
Domínguez, M.;Domínguez, M.;;
Da Silva, C.;Da Silva, C.;;
Escalante, R.;Escalante, R.;;
Hernández-Ramos, L.M.;Hernández-Ramos, L.M.;;
Mosbah, R.B.;Mosbah, R.B.;;
Dourlens, S.;Dourlens, S.;;
Ramdane-Cherif, A.;Ramdane-Cherif, A.;;
Ochôa, X.;Ochôa, X.;;
Silveira, I.F.;Silveira, I.F.;;
Froehlich, B.;Froehlich, B.;;
Colmenares, G.;Colmenares, G.;;
Sans, J.F.;Sans, J.F.;;
Surós, R.;Surós, R.;;
Metzner, C.E.;Metzner, C.E.;;
Niño, N.Y.;Niño, N.Y.;;
Caldera, C.R.;Caldera, C.R.;;
Milgram, A.;Milgram, A.;;
Chatterjee, M.;Chatterjee, M.;;
Bezeira, A.V.M.;Bezeira, A.V.M.;;
Blanco, M.E.V.;Blanco, M.E.V.;;
Abadi, G.;Abadi, G.;;
Jimenez, F.;Jimenez, F.;;
Salazar Aponte, D.E.;Salazar Aponte, D.E.;;
Rocco S, C.M.;Rocco S, C.M.;;
Galván, B.;Galván, B.;;
Jean, S.;Jean, S.;;
Losaviot, F.;Losaviot, F.;;
Matteot, A.;Matteot, A.;;
Rocco S.;Rocco S.;;
C.M.;C.M.;;
Salas O, J.F.;Salas O, J.F.;;
Acevedo, R.;Acevedo, R.;;
Orihuela, N.;Orihuela, N.;;
Blanco, R.;Blanco, R.;;
Tabare, T.;Tabare, T.;;
Recaredo, E.;Recaredo, E.;;
Expósito, J.;Expósito, J.;;
Trujillo, V.;Trujillo, V.;;
Boegh, J.;Boegh, J.;;
Cardinale, Y.;Cardinale, Y.;;
El Haddad, J.;El Haddad, J.;;
Manouvrier, M.;Manouvrier, M.;;
Rukoz, M.;Rukoz, M.;;
Rodríguez, G.;Rodríguez, G.;;
Fröhlich, B.;Fröhlich, B.;;
Moreno, C.;Moreno, C.;;
Becker, M.;Becker, M.;;
