ID;Label;KeywordsB2018;KeywordsA2018
Canelas, A.;Canelas, A.;Sequential parametric convex approximation,inverse source problem,Kinematic field measurements,Inverse problems,Truss optimization,Identification,Second-order cone programming,reconstruction method,Robust design,partial boundary measurements,Stress constraints,minimization,Kohn-Vogelius criterion;Free boundary problem,Interior-point methods,axisymmetric geometry,Second-order cone programming,Stochastic structural model,quadratic programming,90C90,Electromagnetic casting,Reliability-based design,Point-wise inductors,65K10,Truss topology optimization,Feasible direction,49Q10,Nonlinear complementarity problem,65R32,free-surface problem,49M15,90C30,inverse problem,Non-iterative second order method,Kohn-Vogelius based criterion,Equilibrium shape,90C51
Roche, J.R.;Roche, J.R.;;quadratic programming,Free boundary problem,90C90,Electromagnetic casting,axisymmetric geometry,inverse problem,65K10,Kohn-Vogelius based criterion,Point-wise inductors,Equilibrium shape,49Q10,Nonlinear complementarity problem,90C51,65R32,free-surface problem,Non-iterative second order method
Muraña, J.;Muraña, J.;;Cloud simulator,Multicores,Green computing,Energy model,Computing efficiency,Energy efficiency
Armenta, F.;Armenta, F.;;Cloud simulator,Multicores,Green computing,Energy model,Energy efficiency
Bonanata, J.;Bonanata, J.;;Entropic effects,Sulfide:quinone oxidoreductase,Flavoenzyme,Hydrogen sulfide,Partial covalent interactions,Sulfide oxidase
Coitiño, E.L.;Coitiño, E.L.;;Entropic effects,Sulfide:quinone oxidoreductase,Flavoenzyme,Hydrogen sulfide,Partial covalent interactions,Sulfide oxidase
Gehrke, S.A.;Gehrke, S.A.;;Osseointegration,Sintered ceramic,Implant stability,Nonsintered ceramic,Histomorphometric analysis,Implant macrogeometry,Removal torque,Bovine bone block,Rabbit calvaria,Dental implants,Animal study
Júnior, J.A.;Júnior, J.A.;;Osseointegration,Implant stability,Implant macrogeometry,Removal torque,Dental implants
Pérez-Díaz, L.;Pérez-Díaz, L.;;Osseointegration,Sintered ceramic,Implant stability,Nonsintered ceramic,Histomorphometric analysis,Implant macrogeometry,Removal torque,Bovine bone block,Rabbit calvaria,Dental implants,Animal study
De Aza, P.N.;De Aza, P.N.;;Osseointegration,Sintered ceramic,Implant stability,Nonsintered ceramic,Histomorphometric analysis,Implant macrogeometry,Removal torque,Bovine bone block,Rabbit calvaria,Dental implants,Animal study
Prados-Frutos, J.C.;Prados-Frutos, J.C.;;Osseointegration,Implant stability,Implant macrogeometry,Removal torque,Dental implants
Richart, M.;Richart, M.;slice isolation,IEEE 802.11,Software Defined Radio,wireless network virtualization,GNU radio,5G,LTE,Wireless network slicing,wireless resource management,Acceleration,WiFi;Image Colorization,Deficit round robin,Machine Learning,Optical Networks,Queue scheduling,Neural Networks,5G,Wireless network slicing,Wireless resource management,wireless resource management,airtime allocation,Wireless Networks,Airtime allocation,WiFi
Baliosian, J.;Baliosian, J.;slice isolation,CoAP,6LoWPAN,Multi Instructor Learning,wireless network virtualization,Genetic algorithms,Imitation,Learning,Biped locomotion,Wireless network slicing,IoT,Adaptation models,WiFi,Routing,Humanoid Robots,Motor Control,Context,Security,wireless resource management,802.15.4,5G,LTE,WSN,Electronic mail,Monitoring,Protocols;Image Colorization,Deficit round robin,Machine Learning,security offloading,Optical Networks,Queue scheduling,Neural Networks,5G,cryptography provider,Wireless network slicing,Wireless resource management,wireless resource management,airtime allocation,Wireless Networks,Airtime allocation,SIM card,WiFi
Serrat, J.;Serrat, J.;slice isolation,wireless network virtualization,5G,LTE,Wireless network slicing,wireless resource management,WiFi;Deficit round robin,Queue scheduling,5G,Wireless network slicing,Wireless resource management,Airtime allocation,WiFi
Gorricho, J.-L.;Gorricho, J.-L.;slice isolation,wireless network virtualization,5G,LTE,Wireless network slicing,wireless resource management,WiFi;Deficit round robin,Queue scheduling,5G,Wireless network slicing,Wireless resource management,Airtime allocation,WiFi
Agüero, R.;Agüero, R.;;Deficit round robin,Queue scheduling,5G,Wireless network slicing,Wireless resource management,wireless resource management,airtime allocation,Airtime allocation,WiFi
Aliaga, J.I.;Aliaga, J.I.;Conjugate gradient (CG) method,Incomplete LU factorization,Task and data parallelism,ILUPACK,Distributed memory platforms,Intel Xeon Phi,Iterative solvers,Sparse triangular linear systems,Preconditioning,High performance,Graphics processors (GPUs),Sparse linear algebra,Sparse linear systems,Graphics processing units (GPUs),Hardware accelerators,Graphics processing unit (GPU),Multicore processors,Energy efficiency,Multi-core processors,Reconditioned Conjugate Gradient solver,Preconditioned iterative solvers,Graphic processors,Incomplete LU (ILU) factorization;Graphics processing units (GPUs),MGSO,Sparse triangular solver,High performance,Linear Systems,ILUPACK,Jetson TX1,Preconditioning technique,GPUs,ILUPACK preconditioner,Sparse linear systems,Data-parallelism,Massively parallel processing,Iterative Krylov-subspace methods,Data parallelism,GMRES
Dufrechou, E.;Dufrechou, E.;Conjugate gradient (CG) method,graphic processors,LU factorization,Linear Systems,ILUPACK,Distributed memory platforms,GPUs,Iterative solvers,Gauss-Huard algorithm,multi-core processors,Numerical model of the Río de la Plata,NVIDIA Jetson Kl,Sparse triangular linear systems,Preconditioning,Differential Riccati equation (DRE),HPC,High performance,GPU,Graphics processors (GPUs),Implicit Euler,Xeon Phi processor,Linearly implicit Euler,Sparse linear systems,Sparse linear algebra,LQR,Incomplete LU (ILU) factorization,high performance,Symmetric band linear algebra,Hardware accelerators,Graphics processing unit (GPU),Multicore processors,Gauss-Huard,sparse triangular linear systems,Energy efficiency,Multi-core processors,Model reduction,Preconditioned iterative solvers,Feedback control,Graphic processors,Dense linear systems,Incomplete LU factorization;MGSO,Linear Systems,ILUPACK,GPUs,Iterative Krylov-subspace methods,Level sets,Cusparse,Sparse triangular linear systems,High performance,Graphics processors (GPUs),graphics processors (GPUs),ILUPACK preconditioner,Sparse linear systems,Data parallelism,low-rank,Graphics processing units (GPUs),matrix equations,Jetson TX1,synchronization free methods,Preconditioning technique,graphics processing units,algebraic Riccati equations,GMRES,level-set analysis,Sparse triangular solver,synchronization-free methods,mixed precision,Data-parallelism,Massively parallel processing
Ezzatti, P.;Ezzatti, P.;Roofline model,Task and data parallelism,GPUs,graphics processors,Min-Min heuristic,NVIDIA Jetson Kl,BLAS,Software Defined Radio,LR-ADI solver,Graph500,Cholesky factorization,Graphics Processing Units (GPUs),GPU,Graphics processors (GPUs),Xeon Phi processor,LINPACK,Linearly implicit Euler,matrix inversion,Graphics processing units (GPUs),high performance,Symmetric band linear algebra,GPGPU,Haskell,Symmetric positive definite linear systems,Lyapunov matrix equations,Matrix inversion,CUDA,Dense linear systems,Intel Xeon Phi,Iterative solvers,Gauss-Huard algorithm,Finite difference,Dense linear algebra,Hybrid hardware platforms,Sparse triangular linear systems,Non-bonded forces,linear systems,Multicore architectures,LQR,Acceleration,ARM,NAMD,Multicore processors,Energy efficiency,Heterogeneous computing,Mixed precision,Model reduction,Graphic processors,Functional Programming,Gauss–Huard method,IEEE 802.11,Conjugate gradient (CG) method,Incomplete LU factorization,graphic processors,LU factorization,Variable neighborhood search,multi-core processors,generalized Lyapunov matrix equations,Energy-awareness,HPC,Bordered-band matrices,High performance,Gauss–Jordan-elimination,Linear systems of equations,Sparse linear algebra,Sparse linear systems,HPL,Inverse Lighting Problems,Hardware accelerators,CPU–GPU computing,finite differences,matrix sign function,Partial differential equations,Reconditioned Conjugate Gradient solver,Linear systems,Graphics processing unit,sparse triangular linear systems,GNU radio,Linear Systems,ILUPACK,Distributed memory platforms,Numerical model of the Río de la Plata,Preconditioning,Differential Riccati equation (DRE),HPCG,Implicit Euler,Newton’s third law,Accuracy,Parallel implementation,Graphics processing unit (GPU),Gauss-Huard,CPU+GPU,Gauss-Jordan elimination,GPU computing,Multi-core processors,Heterogeneous systems,differential equation,matrix inverse,Preconditioned iterative solvers,Feedback control,Parallelism,Incomplete LU (ILU) factorization;MGSO,Linear Systems,Solar radiation computation,ILUPACK,GPUs,Xeon Phi,Iterative Krylov-subspace methods,Level sets,Cusparse,Sparse triangular linear systems,High performance,Graphics processors (GPUs),graphics processors (GPUs),ILUPACK preconditioner,Sparse linear systems,Data parallelism,low-rank,Graphics processing units (GPUs),matrix equations,Jetson TX1,synchronization free methods,Preconditioning technique,graphics processing units,algebraic Riccati equations,GMRES,level-set analysis,Sparse triangular solver,synchronization-free methods,mixed precision,Data-parallelism,Massively parallel processing
Quintana-Ortí, E.S.;Quintana-Ortí, E.S.;Gauss–Huard method,Roofline model,Conjugate gradient (CG) method,Incomplete LU factorization,Task and data parallelism,LU factorization,ILUPACK,Distributed memory platforms,Intel Xeon Phi,GPUs,Iterative solvers,Gauss-Huard algorithm,Dense linear algebra,Sparse triangular linear systems,LR-ADI solver,Preconditioning,Differential Riccati equation (DRE),Bordered-band matrices,Graphics Processing Units (GPUs),High performance,Linear systems of equations,Cholesky factorization,Graphics processors (GPUs),linear systems,Implicit Euler,Linearly implicit Euler,Sparse linear systems,Sparse linear algebra,Multicore architectures,LQR,Xeon Phi processor,matrix inversion,Graphics processing units (GPUs),Symmetric band linear algebra,Hardware accelerators,CPU–GPU computing,Graphics processing unit (GPU),Multicore processors,Symmetric positive definite linear systems,Energy efficiency,Lyapunov matrix equations,Gauss-Jordan elimination,Multi-core processors,Heterogeneous systems,Reconditioned Conjugate Gradient solver,Mixed precision,Model reduction,Preconditioned iterative solvers,Feedback control,Matrix inversion,Graphic processors,Dense linear systems,Incomplete LU (ILU) factorization;Graphics processing units (GPUs),MGSO,Sparse triangular solver,High performance,Jetson TX1,ILUPACK,GPUs,ILUPACK preconditioner,Sparse linear systems,Data-parallelism,Iterative Krylov-subspace methods,Data parallelism,GMRES
Poblete, P.V.;Poblete, P.V.;;
Viola, A.;Viola, A.;Buckets,Generating functions,Analytic combinatorics,Hashing,Linear probing;Unranking,Analytic Combinatorics,Concurrency Theory,Uniform Random Sampling,Future
Pérez Zerpa, J.M.;Pérez Zerpa, J.M.;Second-order cone programming,Identification,Kinematic field measurements,Inverse problems;Material identification,Optical flow,Intravascular ultrasound,Inverse problems
Maso Talou, G.D.;Maso Talou, G.D.;;Material identification,Optical flow,Intravascular ultrasound,Inverse problems
Blanco, P.J.;Blanco, P.J.;;Material identification,Optical flow,Intravascular ultrasound,Inverse problems
Fonseca, D.;Fonseca, D.;;Crystal structure,Trypanosoma cruzi,Dimorphic switch,Pyrazole and dinitrobenzoate ligands,Antifungal activity,Cobalt(II) complexes,Cytotoxicity
Leal-Pinto, S.M.;Leal-Pinto, S.M.;;Crystal structure,Trypanosoma cruzi,Dimorphic switch,Pyrazole and dinitrobenzoate ligands,Antifungal activity,Cobalt(II) complexes,Cytotoxicity
Roa-Cordero, M.V.;Roa-Cordero, M.V.;;Crystal structure,Trypanosoma cruzi,Dimorphic switch,Pyrazole and dinitrobenzoate ligands,Antifungal activity,Cobalt(II) complexes,Cytotoxicity
Muñoz-Castro, Á.;Muñoz-Castro, Á.;;Crystal structure,Trypanosoma cruzi,Dimorphic switch,Pyrazole and dinitrobenzoate ligands,Antifungal activity,Cobalt(II) complexes,Cytotoxicity
Hurtado, J.J.;Hurtado, J.J.;;Crystal structure,Trypanosoma cruzi,Dimorphic switch,Pyrazole and dinitrobenzoate ligands,Antifungal activity,Cobalt(II) complexes,Cytotoxicity
Barthe, G.;Barthe, G.;;
Betarte, G.;Betarte, G.;Coq,Web Application Firewall,Model-Driven Security,Security properties,Android,Virtual Patching,Formal verification;N-gram Analysis,Web Application Firewalls,Machine Learning,Permission,Web Application Security,security offloading,Web Application Firewall,cryptography provider,Security,One-class Classification,Apache Cordova,Android,Pattern Recognition,iOS,Privacy,SIM card,Anomaly Detection
Campo, J.D.;Campo, J.D.;Security properties,Formal verification,Android,Coq;
Luna, C.;Luna, C.;QVT,Statecharts,Coq,Security properties,MOF2T,DEVS,UML,Android,Formal verification,MDA;Flipped learning,Devs,Mutation,Permission,Lecture videos,QVT Operational,Security,Java Models,Digital skills,Apache Cordova,Android,iOS,Open educational resources,Temporal logic,Privacy,Model-based testing,Java
Ehret, T.;Ehret, T.;;Background modeling,Hypothesis testing,A-contrario assumption,Background subtraction,Self-similarity,Center-surround,Sparsity,p value,Multi-scale,Anomaly detection,Saliency,Number of false alarms
Davy, A.;Davy, A.;;Background modeling,Hypothesis testing,A-contrario assumption,Background subtraction,Self-similarity,Center-surround,Sparsity,p value,Multi-scale,Anomaly detection,Saliency,Number of false alarms
Morel, J.-M.;Morel, J.-M.;Non-accidentalness,Dots,Point alignment detection,Gestalt,Good continuation,Clustering,Local symmetry,A contrario methods,Poisson point process;Background modeling,Hypothesis testing,A-contrario assumption,Background subtraction,Self-similarity,Center-surround,Sparsity,p value,Multi-scale,Anomaly detection,Saliency,Number of false alarms
Delbracio, M.;Delbracio, M.;;Background modeling,Hypothesis testing,Deblurring,p value,Gamma correction,Quantization,Spectral irregularities,Blur kernel estimation,Background subtraction,Saturation,Blind deconvolution,Sparsity,Camera-shake,Number of false alarms,Non-blind deconvolution,Self-similarity,Multi-scale,A-contrario assumption,Center-surround,Fourier,Anomaly detection,Saliency,Image deblur-ring
Patrón, C.;Patrón, C.;;Integrity,Marrakech Treaty,Accessible format copy
Díaz, P.;Díaz, P.;;Educational data mining,Primary and secondary education,Learning analytics,Early warning system,Academic trajectory,secondary education,Integrity,visualization,learning analytics,educational data mining,Marrakech Treaty,Accessible format copy,dashboard
García, C.;García, C.;;Integrity,Marrakech Treaty,Accessible format copy
De Souza, A.;De Souza, A.;;Integrity,Marrakech Treaty,Accessible format copy
Vizoso, S.G.T.;Vizoso, S.G.T.;;Open educational resources,Educational inclusion,Personalized educational plan
Berger, A.;Berger, A.;;Optimization,Normalized Difference Vegetation Index,Predictive analysis
Ettlin, G.;Ettlin, G.;;Optimization,Normalized Difference Vegetation Index,Predictive analysis
Quincke, C.;Quincke, C.;;Optimization,Normalized Difference Vegetation Index,Predictive analysis
Rodríguez-Bocca, P.;Rodríguez-Bocca, P.;DNS,Fluid model,Lyapunov stability,Path-relinking,GRASP,Natural Language Processing,Video on-demand,Combinatorial optimization problem,Tensorflow,Word embeddings,word2vec,Semantic Similarity;Optimization,Normalized Difference Vegetation Index,Predictive analysis
Cancela, H.;Cancela, H.;random graphs,rare event,Conditional Monte Carlo,reliability,planar graphs,Rare Events,user preferences,stochastic flow network,optimization,estimation,computational complexity,mathematical programming,Network Reliability,Common-cause failure,simulation,Diameter Constrained Reliability,housing,diameter constrained reliability,Reliable network design,dependability,Dependent failure,Computational complexity,Sample average approximation,Network reliability,Importance Sampling,Stochastic Binary System,Monma graphs,Diameter-constrained reliability,decision making support,network reliability,hop-limit,Monte Carlo,Recursive Variance Reduction,Gilbert's model;Multi-stage stochastic integer programming,Chernoff Inequality,Network Reliability,Valid inequalities,Stochastic lot-sizing,Stochastic Binary System,Computational Complexity
Higgins, A.;Higgins, A.;;
Pagès-Bernaus, A.;Pagès-Bernaus, A.;;
Plà-Aragonès, L.M.;Plà-Aragonès, L.M.;;
Rossit, D.A.;Rossit, D.A.;;
Olivera, A.;Olivera, A.;;
Viana Céspedes, V.;Viana Céspedes, V.;;
Broz, D.;Broz, D.;;
Pereira, A.;Pereira, A.;;Equilibrium shape,Free boundary problem,Nonlinear complementarity problem,Electromagnetic casting
Brancher, J.P.;Brancher, J.P.;;Equilibrium shape,Free boundary problem,Nonlinear complementarity problem,Electromagnetic casting
Diaz-Caro, A.;Diaz-Caro, A.;;
Guillermo, M.;Guillermo, M.;;
Miquel, A.;Miquel, A.;;
Valiron, B.;Valiron, B.;;
Carrasco, M.;Carrasco, M.;Robust design,Stress constraints,Sequential parametric convex approximation,Truss optimization;Interior-point methods,90C30,Reliability-based design,Truss topology optimization,Feasible direction,Stochastic structural model,Second-order cone programming,90C51,49M15
López, J.;López, J.;Robust design,Stress constraints,Sequential parametric convex approximation,Truss optimization;Interior-point methods,90C30,Reliability-based design,Truss topology optimization,Feasible direction,Stochastic structural model,Second-order cone programming,90C51,49M15
Martinez, S.;Martinez, S.;;Optical diagnostic,Soot formation and emissions,Active Implantable Medical Device (AIMD),FPGA,GDI engine,Low-power,Neurostimulator,Flame front propagation,Fuel injection strategies
Oliver, J.P.;Oliver, J.P.;;FPGA,Neurostimulator,Low-power,Active Implantable Medical Device (AIMD)
Favaro, F.;Favaro, F.;;FPGA,Wireless electroencephalography,Data compression
Pablo Oliver, J.;Pablo Oliver, J.;;FPGA,Wireless electroencephalography,Data compression
Canale, E.;Canale, E.;random graphs,factorization theory,planar graphs,Diameter constrained reliability,Factorization,computational complexity,Network Reliability,diameter-constrained reliability,diameter constrained reliability,composition graphs,Computational complexity,Network reliability,Stochastic Binary System,Monma graphs,Diameter-constrained reliability,network reliability,hop-limit,Monte Carlo,Recursive Variance Reduction,Gilbert's model,series-parallel graphs;ILP,Uniformly Most-Reliable Graphs,Combinatorial optimization,GRASP,Metaheuristics,Network Optimization,Maximum Reliability,Maximum reliability,Swing Surgery,Heuristics,VND,Network optimization,Combinatorial optimization problem,Network Reliability Analysis,Max Cut-Clique,Tabu Search,Market Basket Analysis,Yutsis Graph
Robledo, F.;Robledo, F.;random graphs,Stochastic process,Lyapunov stability,GRASP,Metaheuristics,Susceptible,planar graphs,Graph theory,Rare Events,ILP,Epidemic model,Infected and removed model,computational complexity,Path-relinking,CmRSP,Network Optimization,Network optimization,Combinatorial optimization problem,Ring star problem,Network survivability,Diameter Constrained Reliability,CmTSSP,diameter constrained reliability,Telecommunications,Hybrid metaheuristics,Fluid model,Computational complexity,Network reliability,Importance Sampling,Video on-demand,Stochastic Binary System,VND,Path relinking,Multi-overlay,Monma graphs,Diameter-constrained reliability,Survivability,network reliability,hop-limit,Recursive Variance Reduction,Gilbert's model,Propositional Logic;Uniformly Most-Reliable Graphs,GRASP,Metaheuristics,vulnerability metrics,Swing Surgery,Heuristics,Tabu Search,Petersen graph,Market Basket Analysis,ILP,optimization,computational complexity,metaheuristics,ring star problem,Network Reliability,Network Optimization,Network optimization,Maximum reliability,Combinatorial optimization problem,Network survivability,Uniformly most-reliable graphs,two-node-connected star problem,game theory,resiliency,Stochastic Binary System,VND,Network Reliability Analysis,approximation algorithms,Computational Complexity,combinatorial optimization problem,CTNSTP,network design,Combinatorial optimization,Chernoff Inequality,graph fragmentation problem,Maximum Reliability,Network reliability analysis,Max Cut-Clique,traffic engineering,Yutsis Graph
Romero, P.;Romero, P.;random graphs,Stochastic process,Lyapunov stability,factorization theory,GRASP,Metaheuristics,Inspection policy,Diameter constrained reliability,Graph theory,planar graphs,Susceptible,Rare Events,Factorization,Risk analysis,ILP,Epidemic model,Infected and removed model,computational complexity,Multi-Tree Committee,Failures,Path-relinking,diameter-constrained reliability,Network Optimization,CmRSP,Network optimization,Ring star problem,Combinatorial optimization problem,Network survivability,Port-of-entry,Diameter Constrained Reliability,CmTSSP,diameter constrained reliability,Telecommunications,Resilience,composition graphs,Binary decision tree,Hybrid metaheuristics,Fluid model,Computational complexity,Network reliability,Importance Sampling,Video on-demand,Duality,Stochastic Binary System,VND,Path relinking,Multi-overlay,Monma graphs,Diameter-constrained reliability,Survivability,network reliability,hop-limit,Recursive Variance Reduction,Gilbert's model,Accessibility,series-parallel graphs,Availability,Information-centric networking,Reliability,Propositional Logic;Uniformly Most-Reliable Graphs,GRASP,Metaheuristics,vulnerability metrics,Swing Surgery,Heuristics,Tabu Search,Petersen graph,Market Basket Analysis,ILP,computational complexity,metaheuristics,ring star problem,Network Reliability,Network Optimization,Network optimization,Maximum reliability,Combinatorial optimization problem,Network survivability,Uniformly most-reliable graphs,two-node-connected star problem,game theory,Stochastic Binary System,VND,Network Reliability Analysis,approximation algorithms,Computational Complexity,combinatorial optimization problem,CTNSTP,Combinatorial optimization,Chernoff Inequality,graph fragmentation problem,Maximum Reliability,Network reliability analysis,Max Cut-Clique,Yutsis Graph
Viera, J.;Viera, J.;;Network Reliability Analysis,Swing Surgery,Uniformly Most-Reliable Graphs,Yutsis Graph
Bourel, M.;Bourel, M.;Non-homogeneous consensus methods,Marine phytoplankton,Prediction,Presence–absence data,Machine learning;ILP,Machine Learning,Margin,Combinatorial optimization,GRASP,Metaheuristics,Network Optimization,Maximum Reliability,Maximum reliability,Network optimization,Heuristics,VND,Combinatorial optimization problem,Max Cut-Clique,Tabu Search,Boosting,Market Basket Analysis,Multiclass Classification
Stabile, L.;Stabile, L.;;ILP,GRASP,Network Optimization,Maximum Reliability,Heuristics,VND
Mayr, C.;Mayr, C.;;Network Design,Combinatorial Optimization,Route Reflection,BGP resilience,BGP,Internet Routing
Risso, C.;Risso, C.;;Short-term power dispatch scheduling,Network Design,Renewable energies,optimization,metaheuristics,network design,Combinatorial optimization,Smart-grids,resiliency,Combinatorial Optimization,Route Reflection,traffic engineering,BGP resilience,BGP,Internet Routing
Grampin, E.;Grampin, E.;DTV,QoE,QoS,SDN,Software Defined Networking,iBGP Scalability,free-to-air Digital Terrestrial Television,Network Experimentation,Multicast,Traffic Engineering,Hybrid routing,Multimedia quality;Network Design,Internet topology,Latin America,IPv6,Combinatorial Optimization,Route Reflection,BGP resilience,BGP,Internet Routing
Zinemanas, P.;Zinemanas, P.;Electric Network Frequency (ENF),Pesticide contamination,Fast Fourier transforms,Spectrum,Phase-Locked Loop (PLL),Beehive,Audio authenticity,Audio,Microcontroller;PLL,MP3,Audio authenticity,Phase discontinuity,ENF
Cancela, P.;Cancela, P.;Phase-Locked Loop (PLL),Audio authenticity,Electric Network Frequency (ENF);PLL,MP3,Audio authenticity,Phase discontinuity,ENF
Rocamora, M.;Rocamora, M.;Music transcription,Percussion music,Audio signal processing,Musical instrument recognition,Multimodal signal processing,Candombe drumming,Machine learning applications,Sound classification;
Mondino, P.;Mondino, P.;;Diseases identification,Decision-making,Weeds identification,Pests identification,Farmers
Gonzalez-Andujar, J.L.;Gonzalez-Andujar, J.L.;;Diseases identification,Decision-making,Weeds identification,Pests identification,Farmers
Mazón, P.;Mazón, P.;;Sintered ceramic,Nonsintered ceramic,Histomorphometric analysis,Bovine bone block,Rabbit calvaria,Animal study
Del Fabbro, M.;Del Fabbro, M.;;Sintered ceramic,Nonsintered ceramic,Histomorphometric analysis,Bovine bone block,Rabbit calvaria,Animal study
Zimberg, B.;Zimberg, B.;;Stochastic programming,Logistics,Heuristics,Mixed integer programming,Procurement planning
Testuri, C.E.;Testuri, C.E.;;Stochastic programming,Multi-stage stochastic integer programming,Logistics,Valid inequalities,Stochastic lot-sizing,Heuristics,Mixed integer programming,Procurement planning
Ferrari, G.;Ferrari, G.;;Stochastic programming,Logistics,Heuristics,Mixed integer programming,Procurement planning
Benner, P.;Benner, P.;Gauss–Huard method,Roofline model,LU factorization,Linear Systems,Intel Xeon Phi,GPUs,Gauss-Huard algorithm,NVIDIA Jetson Kl,Dense linear algebra,LR-ADI solver,Differential Riccati equation (DRE),Bordered-band matrices,Cholesky factorization,Graphics Processing Units (GPUs),High performance,Implicit Euler,linear systems,Linearly implicit Euler,Multicore architectures,LQR,matrix inversion,Symmetric band linear algebra,CPU–GPU computing,Gauss-Huard,Symmetric positive definite linear systems,Lyapunov matrix equations,Gauss-Jordan elimination,Multi-core processors,Heterogeneous systems,Model reduction,Feedback control,Matrix inversion,Dense linear systems;matrix equations,mixed precision,graphics processing units,algebraic Riccati equations,low-rank
