ID;Label;KeywordsB2018;KeywordsA2018
Mendelzon, A.O.;Mendelzon, A.O.;;
Bondar, C.;Bondar, C.;Osteoclast,Gaucher disease,Apoptotic bodies,Bone,Osteocyte;
Ormazabal, M.;Ormazabal, M.;Osteoclast,Gaucher disease,Apoptotic bodies,Bone,Osteocyte;
Crivaro, A.;Crivaro, A.;Osteoclast,Gaucher disease,Apoptotic bodies,Bone,Osteocyte;
Rozenfeld, P.A.;Rozenfeld, P.A.;Osteoclast,Gaucher disease,Apoptotic bodies,Bone,Osteocyte;
Mucci, J.M.;Mucci, J.M.;Osteoclast,Gaucher disease,Apoptotic bodies,Bone,Osteocyte;
Romano, S.A.;Romano, S.A.;;
Pérez-Schuster, V.;Pérez-Schuster, V.;;
Jouary, A.;Jouary, A.;;
Pietri, T.;Pietri, T.;;
Sumbre, G.;Sumbre, G.;;
España, M.;España, M.;;
Iglesias, M.A.;Iglesias, M.A.;memory channel,Polya noise,Gilbert-Elliot model,logarithmic noise;
Verghelet, P.;Verghelet, P.;Distributed systems,Resource distribution policy,Monitoring;
Mocskos, E.;Mocskos, E.;wireless,MANET,QoS,Resource distribution policy,OLSR,AQM,Monitoring,Distributed systems,ad hoc,disaster;Distributed systems,Benchmarks,Parallel applications,Fog and edge computing
Pedrc, S.;Pedrc, S.;;
De Cristóforis, P.;De Cristóforis, P.;;
Bendersky, D.;Bendersky, D.;;
Santos, J.;Santos, J.;;
Castro, R.;Castro, R.;World3,Network control,wireless,Multiparameter sweep,Hybrid modeling,MANET,QoS,OLSR,ad hoc,Parameter sensitivity,AQM,Optimization-based sensitivity analysis,OpenModelica,Derivative-free optimization,disaster,Quantized State Systems,DEVS simulation;
Kofman, E.;Kofman, E.;Hybrid modeling,Network control,Quantized State Systems,DEVS simulation;
Garbervetsky, D.;Garbervetsky, D.;Program comprehension and visualization,Virtual machines,Performance and scalability,Parallel,Metaobject protocols,Performance,Reflection,Distributed and concurrent systems,Program analysis,Development environments and tools;Semantics,Virtual machining,Software,Shape,Task analysis,Memory management
Zoppi, E.;Zoppi, E.;Program comprehension and visualization,Performance and scalability,Parallel,Distributed and concurrent systems,Program analysis,Development environments and tools;
Livshits, B.;Livshits, B.;Program comprehension and visualization,Performance and scalability,Parallel,Distributed and concurrent systems,Program analysis,Development environments and tools;
González, N.;González, N.;;
Calot, E.P.;Calot, E.P.;;
Sobral, P.A.;Sobral, P.A.;;
Wagner, J.R.;Wagner, J.R.;;
Rukavina, A.;Rukavina, A.;Raw,Tableau,VAST 2014,Streaming,Mini-Challlenge 3,wordle;
Landoni, M.;Landoni, M.;Raw,Tableau,VAST 2014,Streaming,Mini-Challlenge 3,wordle;
Verasay, P.;Verasay, P.;Raw,Tableau,VAST 2014,Streaming,Mini-Challlenge 3,wordle;
Traverso, M.L.;Traverso, M.L.;Raw,Tableau,VAST 2014,Streaming,Mini-Challlenge 3,wordle;
Cabrelli, C.A.;Cabrelli, C.A.;;
Molter, U.M.;Molter, U.M.;;
Grasselli, M.;Grasselli, M.;;
Cascone, O.;Cascone, O.;;
Anspach, F.B.;Anspach, F.B.;;
Delfino, J.M.;Delfino, J.M.;;
Bendersky, P.;Bendersky, P.;;
Galeotti, J.P.;Galeotti, J.P.;unit testing,xml schema,automated test generation,environment mocking,functional mocking;
Acevedo, D.;Acevedo, D.;;
Negri, P.;Negri, P.;;Support vector machine,Histogram of oriented gradients,Sequential minimal optimization,Multi-style license plate recognition
Buemi, M.E.;Buemi, M.E.;;
Fernandez, F.G.;Fernandez, F.G.;;
Mejail, M.;Mejail, M.;Object recognition,Tracking,RGB-D,Point clouds;
Amster, P.;Amster, P.;;
Berezansky, L.;Berezansky, L.;;
Idels, L.;Idels, L.;;
Bruni, R.;Bruni, R.;;Persistence,Unfolding,Event structures,Disjunctive causes,Coreflection,Confusion,Concurrency,OR causality,Dynamic nets,Local connectedness,Persistent places,Petri nets
Melgratti, H.;Melgratti, H.;Cloud,Process calculi,Weak stores,Eventual consistency;Persistence,Unfolding,Event structures,Disjunctive causes,Coreflection,Confusion,Concurrency,OR causality,Dynamic nets,Local connectedness,Persistent places,Petri nets
Montanari, U.;Montanari, U.;;Persistence,Unfolding,Event structures,Disjunctive causes,Coreflection,Confusion,Concurrency,OR causality,Dynamic nets,Local connectedness,Persistent places,Petri nets
Rocca, J.J.G.;Rocca, J.J.G.;;
Tomasel, F.G.;Tomasel, F.G.;;
Marconi, M.C.;Marconi, M.C.;;
Gonzalez, J.J.;Gonzalez, J.J.;;
Macchietto, C.D.;Macchietto, C.D.;;
Kamareddine, F.;Kamareddine, F.;;
Ríos, A.;Ríos, A.;;
Abriola, S.;Abriola, S.;Saturation,Separation,Ultraproduct,First-order logic,Data tree,Definability,Bisimulation,Xpath;
Figueira, S.;Figueira, S.;Saturation,Separation,Ultraproduct,First-order logic,Data tree,Definability,Bisimulation,Xpath;Algorithmic randomness,Algorithmic learning theory
Senno, G.;Senno, G.;Detector efficiency,Nonlocality,Communication complexity,Bell inequalities;
Frias, M.F.;Frias, M.F.;;
Pombo, C.G.L.;Pombo, C.G.L.;;
Gessaghi, V.C.;Gessaghi, V.C.;;
Raschi, M.A.;Raschi, M.A.;;
Tanoni, D.Y.;Tanoni, D.Y.;;
Perazzo, C.A.;Perazzo, C.A.;;
Larreteguy, A.E.;Larreteguy, A.E.;Experimental validation,Dam-break,Dimensional effects,Volume of fluid,Numerical study,Finite volume simulations;
Herrera, R.M.;Herrera, R.M.;;
Heil, C.;Heil, C.;;
Bienvenu, L.;Bienvenu, L.;;Algorithmic randomness,Algorithmic learning theory
Monin, B.;Monin, B.;;Algorithmic randomness,Algorithmic learning theory
Shen, A.;Shen, A.;;Algorithmic randomness,Algorithmic learning theory
Lin, M.C.;Lin, M.C.;Cluster editing problem,Linear space algorithm,Proper interval models,Graph algorithms;
Mizrahi, M.J.;Mizrahi, M.J.;;
Szwarcfiter, J.L.;Szwarcfiter, J.L.;Cluster editing problem,Linear space algorithm,Proper interval models,Graph algorithms;
Castro, P.F.;Castro, P.F.;;
Aguirre, N.M.;Aguirre, N.M.;;
López Pombo, C.G.;López Pombo, C.G.;;
Maibaum, T.S.E.;Maibaum, T.S.E.;;
Lizana, Á.;Lizana, Á.;;
Lobato, L.;Lobato, L.;;
Márquez, A.;Márquez, A.;;
Iemmi, C.;Iemmi, C.;;
Taurian, O.E.;Taurian, O.E.;;
Contreras, R.H.;Contreras, R.H.;;
De Kowalewski, D.G.;De Kowalewski, D.G.;;
Pérez, J.E.;Pérez, J.E.;;
Tormena, C.F.;Tormena, C.F.;;
Ledesma, S.A.;Ledesma, S.A.;;
Iemmi, C.C.;Iemmi, C.C.;;
Brudny, Vera L.;Brudny, Vera L.;;
Ferreira, F.;Ferreira, F.;evaluation,electronics engineering,project based learning,teaching;
Veiga, R.A.;Veiga, R.A.;Non-linear systems,teaching,Variable structure control,evaluation,electronics engineering,Discrete-Time systems,project based learning,Neural Networks;
Politi, M.T.;Politi, M.T.;Dicrotic notch,Reflection wave,Medical physiology,Numerical model;
Ghigo, A.;Ghigo, A.;Dicrotic notch,Reflection wave,Medical physiology,Numerical model;
Fernández, J.M.;Fernández, J.M.;Dicrotic notch,Reflection wave,Medical physiology,Numerical model;
Fullana, J.M.;Fullana, J.M.;Dicrotic notch,Reflection wave,Medical physiology,Numerical model;
Lagrée, P.-Y.;Lagrée, P.-Y.;Dicrotic notch,Reflection wave,Medical physiology,Numerical model;
Vila, A.R.;Vila, A.R.;Literary canon,Transposition of literature,"transposition of literature",Sales platforms,"Latin-American literature",Paper work,"sales platforms",Harold bloom,Ebooks,"Literary canon",Latin-American literature,"digital libraries",Digital libraries,"electronic edition,"ebooks";
Becher, V.;Becher, V.;;
Grigorieff, S.;Grigorieff, S.;;
Pire, T.;Pire, T.;Loop closure,Visual SLAM,SLAM,Stereo vision,Stereo SLAM;
Fischer, T.;Fischer, T.;Loop closure,Visual SLAM,SLAM,Stereo vision,Stereo SLAM;
Castro, G.;Castro, G.;Loop closure,Visual SLAM,SLAM,Stereo vision,Stereo SLAM;
Civera, J.;Civera, J.;Loop closure,Visual SLAM,SLAM,Stereo vision,Stereo SLAM;
Jacobo Berlles, J.;Jacobo Berlles, J.;Loop closure,Visual SLAM,SLAM,Stereo vision,Stereo SLAM;
Boggi, S.;Boggi, S.;;
Alonso, R.;Alonso, R.;;
Fano, W.G.;Fano, W.G.;;
Hammarsten, E.C.;Hammarsten, E.C.;;
Jankowska, E.;Jankowska, E.;;
Szapiro, B.;Szapiro, B.;;
Rocca, J.J.;Rocca, J.J.;;
Ruedin, A.;Ruedin, A.;;
Carbonetto, S.;Carbonetto, S.;;
Lipovetzky, J.;Lipovetzky, J.;;
Inza, M.G.;Inza, M.G.;;
Redin, E.;Redin, E.;;
Faigón, A.;Faigón, A.;;
Nakhli, C.;Nakhli, C.;;
Zorgati, H.;Zorgati, H.;;
Costanza, V.;Costanza, V.;;
Rivadeneira, P.S.;Rivadeneira, P.S.;;
Biafore, F.L.;Biafore, F.L.;;
D'Attellis, C.E.;D'Attellis, C.E.;;
Heineken, S.;Heineken, S.;;
Matusiak, E.;Matusiak, E.;;
Pérez López, N.;Pérez López, N.;Applanation tonometry,Real-time system,Vascular reactivity,Ultrasound,Pressure-Diameter loop,Pulse transit time;
De Luca, M.A.;De Luca, M.A.;Applanation tonometry,Real-time system,Vascular reactivity,Ultrasound,Pressure-Diameter loop,Pulse transit time;
Sivori, G.;Sivori, G.;Applanation tonometry,Real-time system,Vascular reactivity,Ultrasound,Pressure-Diameter loop,Pulse transit time;
Cymberknop, L.J.;Cymberknop, L.J.;Applanation tonometry,Real-time system,Vascular reactivity,Ultrasound,Pressure-Diameter loop,Pulse transit time;
Armentano, R.L.;Armentano, R.L.;Applanation tonometry,Real-time system,Vascular reactivity,Ultrasound,Pressure-Diameter loop,Pulse transit time;
Giménez, M.;Giménez, M.;;
Moscato, M.M.;Moscato, M.M.;;
Feuerstein, E.;Feuerstein, E.;Scenarios,Makespan,Performance improvement,Caching,Information retrieval systems,Approximation algorithm,Job scheduling,Integrated cache;
Marchetti-Spaccamela, A.;Marchetti-Spaccamela, A.;Scenarios,Makespan,Performance improvement,Caching,Information retrieval systems,Approximation algorithm,Job scheduling,Integrated cache;
Schalekamp, F.;Schalekamp, F.;Job scheduling,Makespan,Approximation algorithm,Scenarios;
Stougie, L.;Stougie, L.;Job scheduling,Makespan,Approximation algorithm,Scenarios;
Van Zuylen, A.;Van Zuylen, A.;;
Schaber, J.;Schaber, J.;;
Baltanas, R.;Baltanas, R.;;
Bush, A.;Bush, A.;;
Klipp, E.;Klipp, E.;;
Colman-Lerner, A.;Colman-Lerner, A.;;
Corvetto, A.;Corvetto, A.;;
Tarnapolsky, I.;Tarnapolsky, I.;;
Rios, I.;Rios, I.;;
Gonzalez, M.;Gonzalez, M.;;
Jakubi, A.S.;Jakubi, A.S.;;
Curtis, A.R.;Curtis, A.R.;;
McConnell, R.M.;McConnell, R.M.;;
Spinrad, J.P.;Spinrad, J.P.;;
Del Hoyo, M.L.;Del Hoyo, M.L.;;
Minian, E.G.;Minian, E.G.;Discrete Morse complex,Discrete Morse theory,Collapsibility;
Escalera, J.C.;Escalera, J.C.;;
Davis, J.;Davis, J.;;
Yzuel, M.;Yzuel, M.;;
Inchaussandague, M.E.;Inchaussandague, M.E.;Microalgae,UV protection,Natural photonic crystals;
Gigli, M.L.;Gigli, M.L.;Microalgae,UV protection,Natural photonic crystals;
Skigin, D.C.;Skigin, D.C.;Microalgae,UV protection,Natural photonic crystals;
Tolivia, A.;Tolivia, A.;Microalgae,UV protection,Natural photonic crystals;
Conforti, V.;Conforti, V.;Microalgae,UV protection,Natural photonic crystals;
Zalvidea, D.;Zalvidea, D.;;
Sicre, E.E.;Sicre, E.E.;;
Esteva, F.;Esteva, F.;;
Godo, L.;Godo, L.;;
Rodríguez, R.Ó.;Rodríguez, R.Ó.;;
Ferrer, L.;Ferrer, L.;Non-stationary noise,Speech activity detection,Mismatch,Calibration,Bottleneck features,Deep neural network,Spoken language recognition,Speaker recognition;
McLaren, M.;McLaren, M.;Non-stationary noise,Speech activity detection,Mismatch,Calibration,Bottleneck features,Deep neural network,Spoken language recognition,Speaker recognition;
Lawson, A.;Lawson, A.;Non-stationary noise,Speech activity detection,Mismatch,Calibration,Bottleneck features,Deep neural network,Spoken language recognition,Speaker recognition;
Graciarena, M.;Graciarena, M.;Spoken language recognition,Non-stationary noise,Speech activity detection;
Alexander, P.;Alexander, P.;;
De La Torre, A.;De La Torre, A.;;
Bonomini, M.P.;Bonomini, M.P.;;
Corizzo, S.J.;Corizzo, S.J.;;
Laguna, P.;Laguna, P.;;
Arini, P.D.;Arini, P.D.;;Non-homogeneity of depolarization,High resolution ECG,Myocardial infarction,QRS spectral index
Baldan, P.;Baldan, P.;;Persistence,Unfolding,Event structures,Disjunctive causes,Coreflection,Concurrency,Local connectedness,Petri nets
Corradini, A.;Corradini, A.;;Persistence,Unfolding,Event structures,Disjunctive causes,Coreflection,Concurrency,Local connectedness,Petri nets
Piazza, V.G.;Piazza, V.G.;Normalization strategy,Skeletal muscle,Reference genes,Growing mice,Signal transduction,Reverse transcription-quantitative PCR,Dilution effect,Growth hormone,Total RNA,Isolated messenger RNA;
Bartke, A.;Bartke, A.;Normalization strategy,Skeletal muscle,Reference genes,Growing mice,Signal transduction,Reverse transcription-quantitative PCR,Dilution effect,Growth hormone,Total RNA,Isolated messenger RNA;
Miquet, J.G.;Miquet, J.G.;Normalization strategy,Skeletal muscle,Reference genes,Growing mice,Signal transduction,Reverse transcription-quantitative PCR,Dilution effect,Growth hormone,Total RNA,Isolated messenger RNA;
Sotelo, A.I.;Sotelo, A.I.;Normalization strategy,Skeletal muscle,Reference genes,Growing mice,Signal transduction,Reverse transcription-quantitative PCR,Dilution effect,Growth hormone,Total RNA,Isolated messenger RNA;
Rossi, G.;Rossi, G.;;
Urbieta, M.;Urbieta, M.;;
Ginzburg, J.;Ginzburg, J.;;
Distante, D.;Distante, D.;;
Garrido, A.;Garrido, A.;;
Tolosa, G.;Tolosa, G.;Integrated cache,Performance improvement,Caching,Information retrieval systems;
Becchetti, L.;Becchetti, L.;Integrated cache,Performance improvement,Caching,Information retrieval systems;
Pelle, P.;Pelle, P.;zero-resources,segmental models,Speech recognition,keyword detection;
Estienne, C.;Estienne, C.;zero-resources,segmental models,Speech recognition,keyword detection;
Franco, H.;Franco, H.;;
Capitelli, N.A.;Capitelli, N.A.;Discrete Morse complex,Discrete Morse theory,Collapsibility;
Danós, A.;Danós, A.;World3,Multiparameter sweep,Parameter sensitivity,Optimization-based sensitivity analysis,OpenModelica,Derivative-free optimization;
Pop, A.;Pop, A.;World3,Multiparameter sweep,Parameter sensitivity,Optimization-based sensitivity analysis,OpenModelica,Derivative-free optimization;
Braun, W.;Braun, W.;World3,Multiparameter sweep,Parameter sensitivity,Optimization-based sensitivity analysis,OpenModelica,Derivative-free optimization;
Fritzson, P.;Fritzson, P.;World3,Multiparameter sweep,Parameter sensitivity,Optimization-based sensitivity analysis,OpenModelica,Derivative-free optimization;
Valverde, E.R.;Valverde, E.R.;;Non-homogeneity of depolarization,High resolution ECG,Myocardial infarction,QRS spectral index
Dogliotti, A.I.;Dogliotti, A.I.;;
Gagliardini, D.A.;Gagliardini, D.A.;;
Frouin, R.;Frouin, R.;;
Hirschfeldt, D.;Hirschfeldt, D.;;
Miller, J.S.;Miller, J.S.;;
Ng, K.M.;Ng, K.M.;;
Nies, A.;Nies, A.;;
Gravano, A.;Gravano, A.;Turn-taking,Cross-linguistic,Prosody,Random forest,Ridge regression,Dialogue,Stock market,Text mining,Latent semantic analysis;
Clúa, O.;Clúa, O.;;
Boro, F.;Boro, F.;;
Santos, J.J.;Santos, J.J.;;
Ventura, A.C.;Ventura, A.C.;Retroactivity,Drug design,MAPK cascades,Kinase inhibitors,Signaling cascades;
Sneyd, J.;Sneyd, J.;;
Soulignac, F.J.;Soulignac, F.J.;Cluster editing problem,Linear space algorithm,Proper interval models,Graph algorithms;
Consens, M.P.;Consens, M.P.;;
Miller, R.J.;Miller, R.J.;;
Rizzolo, F.;Rizzolo, F.;;
McCarthy, A.N.;McCarthy, A.N.;;
Mogilner, I.G.;Mogilner, I.G.;;
Grigera, J.R.;Grigera, J.R.;;
Del Zotto, H.;Del Zotto, H.;;
Gagliardino, J.J.;Gagliardino, J.J.;;
Rubio-García, A.;Rubio-García, A.;;
Alcoba, D.R.;Alcoba, D.R.;;
Capuzzi, P.;Capuzzi, P.;;
Dukelsky, J.;Dukelsky, J.;;
Maya, J.A.;Maya, J.A.;wireless sensor networks,Distributed detection,energy and bandwidth constraints,multiple access channel;
Rey Vega, L.;Rey Vega, L.;interactive lossy source coding,energy and bandwidth constraints,Multiterminal source coding,Berger-Tung problem,wireless sensor networks,Distributed detection,Heegard-Berger problem,distributed lossy source coding,multiple access channel;
Galarza, C.G.;Galarza, C.G.;wireless sensor networks,Distributed detection,energy and bandwidth constraints,multiple access channel;
Hirsch, D.;Hirsch, D.;;
Bank, B.;Bank, B.;;
Giusti, M.;Giusti, M.;;
Pardo, L.M.;Pardo, L.M.;;
Arnaud, E.;Arnaud, E.;;
Mémin, E.;Mémin, E.;;
Sosa, R.;Sosa, R.;;
Artana, G.;Artana, G.;;
Riobó, L.M.;Riobó, L.M.;;
González, M.G.;González, M.G.;;
Veiras, F.E.;Veiras, F.E.;;
Garea, M.T.;Garea, M.T.;;
Sorichetti, P.A.;Sorichetti, P.A.;Bayesian methods,Spectral analysis,Dielectric spectroscopy,Mechanical spectroscopy,Monte Carlo;
Lobayan, R.M.;Lobayan, R.M.;;
Jubert, A.H.;Jubert, A.H.;;
Vitale, M.G.;Vitale, M.G.;;
Pomilio, A.B.;Pomilio, A.B.;;
Marazzi, A.;Marazzi, A.;;
Heiber, P.A.;Heiber, P.A.;;
Slaman, T.A.;Slaman, T.A.;;
Tepper, M.;Tepper, M.;;
Musé, P.;Musé, P.;;
Almansa, A.;Almansa, A.;;
Bañuelos, A.;Bañuelos, A.;;
Rodriguez-Trelles, F.;Rodriguez-Trelles, F.;;
Bilbao, L.;Bilbao, L.;Plasma simulations,Exploding wire,Copper gas resistivity;
Gambini, J.;Gambini, J.;;
Rozichner, D.;Rozichner, D.;;
Berllés, J.J.;Berllés, J.J.;;
Ubalde, S.;Ubalde, S.;;
Goussies, N.A.;Goussies, N.A.;;
Mejail, M.E.;Mejail, M.E.;;
Picasso, E.;Picasso, E.;Car-sharing,Business model,Multi-agent system,Reputation system;
Postorino, M.N.;Postorino, M.N.;Car-sharing,Business model,Multi-agent system,Reputation system;
Sarné, G.M.L.;Sarné, G.M.L.;Car-sharing,Business model,Multi-agent system,Reputation system;
Redelico, F.O.;Redelico, F.O.;;
Proto, A.N.;Proto, A.N.;;
D’Ippolito, N.;D’Ippolito, N.;;
Rodríguez, N.;Rodríguez, N.;;
Sardina, S.;Sardina, S.;;
López-Coronado, O.;López-Coronado, O.;;
Gimeno, R.;Gimeno, R.;;
Risk, M.;Risk, M.;;
Castrillo, F.P.;Castrillo, F.P.;;
Eijo, J.F.G.;Eijo, J.F.G.;;
Solar, M.R.D.;Solar, M.R.D.;;
Pollan, R.R.;Pollan, R.R.;;
Brusco, P.;Brusco, P.;Prosody,Turn-taking,Dialogue,Cross-linguistic;
Valverde, E.;Valverde, E.;;
Arini, P.;Arini, P.;;
Domingo, C.S.;Domingo, C.S.;Polyphenols,Hemicellulase,Cynara cardunculus,Pectin,Protease,Inulin,Biomass to chemicals;
Soria, M.;Soria, M.;Polyphenols,Hemicellulase,Cynara cardunculus,Pectin,Protease,Inulin,Biomass to chemicals;
Rojas, A.M.;Rojas, A.M.;Polyphenols,Hemicellulase,Cynara cardunculus,Pectin,Protease,Inulin,Biomass to chemicals;
Fissore, E.N.;Fissore, E.N.;Polyphenols,Hemicellulase,Cynara cardunculus,Pectin,Protease,Inulin,Biomass to chemicals;
Gerschenson, L.N.;Gerschenson, L.N.;Polyphenols,Hemicellulase,Cynara cardunculus,Pectin,Protease,Inulin,Biomass to chemicals;
Chocron, P.;Chocron, P.;;
Fontaine, P.;Fontaine, P.;;
Ringeissen, C.;Ringeissen, C.;;
Nahabedian, L.;Nahabedian, L.;Controller Synthesis,Dynamic Updates,Behavioural Modelling,Business process management;Tools,Safety,Runtime,Paints,Control systems,Business,Dynamic Update,Adaptive Systems,Controller Synthesis
DIppolito, N.;DIppolito, N.;;Tools,Safety,Runtime,Paints,Control systems,Business,Dynamic Update,Adaptive Systems,Controller Synthesis
Tei, K.;Tei, K.;;Tools,Safety,Runtime,Paints,Control systems,Business,Dynamic Update,Adaptive Systems,Controller Synthesis
Villarreal, Mirta, Ledesma, Silvia, Iemmi, Claudio.;Villarreal, Mirta, Ledesma, Silvia, Iemmi, Claudio.;;
Laplante, S.;Laplante, S.;Detector efficiency,Nonlocality,Communication complexity,Bell inequalities;
Laurière, M.;Laurière, M.;Detector efficiency,Nonlocality,Communication complexity,Bell inequalities;
Nolin, A.;Nolin, A.;Detector efficiency,Nonlocality,Communication complexity,Bell inequalities;
Roland, J.;Roland, J.;Detector efficiency,Nonlocality,Communication complexity,Bell inequalities;
Craiem, D.;Craiem, D.;;
Pessana, F.M.;Pessana, F.M.;;
Graf, S.;Graf, S.;;
De Forteza, E.;De Forteza, E.;;
Cartelli, C.J.;Cartelli, C.J.;;
Anigtein, M.;Anigtein, M.;;
Prieto, G.R.;Prieto, G.R.;Plasma simulations,Exploding wire,Copper gas resistivity;
Cignoli, R.;Cignoli, R.;;
Lafalce, S.;Lafalce, S.;;
Petrovich, A.;Petrovich, A.;;
Ponzio, P.;Ponzio, P.;;
Regis, G.;Regis, G.;Specification and verification,Temporal logic,Model checking;
Rosner, N.;Rosner, N.;;
Siddiqui, J.H.;Siddiqui, J.H.;;
Aguirre, N.;Aguirre, N.;Specification and verification,Temporal logic,Model checking;
Khurshid, S.;Khurshid, S.;;
Crivelli, T.;Crivelli, T.;;
Cernuschi-Frías, B.;Cernuschi-Frías, B.;;Lp spaces,Continuous wavelet transform,uncertainty principles
Bouthemy, P.;Bouthemy, P.;;
Yao, J.F.;Yao, J.F.;;
Hirsch, Dan, Inverardi, Paola, Montanari, Ugo.;Hirsch, Dan, Inverardi, Paola, Montanari, Ugo.;;
Medina, J.M.;Medina, J.M.;;Lp spaces,Continuous wavelet transform,uncertainty principles
Barrera, G.D.;Barrera, G.D.;;
De Tendler, R.H.;De Tendler, R.H.;;
Cafure, A.;Cafure, A.;;
Matera, G.;Matera, G.;;
Privitelli, M.;Privitelli, M.;;
Blandi, L.;Blandi, L.;;
Rodríguez, R.O.;Rodríguez, R.O.;Fuzzy logic,Gödel logic,Modal logic,Modal algebras,Kripke models,Many-valued logics.;
Havrikov, N.;Havrikov, N.;unit testing,xml schema,automated test generation,environment mocking,functional mocking;
Gambi, A.;Gambi, A.;unit testing,xml schema,automated test generation,environment mocking,functional mocking;
Zeller, A.;Zeller, A.;unit testing,xml schema,automated test generation,environment mocking,functional mocking;
Arcuri, A.;Arcuri, A.;unit testing,xml schema,automated test generation,environment mocking,functional mocking;
Azzopardi, S.;Azzopardi, S.;Deontic logic,CL,Contract automata;
Pace, G.J.;Pace, G.J.;Deontic logic,CL,Contract automata;
Schapachnik, F.;Schapachnik, F.;Deontic logic,CL,Contract automata;
Schneider, G.;Schneider, G.;Deontic logic,CL,Contract automata;
Bonito, A.;Bonito, A.;;
Borthagaray, J.P.;Borthagaray, J.P.;;
Nochetto, R.H.;Nochetto, R.H.;;
Otárola, E.;Otárola, E.;;
Salgado, A.J.;Salgado, A.J.;;
Altieri, A.;Altieri, A.;;
Oliveira, C.;Oliveira, C.;;
Benfica, J.;Benfica, J.;;
Bolzani Poehls, L.M.;Bolzani Poehls, L.M.;;
Hernandez, F.;Hernandez, F.;;
Boyer, A.;Boyer, A.;;
Bartoletti, M.;Bartoletti, M.;;
