ID;Label;KeywordsB2018;KeywordsA2018
Ponce, P.;Ponce, P.;under-actuated robotics,Fuzzy sets,Artificial organic networks,Footprint of uncertainty,Fuzzy-molecular inference model,Model predictive controller,Intelligent control,Artificial hydrocarbon networks,DFIG,Possibility theory,Artificial neural network,Technology transfer motivation,Ellipsoidal rules,Photovoltaic Systems,variable gain,Exoskeleton,QFT control,Membership function,Dynamic systems,Maximum Power Point Tracking (MPPT),Integral errors,IC,PID control,Data analysis,Membership functions,Artificial intelligence,Type-2 Fuzzy systems,fixed-frequency,hand,Electromagnetic induction,Robotics,FPGAs,frequency-domain analysis,Social skills,Parametrization,Robot,Sliding Mode Control,compliant robotics,Signal detection theory,Uncertainty measurements,grasping and manipulation,Coupled-tanks,ANFIS,sliding mode control,Energy harvesting,Reconfigurable micro-machine tool,prosthetics,describing function,self-regulation,Piezoelectric materials,Fuzzy logic type 2,relay systems,P&O,DC-DC converters,Fuzzy logic;Eye muscles,Power electronics,Artificial organic networks,STEM,LEGO®,NI labview,Fuzzy Control,ultrasonic sensors,assistive technology,Engineering control systems,Therapy,software,Education,BLDCM,Fuzzy controllers,Agri-food production,Human eye movement,Optimization by Particle Swarm,Agri-Food 4.0,Wind turbine,Speed controller,Artificial intelligence,Image classification,technology transfer,Intelligent control systems,collision avoidance,Fuzzy logic,Lifetime,Deep neural networks,Power Electronics Module,Robot,university-industry,smart wheelchairs,Digitalisation,Sensing,Sequence prediction,Autism,fuzzy logic,Connectivity,FPGA,Convolutional neural networks,Artificial neural networks,Elementary school,Long short-term neural networks,PSO,Fuzzy Logic,Tablet,Industry 4.0,Smart and sustainable systems
Molina, A.;Molina, A.;under-actuated robotics,Fuzzy sets,Artificial organic networks,Footprint of uncertainty,Fuzzy-molecular inference model,Model predictive controller,Intelligent control,Artificial hydrocarbon networks,Concurrent Engineering,DFIG,Possibility theory,Artificial neural network,Project design,Enterprise interoperability,Technology transfer motivation,Ellipsoidal rules,Photovoltaic Systems,Enterprise integration,variable gain,Project assessment,Exoskeleton,QFT control,Membership function,Concurrent Enterprising,Dynamic systems,Maximum Power Point Tracking (MPPT),Integral errors,IC,PID control,Data analysis,Membership functions,Extended Enterprise,Artificial intelligence,Service models,Smart enterprise,Type-2 Fuzzy systems,fixed-frequency,Enterprise modelling,Virtual Enterprise,hand,Electromagnetic induction,Fuzzy logic,Robotics,FPGAs,frequency-domain analysis,Social skills,Parametrization,Robot,Sliding Mode Control,compliant robotics,Signal detection theory,Uncertainty measurements,grasping and manipulation,Coupled-tanks,ANFIS,sliding mode control,System dynamics,Energy harvesting,prosthetics,describing function,Reference Curriculum,Manufacturing practices,Reconfigurable micro-machine tool,self-regulation,Piezoelectric materials,Sensing enterprise,Program logic models,Fuzzy logic type 2,relay systems,P&O,DC-DC converters,System thinking;Eye muscles,Power electronics,Artificial organic networks,STEM,LEGO®,NI labview,Fuzzy Control,ultrasonic sensors,assistive technology,Engineering control systems,Therapy,Internet of Things,software,Education,BLDCM,Fuzzy controllers,Integrated product development,Interactive Collaboration,Agri-food production,Human eye movement,Optimization by Particle Swarm,Manufacturing systems development,Open Innovation Laboratory,Agri-Food 4.0,Wind turbine,Speed controller,Artificial intelligence,Image classification,technology transfer,Intelligent control systems,collision avoidance,Active learning,Fuzzy logic,Lifetime,Deep neural networks,Power Electronics Module,Robot,Education 4.0,university-industry,smart wheelchairs,Industrial engineering,Digitalisation,Sensing,Sequence prediction,Collaborative learning,ICTs,Autism,fuzzy logic,Connectivity,FPGA,Convolutional neural networks,Artificial neural networks,Elementary school,Long short-term neural networks,PSO,New Product Development,Fuzzy Logic,Learning Methods,Open Innovation,Tablet,Industry 4.0,Smart and sustainable systems
Camiña, J.B.;Camiña, J.B.;Masquerader detection,Masquerade Detection,Pattern recognition,Information Security,Classifier ensemble,One-class classifier,Behavioural patterns,Personal risk detection,Anomaly detection,One-class classification,Physiological patterns;File access,Masquerade detection,User behavior,information security,One-class classification
Villanueva, L.A.P.;Villanueva, L.A.P.;;File access,Masquerade detection,User behavior,information security,One-class classification
Gurrola, L.C.G.;Gurrola, L.C.G.;;File access,Masquerade detection,User behavior,information security,One-class classification
Mayo-Maldonado, J.C.;Mayo-Maldonado, J.C.;stability,quadratic differential forms,Behaviors,Positive-realness,switched systems,dissipativity,power converters;Power electronics,Converters,current ripple cancelation,interleaving converters,Laboratory implementation,Switched capacitor circuits,Low power electronics,high-gain converters,Power flow control,switched capacitors,stability,DC-DC converter,Laboratory tests,Power Electronics,stability analysis,modeling,DC-DC power converters,FACTS,power flow control,linear matrix inequalities,mathematical models,DC-DC converters
Valdez-Resendiz, J.E.;Valdez-Resendiz, J.E.;;Power electronics,Converters,current ripple cancelation,PEMFC system,interleaving converters,Laboratory implementation,Switched capacitor circuits,Low power electronics,high-gain converters,Power conversion,Power flow control,switched capacitors,stability,DC-DC converter,Laboratory tests,Power Electronics,stability analysis,modeling,DC-DC power converters,FACTS,power flow control,linear matrix inequalities,mathematical models,Pulse width modulation converters,DC-DC converters
Rosas-Caro, J.C.;Rosas-Caro, J.C.;Output feedback control,Mass-spring-damper system,Magnetic levitation,Signal estimation;Power electronics,Converters,current ripple cancelation,PEMFC system,interleaving converters,Laboratory implementation,Switched capacitor circuits,Low power electronics,high-gain converters,Power conversion,Power flow control,switched capacitors,stability,DC-DC converter,Laboratory tests,Power Electronics,stability analysis,modeling,DC-DC power converters,FACTS,power flow control,linear matrix inequalities,mathematical models,Pulse width modulation converters,DC-DC converters
Resa, J.;Resa, J.;;Energy efficiency,Optimization applications,Field-oriented control,Induction motor control
Cortes, D.;Cortes, D.;;Automotive Industry,innovation,Field-oriented control,Decision Making,emergent technology,Energy efficiency,Optimization applications,Virtual Ergonomics,3D food printer,Discrete Event Simulation,Digital Manufacturing,manufacturing enterprise,Advanced Manufacturing,Offline Programming,Extrusion,Induction motor control
Marquez-Rubio, J.F.;Marquez-Rubio, J.F.;;Energy efficiency,Optimization applications,Field-oriented control,Induction motor control
Navarro, D.;Navarro, D.;;Energy efficiency,Optimization applications,Field-oriented control,Induction motor control
Salgado, I.;Salgado, I.;;Unknown input observers,Differential neural network,Electrophysiological response,Super-twisting algorithm,Sliding mode
Camacho, O.;Camacho, O.;;Unknown input observers,Differential neural network,Electrophysiological response,Super-twisting algorithm,Sliding mode
López-Pintado, O.;López-Pintado, O.;;blockchain,model-driven engineering,business process management system,distributed ledger
García-Bañuelos, L.;García-Bañuelos, L.;;blockchain,model-driven engineering,business process management system,distributed ledger
Dumas, M.;Dumas, M.;;blockchain,model-driven engineering,business process management system,distributed ledger
Weber, I.;Weber, I.;;blockchain,model-driven engineering,business process management system,distributed ledger
Ponomarev, A.;Ponomarev, A.;;blockchain,model-driven engineering,business process management system,distributed ledger
Shaikh, A.A.;Shaikh, A.A.;Production,Particle swarm optimization,Inventory,Partial backlogging,Flexible reliability;time dependent demand,EOQ inventory model,Inflation,Partially backlogged shortage,Order-size dependent trade credit,Imperfect production,fuzzy costs.,Deterioration,Fuzzy number,Nonlinear stock dependent holding cost,Particle swarm optimization,production and repair rates,Inventory model,Shortages,Two warehouse,EOQ model,reverse logistics,Interval-valued cost,Credit policy,Inventory,Partial backlogging,Interval-valued inventory cost,Non-instantaneous deterioration,Advertise and price dependent demand,Advance payment,ination,Two warehouses,Stock-dependent demand,Weibull distribution
Cárdenas-Barrón, L.E.;Cárdenas-Barrón, L.E.;Queuing theory,Inventory control,rework,Defective items,Hybrid genetic algorithm,EPQ inventory model,Deterioration,MINLP,multiple shipments,Bargaining,Binary code,Pricing,Read rate,Channel coordination,Bi-level model,Remanufacturing,Production,Particle swarm optimization,Steel,Supplier selection,Obsolescence,EPQ model,Lot sizing,EOQ,RFID,random defective rate,Multi-period,replenishment lot size,Genetic algorithm,Outsourcing,Inventory,Reduce and optimize approach (ROA),Backorders,Partial backlogging,Flexible reliability,Hamming distance,Reduced costs,Human learning,MODM methods,Tags,Compensation on disposal cost,Fuzzy inventory management,Multi-products,Mixed integer linear programming,Quantity discount,Learning in fuzziness,Interference;Joint decision for three players,time dependent demand,EOQ inventory model,Inflation,Partially backlogged shortage,Order-size dependent trade credit,Reach stacker vehicle,fuzzy costs.,Imperfect production,Deterioration,Pricing,Fuzzy number,Sensor distribution,Sale period,Maritime terminal,Particle swarm optimization,Nonlinear stock dependent holding cost,Shortage,production and repair rates,Inventory model,Without derivatives,Supply chain management,Shortages,Economic production quantity,Algebraic method,EOQ,Inventory models,Energy consumption,two-level credit period,Differential evolution,reverse logistics,Interval-valued cost,Credit policy,90B05,Wireless sensor networks,Inventory,Rehandle movements,Power demand pattern,Partial backlogging,Discount offer,Maximum profit,Non-instantaneous deterioration,constant deterioration,Backlog,Lot sizingo,Advertise and price dependent demand,credit-dependent quadratic demand,Non-linear holding cost,Two warehouses,Container space allocation problem,ination,Stock-dependent demand,Integer multipliers,Ptimization,Optimal ordering policy,Imperfect production system,Weibull distribution,Coverage area
Bhunia, A.K.;Bhunia, A.K.;Production,Particle swarm optimization,Inventory,Partial backlogging,Flexible reliability;Fuzzy number,EOQ model,Advertise and price dependent demand,Advance payment,Partially backlogged shortage,Credit policy,Particle swarm optimization,Partial backlogging,Inventory model,Interval-valued inventory cost,Deterioration,Weibull distribution,Two warehouse
Tiwari, S.;Tiwari, S.;;time dependent demand,EOQ inventory model,Inflation,Partially backlogged shortage,Order-size dependent trade credit,Imperfect production,fuzzy costs.,Deterioration,Fuzzy number,Nonlinear stock dependent holding cost,Particle swarm optimization,production and repair rates,Inventory model,Shortages,reverse logistics,Interval-valued cost,Credit policy,Inventory,Partial backlogging,Non-instantaneous deterioration,Advertise and price dependent demand,ination,Two warehouses,Stock-dependent demand,Weibull distribution
Rodríguez-Dagnino, R.M.;Rodríguez-Dagnino, R.M.;High-resolution image reconstruction,Natural neighbor interpolation,Motion estimation,Super-resolution;Mathieu windows,Prolate window,Hamming window,Mathieu functions,Spectral analysis,Exponential window,Kaiser window,Cosh window
Miranda, J.;Miranda, J.;;Internet of Things,Integrated product development,Interactive Collaboration,Agri-food production,Manufacturing systems development,Open Innovation Laboratory,Agri-Food 4.0,Active learning,Education 4.0,Industrial engineering,Digitalisation,Sensing,Collaborative learning,ICTs,Connectivity,New Product Development,Learning Methods,Open Innovation,Industry 4.0,Smart and sustainable systems
Lopez, C.S.;Lopez, C.S.;;ICTs,Internet of Things,Education 4.0,Learning Methods,Open Innovation,Industry 4.0
Navarro, S.;Navarro, S.;;ICTs,Internet of Things,Education 4.0,Learning Methods,Open Innovation,Industry 4.0
Molina, J.M.;Molina, J.M.;;ICTs,Internet of Things,Education 4.0,Learning Methods,Open Innovation,Industry 4.0
Sotelo, D.;Sotelo, D.;Crude oil atmospheric distillation process,Interaction analysis,Distillation process control,Process modeling;Simulation,Lie derivatives,Modelling,nonlinear model predictive control,Aspen HYSYS®,Feedback linearization,relative degree,Crude oil distillation plant
Favela-Contreras, A.;Favela-Contreras, A.;pulse firing control,Distillation process control,Crude oil atmospheric distillation process,Adaptive predictive control,Automatic process control,Mass-spring-damper system,Process modeling,modeling and simulation environments,Output feedback control,Power plant simulation,Magnetic levitation,Signal estimation,Interaction analysis,Distillation columns,fuzzy systems,systems dynamics;Simulation,Lie derivatives,Control,Small wind turbine,Modelling,APC,Open source,nonlinear model predictive control,Blades,Aspen HYSYS®,Load reduction,Performance evaluation,Feedback linearization,Academic projects,IoT platforms,relative degree,Internet of things,Crude oil distillation plant
Lozoya, C.;Lozoya, C.;data-logger,data acquisition,service oriented architecture,Wireless sensor network,precision agriculture;Simulation,Modelling,Open source,Aspen HYSYS®,Performance evaluation,Academic projects,IoT platforms,Internet of things,Crude oil distillation plant
Dieck-Assad, G.;Dieck-Assad, G.;modeling and simulation environments,Power plant simulation,fuzzy systems,pulse firing control,systems dynamics;Modelling,Aspen HYSYS®,Simulation,Crude oil distillation plant
Sotelo, C.;Sotelo, C.;Crude oil atmospheric distillation process,Interaction analysis,Distillation process control,Process modeling;Simulation,Lie derivatives,Modelling,nonlinear model predictive control,Aspen HYSYS®,Feedback linearization,relative degree,Crude oil distillation plant
Guajardo Leal, B.E.;Guajardo Leal, B.E.;;Completion,Engagement,Learning analytics,XMOOC,Self-regulated learning
Valenzuela González, J.R.;Valenzuela González, J.R.;;Completion,Engagement,Learning analytics,XMOOC,Self-regulated learning
Scott, J.;Scott, J.;;Completion,Engagement,Learning analytics,XMOOC,Self-regulated learning
Wright, P.;Wright, P.;;Sensing,Agri-food production,Connectivity,Agri-Food 4.0,Industry 4.0,Digitalisation,Smart and sustainable systems
Lozoya-Santos, J.D.J.;Lozoya-Santos, J.D.J.;;Biometrics,Intelligent vehicles,Biometry,Cognitive,Autonomous,Automotive systems
Sepúlveda-Arróniz, V.;Sepúlveda-Arróniz, V.;Prosthetic hand,Frequency response functions,Low cost device;Biometrics,Intelligent vehicles,Biometry,Cognitive,Autonomous,Automotive systems
Tudon-Martinez, J.C.;Tudon-Martinez, J.C.;;Data processing,Gauge sensor,Energy harvesting,Automotive applications,Biometrics,Intelligent vehicles,Biometry,Cognitive,Smart sensor,Motion control,Autonomous,Shock absorbers,Road vehicles,Magneto-Rheologic,Automotive systems,Piezoelectric,IoT,Vehicle dynamics
