ID;Label;KeywordsB2018;KeywordsA2018
Sulbaran-Rangel, B.;Sulbaran-Rangel, B.;;passivity,anaerobic bioprocesses,biofuels,recurrent neural network,inverse optimal control
Breton-Deval, L.;Breton-Deval, L.;;passivity,anaerobic bioprocesses,biofuels,recurrent neural network,inverse optimal control
Zamora-Antuñano, M.A.;Zamora-Antuñano, M.A.;;Design of distribution channels,Electrical current distributions,Fuel cell
Pimentel, P.E.O.;Pimentel, P.E.O.;;Design of distribution channels,Electrical current distributions,Fuel cell
Orozco-Gamboa, G.;Orozco-Gamboa, G.;;Design of distribution channels,Electrical current distributions,Fuel cell
Santos, E.R.;Santos, E.R.;;Design of distribution channels,Electrical current distributions,Fuel cell
Baltazar, A.J.R.;Baltazar, A.J.R.;;Design of distribution channels,Electrical current distributions,Fuel cell
Sánchez-Herrero, J.F.;Sánchez-Herrero, J.F.;;genome annotation,hybrid genome assembly,Canary Islands,Araneomorphae
Frías-López, C.;Frías-López, C.;;genome annotation,hybrid genome assembly,Canary Islands,Araneomorphae
Escuer, P.;Escuer, P.;;genome annotation,hybrid genome assembly,Canary Islands,Araneomorphae
Sánchez-Gracia, A.;Sánchez-Gracia, A.;;genome annotation,hybrid genome assembly,Canary Islands,Araneomorphae
Rozas, J.;Rozas, J.;;genome annotation,hybrid genome assembly,Canary Islands,Araneomorphae
Zhang, C.;Zhang, C.;;electronic brainstorming,ideation,decision-making,Computer-aided conceptual design
López-Parra, M.;López-Parra, M.;;electronic brainstorming,ideation,decision-making,Computer-aided conceptual design
Chen, J.;Chen, J.;;electronic brainstorming,ideation,decision-making,Computer-aided conceptual design
Tian, L.;Tian, L.;;electronic brainstorming,ideation,decision-making,Computer-aided conceptual design
del Castillo, R.M.;del Castillo, R.M.;;Carbon nanotorus,Organometallic compounds,DFT,Ferrotoroid
Miralrio, A.;Miralrio, A.;DFT,porphyrin,molecular diode,rectification,fullerene C28;Carbon nanotorus,Organometallic compounds,DFT,Ferrotoroid
Rios, C.;Rios, C.;oestrogenic molecules,fullerenes,cycloaddition reactions;Molecular wire,DFT,Organometallic compounds,Ferrotoroid,Mechanical bond,[n]rotaxane],Theoretical calculations,Carbon nanotorus,Semiconductors
Salcedo, R.;Salcedo, R.;DFT,Nested fullerenes,cycloaddition reactions,Electronic interchange,oestrogenic molecules,Large fullerenes,Endohedral fullerenes,fullerenes,exohedral complexes,Onions;Molecular wire,DFT,Organometallic compounds,Ferrotoroid,Mechanical bond,Cycloaddition reactions,Endohedral complexes,Schiff base,[n]rotaxane],Theoretical calculations,Carbon nanotorus,Metallocenes,Semiconductors
Pérez-Zárate, D.;Pérez-Zárate, D.;;Artificial intelligence,Geothermal prospection,Machine learning,Gas geothermometers,Geothermal energy,Fluid geochemistry
Santoyo, E.;Santoyo, E.;Petroleum technology,Heat transfer,Shut-in,Well drilling,Bottomhole temperature,Formation temperature,Statistics,Drilling and completion,Geothermal energy,Thermophysical properties,Petroleum;Artificial intelligence,Geothermal prospection,Machine learning,Gas geothermometers,Geothermal energy,Fluid geochemistry
Acevedo-Anicasio, A.;Acevedo-Anicasio, A.;;Artificial intelligence,Geothermal prospection,Machine learning,Gas geothermometers,Geothermal energy,Fluid geochemistry
Díaz-González, L.;Díaz-González, L.;;Artificial intelligence,Geothermal prospection,Machine learning,Gas geothermometers,Geothermal energy,Fluid geochemistry
García-López, C.;García-López, C.;;Artificial intelligence,Geothermal prospection,Machine learning,Gas geothermometers,Geothermal energy,Fluid geochemistry
Pellicer, D.;Pellicer, D.;Symmetry,Pseudo-orientation,Map,Realisation,Chiral polyhedron,Polytope,Regular polyhedron,Equivelar toroid,Orientation,Consistent bicoloring,Flag,Net,Cubical tessellation,Regular toroid,Abstract polytope;High rank maniplex,Voltage construction,Two-orbit maniplex,symmetry-type graph
Potočnik, P.;Potočnik, P.;;High rank maniplex,Voltage construction,Two-orbit maniplex,symmetry-type graph
Toledo, M.;Toledo, M.;;High rank maniplex,Voltage construction,Two-orbit maniplex,symmetry-type graph
Anzaldo Olivares, B.;Anzaldo Olivares, B.;;Band gap,Chiral imines,Crystal growth,Halogen effect,Photoluminescence
Moreno, O.P.;Moreno, O.P.;;Band gap,Chiral imines,Crystal growth,Halogen effect,Photoluminescence
Téllez, G.H.;Téllez, G.H.;;Band gap,Chiral imines,Crystal growth,Halogen effect,Photoluminescence
Mendoza, A.;Mendoza, A.;;Band gap,Chiral imines,Crystal growth,Halogen effect,Photoluminescence
Pérez, R.G.;Pérez, R.G.;;Band gap,Chiral imines,Crystal growth,Halogen effect,Photoluminescence
Lopez-Garcia, I.;Lopez-Garcia, I.;;Passivity-based control,wind turbine,active power,Dynamic feedback control,synchronous motor,doubly fed induction generator,PI feedback,trajectory tracking,reactive power
Espinosa-Perez, G.;Espinosa-Perez, G.;;Passivity-based control,wind turbine,active power,doubly fed induction generator,reactive power
Cardenas, V.;Cardenas, V.;;Passivity-based control,wind turbine,active power,doubly fed induction generator,reactive power
Fomina, L.;Fomina, L.;DFT,boron,doping,restricted active space,Molecular diode,Rectification,multiconfigurational,Graphene,Fullerene,Porphyrin;Molecular wire,Mechanical bond,[n]rotaxane],Theoretical calculations,Semiconductors
Ibarra, J.;Ibarra, J.;;Molecular wire,Mechanical bond,[n]rotaxane],Theoretical calculations,Semiconductors
Cruz-Valderrama, J.E.;Cruz-Valderrama, J.E.;;Plant cell wall,Homogalacturonans,Pectins,Plant development,DUF642 family
Gómez-Maqueo, X.;Gómez-Maqueo, X.;;Plant cell wall,Homogalacturonans,Pectins,Plant development,DUF642 family
Salazar-Iribe, A.;Salazar-Iribe, A.;;Plant cell wall,Homogalacturonans,Pectins,Plant development,DUF642 family
Quezada-Rodríguez, E.;Quezada-Rodríguez, E.;;Plant cell wall,Homogalacturonans,Pectins,Plant development,DUF642 family
Gamboa-Debuen, A.;Gamboa-Debuen, A.;;Plant cell wall,Homogalacturonans,Pectins,Plant development,DUF642 family
Cruz-Zavala, E.;Cruz-Zavala, E.;fast surfaces,Subaperture stitching,convex surfaces,Newton interferometer;finite-time regulation,passivity-based control,sum of squares problem,Lyapunov functions,Observers,Energy shaping,finite-time (FT) control,Finite-time differentiators,LMIs,Sliding mode control,Nonlinear systems,Euler-Lagrange systems,Euler-Lagrange (EL) systems,homogeneous systems
