ID;Label;KeywordsB2018;KeywordsA2018
García-Tenesaca, M.;García-Tenesaca, M.;;Ecuadorian monofloral honey,Avocado honey,Rapeseed honey,Eucalyptus honey
Navarrete, E.S.;Navarrete, E.S.;;Ecuadorian monofloral honey,Avocado honey,Rapeseed honey,Eucalyptus honey
Iturralde, G.A.;Iturralde, G.A.;;Ecuadorian monofloral honey,Avocado honey,Rapeseed honey,Eucalyptus honey
Battino, M.;Battino, M.;;Ecuadorian monofloral honey,Avocado honey,Rapeseed honey,Eucalyptus honey
Alvarez-Suarez, J.M.;Alvarez-Suarez, J.M.;;Ecuadorian monofloral honey,Avocado honey,Rapeseed honey,Eucalyptus honey
Martínez-Santiago, O.;Martínez-Santiago, O.;Discrete derivative,Structural interpretation,Derivative indices,17O-RMN,Reactivity,Resonance energy,GDIs,Activation entropy,Free valence;
Barigye, S.J.;Barigye, S.J.;Discrete derivative,Multiple Linear Regression,TOMOCOMD-CARDD,QuBiLS-MIDAS,Structural interpretation,Derivative indices,17O-RMN,Reactivity,Resonance energy,3D-QSAR,GDIs,Activation entropy,Free valence;
Infante, L.V.;Infante, L.V.;Discrete derivative,Structural interpretation,Derivative indices,17O-RMN,Reactivity,Resonance energy,GDIs,Activation entropy,Free valence;
Artiles Martínez, L.M.;Artiles Martínez, L.M.;Discrete derivative,Structural interpretation,Derivative indices,17O-RMN,Reactivity,Resonance energy,GDIs,Activation entropy,Free valence;
Terán, J.E.;Terán, J.E.;;Reductive dehalogenation,DFT,Organohalides,Cobalt complexes
Zambrano, C.H.;Zambrano, C.H.;;Reductive dehalogenation,DFT,Organohalides,Cobalt complexes
Rincón, L.;Rincón, L.;density functional theory,greenhouse gases,Radiative efficiency;Reductive dehalogenation,DFT,Organohalides,Cobalt complexes
Torres, F.J.;Torres, F.J.;Reductive dehalogenation,Halocarbons,Cob[I]alamin,Dft;Reductive dehalogenation,DFT,Organohalides,Cobalt complexes
Cortés-Arriagada, D.;Cortés-Arriagada, D.;Reductive dehalogenation,Halocarbons,Cob[I]alamin,Dft;
Toro-Labbe, A.;Toro-Labbe, A.;Reductive dehalogenation,Halocarbons,Cob[I]alamin,Dft;
Mereau, R.;Mereau, R.;Reductive dehalogenation,Halocarbons,Cob[I]alamin,Dft;
Villegas-Escobar, N.;Villegas-Escobar, N.;Reaction force,Hydrogen activation,Many body decomposition analysis,Frustrated Lewis pairs,Methane activation;
Toro-Labbé, A.;Toro-Labbé, A.;Reaction force,Hydrogen activation,Many body decomposition analysis,Frustrated Lewis pairs,Methane activation;
Becerra, M.;Becerra, M.;Reaction force,Hydrogen activation,Many body decomposition analysis,Frustrated Lewis pairs,Methane activation;
Rincon, L.;Rincon, L.;Reaction force,Hydrogen activation,Many body decomposition analysis,Frustrated Lewis pairs,Methane activation;
Manzano, S.;Manzano, S.;;
Mendez, M.A.;Mendez, M.A.;;
Cazar, R.A.;Cazar, R.A.;;
Pupo-Meriño, M.;Pupo-Meriño, M.;;Aggregation operators,Choquet integral,Molecular descriptors,LOEIs,QSAR,ToMoCoMD-CARDD software,Fuzzy measures,LOVIs,QuBiLS-MIDAS molecular descriptors
Vivas-Reyes, R.;Vivas-Reyes, R.;;Aggregation operators,Choquet integral,Molecular descriptors,LOEIs,QSAR,ToMoCoMD-CARDD software,Fuzzy measures,LOVIs,QuBiLS-MIDAS molecular descriptors
Valdés-Martiní, J.R.;Valdés-Martiní, J.R.;Simple stochastic,Bilinear and quadratic indices,QuBiLS-MAS,Mutual probability matrices,Free and open source software,Atom/bond-based molecular descriptor,Double stochastic,QSAR,Non-stochastic,Linear,ToMoCoMD-CARDD;
Pérez-Giménez, F.;Pérez-Giménez, F.;Simple stochastic,Bilinear and quadratic indices,QuBiLS-MAS,Mutual probability matrices,Free and open source software,Atom/bond-based molecular descriptor,Double stochastic,QSAR,Non-stochastic,Linear,ToMoCoMD-CARDD;
Morell, C.A.;Morell, C.A.;Simple stochastic,Bilinear and quadratic indices,QuBiLS-MAS,Mutual probability matrices,Free and open source software,Atom/bond-based molecular descriptor,Double stochastic,QSAR,Non-stochastic,Linear,ToMoCoMD-CARDD;
Contreras-Torres, E.;Contreras-Torres, E.;Multiple Linear Regression,3D-QSAR,QuBiLS-MIDAS,TOMOCOMD-CARDD;
Jara, O.;Jara, O.;;Postural load,Repeatability,Awkward postures,Ergonomic risks,Load handling,Ergonomic risk,Anthropometry
Ballesteros, F.;Ballesteros, F.;;Postural load,Repeatability,Awkward postures,Ergonomic risks,Load handling,Ergonomic risk,Anthropometry
Carrera, E.;Carrera, E.;;Postural load,Repeatability,Awkward postures,Ergonomic risks,Load handling,Ergonomic risk,Anthropometry
Dávila, P.;Dávila, P.;;Ergonomic risk,Postural load,Anthropometry
Vallejo-Huanga, D.;Vallejo-Huanga, D.;;Fuzzy logic,Fault tolerance,Mobile devices
Proaño, J.;Proaño, J.;;Fuzzy logic,Fault tolerance,Mobile devices
Morillo, P.;Morillo, P.;;Fuzzy logic,Fault tolerance,Mobile devices
Ortega, H.;Ortega, H.;;Fuzzy logic,Fault tolerance,Mobile devices
Guanochanga, B.;Guanochanga, B.;;IoT,monitoring,methane,CO,air pollution,NO2,Air pollution,CO2,SO2,WSN,ozone,IaaS,dust particles,H2S,Xbee,Web services,Zigbee
Cachipuendo, R.;Cachipuendo, R.;;IoT,monitoring,methane,CO,air pollution,NO2,Air pollution,CO2,SO2,WSN,ozone,IaaS,dust particles,H2S,Xbee,Web services,Zigbee
Fuertes, W.;Fuertes, W.;;IoT,monitoring,methane,CO,air pollution,NO2,Air pollution,CO2,SO2,WSN,ozone,IaaS,dust particles,H2S,Xbee,Web services,Zigbee
Tapia, F.;Tapia, F.;;IoT,monitoring,methane,CO,air pollution,NO2,Air pollution,CO2,SO2,WSN,ozone,IaaS,dust particles,H2S,Xbee,Web services,Zigbee
Meneses, F.;Meneses, F.;;IoT,monitoring,methane,CO,air pollution,NO2,Air pollution,CO2,SO2,WSN,ozone,IaaS,dust particles,H2S,Xbee,Web services,Zigbee
Játiva, R.;Játiva, R.;Time Of Arrival (TOA),Greenstein model,wireless sensor networks,Antenna Arrays,network-based positioning,Bi-exponential regression,Cramer Rao Bounds (CRB);Cramer-Rao bounds,CRB,Mobile subscriber location,TOA,Time of arrival
Vidal, J.;Vidal, J.;Time Of Arrival (TOA),space-time diversity,NLOS mitigation,Greenstein model,wireless sensor networks,TDOA based positioning systems,TOA based positioning systems,Antenna Arrays,network-based positioning,Bi-exponential regression,Cramer Rao Bounds (CRB),reference anchor node,wireless sensor network,geometrical restrictions,WLLS;NLOS mitigation,Cramer-Rao bounds,wireless sensor networks,TDOA based positioning systems,CRB,Mobile subscriber location,TOA,GLRT detector,Time of arrival,antenna arrays
Loza, C.A.;Loza, C.A.;;non-Stationarity,K-SVD,gaussianity,Dictionary learning,EEG,Robust estimation,embedding
Principe, J.C.;Principe, J.C.;;gaussianity,embedding,EEG,non-Stationarity
Del Pozo, I.;Del Pozo, I.;Confidentiality,Algorithm,Decryption,Encryption,Instant messaging;Social networks,Information security,Psychology,Passwords,Deceptive advertising,Social Engineering
Iturralde, M.;Iturralde, M.;Authorship,Confidentiality,Syntax,Algorithm,Decryption,Semantic,Encryption,Writing,Instant messaging,Stylometry;Social networks,Information security,Psychology,Passwords,Deceptive advertising,Social Engineering
Restrepo, F.;Restrepo, F.;;Social networks,Information security,Psychology,Passwords,Deceptive advertising,Social Engineering
Proano, E.;Proano, E.;;
Navarro, M.;Navarro, M.;;
Sanchez, A.;Sanchez, A.;;
Benitez, D.S.;Benitez, D.S.;Magnetic field imaging,Magnetoinductive sensors,Magnetic Field,Image processing,Brain Computer Interface,Neural Network Classification,Baropodometry,Eyewink Detection,Texture Analysis,NDE,instrumented shoes,signal processing,Magneto-inductive sensors,Hurst-operator,Edge-detection,EEG,Sensor array,Nanoparticles;ARM,Mode-Matching,NCTUns,NT-RS,MmR,WiMAX,vehicle detection,pattern classification,Seismic signal processing,signal detection,S matrix,vehicle classification,MS,Odroid-XU4,wavelet transforms,System Identification,PID control,Coupler,system capacity,T-RS,real-time systems,Model Predictive Control,Energy Reduction,Numerical Methods,IEEE 802.16
Pico, L.C.;Pico, L.C.;;vehicle detection,ARM,vehicle classification,Odroid-XU4
Alarcón, G.;Alarcón, G.;centromedian nucleus,generalized epilepsy,ictal recordings,Intracranial EEG;Forced coupling,control systems,single pulse electrical stimulation,EEG
Jiménez-Jiménez, D.;Jiménez-Jiménez, D.;centromedian nucleus,generalized epilepsy,ictal recordings,Intracranial EEG;Forced coupling,control systems,single pulse electrical stimulation,EEG
Valentín, A.;Valentín, A.;centromedian nucleus,generalized epilepsy,ictal recordings,Intracranial EEG;Forced coupling,control systems,single pulse electrical stimulation,EEG
Martín-López, D.;Martín-López, D.;centromedian nucleus,generalized epilepsy,ictal recordings,Intracranial EEG;Forced coupling,control systems,single pulse electrical stimulation,EEG
Espinoza-Aguirre, C.;Espinoza-Aguirre, C.;;Government and Management of information technologies,Higher education,SENESCYT
Pillo-Guanoluisa, D.;Pillo-Guanoluisa, D.;;Government and Management of information technologies,Higher education,SENESCYT
Intriago-Pazmino, M.;Intriago-Pazmino, M.;;retinopathy of prematurity,retinal vessels segmentation,fundus image analysis,medical image processing
Ibarra-Fiallo, J.;Ibarra-Fiallo, J.;Feature selection,Testor theory,Typical testor algorithms,Algorithms;retinopathy of prematurity,retinal vessels segmentation,fundus image analysis,medical image processing
Alonso-Calvo, R.;Alonso-Calvo, R.;;retinopathy of prematurity,retinal vessels segmentation,fundus image analysis,medical image processing
Crespo, J.;Crespo, J.;;retinopathy of prematurity,retinal vessels segmentation,fundus image analysis,medical image processing
Criollo-Ramos, A.;Criollo-Ramos, A.;;retinopathy of prematurity,retinal vessels segmentation,fundus image analysis,medical image processing
Alias, C.;Alias, C.;;Logistics,Transportation,Benefits,Supply Chain,Technology,Innovation,Technology Benefit Assessment
Olalla, F.E.A.;Olalla, F.E.A.;;Logistics,Transportation,Benefits,Supply Chain,Technology,Innovation,Technology Benefit Assessment
Potechin, A.;Potechin, A.;;Logistics,Transportation,Benefits,Supply Chain,Technology,Innovation,Technology Benefit Assessment
Noche, B.;Noche, B.;;Logistics,Transportation,Benefits,Supply Chain,Technology,Innovation,Technology Benefit Assessment
Mocskos, E.;Mocskos, E.;;big data,HPC,high-performance computing,history of computing,scientific computing,Computational Science in Developing Countries,cloud,computer science,education,Countries
Barrios, C.J.H.;Barrios, C.J.H.;;big data,HPC,high-performance computing,history of computing,scientific computing,Computational Science in Developing Countries,cloud,computer science,education,Countries
Castro, H.;Castro, H.;;big data,HPC,high-performance computing,history of computing,scientific computing,Computational Science in Developing Countries,cloud,computer science,education,Countries
Nesmachnow, S.;Nesmachnow, S.;;big data,HPC,high-performance computing,history of computing,scientific computing,Computational Science in Developing Countries,cloud,computer science,education,Countries
Mayo-Garcia, R.;Mayo-Garcia, R.;;big data,HPC,high-performance computing,history of computing,scientific computing,Computational Science in Developing Countries,cloud,computer science,education,Countries
Soria Zurita, N.F.;Soria Zurita, N.F.;;
Colby, M.K.;Colby, M.K.;;
Tumer, I.Y.;Tumer, I.Y.;;
Hoyle, C.;Hoyle, C.;;
Tumer, K.;Tumer, K.;;
Sotomayor, D.;Sotomayor, D.;Vehicle identification,ARM,ODROID-U3,Speed determination;faults detection,broken bars,induction motor modeling,induction motors,frequency analysis
Castellanos, S.;Castellanos, S.;;faults detection,broken bars,induction motor modeling,induction motors,frequency analysis
Arcos-Aviles, D.;Arcos-Aviles, D.;;faults detection,broken bars,induction motor modeling,induction motors,frequency analysis
Benítez, D.;Benítez, D.;Ad-Hoc,Head Computer Interface,delay,jitter,Robotic Arm,Low Complexity,througput,QoS,Emotiv EPOC Headset,packet loss,WDS,IEEE 802.11.b;faults detection,broken bars,induction motor modeling,induction motors,frequency analysis
Canizares, A.;Canizares, A.;;3D-printable,Bionic Arm,Prosthetic Arm,EMG,Low Cost Prosthesis,Prosthesis,Myoelectric Sensor
Pazos, J.;Pazos, J.;;3D-printable,Bionic Arm,Prosthetic Arm,EMG,Low Cost Prosthesis,Prosthesis,Myoelectric Sensor
Benitez, D.;Benitez, D.;IEEE 802.16-2004,machine learning,propagation model,feature selection,semi-empirical,WiMAX,Volcanic events,signal classification;3D-printable,Bionic Arm,Prosthetic Arm,EMG,Low Cost Prosthesis,Prosthesis,Myoelectric Sensor
Romero, J.S.;Romero, J.S.;;
Procel, L.M.;Procel, L.M.;interface states,defect centrict framework,RERAM,QPC model,high-κ,Temperature,TiN,HfO2,channel hot carrier degradation,area scaling,oxide traps;n-MOS,short channel device,additional mobility,SiON,RFCV,Y-function,HALO
Trojman, L.;Trojman, L.;UTEOT,MOSFET,Temperature,interface defects,high-k,SMU,EOT,high-κ,RERAM,HfO2,CMOS,area scaling,short channel device,IEEE 488.2,SiON,SCPI,statistic,defect generation SiON,Python,Split-CV,p-MOS,UTTB,interface states,Network Analyzer,defect centrict framework,FDSOI,QPC model,RCS,TiN,RFCV,mobility,channel hot carrier degradation,VNA,oxide traps;n-MOS,short channel device,additional mobility,SiON,RFCV,Y-function,HALO
Verdier, D.;Verdier, D.;;
Benalcázar, D.R.;Benalcázar, D.R.;;n-MOS,short channel device,additional mobility,SiON,RFCV,Y-function,HALO
Jobard, G.;Jobard, G.;;n-MOS,short channel device,additional mobility,SiON,RFCV,Y-function,HALO
Lara-Cueva, R.;Lara-Cueva, R.;Ad-Hoc,delay,jitter,machine learning,througput,QoS,feature selection,packet loss,WDS,Volcanic events,IEEE 802.11.b,signal classification;real-time systems,pattern classification,MS,NCTUns,NT-RS,T-RS,MmR,Seismic signal processing,wavelet transforms,signal detection,WiMAX,IEEE 802.16,system capacity
Paillacho, V.;Paillacho, V.;;real-time systems,pattern classification,Seismic signal processing,wavelet transforms,signal detection
Villalva, M.;Villalva, M.;;real-time systems,pattern classification,Seismic signal processing,wavelet transforms,signal detection
Rojo-Alvarez, J.L.;Rojo-Alvarez, J.L.;;real-time systems,pattern classification,Seismic signal processing,wavelet transforms,signal detection
Caiza, L.;Caiza, L.;;System Identification,PID control,Model Predictive Control,Energy Reduction
Rosich-Oliva, A.;Rosich-Oliva, A.;;System Identification,PID control,Model Predictive Control,Energy Reduction
Ocampo-Martinez, C.;Ocampo-Martinez, C.;;System Identification,PID control,Model Predictive Control,Energy Reduction
Talavera, B.;Talavera, B.;;Astroparticles,RedPitaya,Detection,WCD,SIPM,PMT,LAGO,DAS
Cazar, D.;Cazar, D.;;Astroparticles,RedPitaya,Detection,WCD,SIPM,PMT,LAGO,DAS
Rene, J.E.;Rene, J.E.;space-time diversity,Greenstein model,wireless sensor networks,network-based positioning,reference anchor node,Cramer Rao Bounds (CRB);NLOS mitigation,wireless sensor networks,TDOA based positioning systems,GLRT detector,antenna arrays
Valdiviezo, S.;Valdiviezo, S.;Time Of Arrival (TOA),Greenstein model,wireless sensor networks,Antenna Arrays,network-based positioning,Bi-exponential regression,Cramer Rao Bounds (CRB);NLOS mitigation,wireless sensor networks,TDOA based positioning systems,GLRT detector,antenna arrays
Espinosa, A.;Espinosa, A.;;NLOS mitigation,wireless sensor networks,TDOA based positioning systems,GLRT detector,antenna arrays
Reyes, J.A.;Reyes, J.A.;;Tungurahua volcano,Unsupervised classification,k-means,Self-organizing feature maps,volcanic seismic signals,volcanic activity,archetypal analysis,feature space
Mosquera, C.J.J.;Mosquera, C.J.J.;;Tungurahua volcano,Unsupervised classification,k-means,Self-organizing feature maps,volcanic seismic signals,volcanic activity,archetypal analysis,feature space
Custodio-Rivera, D.;Custodio-Rivera, D.;;NCTUns,NT-RS,MS,T-RS,MmR,WiMAX,IEEE 802.16,system capacity
Dziekan, M.;Dziekan, M.;;Cardiopulmonary resuscitation,Ecuador,automatic,portable,low-cost,medical device,emergency
Jubaer, S.;Jubaer, S.;;Cardiopulmonary resuscitation,Ecuador,automatic,portable,low-cost,medical device,emergency
Sell, V.;Sell, V.;;Cardiopulmonary resuscitation,Ecuador,automatic,portable,low-cost,medical device,emergency
Mejia-Viana, J.C.;Mejia-Viana, J.C.;;Cardiopulmonary resuscitation,Ecuador,automatic,portable,low-cost,medical device,emergency
Uquillas, J.A.;Uquillas, J.A.;;Cardiopulmonary resuscitation,Ecuador,automatic,portable,low-cost,medical device,emergency
Bonifaz, E.A.;Bonifaz, E.A.;;Finite element method,Residual stresses,Heating and cooling curves,Weld profiles,Thermal cycles
Carrera, E.V.;Carrera, E.V.;machine learning,Diabetic retinopathy,support vector machines,feature selection,Volcanic events,digital image processing,signal classification;Digital image processing,Machine learning algorithms,Finger-vein biometry
Izurieta, S.;Izurieta, S.;;Digital image processing,Machine learning algorithms,Finger-vein biometry
Carrera, R.;Carrera, R.;support vector machines,Diabetic retinopathy,digital image processing,machine learning;Digital image processing,Machine learning algorithms,Finger-vein biometry
Zurita, N.F.S.;Zurita, N.F.S.;;
Stone, R.B.;Stone, R.B.;;
Demirel, O.;Demirel, O.;;
Haro-Baez, R.;Haro-Baez, R.;Linecalc,S Parameters,Microstrip,Coupling factor C,Coupler,Effective electric length,C-Band;Coupler,Numerical Methods,Mode-Matching,S matrix
Benítez, D.S.;Benítez, D.S.;QRS-onset detection,ARM,ODROID-U3,edges,Integral equations,skeleton,centers,Pocklington Equation,cells,morphological wings analysis,Effective electric length,ECG,Gaussian noise,patterns,Adaptive baseline estimation,Vehicle identification,Coupler,C-Band,Least Square method,Method of Moments,Linecalc,radii,S Parameters,Speed determination,insects,Microstrip,Coupling factor C,Electromagnetic theory;
Navarro, M.S.;Navarro, M.S.;Method of Moments,Pocklington Equation,Least Square method,Integral equations,Electromagnetic theory;
Sánchez, A.;Sánchez, A.;Interference mitigation,Method of Moments,Pocklington Equation,Least Square method,Self-orga-nized,Wireless,Integral equations,White spaces,Self-coexistence,Electromagnetic theory;
Fiallos-Silva, C.;Fiallos-Silva, C.;Linecalc,S Parameters,Microstrip,Coupling factor C,Coupler,Effective electric length,C-Band;
Acosta-Buenaño, F.;Acosta-Buenaño, F.;Linecalc,S Parameters,Microstrip,Coupling factor C,Coupler,Effective electric length,C-Band;
Rosero, M.F.;Rosero, M.F.;Vehicle identification,ARM,ODROID-U3,Speed determination;
Leon, P.;Leon, P.;ARM,IEEE 802.16-2004,ODROID-U3,Speed determination,propagation model,Vehicle identification,semi-empirical,WiMAX;
Cabañés-Martínez, L.;Cabañés-Martínez, L.;centromedian nucleus,generalized epilepsy,ictal recordings,Intracranial EEG;
Gonzalez, A.;Gonzalez, A.;support vector machines,Diabetic retinopathy,digital image processing,machine learning;
Bravo, M.;Bravo, M.;Burg Periodogram,Three-axis Accelerometer,Parkinson's Disease,PSD;
Bermeo, A.;Bermeo, A.;Burg Periodogram,Three-axis Accelerometer,Parkinson's Disease,PSD;
Huerta, M.;Huerta, M.;;
Clotet, R.;Clotet, R.;;
Soto, A.;Soto, A.;;
Garzón, E.;Garzón, E.;Time Of Arrival (TOA),Greenstein model,wireless sensor networks,Antenna Arrays,network-based positioning,Bi-exponential regression,Cramer Rao Bounds (CRB);
Garzon, E.;Garzon, E.;MOSFET,NLOS mitigation,Network Analyzer,IEEE 488.2,TDOA based positioning systems,Antenna Arrays,SMU,Cramer Rao Bounds (CRB),RFCV,SCPI,wireless sensor network,Python,VNA,geometrical restrictions,WLLS;
Sanchez, F.;Sanchez, F.;MOSFET,Network Analyzer,IEEE 488.2,SMU,RFCV,SCPI,Python,VNA;
Procel, L.-M.;Procel, L.-M.;MOSFET,channel hot carrier degradation,Network Analyzer,short channel device,IEEE 488.2,defect generation SiON,SMU,RFCV,SCPI,mobility,CMOS,statistic,Python,VNA;
Acosta, J.S.;Acosta, J.S.;CMOS,short channel device,statistic,mobility,defect generation SiON,channel hot carrier degradation;
Ortega, M.;Ortega, M.;CMOS,short channel device,statistic,mobility,defect generation SiON,channel hot carrier degradation;
Crupi, F.;Crupi, F.;defect centrict framework,channel hot carrier degradation,interface states,oxide traps;
Aguiar, S.;Aguiar, S.;Head Computer Interface,Speech Disorders,Robotic Arm,Low Complexity,Glove,Hearing Impairment,Morse Code,Emotiv EPOC Headset,Communication,Sign Language;
Yánez, W.;Yánez, W.;Emotiv EPOC Headset,Head Computer Interface,Robotic Arm,Low Complexity;
Guerrón, A.;Guerrón, A.;Gaussian noise,cells,radii,edges,patterns,insects,skeleton,centers,morphological wings analysis;
Zapata, S.;Zapata, S.;Gaussian noise,cells,radii,edges,patterns,insects,skeleton,centers,morphological wings analysis;
Augot, D.;Augot, D.;Gaussian noise,cells,radii,edges,patterns,insects,skeleton,centers,morphological wings analysis;
Redrobán, M.;Redrobán, M.;;
Aguirre, O.;Aguirre, O.;;
Aráuz, J.;Aráuz, J.;Interference mitigation,Self-orga-nized,Wireless,White spaces,Self-coexistence;
Davila, K.L.;Davila, K.L.;density functional theory,greenhouse gases,Radiative efficiency;
Seijas, L.E.;Seijas, L.E.;density functional theory,greenhouse gases,Radiative efficiency;
Almeida, R.;Almeida, R.;density functional theory,greenhouse gases,Radiative efficiency;
Maldonado, R.;Maldonado, R.;Authorship,Syntax,Semantic,Writing,Stylometry;
Fellig, D.;Fellig, D.;Authorship,Syntax,Semantic,Writing,Stylometry;
Guitarra, S.;Guitarra, S.;RERAM,QPC model,high-κ,Temperature,TiN,HfO2,area scaling;
Raymond, L.;Raymond, L.;RERAM,QPC model,high-κ,Temperature,TiN,HfO2,area scaling;
Ortiz, D.;Ortiz, D.;space-time diversity,Greenstein model,wireless sensor networks,network-based positioning,reference anchor node,Cramer Rao Bounds (CRB);
Venegas, P.;Venegas, P.;space-time diversity,Greenstein model,wireless sensor networks,network-based positioning,reference anchor node,Cramer Rao Bounds (CRB);
Benalcazar, D.;Benalcazar, D.;neonates,sepsis,electronic device,parenteral nutrition (PN),Turbidity,blood serum;
Eguiguren, L.;Eguiguren, L.;neonates,sepsis,electronic device,parenteral nutrition (PN),Turbidity,blood serum;
Alvarez, M.B.;Alvarez, M.B.;neonates,sepsis,electronic device,parenteral nutrition (PN),Turbidity,blood serum;
Jacome, F.;Jacome, F.;neonates,sepsis,electronic device,parenteral nutrition (PN),Turbidity,blood serum;
Grunauer, M.;Grunauer, M.;neonates,sepsis,electronic device,parenteral nutrition (PN),Turbidity,blood serum;
Erazo, A.;Erazo, A.;Speech Disorders,Hearing Impairment,Glove,Morse Code,Communication,Sign Language;
Romero, S.;Romero, S.;Speech Disorders,Hearing Impairment,Glove,Morse Code,Communication,Sign Language;
Atiencia, V.;Atiencia, V.;Speech Disorders,Hearing Impairment,Glove,Morse Code,Communication,Sign Language;
Figueroa, J.P.;Figueroa, J.P.;Speech Disorders,Hearing Impairment,Glove,Morse Code,Communication,Sign Language;
Contreras, R.;Contreras, R.;Burg Periodogram,Three-axis Accelerometer,Parkinson's Disease,PSD;
Sagbay, G.;Sagbay, G.;Burg Periodogram,Three-axis Accelerometer,Parkinson's Disease,PSD;
Llumiguano, C.;Llumiguano, C.;Burg Periodogram,Three-axis Accelerometer,Parkinson's Disease,PSD;
Alba-Cabrera, E.;Alba-Cabrera, E.;Feature selection,Testor theory,Typical testor algorithms,Algorithms;
Godoy-Calderon, S.;Godoy-Calderon, S.;Feature selection,Testor theory,Typical testor algorithms,Algorithms;
Toscano, S.;Toscano, S.;Neural Network Classification,EEG,Eyewink Detection,Brain Computer Interface;
Silva, A.;Silva, A.;Neural Network Classification,EEG,Eyewink Detection,Brain Computer Interface;
Pineda-Lopez, F.;Pineda-Lopez, F.;instrumented shoes,Baropodometry,signal processing;
Guerra, A.;Guerra, A.;instrumented shoes,Baropodometry,signal processing;
Montes, E.;Montes, E.;instrumented shoes,Baropodometry,signal processing;
Lara-Cueva, R.A.;Lara-Cueva, R.A.;propagation model,semi-empirical,IEEE 802.16-2004,WiMAX;
Aguilar, D.;Aguilar, D.;propagation model,semi-empirical,IEEE 802.16-2004,WiMAX;
Almeida, D.;Almeida, D.;propagation model,semi-empirical,IEEE 802.16-2004,WiMAX;
Arauz, J.;Arauz, J.;;
McClure, J.W.;McClure, J.W.;;
Miller, Z.;Miller, Z.;;
Morejon, J.F.;Morejon, J.F.;feature selection,signal classification,Volcanic events,machine learning;
