ID;Label;KeywordsB2018;KeywordsA2018
Rodriguez, P.;Rodriguez, P.;Video background modeling,ℓ1 Ball projection,Simplex,Separable filters,Rigid transformations,Principal Component Pursuit,Video Background Modeling,optical flow,ℓ 1 -Norm ball,Accelerated Newton's method,contiguity,alternating optimization,motion estimation,online background subtraction,amplitude-modulation frequency-modulation,tensor CPD,Incremental Principal Component Pursuit,Incremental singular value decomposition,Principal component pursuit,Vehicle Counting;Accelerated gradient descent,mobile platforms,Lasso,Separable filters,Convolutional Sparse Representation,ℓ0 regularized optimization,Convolutional Dictionary Learning,Root search methods,Morozov's discrepancy principle,Nonsmooth/Nonconvex optimization,Projection,Convolutional sparse coding,Nonconvex optimization,Projection onto the ball,APG,escape procedure,Dictionary Learning,Separable Filter learning,Mixed norms,Regularization,FISTA,Separable Filters,Nesterov's accelerated gradient descent,Corner detection,proximity operator,Convolutional Sparse Coding,escape procedure. Nesterov's AGD,CUDA,Consensus
Wohlberg, B.;Wohlberg, B.;Video background modeling,Separable Filters,ℓ1 Ball projection,Incremental singular value decomposition,Principal component pursuit,Convolutional Sparse Representation,Convolutional Sparse Coding,Ghosting,Rigid transformations,Principal Component Pursuit,Video Background Modeling,Incremental Principal Component Pursuit;Separable Filters,Mixed norms,Regularization,Projection,Separable filters,Convolutional Sparse Representation,Root search methods,Dictionary Learning
Cárdenas, R.J.;Cárdenas, R.J.;;Low resolution,Video,Deep learning,Face detection
Beltrán, C.A.;Beltrán, C.A.;;Low resolution,Video,Deep learning,Face detection
Gutiérrez, J.C.;Gutiérrez, J.C.;;Low resolution,Video,Deep learning,Face detection
Dias, G.P.;Dias, G.P.;;Peru,E-government,Digital government,Ecuador,Digital services,Local government
Chaudhry, H.;Chaudhry, H.;;HEVC,Motion Estimation,Search Range,Motion Vector Prediction,FPGA Design
Raffo, M.;Raffo, M.;;HEVC,Motion Estimation,Search Range,Motion Vector Prediction,FPGA Design
Silva-Cardenas, C.;Silva-Cardenas, C.;;Functional verification,Openflow,Functional Verification,Performance,Alternative methodology,HEVC,SDN,UVM,Verification Framework,Motion Estimation,Search Range,System verilog,AES Encryption module,Motion Vector Prediction,AES encryption module,FPGA Design,QoS policies
Villegas, C.;Villegas, C.;;HEVC,Motion Estimation,Search Range,Motion Vector Prediction,FPGA Design
Rodriguez-Vazquez, A.;Rodriguez-Vazquez, A.;;
Bejar, E.;Bejar, E.;;self-driving vehicles,Q-learning,robotics,deep learning,deep deterministic policy gradient (DDPG) algorithm,reinforcement learning,magnetic positioning system,control systems
Zeller, C.B.;Zeller, C.B.;;Finite mixture of regression models,Censoring,EM-type algorithm,Scale mixtures of normal distributions
Cabral, C.R.B.;Cabral, C.R.B.;;Finite mixture of regression models,Censoring,EM-type algorithm,Scale mixtures of normal distributions
Lachos, V.H.;Lachos, V.H.;;Finite mixture of regression models,Censoring,EM-type algorithm,Scale mixtures of normal distributions
Benites, L.;Benites, L.;;Finite mixture of regression models,Censoring,EM-type algorithm,Scale mixtures of normal distributions
Ortiz, E.S.;Ortiz, E.S.;;Quality of life,Public policies,Workers,Hedonistic behavior,Financial well-being
Lobos, G.;Lobos, G.;;Quality of life,Public policies,Workers,Hedonistic behavior,Financial well-being
Guevara, D.;Guevara, D.;;Quality of life,Public policies,Workers,Hedonistic behavior,Financial well-being
Velez, C.I.;Velez, C.I.;;Logit,Cooperation university-business,Probit,Tobit,Business development
Afcha, S.M.;Afcha, S.M.;;Logit,Cooperation university-business,Probit,Tobit,Business development
Bustamante, M.A.;Bustamante, M.A.;;Intention,Logit,Social norm,Cooperation university-business,Probit,Tobit,Commitment,Business development,Tax compliance
Cáceres, S.V.;Cáceres, S.V.;;education,usability,systematic mapping,m-learning,mobile
Pow-Sang, J.A.;Pow-Sang, J.A.;Usability inspection,Requirements precedence,human computer-interaction,UCPD,function points,Semiotic inspection method,Latino IT curriculum,Requirements prioritization,heuristic evaluation,jigsaw,Systematic literature review,Heuristic evaluation,Experimental study,Experimental case study,IT,Experimental evaluation,Engineering education,computer engineering,Systematic mapping review,Software engineering experimentation,usability,cooperative learning,IT in Latin america,Human computer-interaction,transactional web applications,CE2016,evaluation methods,Use cases,Usability evaluation methods,Communicability evaluation,User-centered design,software engineering education,Software development process,systematic mapping review,user-centered design,Comparative study,Software engineering,Active learning,NFR,Jigsaw technique,curricular guidelines,Computing education,User stories,Method evaluation model,Perception model,usability study,Requirements engineering,Academia & industry,Usability,Collaborative learning,Information technology,Requirement elicitation,usability testing,Human-computer interaction,User interface design,SLR,computer engineering in Latin America,Non functional requirements,human-computer interaction,object oriented design,Method adoption model,Usability heuristics;education,usability,systematic mapping,Human-computer interaction,Usability principles,Heuristic evaluation,Usability evaluation methods,m-learning,mobile,Assessment protocol
Arrasco, C.;Arrasco, C.;;Haralick's descriptors,leaf-based plant classification,leaf veins extraction,texture feature extraction,multi-scale fractal dimension,leaf venation enhancing
Khlebnikov, S.;Khlebnikov, S.;;Haralick's descriptors,leaf-based plant classification,leaf veins extraction,texture feature extraction,multi-scale fractal dimension,leaf venation enhancing
Oncevay, A.;Oncevay, A.;;Haralick's descriptors,leaf-based plant classification,leaf veins extraction,texture feature extraction,multi-scale fractal dimension,leaf venation enhancing
Castanon, C.B.;Castanon, C.B.;immunohistochemistry,cell detection,deep learning,gastric cancer;Haralick's descriptors,leaf-based plant classification,leaf veins extraction,texture feature extraction,multi-scale fractal dimension,leaf venation enhancing
Medina-Rodriguez, R.;Medina-Rodriguez, R.;;
Hashimoto, R.F.;Hashimoto, R.F.;;
Scharff, M.;Scharff, M.;;bio-inspired system,Flow detection,natural vibrissa,beam-like model.,tactile sensor
Rivera Campos, R.A.;Rivera Campos, R.A.;;bio-inspired system,Flow detection,natural vibrissa,beam-like model.,tactile sensor
Merker, L.;Merker, L.;;bio-inspired system,Flow detection,natural vibrissa,beam-like model.,tactile sensor
Behn, C.;Behn, C.;;bio-inspired system,Flow detection,natural vibrissa,beam-like model.,tactile sensor
Zimmermann, K.;Zimmermann, K.;;bio-inspired system,Flow detection,natural vibrissa,beam-like model.,tactile sensor
Pacheco, K.;Pacheco, K.;Neurorehabilitation,Brain-computer/machine interface,Neural signal processing;virtual reality,stroke,rehabilitation,brain computer interface
Carranza, E.;Carranza, E.;ANFIS,Virtual reality,Brain-computer/machine interface,Rehabilitation,Neurorehabilitation,Neural signal processing,Brain Computer Interface;virtual reality,stroke,rehabilitation,brain computer interface
Santivanez, C.A.;Santivanez, C.A.;;semantic web,Medium access control,ontology,Carrier sense multiple access,Firewall Load Balancer,HandOff Process,Multipacket reception,Application Delivery Controller (ADC),Firewall management,misconfigured rules,ExoGENI TestBed,Firewall Array N,anomaly detection,Multi-user detection
Barba, R.G.;Barba, R.G.;;QoS policies,Openflow,Performance,SDN
Criollo, M.;Criollo, M.;;QoS policies,Openflow,Performance,SDN
Aimacana, N.;Aimacana, N.;;QoS policies,Openflow,Performance,SDN
Manosalvas, C.;Manosalvas, C.;;QoS policies,Openflow,Performance,SDN
Llave, J.;Llave, J.;;Grey systems theory,Air quality assessment,Grey clustering,Citizen criminality,CTWF,Grey clustering method
Rosales, J.;Rosales, J.;;Citizen criminality,CTWF,Grey clustering
Montellanos, P.;Montellanos, P.;;Air quality assessment,Grey systems theory,Grey clustering method
Casado, E.;Casado, E.;;Canvas for research,motivation,design thinking,personal model,research proposal
Espinoza, J.;Espinoza, J.;;Design,Usability,Model,Mobile application,Innovation,Software development,User-centered design,PM4r,Project management,Nielsen usability guidelines
Loarte, P.;Loarte, P.;;Design,Usability,Model,Mobile application,Innovation,Software development,User-centered design,PM4r,Project management,Nielsen usability guidelines
Flores, L.;Flores, L.;ISO/IEC 12207,CMM,CMMI-DEV,CMMI,model harmonization;Design,Usability,Project portfolio management,Software development,PM4r,Project management,Nielsen usability guidelines,Small entity
Elguera Paez, L.;Elguera Paez, L.;;Mobile applications,Usability,Systematic review,Elderly users
Zapata Del Río, C.;Zapata Del Río, C.;;Usability,University,Mobile applications,Systematic review,Web presence,Elderly users
Chang, A.;Chang, A.;;educational technology,Playability heuristics,Augmented reality,Video games,Human computer interaction,usability heuristics,augmented reality,Usability heuristics
Montalvo, L.;Montalvo, L.;;Playability heuristics,Augmented reality,Video games,Human computer interaction,Usability heuristics
Navarro Fernandez, R.;Navarro Fernandez, R.;;Video games,Education,Game design
Martinez Palomino, S.;Martinez Palomino, S.;;Video games,Education,Game design
Vega Velarde, V.;Vega Velarde, V.;;Video games,Education,Game design
Zapata Del Rio, C.;Zapata Del Rio, C.;;Video games,Education,Game design
Chiroque Landayeta, V.;Chiroque Landayeta, V.;;Video games,Education,Game design
Quispe Vilchez, E.;Quispe Vilchez, E.;;Usability,University,Mind maps,Requirements elicitation,Software,Web presence,Communication,Requirements engineering
Pow-Sang Portillo, J.A.;Pow-Sang Portillo, J.A.;;Mind maps,Requirements elicitation,Software,Communication,Requirements engineering
Diaz, E.;Diaz, E.;;Metrics,E-Commerce applications,Usability,Software metrics,Systems engineering,Usability evaluation,Human factors,Systematic review,Human-systems integration,E-commerce,Quality software
Flores, S.;Flores, S.;;Metrics,Usability,Software metrics,Usability evaluation,Human-systems integration,E-commerce
Torres Melgarejo, L.;Torres Melgarejo, L.;;Usability,University,Web presence
Lin Gao, X.W.;Lin Gao, X.W.;;Mobile educational games,Usability evaluation,Primary school students,Systematic literature review,Usability guidelines
Véliz, B.M.;Véliz, B.M.;;Mobile educational games,Usability evaluation,Primary school students,Systematic literature review,Usability guidelines
Melendez, R.;Melendez, R.;;Logistic regression,Machine learning,Decision trees,German credit risk,Classification models,Neural networks,SVM
Puenternan Fernández, W.;Puenternan Fernández, W.;;Shape context,SBIR,Spark feature,Bag-of-features
Beltrán Castañón, C.A.;Beltrán Castañón, C.A.;;Shape context,SBIR,Spark feature,Bag-of-features
Chau, G.;Chau, G.;;
Rodríguez, P.;Rodríguez, P.;Separable Filters,Contiguity,Background subtraction,Convolutional Sparse Representation,Convolutional Sparse Coding,Ghosting,Monitoring system,NAO humanoid robot,Incremental Principal Component Pursuit;
Arenas, J.J.;Arenas, J.J.;;E-Commerce applications,educational technology,Software metrics,Perception study,Human-computer interaction,E-commerce applications,Usability evaluation,Systematic review,Human computer interaction,Usability heuristics,usability heuristics,Method adoption model,augmented reality,Quality software
Corrales, C.;Corrales, C.;;Ergonomic risks,Evaluation methodology,Productivity
Chambe, M.;Chambe, M.;;Ergonomic risks,Evaluation methodology,Productivity
Palomino, M.;Palomino, M.;CMMI,Agile practice,Agile software development;Systematic literature review,Methods,Methodologies,Techniques
Dávila, A.;Dávila, A.;naming pattern,Comparison,Process improvement,Organizational maturity,Software development,Software Process Model,Systematic Literature Review,Software quality,Information Technology Service Management,Agile practice,Maturity model architecture,Maturity model,ISO/IEC 33063,Maturity model development,Enter up to five keywords,Agile software development,CMMI,architectural component,Software process improvement,ITIL,ISO/IEC 20000,Software testing,very small entities,Small organization,ISO/IEC 29110,CMMI-SVC,ISO/IEC/IEEE 29119,Service process model,Separated by semicolons;Technology acceptance model,Systematic literature review,Software development,Requirement management,Project portfolio management,29110,Methodologies,Project management,Small entity,Software process improvement,Adoption factors,Validation,Adoption,Spi,Information technology acceptation,ISO/IEC 20000,ISO/IEC 29110,Information Technology Services Management (ITSM),Project management software,Methods,Small organization,Factors,Techniques
Melendez, K.;Melendez, K.;software process improvement,Organizational maturity,Software development,Information Technology Service Management,Agile practice,Maturity model architecture,Maturity model,Maturity model development,Agile software development,CMMI,model harmonization,small organization,software process quality,ITIL,ISO/IEC 20000,ISO/IEC 12207,CMM,ISO/IEC 29110,CMMI-SVC,CMMI-DEV,Small organization,Service process model;ISO/IEC 20000,Software process improvement,Project portfolio management,29110,Adoption factors,ISO/IEC 29110,Methodologies,Information Technology Services Management (ITSM),Systematic literature review,Software development,Methods,Project management,Small organization,Factors,Adoption,Spi,Techniques,Small entity
Zapata, C.;Zapata, C.;Cultural heritage,User centered design,Agile methodology,Usability,Videogames,Scrum,XP,Usability evaluation,User-center design,Systematic review,Heuristics,Software engineering,Web banking,User experience (UX),Agile methodologies,User centered-design;Educational videogames,Human factors
Chiroque, E.;Chiroque, E.;;Educational videogames,Human factors
Seclen Luna, J.P.;Seclen Luna, J.P.;;
Monzon, J.;Monzon, J.;;Optimization,Cuckoo Search Algorithm,2D-Cutting Problem,Bio-Inspired Algorithms
Cueva, R.;Cueva, R.;Genetic algorithms,metaheuristics,Genetic algorithm,3D-TSP problem,SAT problem,Water distribution,GRASP algorithm,evolutionary algorithms,El niño,TSP,Heuristics,Traveling salesman problem,GRASP algorithms,bioinformatics,Meta heuristics;Bio-inspired algorithm,Cuckoo Search Algorithm,Optimization,Genetic algorithm,Bat Algorithm,Metaheuristic,Production Scheduling,2D-Cutting Problem,Bio-Inspired Algorithms,Bin packing problem,Taboo search,Meta heuristics,Job scheduling
Nuñez, A.;Nuñez, A.;;Web accessibility,Systematic review,Evaluation methods,Software applications,Human-Computer Interaction
Chanco, C.;Chanco, C.;;Usability evaluation,User-centered design,Human-Computer Interaction,Automatic teller machine,Usability heuristics
Aguirre, J.;Aguirre, J.;;User interfaces,Systematic review,User-centered design,Automated Teller Machine,User interface,Usability assessment,Framework
Calderon-Hernandez, C.;Calderon-Hernandez, C.;;
Paes, D.;Paes, D.;;
Irizarry, J.;Irizarry, J.;;
Brioso, X.;Brioso, X.;;
Aquino, F.;Aquino, F.;;ISO/IEC 20000,Small organization,ISO/IEC 29110,Information Technology Services Management (ITSM)
Pacheco, D.;Pacheco, D.;;ISO/IEC 20000,Small organization,ISO/IEC 29110,Information Technology Services Management (ITSM)
Angeleri, P.;Angeleri, P.;Data warehouse,data quality metrics,data quality model,Business intelligence,SQuaRE,ISO/IES 25000,ISO/IEC 25024,ISO/IEC 25012;ISO/IEC 20000,Small organization,ISO/IEC 29110,Information Technology Services Management (ITSM)
Galvez, E.J.;Galvez, E.J.;;Quantum pendulum,Non-diffracting beams,Mathieu beams,Pendulum beams
Auccapuclla, F.J.;Auccapuclla, F.J.;;Quantum pendulum,Non-diffracting beams,Mathieu beams,Pendulum beams
Wittler, K.L.;Wittler, K.L.;;Quantum pendulum,Non-diffracting beams,Mathieu beams,Pendulum beams
Qin, Y.;Qin, Y.;;Quantum pendulum,Non-diffracting beams,Mathieu beams,Pendulum beams
Barrantes, R.;Barrantes, R.;Metropolitan cities,Open development,Digital inequality,ICT4D,Latin america,Informational richness;Latin America,internet appropriation,digital convergence,generational digital inequality
Vargas, E.;Vargas, E.;Metropolitan cities,Open development,Digital inequality,ICT4D,Latin america,Informational richness;Latin America,internet appropriation,digital convergence,generational digital inequality
Barberan, N.J.;Barberan, N.J.;;Intention,Tax compliance,Commitment,Social norm
Campos, R.M.;Campos, R.M.;;Intention,Tax compliance,Commitment,Social norm
Díaz, J.;Díaz, J.;;Usability,User-Centered Design,Human behavior,User experience,Cultural behavior,Electronic commerce,Automated-Teller Machine,Human-Computer Interaction,User satisfaction
Villareal-Freire, Á.P.;Villareal-Freire, Á.P.;;Human behavior,User experience,Cultural behavior,Electronic commerce,User satisfaction
Aguire Aguirre, A.F.;Aguire Aguirre, A.F.;;Human behavior,User experience,Cultural behavior,Electronic commerce,User satisfaction
Chumpitaz, D.;Chumpitaz, D.;;User-Centered Design,Usability,Automated-Teller Machine,Human-Computer Interaction
Pereda, K.;Pereda, K.;;User-Centered Design,Usability,Automated-Teller Machine,Human-Computer Interaction
Espinoza, K.;Espinoza, K.;;User-Centered Design,Usability,Automated-Teller Machine,Human-Computer Interaction
Reyes, J.M.M.;Reyes, J.M.M.;;Local government,Peru,E-government,Digital government
Leon, P.;Leon, P.;;Genetic algorithm,Taboo search,Metaheuristic,Bin packing problem
Paiva Dias, G.;Paiva Dias, G.;;Genetic algorithm,Taboo search,Metaheuristic,Bin packing problem
Arévalo-Avecillas, D.;Arévalo-Avecillas, D.;;Personality,Information technologies,Work experience,Leadership,Transformational,Service companies,Regressions,Innovative productivity,Productivity,Panel data,Knowledge management
Padilla-Lozano, C.;Padilla-Lozano, C.;;Personality,Work experience,Leadership,Transformational,Regressions
Pino, R.;Pino, R.;;Personality,Work experience,Leadership,Transformational,Regressions
Cevallos, H.;Cevallos, H.;;Personality,Work experience,Leadership,Transformational,Regressions
Rojas, F.J.;Rojas, F.J.;Emissions,LPG domestic burner,Stove,Thermal performance,Power and emissions in altitude,Liquid petroleum gas,stove design;Sick,Health,Emission factors,Air pollution,Natural gas
Pacsi, S.;Pacsi, S.;;Sick,Health,Emission factors,Air pollution,Natural gas
Sánchez-Ccoyllo, O.R.;Sánchez-Ccoyllo, O.R.;;Sick,Health,Emission factors,Air pollution,Natural gas
Perales, M.M.;Perales, M.M.;;Sick,Health,Emission factors,Air pollution,Natural gas
Vílchez-Román, C.;Vílchez-Román, C.;;Text mining,Topic modeling,Organization studies
Huamán-Delgado, F.;Huamán-Delgado, F.;;Text mining,Topic modeling,Organization studies
Sanguinetti-Cordero, S.;Sanguinetti-Cordero, S.;;Text mining,Topic modeling,Organization studies
Trovato, G.;Trovato, G.;;Design,robot design,Robot design,Humanoid robots,culture,Social robots,human-robot interaction,religion,Religion,Gender,History
De Saint Chamas, L.;De Saint Chamas, L.;;Religion,Design,Social robots,History
Nishimura, M.;Nishimura, M.;;Religion,Design,Social robots,History
Huerta-Mercado, A.;Huerta-Mercado, A.;;Design,robot design,culture,Social robots,human-robot interaction,religion,Religion,History
Cuellar, F.;Cuellar, F.;wastewater,education,ROV,human robot interaction,direct and indirect language,underwater pollution,robotics,water quality,mechatronics,mobile robots,monitoring,underwater noise,sensor networks,persuading people;Design,robot design,Quality control,Task allocation,Food Industry,Energy saving,religion,culture,Social robots,2-DOF planar robot,human-robot interaction,Highland Peruvian lakes,Computer vision for processed meat,Meet packaging,Autonomous navigation,Religion,System identification,History
Lepore, N.;Lepore, N.;;
Brieva, J.;Brieva, J.;;
Romero, E.;Romero, E.;Biomedical Engineering,hand prosthetics,sensory substitution,Haptic device,sensory feedback,EMG,Finger force sensing,Strain gauge sensor;
Racoceanu, D.;Racoceanu, D.;watershed,Semantics/Ontology,apoptosis,VEGF,multi-fluorescence images,Computational/Digital Pathology,Multitask learning,GMM,Anti-angiogenic,Pazopanib,Web-Services,Deep Learning,Challenges,MRF;Convolution,Hematoxylin and eosin,Mitosis,Deep neural network,Breast cancer,Handcrafted features
Joskowicz, L.;Joskowicz, L.;;
Blanco-Mesa, F.;Blanco-Mesa, F.;;Bonferroni means,strategy decision-making,OWA operator,variance,asymmetric information
León-Castro, E.;León-Castro, E.;;Bonferroni means,strategy decision-making,OWA operator,variance,asymmetric information
Merigó, J.M.;Merigó, J.M.;;Bonferroni means,strategy decision-making,OWA operator,variance,asymmetric information
Herrera-Viedma, E.;Herrera-Viedma, E.;;Bonferroni means,strategy decision-making,OWA operator,variance,asymmetric information
Diaz, J.;Diaz, J.;;educational technology,usability heuristics,augmented reality,Human computer interaction
