ID;Label;KeywordsB2018;KeywordsA2018
Nussbaum, M.;Nussbaum, M.;interactive learning environments,Systematics,Economic,computer-supported collaborative learning,Teaching arithmetic,Determinants of effectiveness,tablet PC,multiple-choice question,XO computer,Research,Individual feedback,Second digital divide,MANETs,Bibliographies,arithmetic practice,1:N education,drill-and-practice,Teaching mathematics,single-display groupware,self-paced learning,speech recognition,Education,Museum-like spaces,Digital skills test,Engagement,fine-grained multiple-choice,computer-assisted language learning,1:1 Education,educational video game,E-Participation,Digital literacy,design-based research,Theoretical stance,Educational computer lab,Resource integration,Government consultation processes,interpersonal computer,spelling,Teachers' work in the classroom,Qualitative,Self-Adaptation,Response format,Software Architecture,Web-based surveys,Design-based research,speech synthesis,Games,Quick Response (QR) codes,Simulations,Computer science,social and cultural status,Multi-Agent Systems,Response rate,Guidelines,Computers,formative assessment,Connectivity,Interpersonal Computer,Resource orchestration,Mobile Learning,Experimental design,Response times,constructed-response,Conferences,Email-embedded survey,ICT,Quantitative,language laboratory,Self-organizing;collaboration,time off-task,computer-supported collaborative learning,learning scripts,multimodality,orchestration,direct instruction,Guidance,digital game,educational video game,Vygotsky,constructivism,time on-task,problem-solving,touch screens,writing,literacy instruction,feedback,learning arithmetic,Argumentation
Albers, C.J.;Albers, C.J.;;
Tsai, C.-C.;Tsai, C.-C.;Guidelines,Qualitative,Research,Quantitative,Theoretical stance;
van Braak, J.;van Braak, J.;;
Ribeiro, J.;Ribeiro, J.;;
Ríos-Vera, C.;Ríos-Vera, C.;;
Melo, F.;Melo, F.;Flexible structural alignment,Protein structure comparison,Protein structure search;
Schüller, A.;Schüller, A.;;
Gómez, G.I.;Gómez, G.I.;;9-dihydroxy-1,Y-27632,Cx43,Renovascular hypertension,Extracellular ATP,(S)-2,fibrosis,Oxidative stress,P2X7 receptor,Fibrosis,Connexin hemichannel,Pannexin1 channel,oxidative stress,inflammation,Angiotensin receptors,Hypertensive nephropathy,Fasudil,10-dimethoxy-aporphine,Chronic kidney disease,Gap junction
Velarde, V.;Velarde, V.;;9-dihydroxy-1,Y-27632,Cx43,Renovascular hypertension,Extracellular ATP,(S)-2,fibrosis,Oxidative stress,P2X7 receptor,Fibrosis,Connexin hemichannel,Pannexin1 channel,oxidative stress,inflammation,Angiotensin receptors,Hypertensive nephropathy,Fasudil,10-dimethoxy-aporphine,Chronic kidney disease,Gap junction
Sáez, J.C.;Sáez, J.C.;;Connexin hemichannel,Extracellular ATP,Pannexin1 channel,oxidative stress,inflammation,Y-27632,Cx43,Angiotensin receptors,Hypertensive nephropathy,fibrosis,Oxidative stress,Gap junction,Fasudil,P2X7 receptor
Li, P.;Li, P.;;image resolution,video surveillance,Face recognition
Prieto, L.;Prieto, L.;;image resolution,Low-quality images,Sparse representations,Face recognition,Low-resolution,Deep learning,Superresolution,video surveillance
Mery, D.;Mery, D.;implicit shape model (ISM),object detection,X-ray testing,threat objects,Weak labels,Gender recognition,Expression recognition,Facial expression recognition,Defect detection,Sparse representations,deep learning,sparse representations,Baggage screening,computer vision,object categorization,Soft biometrics,Race recognition,Pattern recognition,Multi-instance learning,Face recognition,Facial attribute analysis,baggage screening,object recognition,Automatic visual inspection,tracking,Automated visual inspection,Sparse representation;On-line learning,Object detection,Low-resolution,Facial attributes recognition,image resolution,Sparse representations,Numerical models,Chile,Face recognition,video surveillance,real-time streaming,Biometrics,Low-quality images,Upwelling filaments,learning from video,Coastal ocean,Image processing,Deep learning,Superresolution,Sparse representation,Computer vision
Flynn, P.J.;Flynn, P.J.;;image resolution,video surveillance,Face recognition
Estañol, M.;Estañol, M.;;Artifact-centric BPM,Conformance checking,BAUML framework,Process mining
Munoz-Gama, J.;Munoz-Gama, J.;Frequently-posed questions,Data science,Processes,process model,Discrete event systems,Configurable process trees,learning styles,Team recommendation,Empirical software engineering,Process mining,MOOCs,Education,Event logs,Healthcare,Capstone,data mining,Project-based learning,Case studies,event logs,Resource allocation,Business workflows,Recommender systems,Methodology,Time perspective,Cloud-based mobile system,Literature review,self regulation,Recommendation systems,Conformance checking,performance,Computing majors,Configurable process models,process mining,Organizational perspective,Business process management,organizational analysis,Emergency rooms,methodology,Business processes;Artifact-centric BPM,Data science,Recomposition,High-failure rate courses,Process mining,Late dropout,Predictive business process monitoring,Self-regulated learning,Event logs,Healthcare,BAUML framework,Process Mining,Event log,Lean Construction,Massive open online courses,Recommender systems,Human resource allocation,Allocation criteria,Python,Open-source,Feedback,Learning strategies,Business processes management,Log generation,Conformance checking,Last Planner System,Medical training,XES,Surgical procedures,Resource management,Interdisciplinary,Educational trajectories,Business process management,PODS4H
Carmona, J.;Carmona, J.;;Artifact-centric BPM,Conformance checking,BAUML framework,Process mining
Teniente, E.;Teniente, E.;;Artifact-centric BPM,Conformance checking,BAUML framework,Process mining
Hernández, C.;Hernández, C.;Weighted A∗,Path-planning,Planning,A∗,LRTA∗,Real-time heuristic search,moving target search,Incremental-heuristic-search,Search in games,Situated-agent,path finding,Incremental search,predator prey games,navigation;Flow experiences online,Hierarchical linear models,Internet addiction,Depression,Procrastination
Rivera Ottenberger, D.;Rivera Ottenberger, D.;;Flow experiences online,Hierarchical linear models,Internet addiction,Depression,Procrastination
Moessner, M.;Moessner, M.;;Flow experiences online,Hierarchical linear models,Internet addiction,Depression,Procrastination
Crosby, R.D.;Crosby, R.D.;;Flow experiences online,Hierarchical linear models,Internet addiction,Depression,Procrastination
Ditzen, B.;Ditzen, B.;;Flow experiences online,Hierarchical linear models,Internet addiction,Depression,Procrastination
Zegarra, O.;Zegarra, O.;last planner,bullwhip effect,language action perspective,Lean management,complex adaptive systems;production planning and control,coordination,Last Planner® System,design structure matrix,Lean management,complex adaptive systems
Alarcón, L.F.;Alarcón, L.F.;last planner,bullwhip effect,language action perspective,Lean management,complex adaptive systems;production planning and control,coordination,Lean Construction,Post-disaster temporary housing,Panelized housing,Last Planner® System,Value stream mapping,Last Planner System,Lean and Sustainability,Social sustainability,design structure matrix,Lean management,Process Mining,complex adaptive systems,Interdisciplinary
Zhu, J.;Zhu, J.;;sunlight,lighting simulations,urban enviroment,glare
Jahn, W.;Jahn, W.;;sunlight,lighting simulations,urban enviroment,glare
Rein, G.;Rein, G.;;sunlight,lighting simulations,urban enviroment,glare
Paz, A.A.;Paz, A.A.;;Endothelial dysfunction,Fetal growth restriction,Cardiovascular diseases,Early vascular aging
Arenas, G.A.;Arenas, G.A.;;Endothelial dysfunction,Fetal growth restriction,Cardiovascular diseases,Early vascular aging
Castillo-Galán, S.;Castillo-Galán, S.;;Endothelial dysfunction,Fetal growth restriction,Cardiovascular diseases,Early vascular aging
Herrera, E.A.;Herrera, E.A.;Finite elements,Human aorta,Marfan syndrome;Endothelial dysfunction,Fetal growth restriction,Cardiovascular diseases,Early vascular aging
Krause, B.J.;Krause, B.J.;;Endothelial dysfunction,Fetal growth restriction,Cardiovascular diseases,Early vascular aging
Chen, Y.;Chen, Y.;;Branch flow model,Health Services,Engagement,Invisible Work,Healthcare Infrastructure,Caregivers Work,multi-energy market,equilibrium,power distribution network,Patients' Work,district heating network
Wei, W.;Wei, W.;;Branch flow model,multi-energy market,equilibrium,power distribution network,district heating network
Liu, F.;Liu, F.;;Branch flow model,multi-energy market,equilibrium,power distribution network,district heating network
Sauma, E.E.;Sauma, E.E.;;Branch flow model,multi-energy market,equilibrium,power distribution network,district heating network
Mei, S.;Mei, S.;;Branch flow model,multi-energy market,equilibrium,power distribution network,district heating network
Guevara, L.;Guevara, L.;;
Torres-Torriti, M.;Torres-Torriti, M.;Dynamics,Service robots,LiDAR sensor,color,Measurement,skid-steer,Mobile robot dynamics,Fibre position measurement,Agricultural robotics,distancia,Mobile robots,Process control,plantillas estadísticas,Bicycles,Advanced sensing in agriculture,Crown volume,Simulation software,señales de tráfico,wheel-terrain interaction,Fruit detection,Palabras clave Intersección vial,spatial vector algebra,MOONS,Physiology assessment,accidentes,agriculture,wheeled robots,Chile,Morphology characterization,Mobile terrestrial laser scanner,planning,Physics engine,mobile manipulator (MM),modeling,Precision agriculture,Phenotyping,Monte Carlo methods,Multi-objective optical and near-infrared spectrograph,Comparative survey,VLT.,Metrology system;Agricultural robot,ROIs,Traffic,Localization,Histogram of oriented gradients,Pedestrian,Trajectory,Precision viticulture,Accidents,Grape recognition,Stereo vision,Monocular vision,Grape bunch detection,Local binary pattern,Support vector machine,Scan matching,LiDAR
Cheein, F.A.;Cheein, F.A.;Service robots,Bicycles,Precision agriculture,Measurement,Phenotyping,Fruit detection,Monte Carlo methods,Morphology characterization,Mobile robots,Process control,Physiology assessment,Advanced sensing in agriculture;Histogram of oriented gradients,Precision viticulture,Grape recognition,Grape bunch detection,Local binary pattern,Support vector machine
Führer, T.;Führer, T.;Preconditioning,65R20,41A25,65N50,Coupling,Ultra-weak formulation,hp-BEM,DPG method with optimal test functions,65N30,Additive Schwarz method,Boundary elements,Riemann–Liouville fractional integral,Hypersingular integral equation,Fractional diffusion,Transmission problem,Reaction dominated diffusion,65N38;Boundary element methods,Kirchhoff–Love model,FEM–BEM coupling,Uzawa algorithm,Diagonal scaling,DPG method,Plate bending,Preconditioner,Duality arguments,Ultra-weak formulation,Superconvergence,Multilevel additive Schwarz,Postprocessing solutions,Fourth-order elliptic PDE,Biharmonic problem,Fortin operator,Pseudodifferential operator of negative order,Discontinuous Petrov–Galerkin method,Adaptivity,Isogeometric analysis,Additive Schwarz method,Negative order Sobolev spaces,A priori analysis
Gantner, G.;Gantner, G.;;Isogeometric analysis,Multilevel additive Schwarz,Preconditioner,Boundary element methods
Praetorius, D.;Praetorius, D.;Preconditioning,65R20,65N50,hp-BEM,65N30,Additive Schwarz method,Hypersingular integral equation,41A25,65N38;Boundary element methods,FEM–BEM coupling,Uzawa algorithm,Adaptivity,Isogeometric analysis,Multilevel additive Schwarz,Preconditioner
Schimanko, S.;Schimanko, S.;;Isogeometric analysis,Multilevel additive Schwarz,Preconditioner,Boundary element methods
Auat Cheein, F.;Auat Cheein, F.;planning,agriculture,wheeled robots;Agricultural robot,Localization,terrain identification,computer vision,Motion controller,Scan matching,LiDAR
Rosell-Polo, J.R.;Rosell-Polo, J.R.;LiDAR sensor,Crown volume,Agricultural robotics,Mobile terrestrial laser scanner;Agricultural robot,Scan matching,LiDAR,Localization
Johnston, J.;Johnston, J.;;Capacity expansion planning,Renewable energy sources,Open-source software,Power system planning,Smart grids,Power system economics,Energy storage
Henriquez-Auba, R.;Henriquez-Auba, R.;;Capacity expansion planning,Renewable energy sources,Open-source software,Power system planning,Smart grids,Power system economics,Energy storage
Maluenda, B.;Maluenda, B.;;Capacity expansion planning,Renewable energy sources,Open-source software,Power system planning,Smart grids,Power system economics,Energy storage
Fripp, M.;Fripp, M.;;Capacity expansion planning,Renewable energy sources,Open-source software,Power system planning,Smart grids,Power system economics,Energy storage
Dogan, O.;Dogan, O.;;Sensors,Process mining,Behavior models,Indoor location system,Smart homes
Martinez-Millana, A.;Martinez-Millana, A.;;Sensors,Process mining,Behavior models,Indoor location system,Smart homes
Rojas, E.;Rojas, E.;Frequently-posed questions,Processes,Process mining,Process mining methodology,Healthcare,Case studies,Healthcare data,Resource allocation,Methodology,Time perspective,Literature review,BPM,Healthcare processes,Emergency room,Recommendation systems,Organizational perspective,Emergency rooms,Process discovery,Business processes;Processes,Organizational team patterns,Process mining,Indoor location system,Care pathways,Smart homes,Healthcare,Systematic mapping study,Case studies,Agile development methodology,Drug use patterns,Agile method,Project management,Process simulation,Emergency room,Organizational mining,Behavior models,Sensors,Digital phenotyping
Traver, V.;Traver, V.;Frequently-posed questions,BPM,Emergency room,Emergency rooms,Process mining,Methodology,Healthcare;Sensors,Emergency,Process mining,Stroke,Behavior models,Indoor location system,Smart homes,Healthcare
Fernandez-Llatas, C.;Fernandez-Llatas, C.;Frequently-posed questions,Emergency rooms,Methodology,Process mining;Sensors,Emergency,Process mining,Stroke,Behavior models,Indoor location system,Smart homes,Healthcare
Rubio, C.A.;Rubio, C.A.;;Quintessence,Quantum cosmology,Dirac and Majorana quantization
Asenjo, F.A.;Asenjo, F.A.;;Quintessence,Quantum cosmology,Dirac and Majorana quantization
Hojman, S.A.;Hojman, S.A.;;Quintessence,Quantum cosmology,Dirac and Majorana quantization
Sánchez Egea, A.J.;Sánchez Egea, A.J.;Simulation,Themomechanical modeling,Wire drawing,Electroplusing,Detwinning process;Hot-forging,Extreme temperatures,Ring test,Graphitic lubricant,Friction coefficients
Martynenko, V.;Martynenko, V.;;Hot-forging,Extreme temperatures,Ring test,Graphitic lubricant,Friction coefficients
Abate, G.;Abate, G.;;Hot-forging,Extreme temperatures,Ring test,Graphitic lubricant,Friction coefficients
Martinez Krahmer, D.;Martinez Krahmer, D.;;Hot-forging,Extreme temperatures,Ring test,Graphitic lubricant,Friction coefficients
López de Lacalle, L.N.;López de Lacalle, L.N.;;Hot-forging,Extreme temperatures,Ring test,Graphitic lubricant,Friction coefficients
Ainsworth, M.;Ainsworth, M.;;Preconditioning mass matrix,High order finite elements,Post-processing
Jiang, S.;Jiang, S.;;Preconditioning mass matrix,High order finite elements,Post-processing
Sanchéz, M.A.;Sanchéz, M.A.;;Preconditioning mass matrix,High order finite elements,Post-processing
Arpón, A.;Arpón, A.;;Insulin resistance,Epigenetics,Diabetes,EWAS,Insulin sensitivity index
Santos, J.L.;Santos, J.L.;;Insulin resistance,Epigenetics,Diabetes,EWAS,Insulin sensitivity index
Milagro, F.I.;Milagro, F.I.;;Insulin resistance,Epigenetics,Diabetes,EWAS,Insulin sensitivity index
Riezu-Boj, J.-I.;Riezu-Boj, J.-I.;;Insulin resistance,Epigenetics,Diabetes,EWAS,Insulin sensitivity index
Martínez, J.A.;Martínez, J.A.;;Insulin resistance,Epigenetics,Diabetes,EWAS,Insulin sensitivity index
Chuaqui, M.;Chuaqui, M.;;Schwarzian derivative,Univalence criterion,Harmonic mapping
Efraimidis, I.;Efraimidis, I.;;Dieudonné criterion,Bombieri conjecture,Schwarzian derivative,Univalence criterion,Harmonic mapping,Univalent functions
Pereira, A.;Pereira, A.;;Carbon tax,Power system expansion planning,Bi-level optimization,Tax flexibility
Sauma, E.;Sauma, E.;;Strategic behavior,Tax flexibility,Network expansion planning,Cooperative game theory,Cost-benefit allocation,Climate change,Power system expansion planning,Bi-level optimization,Wind power distortions,Carbon tax,Cross-border electrical interconnection,Electricity markets
Montero, J.;Montero, J.;;Carbon tax,Power system expansion planning,Bi-level optimization,Tax flexibility
Rosende, C.;Rosende, C.;;Climate change,Network expansion planning,Wind power distortions
Suman, H.K.;Suman, H.K.;;Delhi,Mathematical modelling,Overcrowding,Incentivize bus transport,Decision support
Bolia, N.B.;Bolia, N.B.;;Delhi,Mathematical modelling,Overcrowding,Incentivize bus transport,Decision support
Anani, A.;Anani, A.;;Discrete event simulation,continuous miner utilization,cut-out distance,panel width,room-and-pillar mining
Nyaaba, W.;Nyaaba, W.;;Discrete event simulation,continuous miner utilization,cut-out distance,panel width,room-and-pillar mining
Hekmat, A.;Hekmat, A.;;Discrete event simulation,continuous miner utilization,cut-out distance,panel width,room-and-pillar mining
Córdova, E.A.;Córdova, E.A.;;Discrete event simulation,continuous miner utilization,cut-out distance,panel width,room-and-pillar mining
Chang, Y.-T.;Chang, Y.-T.;;Common factor loadings,ECME algorithm,Factor analyzer,Clustering,Data reduction,Outliers
Churkin, A.;Churkin, A.;;Strategic behavior,Cost-benefit allocation,Cooperative game theory,Cross-border electrical interconnection,Electricity markets
Pozo, D.;Pozo, D.;Mixture distribution,Sample average approximation,Distributionally robust optimization,Convergence analysis,Unit commitment problem;Strategic behavior,Cost-benefit allocation,Cooperative game theory,Cross-border electrical interconnection,Electricity markets
Bialek, J.;Bialek, J.;;Strategic behavior,Cost-benefit allocation,Cooperative game theory,Cross-border electrical interconnection,Electricity markets
Korgin, N.;Korgin, N.;;Strategic behavior,Cost-benefit allocation,Cooperative game theory,Cross-border electrical interconnection,Electricity markets
De Camargo, A.C.;De Camargo, A.C.;;Phenolic antioxidants,Legume seeds,Genetics,Inflammation,Obesity,Cardiovascular disease,Diabetes,Cancer
Favero, B.T.;Favero, B.T.;;Phenolic antioxidants,Legume seeds,Genetics,Inflammation,Obesity,Cardiovascular disease,Diabetes,Cancer
Morzelle, M.C.;Morzelle, M.C.;;Phenolic antioxidants,Legume seeds,Genetics,Inflammation,Obesity,Cardiovascular disease,Diabetes,Cancer
Shahidi, F.;Shahidi, F.;;Phenolic antioxidants,Phenolic bioavailability,Phenolic biosynthesis,Legume seeds,Genetics,Inflammation,Microbiological safety,Obesity,Cardiovascular disease,Diabetes,Cancer,Phenolic identification
Schwember, A.R.;Schwember, A.R.;;Phenolic antioxidants,Phenolic bioavailability,Phenolic biosynthesis,Legume seeds,Genetics,Inflammation,Microbiological safety,Obesity,Cardiovascular disease,Diabetes,Cancer,Phenolic identification
Vásquez, C.;Vásquez, C.;;
Jiménez, J.;Jiménez, J.;;
Guevara, M.;Guevara, M.;;
Guevara, P.;Guevara, P.;;
Peña, M.;Peña, M.;;
Heuer, N.;Heuer, N.;Finite elements,Discontinuous Galerkin methods,65R20,41A25,Boundary element methods,Transmission Poisson problem,65N50,Coupling,Ultra-weak formulation,Hybridizable discontinuous Galerkin,DPG method with optimal test functions,65N30,Boundary elements,Riemann–Liouville fractional integral,Fractional diffusion,Transmission problem,Reaction dominated diffusion,65N38;Biharmonic problem,Kirchhoff–Love model,Fortin operator,Discontinuous Petrov–Galerkin method,Diagonal scaling,Pseudodifferential operator of negative order,Additive Schwarz method,Negative order Sobolev spaces,Plate bending,Fourth-order elliptic PDE,Preconditioner
Cerda, G.C.;Cerda, G.C.;;Recurrent Neural Networks,Sentiment Analysis,Twitter,Price Prediction,Bitcoin
De La Maza, J.R.;De La Maza, J.R.;;Recurrent Neural Networks,Sentiment Analysis,Twitter,Price Prediction,Bitcoin
Garretón, M.;Garretón, M.;;Culture on the web,Arts,Interactive art evaluation,Social Media,Instagram
Rihm, A.;Rihm, A.;;Culture on the web,Arts,Interactive art evaluation,Social Media,Instagram
Gómez-Zará, D.;Gómez-Zará, D.;;Team formation systems,People search,Teams,Human capital,Social capital
Paras, M.;Paras, M.;;Team formation systems,People search,Teams,Human capital,Social capital
Twyman, M.;Twyman, M.;;Team formation systems,People search,Teams,Human capital,Social capital
DeChurch, L.A.;DeChurch, L.A.;;Team formation systems,People search,Teams,Human capital,Social capital
Contractor, N.S.;Contractor, N.S.;;Team formation systems,People search,Teams,Human capital,Social capital
Fuentes, C.;Fuentes, C.;GeoNode,Informal caregivers,Free software,Data repository,Communication frequency,Urban research,Spatial data infrastructure (SDI),Systematic literature review,Interfaces,Wearable,Tangible interfaces,Self-report,Chronic pain,Emotions;Internet-of-things,Sharing economy,Proactive technology,Autonomy,Autonomous agents,Healthcare
Porcheron, M.;Porcheron, M.;;Internet-of-things,Sharing economy,Proactive technology,Autonomy,Autonomous agents,Healthcare
Fischer, J.E.;Fischer, J.E.;;Internet-of-things,Sharing economy,Proactive technology,Autonomy,Autonomous agents,Healthcare
Herskovic, V.;Herskovic, V.;Primary care,collaboration,Informal caregivers,Multidisciplinary,leisure activities,Process mining,Systematic literature review,User experience,mobile,Healthcare,Emergency management,Communication frequency,Wearable,Measuring user experience,Software product line,Emotions,Mobility,BPM,Emergency room,Interfaces,Tangible interfaces,UX,parental mediation,Grandparent-grandchild relationship,requirements,Latin American culture,Collaboration,Self-report,Diabetes,Chronic pain,communication distance,Domain analysis;Primary care,Processes,Organizational team patterns,Process mining,Healthcare,Case studies,Multidisciplinarity,Digital diary,Proactive technology,Feedback,Emotions,Continuity of care,Organizational mining,Input styles,Older users,Autonomous agents,Medical training,Surgical procedures,Internet-of-things,Sharing economy,Autonomy,Diabetes
Takayama, L.;Takayama, L.;;Internet-of-things,Sharing economy,Proactive technology,Autonomy,Autonomous agents,Healthcare
Lorca, M.;Lorca, M.;;Cannabinoid,3D-QSAR,Carboxamide inhibitors,CoMSIA,Fatty acid amide hydrolase
Valdes, Y.;Valdes, Y.;;Cannabinoid,3D-QSAR,Carboxamide inhibitors,CoMSIA,Fatty acid amide hydrolase
Chung, H.;Chung, H.;;Cannabinoid,3D-QSAR,Carboxamide inhibitors,CoMSIA,Fatty acid amide hydrolase
Pessoa-Mahana, C.D.;Pessoa-Mahana, C.D.;;Cannabinoid,3D-QSAR,Carboxamide inhibitors,CoMSIA,Fatty acid amide hydrolase
Mella, J.;Mella, J.;;Cannabinoid,3D-QSAR,Carboxamide inhibitors,CoMSIA,Fatty acid amide hydrolase
Gui, X.;Gui, X.;;Health Services,Engagement,Invisible Work,Healthcare Infrastructure,Caregivers Work,Patients' Work
Bossen, C.;Bossen, C.;;Health Services,Engagement,Invisible Work,Healthcare Infrastructure,Caregivers Work,Patients' Work
Bagalkot, N.;Bagalkot, N.;;Health Services,Engagement,Invisible Work,Healthcare Infrastructure,Caregivers Work,Patients' Work
Ploderer, B.;Ploderer, B.;;Health Services,Engagement,Invisible Work,Healthcare Infrastructure,Caregivers Work,Patients' Work
Oróstica, B.;Oróstica, B.;;Multi-agent control,Distributed control,Consensus algorithms,Internet of things
Núñez, F.;Núñez, F.;Localization,Phase models,Phase response curve,Kernel module,Synchronization,Time synchronization,Wireless sensor networks,Pulse-coupled synchronization,Pulse-coupled,Pulse-coupled oscillators,Acoustics,Sensor networks;Multi-agent control,Distributed control,Consensus algorithms,Internet of things
Heinsohn, D.;Heinsohn, D.;;Low-quality images,Sparse representations,Low-resolution,Face recognition,Deep learning,Superresolution
Villalobos, E.;Villalobos, E.;;Low-quality images,Sparse representations,Low-resolution,Face recognition,Deep learning,Superresolution
Salah, F.;Salah, F.;;portfolios,consumer behavior,real time system,flexibility,generators,load modeling,electricity markets,demand response,ISO,renewable energy,Contracts,Smart grids
Henriquez, R.;Henriquez, R.;;portfolios,Load aggregator,consumer behavior,real time system,generators,load modeling,Multi-armed bandits,Aggregator,Online learning,Energy markets,Stochastic optimization,ISO,Contracts,Power system flexibility,Demand response
Wenzel, G.;Wenzel, G.;;portfolios,consumer behavior,real time system,Electric vehicles,generators,load modeling,ancillary services,Aggregator,resource scheduling,Energy markets,Stochastic optimization,ISO,vehicle to grid,Contracts,Power system flexibility,Demand response
Negrete-Pincetic, M.;Negrete-Pincetic, M.;renewable energy.,flexible demand,Competitive equilibrium,power systems;consumer behavior,real time system,flexibility,generators,load modeling,electricity markets,Load aggregator,Electric vehicles,renewable energy,demand response,Power system flexibility,Smart grids,Contracts,Online learning,Demand response,portfolios,ancillary services,Multi-armed bandits,Aggregator,Stochastic optimization,resource scheduling,Energy markets,ISO,vehicle to grid
Weinhardt, C.;Weinhardt, C.;;portfolios,consumer behavior,real time system,generators,load modeling,ISO,Contracts
López-López, P.C.;López-López, P.C.;;Transparency,Chile,Televisions,Access to public information,Accountability
Medina, F.J.F.;Medina, F.J.F.;;Journalism,Digital media,Transparency,Chile,Televisions,Access to public information,Social network,Accountability,Interactivity
Sánchez, E.G.;Sánchez, E.G.;;Transparency,Chile,Televisions,Access to public information,Accountability
Golán, M.L.;Golán, M.L.;;Transparency,Chile,Televisions,Access to public information,Accountability
Rivera, I.P.;Rivera, I.P.;;Transparency,Chile,Televisions,Access to public information,Accountability
Maleki, M.;Maleki, M.;;Generalized hyperbolic distribution,Finite mixtures,MCMC,Unrestricted skew-normal generalized hyperbolic family,Skew-normal,Bayesian analysis
Wraith, D.;Wraith, D.;;Generalized hyperbolic distribution,Finite mixtures,MCMC,Unrestricted skew-normal generalized hyperbolic family,Skew-normal,Bayesian analysis
Arellano-Valle, R.B.;Arellano-Valle, R.B.;;Generalized hyperbolic distribution,Finite mixtures,MCMC,Unrestricted skew-normal generalized hyperbolic family,Skew-normal,Bayesian analysis
Carrillo, H.;Carrillo, H.;;Phase-contrast MRI,dual-VENC,unwrapping
Osses, A.;Osses, A.;inverse problems,identification problem,attenuated radon transform,SPECT;Phase-contrast MRI,dual-VENC,unwrapping
Uribe, S.;Uribe, S.;3D CINE PC-MRI,4D flow,Left and right ventricles,Womersley model,flow quantification,oscillatory shear index,Cardiac segmentation,divergence-free,Level sets,finite elements,wall shear stress,Preserved topology;unwrapping,Ascending,Descending aorta,Phase-contrast MRI,dual-VENC,Flow MRI,Phase contrast velocity
Bertoglio, C.;Bertoglio, C.;;Phase-contrast MRI,dual-VENC,unwrapping
Hu, C.-P.;Hu, C.-P.;;
Yin, J.-X.;Yin, J.-X.;;
Lindenberg, S.;Lindenberg, S.;;
Zickfeld, J.H.;Zickfeld, J.H.;;
IJzerman, H.;IJzerman, H.;;
Rojas-Líbano, D.;Rojas-Líbano, D.;;
Wainstein, G.;Wainstein, G.;;
