ID;Label;KeywordsB2018;KeywordsA2018
Pons, C.;Pons, C.;Systematic Mapping Study,Architectural Specific Model,Model-Driven Architecture,Model-Driven Development,Model-to-Model Transformation,Rich Internet Applications;
Centurion, A.A.;Centurion, A.A.;Data Mining,Association Rules,Clustering,Collaborative Filtering,Customer Reservation System;
Inchaustti, W.;Inchaustti, W.;Data Mining,Association Rules,Clustering,Collaborative Filtering,Customer Reservation System;
Ortigoza, J.;Ortigoza, J.;Cloud Computing,Workload Generation,Dynamic Environments,Virtual Machine Placement;
Lopez-Pires, F.;Lopez-Pires, F.;Cloud Computing,Workload Generation,Dynamic Environments,Virtual Machine Placement;
Grau, I.;Grau, I.;Sustainability,Service Oriented Methodology (SOM),Service-Based Application,Interoperability;
Villafiorita, A.;Villafiorita, A.;Sustainability,Service Oriented Methodology (SOM),Service-Based Application,Interoperability;
Fernández, H.;Fernández, H.;;
Mercado, G.;Mercado, G.;;
Bunetti, F.;Bunetti, F.;;
González-Vargas, J.;González-Vargas, J.;;
Resquin, F.;Resquin, F.;;
Ibanez, J.;Ibanez, J.;;
Gonzalez-Vargas, J.;Gonzalez-Vargas, J.;;
Torres, L.;Torres, L.;;
Ibarra, F.;Ibarra, F.;online contribution,remote work,online work,seniors,older adults,Internet/Web technologies;
Korovina, O.;Korovina, O.;online contribution,remote work,online work,seniors,older adults,Internet/Web technologies;
Báez, M.;Báez, M.;online contribution,remote work,online work,seniors,older adults,Internet/Web technologies;
Barysheva, G.A.;Barysheva, G.A.;online contribution,remote work,online work,seniors,older adults,Internet/Web technologies;
López, I.;López, I.;;
Hume, A.;Hume, A.;P2P,Distributed Directory,Name-based Search,Entity;
Giunchiglia, F.;Giunchiglia, F.;P2P,Name-based Search,Knowledge Bases,Entity,Social Networks,Distributed Directory,Linked Data,Data Privacy and Security,Semantic Access Control,Semantic Web,Semantic Search;
Cemuzzi, L.;Cemuzzi, L.;P2P,Distributed Directory,Name-based Search,Entity;
Chenu-Abente, R.;Chenu-Abente, R.;Knowledge Bases,Social Networks,Linked Data,Data Privacy and Security,Semantic Access Control,Semantic Web,Semantic Search;
Cajes, V.;Cajes, V.;;
Panach, J.I.;Panach, J.I.;;
Pastor, Ó.;Pastor, Ó.;;
Barrero, F.;Barrero, F.;;
Guevara, J.A.;Guevara, J.A.;;
Vargas, E.;Vargas, E.;;
Toral, S.;Toral, S.;;
Vargas, M.;Vargas, M.;;
Pane, J.;Pane, J.;;
Silva, J.J.C.;Silva, J.J.C.;;
Schaerer, C.;Schaerer, C.;;
Travassos, G.H.;Travassos, G.H.;;
Galeano, D.;Galeano, D.;;
Torricelli, D.;Torricelli, D.;;
Piazza, S.;Piazza, S.;;
Perinetto, A.;Perinetto, A.;;
Bort, M.;Bort, M.;;
Andrews, P.;Andrews, P.;;
Denis, W.;Denis, W.;;
Bravo, E.;Bravo, E.;;
Gómez-Soriano, J.;Gómez-Soriano, J.;;
Silva, A.T.;Silva, A.T.;;
Portela, M.M.;Portela, M.M.;;
Baez, J.;Baez, J.;;
Naghettini, M.;Naghettini, M.;;
Zambonelli, F.;Zambonelli, F.;;
Molesini, A.;Molesini, A.;;
Omicini, A.;Omicini, A.;;
Yaluff, D.;Yaluff, D.;;
Bareiro, J.J.;Bareiro, J.J.;;
Rodríguez, R.;Rodríguez, R.;;
Guevara, J.;Guevara, J.;;
Cortés, F.;Cortés, F.;;
Prieto, J.;Prieto, J.;;
José María Duarte, V.;José María Duarte, V.;;
Rodriguez, L.;Rodriguez, L.;;
Insfrán, E.;Insfrán, E.;;
Samaniego, A.;Samaniego, A.;;
Alliana, A.;Alliana, A.;;
Arteta, A.;Arteta, A.;;
Pinto, D.;Pinto, D.;;
Rodríguez, C.;Rodríguez, C.;;
Villagra, M.;Villagra, M.;;
Ramirez, A.;Ramirez, A.;;
Armitage, R.P.;Armitage, R.P.;;
Danson, F.M.;Danson, F.M.;;
Ogunbadewa, E.Y.;Ogunbadewa, E.Y.;;
Yebra, M.;Yebra, M.;;
Prieto, I.;Prieto, I.;;
Parra, O.;Parra, O.;;
Fabregat, R.;Fabregat, R.;;
Crichigno, J.;Crichigno, J.;;
Cossentino, M.;Cossentino, M.;;
Abrahão, S.;Abrahão, S.;;
Fons, J.;Fons, J.;;
Sánchez, J.;Sánchez, J.;;
Lumbreras, M.;Lumbreras, M.;;
Luca, C.;Luca, C.;;
Magalí, G.;Magalí, G.;;
