ID;Label;KeywordsB2018;KeywordsA2018
de Carvalho, A.C.P.L.F.;de Carvalho, A.C.P.L.F.;;Preprocessing technique,food truck recommendation,Label noise,Bioinformatics,Partially labeled data,Rule induction,Ensemble of classifiers,Multi-Class imbalanced learning,Borderline noise,Data stream,kNN Prototyping,Recommender system,Machine learning,Algorithm selection,Metalearning,Dynamic stock networks,Meta-learning,Portfolio optimization,Stock market,Online clustering,Non-agnostic active learning,Noise filters,Active learning,Genetic Algorithms,Cluster editing,Agnostic active learning,Online learning,recommender system,Support vector machines,Tuning recommendation,Noise injection,Hyperparameter tuning,Concept drift,Clustering,Unsupervised domain adaptation,Data sampling,Human activity recognition,multilabel dataset,PCTs,Recommendation system,Evolutionary algorithms,Collaborative Filtering,Unsupervised learning,Data characterization,lncRNAs,Protein function prediction,Data labeling,Hierarchical Multi-label Classification,Novelty detection,Transfer learning,Feature selection,multilabel classification
Blanco, G.;Blanco, G.;;
Traina, A.J.M.;Traina, A.J.M.;Bag-of-words,domain index,Lung diseases,texture,medical images,Salient points,CT scans,statistical modeling,Image features,heat map,classification,CBIR,Shape descriptor,content-based image retrieval,metric spaces,superpixel.;Graph-based representation,Semantic disambiguation,image retrieval,Textual database,Feature point matching,content-based image retrieval,Mammography,Veracity,Missing values,Fractal dimension,Feature extraction,Image segmentation,Semantic network,medical images,Variety,Semantic-aware data processing,Magnetic resonance imaging,skin ulcer,Big-data characteristics,Disambiguation,CBIR,κ-nearest neighbor,Inverted index,RDBMS,Visual signature,Lung classification,Metric access method,Semantic search,Feature correlation,Missing data,Missing at random,Filtering,Content-based image retrieval,Metric access methods,Statistical modeling,Semantic queries,Metric Access Method,Outliers removal,domain index,Proposals,Complex data,Complex datasets,Bag-of-visual-words,Similarity search,Vertebral compression fractures,Bags-of-visual-words,Feature extraction methods,NoSQL indexing,Query relaxation,Textual databases,Hospitals,Indexes,Image retrieval,3D vertebrae reconstruction,Balanced Growth,metric spaces,Index,Heat map representation
Traina Jr., C.;Traina Jr., C.;Metric Access Methods,Cutting Local Additional Pivots,Anticipation of Child Information,Similarity queries;
de Oliveira, D.;de Oliveira, D.;;
Bedo, M.V.N.;Bedo, M.V.N.;;Wound images,Metric data,DBSCAN,MLP,Superpixels,Similarity searching,SQL,RDBMS
Miyata, H.H.;Miyata, H.H.;;total flow time,Variable neighborhood search,Blocking flow shop,constructive heuristics,Constructive heuristics,preventive maintenance,No-wait flow shop,Clustering search,Classification,Literature review,Dependent-sequence setup times,Preventive maintenance,Total tardiness,Scheduling,scheduling,Solution methods
Nagano, M.S.;Nagano, M.S.;;Warehouse management,total flow time,Mixed Integer Programming,Variable neighborhood search,Optimization,VRP,Multiobjective,knowledge creation,Picking systems,Literature review,Dependent-sequence setup times,Scheduling,Solution methods,total flowtime,Total flowtime,constructive heuristics,individual competence,Genetic algorithms,Minimize costs,Setup time,university-industry relations,innovation,Preventive maintenance,Heuristics,scheduling,heuristics,Genetic Algorithms,Genetic algorithm,Blocking flow shop,No-idle,Parallel machines,no-idle flowshop,Clustering problem,preventive maintenance,communication,Billing sequencing,No-wait flow shop,Classification,Maximize billing,Picking process,Constructive Genetic Algorithm,Feature selection,Hybrid Renewable Energy Systems,Distribution,Constructive heuristics,Flowshop,Project team work,Clustering search,innovation culture,Integrated scheduling,information literacy,Total tardiness,Strategic Planning
Ranck Júnior, R.;Ranck Júnior, R.;;Multiple Compartments,Hybrid Approach,Beverage Distribution,Container Loading Problems
Yanasse, H.H.;Yanasse, H.H.;;Multiple Compartments,Hybrid Approach,Beverage Distribution,Container Loading Problems
Junqueira, L.;Junqueira, L.;;Multiple Compartments,Hybrid Approach,Beverage Distribution,Container Loading Problems
Penedo, S.R.M.;Penedo, S.R.M.;;Filtering,Wavelet transforms,image quality,image processing,Circuit synthesis,Wavelet analysis
Netto, M.L.;Netto, M.L.;;Filtering,Circuit synthesis,Wavelet analysis
Justo, J.F.;Justo, J.F.;;in-vehicle communication systems,spark ignition engine,electronic control unit,Engine management system,Filtering,CAN bus,engine control module,CAN-FD bus,Wavelet transforms,Automotive networks,image quality,image processing,Circuit synthesis,Wavelet analysis
dos Santos, W.M.;dos Santos, W.M.;;Robotics rehabilitation,Adaptive controller,Model predictive control,Rehabilitation robotics,Impedance control,EMG-driven controller,Exoskeleton,Torque estimation,Optimal impedance
Siqueira, A.A.G.;Siqueira, A.A.G.;;Rehabilitation robotics,EMG-driven controller,impedance control,Optimal impedance,Control,Optimal,Rehabilitation,Torque estimation,assist-as-needed,Robotics rehabilitation,Adaptive controller,adaptive controller,Impedance control,Exoskeleton,Adaptive,Estimation,neuro-rehabilitation,Model predictive control,Robotic
de Freitas, B.X.;de Freitas, B.X.;;Tb–Zn,Dy–Zn,Er–Zn,Phase diagram,CALPHAD,Rare earth element,Ho–Zn,Thermodynamic assessments
Dorini, T.T.;Dorini, T.T.;;Tb–Zn,Thermodynamic assessment,Lead-free solders,Dy–Zn,Er–Zn,Phase diagram,CALPHAD,Nickel Indium,Rare earth element,Ho–Zn,Ni-In,Thermodynamic assessments
Coelho, G.C.;Coelho, G.C.;;Tb–Zn,Dy–Zn,Er–Zn,Phase diagram,CALPHAD,Rare earth element,Ho–Zn,Thermodynamic assessments
Nunes, C.A.;Nunes, C.A.;CALPHAD,Thermodynamic modeling,V-Si-B,Phase diagram;Tb–Zn,Dy–Zn,Er–Zn,Phase diagram,CALPHAD,Rare earth element,Ho–Zn,Thermodynamic assessments
Eleno, L.T.F.;Eleno, L.T.F.;;Tb–Zn,Thermodynamic assessment,Lead-free solders,Dy–Zn,Er–Zn,Phase diagram,CALPHAD,Nickel Indium,Rare earth element,Ho–Zn,Ni-In,Thermodynamic assessments
Rodrigues, L.;Rodrigues, L.;;Educational game,Player retention,A/B test,Player engagement,Digital math game,Procedural content generation
Brancher, J.;Brancher, J.;;Educational game,Player retention,A/B test,Player engagement,Digital math game,Procedural content generation
Motta, D.;Motta, D.;;optimal transport,fundus-image,accuracy,registration,blood vessel detection,transformation,Retinal image registration,image alignment
Casaca, W.;Casaca, W.;;optimal transport,fundus-image,accuracy,registration,blood vessel detection,transformation,Retinal image registration,image alignment
Paiva, A.;Paiva, A.;dynamic meshes.,morphing,least-squares meshes,cross-parameterization;Surface reconstruction,optimal transport,fundus-image,accuracy,Particle-based fluids,Liquid animation,registration,blood vessel detection,transformation,Boundary particles,Particle resampling,Retinal image registration,image alignment,Assistive Robots
Santos J, L.M.;Santos J, L.M.;;Vehicular ad hoc network,Security and privacy,Trust management,Reputation system
Moreira, E.;Moreira, E.;;Vehicular ad hoc network,Security and privacy,Trust management,Reputation system
Brinis, S.;Brinis, S.;;Fractal dimension,Missing data,Variety,Similarity search,Missing at random,Bags-of-visual-words,Feature extraction methods,Big-data characteristics,Content-based image retrieval,Veracity,Missing values
Pedrosa, G.V.;Pedrosa, G.V.;Image features,Bag-of-words,Salient points,Shape descriptor;Missing data,Variety,Similarity search,Bags-of-visual-words,Feature extraction methods,Big-data characteristics,Content-based image retrieval,Veracity
Avalhais, L.P.S.;Avalhais, L.P.S.;;Missing data,Variety,Similarity search,Bags-of-visual-words,Feature extraction methods,Big-data characteristics,Content-based image retrieval,Veracity
Traina, C.;Traina, C.;medical images,content-based image retrieval,metric spaces,domain index;Multidimensional proximity search,Graph-based representation,Semantic disambiguation,Exploratory data analysis,Complex networks,image retrieval,Crime analysis,Feature point matching,content-based image retrieval,Mammography,Veracity,Missing values,Fractal dimension,Feature extraction,Semantic network,medical images,Variety,Semantic-aware data processing,SQL,Magnetic resonance imaging,skin ulcer,Big-data characteristics,CBIR,Inverted index,RDBMS,Visual signature,Lung classification,Metric access method,Feature correlation,Missing data,Missing at random,Filtering,Content-based image retrieval,Statistical modeling,Semantic queries,Metric Access Method,Outliers removal,domain index,Proposals,Complex data,Pattern analysis,Relational database systems,Bag-of-visual-words,Similarity search,Bags-of-visual-words,Feature extraction methods,NoSQL indexing,Query relaxation,Textual databases,Criminal communities,Hospitals,Image retrieval,Indexes,3D vertebrae reconstruction,Balanced Growth,metric spaces,Index,Heat map representation
Shulby, C.D.;Shulby, C.D.;;Convolutional neural networks,Shallow learning,Support vector machines,Speech recognition,Acoustic modeling,Statistical learning theory
Ferreira, M.D.;Ferreira, M.D.;;Convolutional neural networks,Shallow learning,Face recognition,Support vector machines,Handwritten digit recognition,Architecture assessment,Convolutional neural network,Object recognition,Dynamical systems,Speech recognition,Acoustic modeling,Statistical learning theory
de Mello, R.F.;de Mello, R.F.;;Face recognition,Modeling and prediction,Cross-recurrence quantification analysis,Architecture assessment,Time series,Convolutional neural networks,Time series analysis,Acoustic modeling,Statistical learning theory,Shallow learning,Positive and unlabeled,McDiarmid's inequality,Semi-supervised classification,Support vector machines,Data decomposition,Concept drift,Data streams,Convolutional neural network,Self-training,Phase space,Speech recognition,Object recognition,Algorithmic stability,Handwritten digit recognition,Dynamical systems
Aluisio, S.M.;Aluisio, S.M.;Syntax Simplification,Common Sense,Accessibility,Lexical Simplification,Literacy;Convolutional neural networks,Shallow learning,Support vector machines,Speech recognition,Acoustic modeling,Statistical learning theory
Garcés, L.;Garcés, L.;Sustainability,Software architecture,Systems-of-systems,Model transformation,Automatic generation,Simulation,Reference architecture;Health-care supportive home systems,Architectural erosion,Software architecture,Systems-of-systems,validation,Model transformation,testing,Crisis and emergency systems,System-of-systems,Connector,Mediator,systems-of-systems,Architectural drift
Oquendo, F.;Oquendo, F.;Software architecture,Systems-of-systems,Model transformation,Automatic generation,Simulation;Health-care supportive home systems,Software architecture,Systems-of-systems,Crisis and emergency systems,Software Architecture,Connector,Mediator,Systems-of-Systems
Nakagawa, E.Y.;Nakagawa, E.Y.;Protocol Definition,Sustainability,Software architecture,Systems-of-systems,Systematic Literature Review,Model transformation,Automatic generation,Secondary Study,Systematic Mapping Study,Survey,Reference architecture,Systematic mapping study,System-of-systems,Simulation,Big data system;national defense and security,Health-care supportive home systems,industrial case study,Self-adaptive software,Forward snowballing,Systematic mapping study,Software variability,Goals,ISO/IEC 12207,Critical embedded system,Software component,Connector,Model-Driven,Systematic literature review,Model-driven,requirements modeling,Architecture design,Design patterns,Design,model-based systems engineering,Industry,Missions,Architectural drift,Formal languages,Health care supportive home,Reference Architecture,Architectural erosion,Secondary studies,Update,Virtual prototypes,Modeling,Model,Satellites control,Simulation,Systems-of-Systems,Model-based,Continuous engineering,Repository,Evaluation,SOA,semi-formal languages,systems-of-systems (SoS) engineering,Mobile applications,Experience Report,Lessons Learned,GoF patterns,Software asset,System-of-systems,Crisis and emergency systems,systematic mapping,systems-of-systems (SoS),Architecture simulation,Ambient assisted living,Diabetes mellitus,Reference architecture,pattern grime,Software architecture,experience report,quality attributes,Systems-of-systems,Model transformation,Search evidence,Architecture drivers,Software Architecture,Mediator,Systemsof-Systems,Document-centric approach,Model-Based,Service-oriented architecture,Pattern,Quality analysis,Information systems
Lima, M.C.S.;Lima, M.C.S.;;Normal distribution,secondary 62N05,Kullback-Leibler divergence criterion,62F10,Primary 60E05,Maximum likelihood procedures,Regression,Monte Carlo simulation
Cordeiro, G.M.;Cordeiro, G.M.;Gamma-G family,Gamma distribution,97K50,62N01,62N02,Maximum likelihood,Order statistic,Generated family,Regression model,Survival analysis,Estimation,Moment,Quantile function;Normal distribution,secondary 62N05,G-class,Kullback-Leibler divergence criterion,62F10,Primary 60E05,Half-Cauchy distribution,Compounding,Negative-binomial distribution,Secondary 62N05,Maximum likelihood procedures,Regression,Censoring,Maximum likelihood estimation,Monte Carlo simulation
Ortega, E.M.M.;Ortega, E.M.M.;Gamma-G family,Gamma distribution,97K50,62N01,62N02,Maximum likelihood,Order statistic,Generated family,Regression model,Survival analysis,Estimation,Moment,Quantile function;Normal distribution,secondary 62N05,G-class,Kullback-Leibler divergence criterion,62F10,Primary 60E05,Half-Cauchy distribution,Compounding,Negative-binomial distribution,Secondary 62N05,Maximum likelihood procedures,Regression,Censoring,Maximum likelihood estimation,Monte Carlo simulation
Nascimento, A.D.C.;Nascimento, A.D.C.;;Normal distribution,secondary 62N05,Kullback-Leibler divergence criterion,62F10,Primary 60E05,Maximum likelihood procedures,Regression,Monte Carlo simulation
Duarte, F.S.L.G.;Duarte, F.S.L.G.;Multidimensional,Concept drift,Surrogate data,Data streams;Time series analysis,Data decomposition,Data streams,Modeling and prediction
Rios, R.A.;Rios, R.A.;;Time series analysis,Data decomposition,Data streams,Modeling and prediction
Hruschka, E.R.;Hruschka, E.R.;;Deep learning,Open set,Semisupervised Learning,Image classification,Gaussian Mixture Models,Data decomposition,Modeling and prediction,Constrained Clustering,Time series analysis,Data streams,Clustering,Active learning
Campos, G.F.C.;Campos, G.F.C.;;Hyperparameter selection,Local contrast enhancement,CLAHE parameter determination,Contrast Limited Adaptive Histogram Equalization
Mastelini, S.M.;Mastelini, S.M.;;Light Weight Algorithm,Local contrast enhancement,CLAHE parameter determination,Contrast Limited Adaptive Histogram Equalization,Ensembles,Machine Learning,Hyperparameter selection,Data Streams
Aguiar, G.J.;Aguiar, G.J.;;Hyperparameter selection,Local contrast enhancement,CLAHE parameter determination,Contrast Limited Adaptive Histogram Equalization
Melo, L.F.;Melo, L.F.;;Hyperparameter selection,Local contrast enhancement,CLAHE parameter determination,Contrast Limited Adaptive Histogram Equalization
Barbon, S.;Barbon, S.;;Light Weight Algorithm,Local contrast enhancement,CLAHE parameter determination,Contrast Limited Adaptive Histogram Equalization,Ensembles,Machine Learning,Hyperparameter selection,Data Streams
Silva, E.F.;Silva, E.F.;;Cutting and packing,Mathematical model,Cutting path
Oliveira, L.T.;Oliveira, L.T.;;Cutting and packing,Mathematical model,Cutting path
Oliveira, J.F.;Oliveira, J.F.;;Mathematical model,Packing,Cutting and packing,Irregular packing,Nesting problem,Separation Lines,Irregular Packing Problems,Circle Packing,Mathematical modeling,Cutting path,Cutting
Toledo, F.M.B.;Toledo, F.M.B.;Cutting and packing,Mixed integer programming,Irregular strip packing problem,Clique covering;Lot sizing,Mathematical model,Market-driven foundry,Relax-and-fix heuristic,Packing,Cutting and packing,Irregular packing,Nesting problem,Cutting,Mixed integer programming,Mathematical modeling,Cutting path
Sato, A.K.;Sato, A.K.;;Insert,ARDS,Optimization,Lung diseases,Component,Massive parallel computing,Simulated Annealing,Formatting,Marching cubes algorithm,Cutting,Irregular packing problem,Open boundary,Separation and compaction,Style,Styling,Approximation error,Raster representation,UAV,Penetration depth,Anatomical atlas,GPGPU,Graph coloring,Electrical impedance tomography,Propagation-based approach,Bayesian inference,Meta-Heuristic
Martins, T.C.;Martins, T.C.;;Irregular packing problem,Penetration depth,Insert,Styling,Component,GPGPU,Graph coloring,Formatting,Separation and compaction,Electrical impedance tomography,Raster representation,Style,Cutting
Gomes, A.M.;Gomes, A.M.;;Irregular packing problem,Penetration depth,Separation and compaction,Raster representation,Cutting
Tsuzuki, M.S.G.;Tsuzuki, M.S.G.;;Insert,Optimization,Component,Curve approximation,Curve fitting,Simulated Annealing,Piecewise Bézier curve,Formatting,Marching cubes algorithm,Ultrasonic nondestructive testing,Cutting,Irregular packing problem,Signal processing,Open boundary,Separation and compaction,Style,Track,Simulated annealing,Styling,Acceleration,Raster representation,UAV,Penetration depth,Point cloud,GPGPU,Graph coloring,Corrosion measurement,Electrical impedance tomography,Propagation-based approach,B-Spline,Meta-Heuristic,Nurbs,Roller coaster
Soares, V.H.A.;Soares, V.H.A.;;Semantic similarity,Text mining,Document clustering,Similarity measure
Campello, R.J.G.B.;Campello, R.J.G.B.;;Semantic similarity,Density-based clustering,Co-training,Hierarchical clustering,Semi-supervised classification,Recommender systems,Semi-supervised clustering,Cluster evaluation and selection,Similarity measure,Ensembles,Text mining,Document clustering,Semi-supervised learning
Nourashrafeddin, S.;Nourashrafeddin, S.;;Semantic similarity,Interactive document clustering,Key-term,Interactive,Keyterm-based clustering,Text,Document projection,Visualization,Similarity measure,Text mining,Document clustering,User study
Milios, E.;Milios, E.;;Semantic similarity,Visual analytics,Information retrieval,Similarity measure,Text mining,Document clustering,Active learning
Naldi, M.C.;Naldi, M.C.;;Semantic similarity,Text mining,Document clustering,Similarity measure
Ustra, A.;Ustra, A.;;Superparamagnetism,Frequency effect,Magnetic susceptibility
Mendonça, C.;Mendonça, C.;;Superparamagnetism,Frequency effect,Magnetic susceptibility
Leite, A.;Leite, A.;;Superparamagnetism,Frequency effect,Magnetic susceptibility
Jaqueto, P.;Jaqueto, P.;;Superparamagnetism,Frequency effect,Magnetic susceptibility
Novello, V.F.;Novello, V.F.;;Superparamagnetism,Frequency effect,Magnetic susceptibility
Lucchese, L.V.;Lucchese, L.V.;;DNS,Evolutive deposit method,Turbidity current,Tridisperse
Monteiro, L.R.;Monteiro, L.R.;;DNS,Evolutive deposit method,Turbidity current,Tridisperse
Schettini, E.B.C.;Schettini, E.B.C.;;DNS,Evolutive deposit method,Turbidity current,Tridisperse
Silvestrini, J.H.;Silvestrini, J.H.;;DNS,Evolutive deposit method,Turbidity current,Tridisperse
Bedenknecht, W.;Bedenknecht, W.;;perturbed hypergraphs,powers of Hamilton cycles,random hypergraphs
Han, J.;Han, J.;2010 Mathematics subject classification: Primary 05C70 Secondary 05C35,05C65;perturbed hypergraphs,powers of Hamilton cycles,Hilton–Milner theorem,Intersecting families,random hypergraphs,spanning trees,universality,perturbed graphs,random graphs,Erdős–Ko–Rado theorem
Kohayakawa, Y.;Kohayakawa, Y.;;perturbed hypergraphs,powers of Hamilton cycles,random hypergraphs,spanning trees,universality,perturbed graphs,subdivisions of graphs,random graphs,Size-Ramsey numbers,regularity method,probabilistic methods
Mota, G.O.;Mota, G.O.;;perturbed hypergraphs,powers of Hamilton cycles,random hypergraphs
Böttcher, J.;Böttcher, J.;;spanning trees,random graphs,perturbed graphs,universality
Parczyk, O.;Parczyk, O.;;spanning trees,random graphs,perturbed graphs,universality
Person, Y.;Person, Y.;;spanning trees,random graphs,perturbed graphs,universality
O’Sullivan, S.;O’Sullivan, S.;;Neuroimaging,7 T post-mortem MRI,Brain mapping,Stereology,Neurodegenerative diseases,Disector
Heinsen, H.;Heinsen, H.;;Neuroimaging,7 T post-mortem MRI,Brain mapping,Stereology,Neurodegenerative diseases,Disector
Grinberg, L.T.;Grinberg, L.T.;;Neuroimaging,7 T post-mortem MRI,Brain mapping,Stereology,Neurodegenerative diseases,Disector
Sajid, M.I.;Sajid, M.I.;;Neuroimaging,7 T post-mortem MRI,Brain mapping,Stereology,Neurodegenerative diseases,Disector
Holzinger, A.;Holzinger, A.;;Neuroimaging,7 T post-mortem MRI,Brain mapping,Stereology,Neurodegenerative diseases,Disector
Freire, R.L.H.;Freire, R.L.H.;;Sn3O4,density functional theory,Ab initio simulations,FIB,Semiconductors
Masteghin, M.G.;Masteghin, M.G.;;Sn3O4,density functional theory,Ab initio simulations,FIB,Semiconductors
Da Silva, J.L.F.;Da Silva, J.L.F.;;Sn3O4,density functional theory,Ab initio simulations,FIB,Semiconductors
Orlandi, M.O.;Orlandi, M.O.;;Sn3O4,density functional theory,Ab initio simulations,FIB,Semiconductors
Sá Junior, J.J.D.M.;Sá Junior, J.J.D.M.;;Dynamic texture analysis method,Contour-based analysis,Randomized neural network,Dynamic textures,Shape classification
Ribas, L.C.;Ribas, L.C.;;Complex networks,Dynamic texture,Randomized neural network,Bag-of-visual words,Box-counting,Fractal dimension,Feature extraction,Dynamic texture analysis method,Diffusion,Scene analysis,Network sciences,Networks,Random walks,Dynamic textures,Euclidean distance transform,Texture analysis,Complex network,Shape classification,Deterministic walks,Deterministic walk,Shape analysis,Deep Convolutional Neural Networks
Bruno, O.M.;Bruno, O.M.;Pattern recognition,Schroedinger transform,Texture,Texture analysis;Gaussian pyramid,Pap-smear database,Complex networks,Contour-based analysis,Dynamic texture,Global average pooling,Randomized neural network,Bag-of-visual words,Web-based application,Plant classification,texture enhancement,Box-counting,Feature extraction,Fractal dimension,Titanium alloy,cryptosystems,Dynamic texture analysis method,Color–texture,anisotropic diffusion,Diffusion,Scene analysis,Multilayer networks,Network sciences,Fractal descriptors,Morphological diffusion,PRNG,Networks,Random walks,Color textures,image processing,logistic map,Shock filter,Texture,Chaos,Triangular prism,Dynamic textures,Euclidean distance transform,deep-zoom,Texture analysis,Complex network,Shape classification,Randomized neural network based signature,Texture classification,Network analysis,Cryptography,Deterministic walks,Deterministic walk,Pattern recognition,Shape analysis,Preprocessing,Metallography,Leaf midrib,Deep Convolutional Neural Networks
Guerra, R.F.;Guerra, R.F.;;atomic force Microscopy (AFM),Enzymatic nanobiosensor,acetohydroxyacid synthase (AHAS),imazaquin,molecular dynamics
de Melo, G.F.;de Melo, G.F.;;atomic force Microscopy (AFM),Enzymatic nanobiosensor,acetohydroxyacid synthase (AHAS),imazaquin,molecular dynamics
Faria, R.R.;Faria, R.R.;;atomic force Microscopy (AFM),Enzymatic nanobiosensor,acetohydroxyacid synthase (AHAS),imazaquin,molecular dynamics
de Sousa Neto, L.R.;de Sousa Neto, L.R.;;atomic force Microscopy (AFM),Enzymatic nanobiosensor,acetohydroxyacid synthase (AHAS),imazaquin,molecular dynamics
Franca, E.F.;Franca, E.F.;;atomic force Microscopy (AFM),Enzymatic nanobiosensor,acetohydroxyacid synthase (AHAS),imazaquin,molecular dynamics
Artur, E.;Artur, E.;;Feature selection,Visual analytics,Data visualization,Attribute space analysis
Minghim, R.;Minghim, R.;Cellular component,IIS,Force-directed layout,CellNetVis,Network,Cell diagram;Interactive document clustering,Attribute space analysis,Multi-dimensional data,Text,Visual analytics,Information retrieval,Document clustering,Active learning,Similarity trees,Keyterm-based clustering,Image and text visualization,Visualization,multidimensional projection,Interactive,User study,multilevel projection,Key-term,Multi-scale visualization,Document projection,information visualization,Feature selection,Data visualization
Sousa, F.S.;Sousa, F.S.;;Meshless interpolation,Reservoir simulation,Darcy flow,Projection method,Robin boundary conditions,Navier-Stokes equations,Two-Lagrange-multiplier method,Moving least squares,Tree-based grids,Porous media,Domain decomposition,Multiscale approximation,Finite difference methods,Optimized Schwarz
Lages, C.F.;Lages, C.F.;;Meshless interpolation,Projection method,Navier-Stokes equations,Moving least squares,Tree-based grids,Finite difference methods
Ansoni, J.L.;Ansoni, J.L.;;Meshless interpolation,Projection method,Navier-Stokes equations,Moving least squares,Tree-based grids,Finite difference methods
Castelo, A.;Castelo, A.;;Meshless interpolation,Projection method,Navier-Stokes equations,Moving least squares,Tree-based grids,Finite difference methods
Simao, A.;Simao, A.;Confirmed sets,Simulation relations,Completeness conditions,Test suite completeness,Experiments;Process algebra,FSM testing,Projection method,Software product line,service composition,Hierarchical featured finite state machine,event sequence graphs,test case generation,150% model,Moving least squares,Model validation,model-based testing,Family model,Finite difference methods,Software product lines,service-oriented architecture,Formal testing,Test case generation,web services,Navier-Stokes equations,software engineering,Test generation,Model learning,Meshless interpolation,Formal modeling,query learning,Tree-based grids,Featured finite state machine
Pramiu, P.V.;Pramiu, P.V.;;Elliptic geometry,Grains hydration,Volume variation
Rizzi, R.L.;Rizzi, R.L.;;Elliptic geometry,Grains hydration,Volume variation
Galante, G.;Galante, G.;;Elliptic geometry,Grains hydration,Volume variation
Rizzi, C.B.;Rizzi, C.B.;;Elliptic geometry,Grains hydration,Volume variation
Coelho, S.R.M.;Coelho, S.R.M.;;Elliptic geometry,Grains hydration,Volume variation
