ID;Label;KeywordsB2018;KeywordsA2018
Tello, G.;Tello, G.;;Chagas,ECG signals,Confounder,Neural networks,Signal processing,QRS score,Waveforms
Mercado, B.;Mercado, B.;;Chagas,ECG signals,Confounder,Neural networks,Signal processing,QRS score,Waveforms
Gilman, R.;Gilman, R.;;Chagas,ECG signals,Confounder,Neural networks,Signal processing,QRS score,Waveforms
Krehenwinkel, H.;Krehenwinkel, H.;;Oxford Nanopore Technologies,Long DNA barcodes,Eukaryotes,Biodiversity,MinION,Metabarcoding,Ribosomal
Pomerantz, A.;Pomerantz, A.;;Oxford Nanopore Technologies,Long DNA barcodes,Eukaryotes,Biodiversity,MinION,Metabarcoding,Ribosomal
Henderson, J.B.;Henderson, J.B.;;Oxford Nanopore Technologies,Long DNA barcodes,Eukaryotes,Biodiversity,MinION,Metabarcoding,Ribosomal
Gillespie, R.G.;Gillespie, R.G.;;Oxford Nanopore Technologies,Long DNA barcodes,Eukaryotes,Biodiversity,MinION,Metabarcoding,Ribosomal
Prost, S.;Prost, S.;;Oxford Nanopore Technologies,Long DNA barcodes,Eukaryotes,Biodiversity,MinION,Metabarcoding,Ribosomal
Huaroto, J.J.;Huaroto, J.J.;;prosthetics and exoskeletons,wearable robots,haptics and haptic interfaces,Soft material robotics,perception for grasping and manipulation
Suarez, E.;Suarez, E.;;prosthetics and exoskeletons,wearable robots,haptics and haptic interfaces,Soft material robotics,perception for grasping and manipulation
Krebs, H.I.;Krebs, H.I.;;prosthetics and exoskeletons,wearable robots,haptics and haptic interfaces,Soft material robotics,perception for grasping and manipulation
Marasco, P.D.;Marasco, P.D.;;prosthetics and exoskeletons,wearable robots,haptics and haptic interfaces,Soft material robotics,perception for grasping and manipulation
Vela, E.A.;Vela, E.A.;;prosthetics and exoskeletons,wearable robots,haptics and haptic interfaces,Soft material robotics,perception for grasping and manipulation
Alva Mantari, A.;Alva Mantari, A.;;earthquakes,risk,ionosphere,prevention,Total amount of electrons
Zarate Segura, G.W.;Zarate Segura, G.W.;;earthquakes,risk,ionosphere,prevention,Total amount of electrons
Saldivar-Espinoza, B.;Saldivar-Espinoza, B.;;earthquakes,risk,ionosphere,prevention,Total amount of electrons
Sotomayor Beltran, C.;Sotomayor Beltran, C.;;earthquakes,risk,ionosphere,prevention,Total amount of electrons
Chavez-Alarcon, E.;Chavez-Alarcon, E.;;Stroke or heart attack,Image processing,Diagonal ear fold,Ischemic cardiopathy,Segmentation
Segura-Saldana, P.;Segura-Saldana, P.;;Stroke or heart attack,Image processing,Diagonal ear fold,Ischemic cardiopathy,Segmentation
Alicia, A.M.;Alicia, A.M.;;Implementation,Mobile system,Melanoma,Callao
Ordonez, C.;Ordonez, C.;;Implementation,Mobile system,Melanoma,Callao
Sadith, V.Z.;Sadith, V.Z.;;Implementation,Mobile system,Melanoma,Callao
Ramos Aguilar, C.;Ramos Aguilar, C.;;Implementation,Mobile system,Melanoma,Callao
Mirko, Z.P.;Mirko, Z.P.;;Implementation,Mobile system,Melanoma,Callao
Astucuri, J.;Astucuri, J.;;
Pirca, J.;Pirca, J.;;
Espinoza, V.;Espinoza, V.;;
Reymundo, A.A.;Reymundo, A.A.;;
Walsh, C.;Walsh, C.;;
Vela, E.;Vela, E.;;
Mehanian, C.;Mehanian, C.;;
Jaiswal, M.;Jaiswal, M.;;
Delahunt, C.;Delahunt, C.;;
Bachman, C.;Bachman, C.;;
Bell, D.;Bell, D.;;
Álvarez, R.P.;Álvarez, R.P.;;Teaching competences,Clinical Environment,Medical school,Teachers,Application of knowledge,Medical education,Learning,Faculty of Medicine,Integration of knowledge,ICT,Evaluation by Competencies
Rojas, H.J.M.;Rojas, H.J.M.;;Teaching competences,Medical school,Application of knowledge,Medical education,Integration of knowledge,ICT
Silva-Valencia, J.;Silva-Valencia, J.;;Teachers,Clinical Environment,Learning,Faculty of Medicine,Evaluation by Competencies
Escobedo, E.J.C.;Escobedo, E.J.C.;;Teachers,Clinical Environment,Learning,Faculty of Medicine,Evaluation by Competencies
Alvarez, R.P.;Alvarez, R.P.;;
Zenteno, O.;Zenteno, O.;Leishamaniasis,Ultrasound Imaging,PCA,ROC.,image texture analysis,Pneumonia,Disease Monitoring,Texture Analysis,ultrasound imaging,3D Reconstruction;3D scanning,photogrammetry,Leishmaniasis,volumetric measurement
González, E.;González, E.;;3D scanning,photogrammetry,Leishmaniasis,volumetric measurement
Treuillet, S.;Treuillet, S.;;3D scanning,photogrammetry,Leishmaniasis,volumetric measurement
Llanos, A.;Llanos, A.;;
Lucas, Y.;Lucas, Y.;;3D scanning,photogrammetry,Leishmaniasis,volumetric measurement
Llanos-Cuentas, A.;Llanos-Cuentas, A.;;3D scanning,photogrammetry,Leishmaniasis,volumetric measurement
Hoyos, M.;Hoyos, M.;communication system,yes-no questions,BCI,brain-computer interface,EEG;
Diaz, J.;Diaz, J.;communication system,yes-no questions,BCI,brain-computer interface,EEG;
Zvietcovich, F.;Zvietcovich, F.;Leishamaniasis,Ultrasound Imaging,Disease Monitoring,Texture Analysis,3D Reconstruction;
Zapata, D.;Zapata, D.;Leishamaniasis,Ultrasound Imaging,Disease Monitoring,Texture Analysis,3D Reconstruction;
Lavarello, R.;Lavarello, R.;Leishamaniasis,Ultrasound Imaging,PCA,ROC.,image texture analysis,Pneumonia,Disease Monitoring,Texture Analysis,ultrasound imaging,3D Reconstruction;
Castaneda, B.;Castaneda, B.;Leishamaniasis,Ultrasound Imaging,Disease Monitoring,Texture Analysis,3D Reconstruction;
Acuna, K.;Acuna, K.;Neurorehabilitation,Brain-computer/machine interface,Neural signal processing;
Andreu-Perez, J.;Andreu-Perez, J.;Neurorehabilitation,Brain-computer/machine interface,Neural signal processing;
Barrientos, R.;Barrientos, R.;remote diagnostics,image processing,echography,ultrasound,Pneumonia,Ultrasound images;
Barrientos, F.;Barrientos, F.;remote diagnostics,image processing,echography,ultrasound,Pneumonia,Ultrasound images;
Gilman, R.H.;Gilman, R.H.;remote diagnostics,image processing,echography,M-CHAT,ultrasound,Pneumonia,eye tracking,diagnosis,Autism spectrum disorders,Ultrasound images;
Cintas, C.;Cintas, C.;;
Quinto-Sánchez, M.;Quinto-Sánchez, M.;;
Acuña, V.;Acuña, V.;;
Gonzalez-José, R.;Gonzalez-José, R.;;
Delrieux, C.;Delrieux, C.;;
Flores, L.;Flores, L.;Iterative algorithms,CT reconstruction,CUDA C;
Vidal, V.;Vidal, V.;Iterative algorithms,CT reconstruction,CUDA C;
Parcero, E.;Parcero, E.;;
Verdú, G.;Verdú, G.;Iterative algorithms,CT reconstruction,CUDA C;
Del Carpio, C.;Del Carpio, C.;Ziehl-neelsen,Digital image,Baciloscopy,Sputum smear,Image processing,Tuberculosis,Algorithm,Diagnostics;
Dianderas, E.;Dianderas, E.;Ziehl-neelsen,Digital image,Baciloscopy,Sputum smear,Image processing,Tuberculosis,Algorithm,Diagnostics;
Zimick, M.;Zimick, M.;Ziehl-neelsen,Digital image,Baciloscopy,Sputum smear,Image processing,Tuberculosis,Algorithm,Diagnostics;
Fuentes, P.;Fuentes, P.;Ziehl-neelsen,Digital image,Baciloscopy,Sputum smear,Image processing,Tuberculosis,Algorithm,Diagnostics;
Kemper, G.;Kemper, G.;Ziehl-neelsen,Digital image,Baciloscopy,Sputum smear,Image processing,Tuberculosis,Algorithm,Diagnostics;
Cisneros-Velarde, P.;Cisneros-Velarde, P.;;
Correa, M.;Correa, M.;;
Mayta, H.;Mayta, H.;;
Hidalgo, D.;Hidalgo, D.;M-CHAT,Autism spectrum disorders,diagnosis,eye tracking;
Zheng, J.;Zheng, J.;ICEMR,OBO Foundry,PlasmoDB,Standardizing data dictionaries;
Cade, J.;Cade, J.;ICEMR,OBO Foundry,PlasmoDB,Standardizing data dictionaries;
Brunk, B.;Brunk, B.;ICEMR,OBO Foundry,PlasmoDB,Standardizing data dictionaries;
Maguina-Mercedes, P.;Maguina-Mercedes, P.;ICEMR,OBO Foundry,PlasmoDB,Standardizing data dictionaries;
Vinetz, J.M.;Vinetz, J.M.;ICEMR,OBO Foundry,PlasmoDB,Standardizing data dictionaries;
Ramírez-Salinas, G.L.;Ramírez-Salinas, G.L.;Mutations,Docking,Influenza A H1N1,Neuraminidase,Molecular dynamics simulations;
García-Machorro, J.;García-Machorro, J.;Mutations,Docking,Influenza A H1N1,Neuraminidase,Molecular dynamics simulations;
Quiliano, M.;Quiliano, M.;Mutations,Docking,Influenza A H1N1,Neuraminidase,Molecular dynamics simulations;
Rojas-Hernández, S.;Rojas-Hernández, S.;Mutations,Docking,Influenza A H1N1,Neuraminidase,Molecular dynamics simulations;
Correa-Basurto, J.;Correa-Basurto, J.;Mutations,Docking,Influenza A H1N1,Neuraminidase,Molecular dynamics simulations;
Diaz, K.;Diaz, K.;ROC.,PCA,image texture analysis,Pneumonia,ultrasound imaging;
Figueroa, D.;Figueroa, D.;ROC.,PCA,image texture analysis,Pneumonia,ultrasound imaging;
Castañeda, B.;Castañeda, B.;ROC.,PCA,image texture analysis,Pneumonia,ultrasound imaging;
Furukawa, R.;Furukawa, R.;;
Rueda, D.;Rueda, D.;;
Delgado, S.;Delgado, S.;;
Ernst, K.C.;Ernst, K.C.;;
Pumahuanca, M.L.H.;Pumahuanca, M.L.H.;;
Náquira, C.;Náquira, C.;;
Levy, M.Z.;Levy, M.Z.;;
Curiosa, W.H.;Curiosa, W.H.;;
Barbu, C.M.;Barbu, C.M.;;
Hong, A.;Hong, A.;;
Manne, J.M.;Manne, J.M.;;
Valencia, B.;Valencia, B.;;
Caballero, J.;Caballero, J.;;
Alzate-Morales, J.H.;Alzate-Morales, J.H.;;
Deharo, E.;Deharo, E.;;
Pustovit, V.N.;Pustovit, V.N.;;
Sotelo, J.A.;Sotelo, J.A.;;
Niklasson, G.A.;Niklasson, G.A.;;
