ID;Label;KeywordsB2018;KeywordsA2018
Proeller, G.;Proeller, G.;;Smart Cities,ITS,5G,Disruptive Technologies
Forero R.;Forero R.;;Network geometry,Signal to interference,Probabilistic broadcast,Node layout
F.;F.;gesture-based commands,multi-robot system,Human-Robot Interaction,hand-based interface,control architecture,mobile robotics,Petri net,Cooperative robotics,Robotic arm;Network geometry,Signal to interference,Probabilistic broadcast,Node layout
M. Peña T.;M. Peña T.;;Network geometry,Signal to interference,Probabilistic broadcast,Node layout
N.;N.;;Network geometry,Signal to interference,Probabilistic broadcast,Node layout
L.S. da Fonseca, N.;L.S. da Fonseca, N.;;Network geometry,Signal to interference,Probabilistic broadcast,Node layout
Perez, B.;Perez, B.;;Software architecture,prediction models,Architectural technical debt management,educational data mining,Student drop out,student desertion prediction,Model-driven architecture,Architectural technical debt
Correal, D.;Correal, D.;Digital content industry,Solution architectures,Intangible assets,Business process,Design science,Teledermatology,Strategic Alignment,risk management,project plan,Computer-supported cooperative work,Smart Cities (S-Cities),Design meetings,Vías Activas y Saludables (VAS),Software Development Processes,Digital Content,And solution components,Collaborative Projects,Knowledge Management,REST API,Well being,Application services,Project Knowledge Management,Mobile health (m-health),Cost-benefit model,Colombia,MHealth,IT investments,Open data,Potential value,Decisions Making,Design Verbal Interventions Analysis.,ONTODerm,Measurement,Architectural decisions,Software architecture design,Business value delivery,Open bike,Collaboration,Conceptual model,Solution architecture,business-ICT capabilities,Decision recovery,enterprise modelling and integration,Smart Cities architecture,complexity measurement,Remote consultation,Flexibility,Latin America,Distributed Teams,Ciclovía Recreativa (CR),Uncertainty,enterprise architecture,Monitoring,Alignment maturity levels,Non-financial benefits,Knowledge sharing,Knowledge scenarios,Financial analysis,Smart Health (S-Health),Domain-specific capability model;Student desertion prediction,Software architecture,SaaS,prediction models,Prediction models,Architectural technical debt management,Cloud Computing,PaaS,educational data mining,Educational data mining,IaaS,Personalized Services,Student drop out,student desertion prediction,Configurable Services,Model-driven architecture,Architectural technical debt,Cloud Customization
Astudillo, H.;Astudillo, H.;Secure architectures,Architectural decisions,Software architecture design,Security patterns,Design meetings,Knowledge sharing,Knowledge scenarios,Architecture tactics,Design Verbal Interventions Analysis.,Decision recovery,Secure software development;Model-driven architecture,Architectural technical debt,Software architecture,Architectural technical debt management
Dorta-Urra, A.;Dorta-Urra, A.;;Neutrinos,Gravitation,Parity violation,Homochirality
Bargueño, P.;Bargueño, P.;;Neutrinos,Gravitation,Parity violation,Homochirality
Scalabrino, S.;Scalabrino, S.;Software metrics,Code understandability,Empirical study,Negative result;Software metrics,code readability,Code understandability,Computer bugs,Software,API Compatibility Issues,Empirical Study,Android,Readability metrics,Negative result,Indexes,textual analysis,Complexity theory,quality warning prediction,Software measurement,Empirical study
Linares-Vasquez, M.;Linares-Vasquez, M.;Empirical Studies,Crash reports,Taxonomy,Android,Automated testing,Classifiers,Operating System,Software Licenses,Vulnerabilities;Augmented Model,Mobile software development,Software modeling,API Compatibility Issues,Empirical Study,Android,Model testing,Multi model testing,Multi Model,Mobile testing,gui model,Android testing
Lanza, M.;Lanza, M.;;API Compatibility Issues,Empirical Study,Android,Documentation
Oliveto, R.;Oliveto, R.;Software metrics,Code understandability,Empirical study,Negative result;Software metrics,code readability,Code understandability,Computer bugs,Software,API Compatibility Issues,Empirical Study,Android,Readability metrics,Negative result,Indexes,textual analysis,Complexity theory,quality warning prediction,Software measurement,Empirical study
Aghajani, E.;Aghajani, E.;;Empirical Study,Documentation
Nagy, C.;Nagy, C.;;Empirical Study,Documentation
Vega-Marquez, O.L.;Vega-Marquez, O.L.;;Empirical Study,Documentation
Barreiro-Gomez, J.;Barreiro-Gomez, J.;Urban drainage system integrated model,Dynamical tuning,distributed optimization,population dynamics,distributed model predictive control,Real-time control,Water supply networks,Matlab,Density games,population games,Distributed control,Large-scale systems,replicator dynamics,evolutionary game theory,revision protocol,Game theory,Open-source toolbox,Python,Model predictive control,distributed formation control,Unmanned aerial vehicles,LabVIEW,time-varying communication network;Predictive control,Distributed control,Density games,System partitioning,Population dynamics,Plug-and-play features
Obando, G.;Obando, G.;Distributed control,resource allocation,Time-delay systems,multi-agent systems,distributed optimization,evolutionary game theory,population dynamics,Evolutionary game theory,Replicator dynamics,Singular perturbation,Distributed optimisation;
Ocampo-Martinez, C.;Ocampo-Martinez, C.;Urban drainage system integrated model,Dynamical tuning,distributed model predictive control,population dynamics,Real-time control,Water supply networks,Matlab,Density games,population games,Large-scale systems,replicator dynamics,revision protocol,Game theory,Open-source toolbox,Python,Model predictive control,distributed formation control,Unmanned aerial vehicles,LabVIEW,time-varying communication network;Predictive control,Distributed control,Density games,System partitioning,Population dynamics,Plug-and-play features
Quijano, N.;Quijano, N.;Urban drainage system integrated model,Time-delay systems,Economic Dispatch,attack detection,Dynamical tuning,Hybrid systems,distributed optimization,population dynamics,distributed model predictive control,Real-time control,opinion dynamics,microgrids,Differential-algebraic equations,Distributed optimisation,populations games,Water supply networks,Ramp Rate,Stochastic Variables,control systems,Matlab,Density games,Prediction Horizon,power systems security,population games,Invariance principle,Smart Grids,Distributed control,Large-scale systems,replicator dynamics,evolutionary game theory,revision protocol,Real-time pricing,Replicator dynamics,Game theory,Open-source toolbox,Singular systems,Descriptor systems,Python,resource allocation,Demand response (DR),Model predictive control,Switched systems,Model Predictive Control,distributed formation control,multi-agent systems,Evolutionary game theory,Unmanned aerial vehicles,state estimation,LabVIEW,Singular perturbation,time-varying communication network;Predictive control,Network function virtualization,mathematical modeling,netlogo,smart grids,Cuckoo Search Algorithm,oDD protocol,Population dynamics,Synchronisation,sampled data,Firefly Algorithm,Control engineering education,Extremum Seeking Control,control systems,Density games,gain scheduling,Maximum Power Point Tracking,Industrial control systems,System partitioning,control equipment,fuzzy control,Plug-and-play features,Network security,agriculture,Distributed control,Hill Climbing,Co-simulation,robotic control system,Agricul-tural systems,robotic platform,networked control systems,multi-agent systems,Virtual environment testbeds,Kuramoto oscillator,Fuzzy Logic Control
Jiménez, P.;Jiménez, P.;;Engineering Education,Social Justice,Engineering Ethics
Pascual, J.;Pascual, J.;;Engineering Education,Social Justice,Engineering Ethics
Mejía, A.;Mejía, A.;;Engineering Education,Social Justice,Engineering Ethics
Nieto Acuna, C.A.;Nieto Acuna, C.A.;;fluorescence microscopy,Cell segmentation,mother machine
Arturo Sanchez Isaza, C.;Arturo Sanchez Isaza, C.;;fluorescence microscopy,Cell segmentation,mother machine
Arias Castro, J.C.;Arias Castro, J.C.;;fluorescence microscopy,Cell segmentation,mother machine
Manuel Pedraza Leal, J.;Manuel Pedraza Leal, J.;;fluorescence microscopy,Cell segmentation,mother machine
Gutierrez, A.;Gutierrez, A.;Memetic Algorithm,Stochastic programming,Stochastic Demands,Vehicle Routing;Stochastic demands,Greedy randomized adaptive search,FPGA,Stochastic service and travel times,SysML,Vehicle routing,Multi-population memetic algorithm,Hard time windows,Real-time emulation,Petri net,Stochastic programming,Memetic algorithm,Hybrid metaheuristic
Jimenez, J.F.;Jimenez, J.F.;;Petri net,SysML,Real-time emulation,FPGA
Alonso, C.;Alonso, C.;;Petri net,SysML,Real-time emulation,FPGA
Kubjas, I.;Kubjas, I.;;transitive codes,Private information retrieval,Reed-Muller codes
Sierra, D.;Sierra, D.;;Stochastic Petri net,Domino effect,Vapor cloud explosion,Risk analysis
Briceño, J.;Briceño, J.;;Stochastic Petri net,Domino effect,Vapor cloud explosion,Risk analysis
Buitrago, H.;Buitrago, H.;;Stochastic Petri net,Domino effect,Vapor cloud explosion,Risk analysis
Montecchi, L.;Montecchi, L.;;Stochastic Petri net,Domino effect,Vapor cloud explosion,Risk analysis
Mura, I.;Mura, I.;;Air quality forecast,classification and regression trees,Risk analysis,logistic regression,PM 10,random forest,Stochastic Petri net,Vapor cloud explosion,predictive models,Domino effect
Manrique, R.;Manrique, R.;Semantic web,Personalization,Linked open data,User modeling;Dropout prediction,Semantics-aware recommender system,Scholarly papers recommendation,Learning material,Student representation,Degree dropout analysis,Temporal analysis,Knowledge-based graph representations,Concept recognition,Authoring support,Knowledge graph,Features extraction,Concept prerequisite learning,Precedence relation discovery
Nunes, B.P.;Nunes, B.P.;;Dropout prediction,Student representation,Degree dropout analysis,Temporal analysis,Features extraction
Marino, O.;Marino, O.;;Dropout prediction,Semantics-aware recommender system,Scholarly papers recommendation,Student representation,Information and communication technologies,Digital citizen,Degree dropout analysis,Temporal analysis,Knowledge-based graph representations,Activity theory,Features extraction,Higher education,Concept prerequisite learning,Precedence relation discovery
Casanova, M.A.;Casanova, M.A.;;Dropout prediction,Student representation,Degree dropout analysis,Temporal analysis,Features extraction
Nurmikko-Fuller, T.;Nurmikko-Fuller, T.;;Dropout prediction,Student representation,Degree dropout analysis,Temporal analysis,Features extraction
Dorado, J.;Dorado, J.;;I.3.7 [computer graphics],Three,Dimensional graphics and realism,Virtual reality
Fiqueroa, P.;Fiqueroa, P.;;I.3.7 [computer graphics],Three,Dimensional graphics and realism,Virtual reality
Chardonnet, J.-R.;Chardonnet, J.-R.;I.3.7 [Computer Graphics]: Three-Dimensional Graphics and Realism - Virtual reality;I.3.7 [computer graphics],Three,Dimensional graphics and realism,Virtual reality
Merienne, F.;Merienne, F.;I.3.7 [Computer Graphics]: Three-Dimensional Graphics and Realism - Virtual reality;I.3.7 [computer graphics],I.2.1 [human-centered computing]: Interaction design,Three,Drone,J.6.4[computing methodologies]: Computer graphics,Videos,virtual reality,user needs,BIM,Dimensional graphics and realism,Graphics systems and interfaces,model adaptation,Construction,Superimposition,Virtual reality,Mixed reality,Interaction design process and methods
Hernandez, T.;Hernandez, T.;;I.3.7 [computer graphics],Three,Dimensional graphics and realism,Information visualization application,Coordinated and multiple views,World happiness,Virtual reality
Raimbaud, P.;Raimbaud, P.;;I.2.1 [human-centered computing]: Interaction design,Drone,J.6.4[computing methodologies]: Computer graphics,Videos,virtual reality,user needs,BIM,Graphics systems and interfaces,model adaptation,Construction,Superimposition,Mixed reality,Interaction design process and methods
Lou, R.;Lou, R.;;I.2.1 [human-centered computing]: Interaction design,Drone,J.6.4[computing methodologies]: Computer graphics,Videos,BIM,Graphics systems and interfaces,Construction,Superimposition,Mixed reality,Interaction design process and methods
Figueroa, P.;Figueroa, P.;human-robot interface,Unity,Háptico,smartphone,Variable,Video games,teleoperation,Guante,I.3.7 [Computer Graphics]: Three-Dimensional Graphics and Realism - Virtual reality,Vibratorio,Blended learning,Curriculum Design;Interaction techniques,Computer graphics,Hololens,model adaptation,Superimposition,Spatial interaction,Interaction design process and methods,Teaching,prototype,virtual reality,user needs,Peace,Colombia,Drone,initiatives,videogame,Guitar,Mixed reality,Unity3D,Augmented Reality,I.2.1 [human-centered computing]: Interaction design,J.6.4[computing methodologies]: Computer graphics,Methodology and techniques,Videos,BIM,Graphics systems and interfaces,Construction
Hernandez, J.T.;Hernandez, J.T.;visual exploration,web-based visualization,computer graphics,Cohort studies,MRI,Visual analytics,urban planning,Tractography,Exploratory analysis,Python,temporal data visualization,fMRI,computer graphics applications;model adaptation,Superimposition,Interaction design process and methods,virtual reality,user needs,Data quality visualization,Image pre-processing,Drone,Mixed reality,decision-making support,Uncertainty propagation,I.2.1 [human-centered computing]: Interaction design,J.6.4[computing methodologies]: Computer graphics,Videos,Uncertainty quantification,BIM,Graphics systems and interfaces,information visualization,Construction,urban planning
Castro, J.;Castro, J.;;Inca Empire,Safety factor,Retaining wall,Discrete element methods,Google Street View,Google Earth
Vallejo, L.E.;Vallejo, L.E.;;Inca Empire,Safety factor,Retaining wall,Discrete element methods,Google Street View,Google Earth
Estrada, N.;Estrada, N.;Discrete element methods,Granular material,Crushing,Fragmentation;Inca Empire,Safety factor,Retaining wall,Discrete element methods,Google Street View,Google Earth
Guo, R.;Guo, R.;;Computer graphics,Interaction techniques,Methodology and techniques,Spatial interaction
Takashima, K.;Takashima, K.;;Computer graphics,Interaction techniques,Methodology and techniques,Spatial interaction
Weyers, B.;Weyers, B.;;Computer graphics,Interaction techniques,Methodology and techniques,Spatial interaction
Lago, P.;Lago, P.;activities of daily living,behavior analysis,Human behavior learning,long-term behavior modeling,behavioral patterns,context awareness,Context,Personalization,Data streams,Sequential patterns,Context analysis,Smart home,Activity recognition,elder care,Temporal logic;Stream mining,Smart homes,Pervasive computing,Behavior learning,Frequent pattern mining,Context-awareness
Roncancio, C.;Roncancio, C.;activities of daily living,behavior analysis,Human behavior learning,long-term behavior modeling,behavioral patterns,context awareness,Context,Personalization,Data streams,Sequential patterns,Context analysis,Smart home,Activity recognition,elder care,Temporal logic;Stream mining,Smart homes,Pervasive computing,Behavior learning,Frequent pattern mining,Context-awareness,Structural metrics,NoSQL,Document-oriented systems,MongoDB
Jiménez-Guarín, C.;Jiménez-Guarín, C.;activities of daily living,behavior analysis,Human behavior learning,Hadoop ecosystem,Feasible architecture generator,long-term behavior modeling,behavioral patterns,context awareness,Natural language processing,Big data solutions,Sensor data analysis,Data streams,Data stream mining,Ambient assisted living (AAL),Deep learning,Neural networks,Personalization,Sequential patterns,Context analysis,elder care;Stream mining,Ambient Assisted Living (AAL),Smart homes,Pervasive computing,Behavior learning,Frequent pattern mining,Context-awareness,online stream mining,user privacy
Ochoa, L.;Ochoa, L.;Product line,Feature modeling,Big data,Enterprise interoperability,Amazon Web Services,AWS Lambda,Decision logic management,Domain modeling,Domain-Specific Language,Literature review,Process analysis,Decision-making,microservice architecture,Software engineering,Collaborative product configuration,Domain Engineering,Microservices,Constraint Satisfaction Problem,Scalability,Configuration,DMN,Product requirements,Extended Feature Model,Rules propagation,Program synthesis,Cloud,Scalable applications,Conflicting Configurations,Model Transformation Chain,software engineering,cloud computing,software architecture,Data-intensive processes,Cloud computing,microservices,Conceptual modeling,Software architecture,scalable applications,Survey,Service-oriented architectures,Performance,Constraint programming,service oriented architectures,Microservice architecture,Serverless architectures;Variability modeling,Feature modeling,Cross-model constraints,Extended product line,Product configuration,Multi product lines,Configuration management,Systematic literature review,Constraint programming
González-Rojas, O.;González-Rojas, O.;Enterprise modelling,Value at risk,Product line,Feature modeling,Digital content industry,Interoperability,Big data,Enterprise interoperability,Intangible assets,risk management,project plan,Decision logic management,Domain modeling,Computer-supported cooperative work,Literature review,Process analysis,Domain-Specific Language,Decision-making,Collaborative product configuration,Domain Engineering,Computer-supported investment planning,Constraint Satisfaction Problem,Scalability,Risk analysis,IT assets,Information security,Configuration,Process portfolio,CRM systems,DMN,IT investments,Product requirements,Extended Feature Model,Potential value,Measurement,Rules propagation,Program synthesis,Cloud,Value dependency,Business value delivery,Conflicting Configurations,Model Transformation Chain,Solution architecture,business-ICT capabilities,IT governance,Data-intensive processes,Risk management,Conceptual modeling,enterprise modelling and integration,Enterprise architecture,complexity measurement,enterprise architecture,Decision-making model,Survey,ERP systems,Non-financial benefits,Performance,Constraint programming,Domain-specific capability model;Variability modeling,Risk management,Feature modeling,Cross-model constraints,Extended product line,Product configuration,Multi product lines,Configuration management,IT management,Capability model,Systematic literature review,ICT governance,Constraint programming,Business-ICT alignment
Casallas, R.;Casallas, R.;infrastructure as a services,JEE applications,Quality attributes,Epsilon Transformation Language (ETL),Cloud migration,Oracle forms,IaaS,Automated Processing,Software development,Cross-platform,Model Transformation,microservice architecture,Software engineering,Microservices,Software Reengineering,Quality,Feature Model,Configuration,Model-Driven Engineering,Software Product Lines,Industrial case study,Domain Specific Languages,Variability models,SOA,Electrical transformers,Modernization,Tower defense games,Metric,platform as a service,software engineering,cloud computing,software architecture,Model-driven techniques,continuous delivery,Cloud computing,microservices,Software architecture,Feature Models,Model-Driven Development,Multi-tier architecture,Product configuration,Model Composition,scalable applications,PaaS,Software Architecture,Bad Smells,Educational Purpose,service oriented architectures,Feature-Solution Graphs;Feature modeling,Quality attributes,Multi product lines,Oracle forms,Model-driven engineering (MDE),.Net,MongoDB,educational purpose,Cross-model constraints,Configuration management,Configuration,Epsilon Transformation language,Industrial case study,Variability modeling,Model-driven engineering,bad smells,model transformation,Structural metrics,NoSQL,metric,Document-oriented systems,Java,quality,Constraint programming
Díaz, J.F.;Díaz, J.F.;;Variability modeling,Feature modeling,Cross-model constraints,Multi product lines,Configuration management,Constraint programming
Fedossova, A.;Fedossova, A.;;Outer approximation,Air pollution,Particulate matter,Stochastic algorithms,Semi-infinite programming
Fedosov, V.V.;Fedosov, V.V.;;Outer approximation,Air pollution,Particulate matter,Stochastic algorithms,Semi-infinite programming
Britto, R.A.;Britto, R.A.;Optimization,Polyhedron,Escape vector,Algorithm,Convex hull,Directional search,Interior-point method,Orthogonal projections,Supporting hyperplane;Outer approximation,Air pollution,Particulate matter,Stochastic algorithms,Semi-infinite programming
Martínez-Franco, J.C.;Martínez-Franco, J.C.;;
Álvarez-Martínez, D.;Álvarez-Martínez, D.;;Bin packing problem,Box detection,Point cloud,Convex hull,Mean-Shift
Góngora, D.A.;Góngora, D.A.;;
Baquero, J.J.D.;Baquero, J.J.D.;;
Franco, J.F.;Franco, J.F.;;Air quality forecast,classification and regression trees,logistic regression,PM 10,random forest,predictive models
Songhori, M.J.;Songhori, M.J.;;
García-Díaz, C.;García-Díaz, C.;;Dynamical systems stability,Supply chain coordination,Vendor-managed inventory,Evolutionary game theory
Navarro Forero, C.A.;Navarro Forero, C.A.;;Viable Sistems,Experimental Software,Organizational Entropy,Orgaizational Pathologies,Sistemic Thinking,System Dynamics Estructural Analisis,Dynamic Hypoythesis.
Flórez, M.P.;Flórez, M.P.;;Participation,Stakeholders,Water consumption
Ramírez, M.C.;Ramírez, M.C.;Augmented reality (AR),Water care,E-Learning;Participation,Stakeholders,Water consumption
