ID;Label;KeywordsB2018;KeywordsA2018
Vicedo, P.;Vicedo, P.;;
Gil, H.;Gil, H.;;
Oltra-Badenes, R.;Oltra-Badenes, R.;;
Salazar-Elena, J.C.;Salazar-Elena, J.C.;;
Cancino, C.A.;Cancino, C.A.;Location-based systems,Country analysis,VOS viewer,Web of Science,Collaboration,Bibliometrics,Innovation,Management control systems;Analytics,Web of Science,Bibliometrics,VOS viewer
López López, A.;López López, A.;;
Guimón de Ros, J.;Guimón de Ros, J.;;
Brisaboa, N.R.;Brisaboa, N.R.;Clustered points,Grids,Temporal graphs,k2-tree,Text indexing,Grammar compression,Compressed data structures,Compression,Repetitive sequences,Compact data structures,RDF,Ternary relations,Query processing,K2-tree,Aggregated queries,Dynamic binary relations;Dynamic compression,multidimensional data,Web graphs,compact data structures,Compression,Compact data structures,Variable to Variable,compact sequence,Moving objects databases,Images,wavelet trees
Cerdeira-Pena, A.;Cerdeira-Pena, A.;Compression,k2-tree,Dynamic binary relations;
de Bernardo, G.;de Bernardo, G.;Temporal graphs,k2-tree,Compressed data structures,Compression,RDF,Ternary relations,K2-tree,Dynamic binary relations;
Navarro, G.;Navarro, G.;Compressed string dictionaries,Compressed sequence representations,Heavy-path decomposition,Metric spaces,Potts model,Range Minimum Queries,databases,Succinct data structures,data systems,Vertical partitioning,Computers and information processing,Text indexing,Deterministic construction,Text databases,RDF,Multi-thread file I/O,Grammar compression,Transfer matrix,k nearest neighbors,Metric space searching,compressed data structures,Packet extraction,Grids,Inverted indexes,Strip lattices,dynamic range majority,Self-index,Parallel computing,Compression,Lowest common ancestors,Memory-based SPARQL solution,k2-tree,Indexing metric spaces,Encoding data structures,Ordinal trees,Document retrieval,Document indexing,Compact data structure,Ternary relations,Secondary memory indices,Wavelet tree,Text processing,Deletion-contraction,Algorithm engineering,Repetitive collections,Geometric data structures,Text retrieval,K2-tree,Compact data structures,Inverted index,Ranked document retrieval,Clustered points,Intrinsic dimension,Self-indexes,Network traces,Compressed data structures,Repetitive sequences,Query processing,Aggregated queries,Dynamic binary relations,Cartesian trees,Compressed suffix array,Compressed index,Suffix arrays,Searching by content in multimedia,huffman coding,String collections,Suffix trees,Balanced Parentheses,Range majority queries,Temporal graphs,Top-k document retrieval,Complexity of searching,Packet indexing,data compression,Pattern matching,Proximity search;Range queries,Wheeler graph,Dynamic compression,Signaling pathways,cell cycle,Compression,Variable to Variable,Document listing,Burrows Wheeler Transform,Moving objects databases,algorithm,String databases,Repetitive string collections,Succinct data structures,graph compression,DNA sequencing,Space efficient construction,protein complexes,Tunneling,compact data structures,Trees and permutations,Relative Lempel Ziv,Compact data structures,compact sequence,Range counting,Integer functions,Parallel algorithm,BWT,Grammar compression,Top-k queries,Images,grammar compression,repetitive collections,irreducible grammars,computation friendly compression,multidimensional data,PageRank,Range minimum queries,induced suffix sorting,Compressed data structures,Repetitive sequences,Document retrieval,Repetitive text collections,empirical entropy,RePair,Compressed indexes,suffix trees,Compressed text indexing,Data compression,compressed text indexing,Grammar-based indexing,Overlap graph,Majorities on trees,Web graphs,matrix multiplications,grammar-based compression,Succinct ordinal trees,String attractors,Pattern matching,wavelet trees,De Bruijn graph
Pedreira, Ó.;Pedreira, Ó.;;
Gil-Doménech, D.;Gil-Doménech, D.;;
Berbegal-Mirabent, J.;Berbegal-Mirabent, J.;;Science to business,Technology transfer,University-industry collaborations,Industry-science,Bibliometrics
Mulet-Forteza, C.;Mulet-Forteza, C.;;Social economy,Forgotten effects,Delphi analysis
Mauleón-Méndez, E.;Mauleón-Méndez, E.;;
Genovart-Balaguer, J.;Genovart-Balaguer, J.;;
Torres-Martínez, A.;Torres-Martínez, A.;reinsurance,Fuzzy logic,OWA operators,Minkowski distance;Multi-criteria decision making,Fuzzy logic,Fuzzy distances,OWA operator
Gil-Lafuente, A.M.;Gil-Lafuente, A.M.;International Journal of Intelligent Systems,Strategic management,Ronald R. Yager,Weighted average,Bibliometric analysis,Web of science,induced aggregation operators,bibliometrics,Group decision making,Induced aggregation operators,Fuzzy research,H-index,logarithmic aggregation operators,group decision-making,VOS viewer,Bibliometrics,Probability,Fuzzy decision-making,Web of Science,OWA operator;Tourism,innovation project management,Web of science,Decision-making,h-Index,Aggregation operators,heavy moving averages,economy,H-Index,Stakeholder,group decision making,Fuzzy numbers,HOWA operator,logarithmic aggregation operators,distance measures,Group decision-making,Power/influence,Bibliometrics,Stakeholder dynamics,Fuzzy relation,Strategy,Fuzzy theory,exchange rate,Econometric forecasting,Subjectivity and incidences,Asia,OWA operator
Amirbagheri, K.;Amirbagheri, K.;;Analytics,Web of Science,Bibliometrics,VOS viewer
Yang, J.-B.;Yang, J.-B.;Web of science,Finance,Bibliometrics,Journal rankings;
Ferrer-Comalat, J.C.;Ferrer-Comalat, J.C.;Aggregation operators,Triangular fuzzy number,Sales forecasting,Probability,OWA operator;
Linares-Mustarós, S.;Linares-Mustarós, S.;Aggregation operators,Triangular fuzzy number,Sales forecasting,Probability,OWA operator;
Kacprzyk, J.;Kacprzyk, J.;Co-working,Ronald R. Yager,Bon-owa operators,Galois lattice,VOS viewer,Entrepreneurship,Moore's families,Bibliometric analysis,Web of science,Bonferroni means;distance measures,group decision making,innovation project management,logarithmic aggregation operators,OWA operator
Maldonado, S.;Maldonado, S.;analytics,Business analytics,L1 norm,Kernel K-means,Dynamic data mining,Churn prediction,Customer retention,Hierarchical classification,fuzzy systems,support vector clustering (SVC),Conjoint analysis,Support vector machines,Clustering,visualization,Data mining,university enrollment,nested logit,Maximum profit,feature selection,Feature selection;OWA operators,Support vector machines,OWA quantifiers,Hinge loss
Peters, G.;Peters, G.;;Data analysis,dynXcube-Framework,Dynamic data analysis,ADUR acronym
Weber, R.;Weber, R.;Cybercrime,Perfect Bayesian equilibrium,Fuzzy sets,Kernel K-means,Business analytics,Phishing filtering,Dynamic data mining,Churn prediction,Customer retention,fuzzy systems,support vector clustering (SVC),Rough sets,Conjoint analysis,Support vector machines,Support Vector Clustering,Clustering,Adversarial classification,visualization,Incremental learning,Data mining,Maximum profit,Signaling games,Feature selection;h-index,Data analysis,dynXcube-Framework,Temporal networks,Criminal propensity,Dynamic data analysis,Social networks,VOS viewer,Web of Science,Community detection,Crime analytics,Bibliometrics,ADUR acronym,Association,Node attributes,Rational choice
Wolff, P.;Wolff, P.;;Emergency department,Data science,Clinical decision support systems,Machine learning,Triage
Ríos, S.A.;Ríos, S.A.;Context-awareness,Digital image processing,kNN,Apnea screening,Ubiquitous health,Evaluation assessment,Cloud-computing,Extended-minima transform,Electroencephalogram,Polysomnography,Web-based platform,Fuzzy c-means (FCM),Screening algorithms,Network,Sensor,Semantic web,Latent semantics,Electrode,Diabetic retinopathy,Quality measures,Health,Remote,Business process management,E-Health,Apnea classification,Ubiquitous health system,Pattern recognition,Neural networks,Monitoring,Text mining,Sleep disorder,Ubiquitous health services;Latent topic analysis,Fuzzy concept analysis,Online Social Networks,Emergency department,Data science,Influencer detection,Clinical decision support systems,Machine learning,Semantic modelling,Triage,Social network analysis
Graña, M.;Graña, M.;Adaptive ensembles,hospitalization prediction,Hospital readmission,Readmission risk,readmission,Bagging,Electronic health record,Information processing,Ensemble classifiers,Imbalanced data,Ensemble learning,Emergency readmission prediction,Class imbalance,Clinical decision support system,Triple model methodology,Classification,Knowledge extraction,imbalanced classification,Artificial neural networks,Innovatoin in Medicine,Extreme learning machine,Computational intelligence,Semantic model;Triage prediction,Latent topic analysis,Neural regression,Fuzzy concept analysis,Online Social Networks,Childdre hostpital care,Hospital readmission,Emergency department,Neural networks,Data science,Influencer detection,Clinical decision support systems,Machine learning,Semantic modelling,Triage,Survival analysis,Social network analysis
Moreno, E.;Moreno, E.;Traffic equilibrium,Park-and-ride,Transit equilibrium,Stochastic models,Congested networks;Finite difference time domain,Fiber optics,Stability conditions,Heterodyne,Simple cubic,Interferometry,Computational burdens,PFI,Body centered cubic,Face centered cubic,Minimum physical dispersion error,Compact packing cubic,Relative anisotropy dispersion error
Cruz-Hernández, P.;Cruz-Hernández, P.;;Finite difference time domain,Stability conditions,Simple cubic,Computational burdens,Body centered cubic,Face centered cubic,Minimum physical dispersion error,Compact packing cubic,Relative anisotropy dispersion error
Hemmat, Z.;Hemmat, Z.;;Finite difference time domain,Stability conditions,Simple cubic,Computational burdens,Body centered cubic,Face centered cubic,Minimum physical dispersion error,Compact packing cubic,Relative anisotropy dispersion error
Mojab, A.;Mojab, A.;;Finite difference time domain,Stability conditions,Simple cubic,Computational burdens,Body centered cubic,Face centered cubic,Minimum physical dispersion error,Compact packing cubic,Relative anisotropy dispersion error
Michael, E.A.;Michael, E.A.;Beam coupling,Fiber optics,Single-mode,Pattern recognition,Alignment,Optomechanics,Astronomical instrumentation,InfraredFibers;Stability conditions,Face centered cubic,Minimum physical dispersion error,Finite difference time domain,Computational burdens,balanced receiver,noise cancellation,auto-correlation,Heterodyne,Interferometry,noise temperature,quantum limit,Fiber optics,cross-correlation,Simple cubic,PFI,Body centered cubic,Compact packing cubic,Relative anisotropy dispersion error,Heterodyne receiver
Mendoza, M.;Mendoza, M.;;Mercalli intensities,Disaster management,Event damage assessment,Social media during emergencies,Homogeneous representations,Social networks,Propagation trees,Mercalli intensity,Machine learning,Image analysis,Astronomical imaging
Poblete, B.;Poblete, B.;Data analysis,event modeling,Decision support,Twitter,Emergency management,Event detection,Community detection,Social media,Text analysis,Sentiment polarity,Q&A,historical analysis,Information extraction,Threads,Tag clustering,Event modeling,Social media analysis,Multimedia retrieval,Ranking,Entity Linking,Knowledge discovery,Geovisualization,Localized events,visualization,Historical analysis,Topic detection,Recommendation,geo-temporal context,Social sensing,Multilingual,User modeling,Spatio-temporal analysis,Data visualization;Disaster management,Big data,Car theft,Twitter,Entity linking,Benchmark Dataset,Learning-to-rank,Citizen sensors,Social media,Social media during emergencies,Information extraction,Mercalli intensity,Google Maps,Semantic knowledge extraction,Event damage assessment,Propagation trees,Multimedia retrieval,Entity Linking,Context data,Car thefts,Information Extraction,Mercalli intensities,Question Answering,Temporal patterns,Social networks,Pattern extraction,Multilingual,Emergency situations,Web retrieval
Valderrama, I.;Valderrama, I.;;Mercalli intensities,Disaster management,Event damage assessment,Social media during emergencies,Social networks,Propagation trees,Mercalli intensity
Sánchez, L.K.;Sánchez, L.K.;;Legendre polynomials,Regionalized azimuthal projections,Spatio-angular regionalization,5D geostatistics,Simulation,Nested separable covariances
Emery, X.;Emery, X.;Semi-automated spatial structure identification,Multigaussian model,Geological uncertainty,Geostatistical simulation,Generalized covariance,Truncated Gaussian model,Contact analysis,Intrinsic random fields of order k,Spectral simulation;Fracture size,Legendre polynomials,Poisson-disc model,Regionalized azimuthal projections,Spatio-angular regionalization,Distribution-free methods,5D geostatistics,Simulation,Nested separable covariances,Fracture network
Séguret, S.A.;Séguret, S.A.;;Legendre polynomials,Regionalized azimuthal projections,Spatio-angular regionalization,5D geostatistics,Simulation,Nested separable covariances
Casorrán, C.;Casorrán, C.;Security application,Stackelberg games,Border patrol;Integer programming,Bilevel optimization,Game theory,Discrete optimization
Fortz, B.;Fortz, B.;;Integer programming,Bilevel optimization,Game theory,Discrete optimization
Labbé, M.;Labbé, M.;Column generation,Security,Stackelberg games;Integer programming,Bilevel optimization,Game theory,Discrete optimization
Ordóñez, F.;Ordóñez, F.;Entropic risk measure,Inventory system,Train operations,Quantal response,Fast moving items,Stackelberg security games,Stackelberg games,Border patrol,Security application,Column generation,Heuristics,Shortage penalty cost,Integer model,Risk averse optimization,Stochastic vehicle routing,Two demand classes,Time windows,Routing,Multi-trip,Critical level policy,Security;Bilevel optimization,Discrete optimization,Conditional Value At Risk,Entropic Risk Measure,Stochastic Shortest Path,Integer programming,Aggregation Methods,Game theory,Sample Average Approximation
Dessouky, Y.;Dessouky, Y.;h-index,VOS viewer,Web of Science,H-index,Bibliometrics;Analytics,Web of Science,Bibliometrics,VOS viewer
Miranda, K.L.;Miranda, K.L.;;Multivariate analysis,Shooting distance,X-ray diffraction
Ortega-Ojeda, F.E.;Ortega-Ojeda, F.E.;;Multivariate analysis,Shooting distance,X-ray diffraction
García-Ruíz, C.;García-Ruíz, C.;;Multivariate analysis,Shooting distance,X-ray diffraction
Martínez, P.S.;Martínez, P.S.;;Multivariate analysis,Shooting distance,X-ray diffraction
Rios, G.;Rios, G.;convolution process,Gaussian process (GP),Bayesian inference,sensing applications,underdetermined linear systems;Warped Gaussian processes,Neural networks,Function compositions,Non-Gaussian models,Gaussian process
Tobar, F.;Tobar, F.;Bioacoustic,Blue whale,convolution process,Mixture of gaussians,Interferometry,Spectral estimation,Signal processing,MFCC,Ceptrum,Variational inference,Reservoir computing,Clustering,Gaussian process (GP),Bayesian inference,sensing applications,Dynamical system modeling,underdetermined linear systems;Warped Gaussian processes,Kernel methods,deep learning,Non-Gaussian models,Gaussian process,variational inference,Kernel adaptive filter,Signal processing,Learning and adaptive systems,Data-driven prediction,low-pass filters,nonunformly-sampled data,Electric transportation,Function compositions,Dynamical system modeling,reservoir computing,Spectral estimation,Neural networks,Bayesian inference
Leottau, D.L.;Leottau, D.L.;Reinforcement learning,Dribbling,NAO,Fuzzy logic,Biped robot,Layered learning,Decentralized control,Soccer robotics,Multiagent learning,Machine learning,Behavior,Robot soccer;RoboCup,Distributed control,Reinforcement learning,Knowledge transfer,Decentralized reinforcement learning,Multi-agent systems,Decentralized control,Distributed artificial intelligence,Standard platform league,Robot soccer,Autonomous robots
Lobos-Tsunekawa, K.;Lobos-Tsunekawa, K.;;Deep learning,RoboCup,Distributed control,deep learning in robotics and automation and humanoid robots,Knowledge transfer,Convolutional neural networks,Decentralized reinforcement learning,Reinforcement learning,Visual-based navigation,Multi-agent systems,Decentralized control,Robot detection,Distributed artificial intelligence,Standard platform league,Robot soccer,Autonomous robots
Jaramillo, F.;Jaramillo, F.;State of Charge,Battery Packs,Lithium-ion batteries,State of Health Estimation;Distributed control,Knowledge transfer,Decentralized reinforcement learning,Multi-agent systems,Distributed artificial intelligence,Autonomous robots
Ruiz-del-Solar, J.;Ruiz-del-Solar, J.;Face recognition,Multi-objective optimization,Optical flow,Multiagent learning,unconstrained environments,Random Finite Sets,Local descriptors,Parameter selection,Local interest points,Off-road autonomous vehicles,Reinforcement learning,Object detection,Perspective,vascular network,Decentralized control,Laser rangefinder pose estimation,thermal face recognition,Mini review,Object recognition,Information fusion,Robot position estimation,World modeling,Terrain mapping,Kalman Filter,Open problems,Local invariant features,Multi-target tracking,Current directions,Robot soccer;Topological semantic map,Continuous perception,Proposals generation,Ball detection,ROS,Point-cloud based haptic feedback,Semantic segmentation,Distributed artificial intelligence,Semantic map,Haptic teleoperation,Virtual robot workspace,Topological map,Reinforcement learning,Human feedback,Multi-agent systems,Decision making systems,Robot detection,Deformable object classification,Policy search,Human teachers,Distributed control,Jetson TK1,Semantic search,Time-delayed teleoperation,Decentralized reinforcement learning,Active search,Decentralized control,Interactive machine learning,Orientation detection,Learning from demonstration,Autonomous driving,Robot indirect search for objects,Informed search,Deep learning,Knowledge transfer,YOLO,Convolutional Neural Network,Semantic localization,Robot vision,Pepper robot,Autonomous robots
Soto, C.;Soto, C.;;Educational technology,Metacomprehension,Reading strategies,Feeling of knowing (FOK),Reading comprehension
Gutierrez de Blume, A.P.;Gutierrez de Blume, A.P.;;Educational technology,Metacomprehension,Reading strategies,Feeling of knowing (FOK),Reading comprehension
Rodríguez, M.F.;Rodríguez, M.F.;;Educational technology,Metacomprehension,Reading strategies,Feeling of knowing (FOK),Reading comprehension
Figueroa, M.;Figueroa, M.;;Educational technology,Metacomprehension,Reading strategies,Feeling of knowing (FOK),Reading comprehension
Serrano, M.;Serrano, M.;;Educational technology,Metacomprehension,Reading strategies,Feeling of knowing (FOK),Reading comprehension
Hofmann, F.;Hofmann, F.;;Connexin43,Cytotoxic immunological synapse,Cytotoxic T lymphocyte,Gapjunctionsmelanoma
Navarrete, M.;Navarrete, M.;;Connexin43,Cytotoxic immunological synapse,Cytotoxic T lymphocyte,Gapjunctionsmelanoma
Álvarez, J.;Álvarez, J.;;Connexin43,Cytotoxic immunological synapse,Cytotoxic T lymphocyte,Gapjunctionsmelanoma
Tittarelli, A.;Tittarelli, A.;;Connexin43,Cytotoxic immunological synapse,Cytotoxic T lymphocyte,Gapjunctionsmelanoma
Salazar-Onfray, F.;Salazar-Onfray, F.;;Connexin43,Cytotoxic immunological synapse,Cytotoxic T lymphocyte,Gapjunctionsmelanoma
Paredes-Gil, K.;Paredes-Gil, K.;N-annulated perylene Zn-porphyrin,Computational studies,Solar cell,TiO2 model;Reaction force constant,Density functional calculations,Grubbs catalysts,Ru-centered [2+2] cycloreversion/cycloaddition
Mendizábal, F.;Mendizábal, F.;;Reaction force constant,Density functional calculations,Grubbs catalysts,Ru-centered [2+2] cycloreversion/cycloaddition
Jaque, P.;Jaque, P.;;Reaction force constant,Density functional calculations,Grubbs catalysts,Ru-centered [2+2] cycloreversion/cycloaddition
Wrighton-Araneda, K.;Wrighton-Araneda, K.;;DFT calculations,Metal sulfide precipitates,Clusters,Hydrometallurgy
Ruby-Figueroa, R.;Ruby-Figueroa, R.;;DFT calculations,Metal sulfide precipitates,Clusters,Hydrometallurgy
Estay, H.;Estay, H.;;DFT calculations,Metal sulfide precipitates,Clusters,Hydrometallurgy
Cortés-Arriagada, D.;Cortés-Arriagada, D.;;DFT calculations,Metal sulfide precipitates,Clusters,Hydrometallurgy
Lopez, C.;Lopez, C.;;Instructions,Conference publications Latin America,Guides,Community.,CSCW,Author’s kit
De Souza, C.;De Souza, C.;;
Gaytan, S.;Gaytan, S.;;
Gutierrez, F.J.;Gutierrez, F.J.;Evaluation instrument,Aging in place,Intra-family communication,Data analysis,Cloud-based application,Social networking service,Technology appropriation,Technology acceptance,smart cities,Twitter,Family caregiver,Family community,participatory sensing,Older adults,social computing,Undergraduate course communities,Family caregiving roles,Computer-mediated communication,Ubiquitous system,personal security,Social media,human-centric wireless sensor networks,Social system architecture,Sentiment polarity,Socio-technical analysis,Intergenerational interaction,Asymmetry,Model,crime prevention,crowdsourcing,Social expectations,Social and digital inclusion,User modeling,Chromecast,Domestic technology,Partially virtual communities,User interaction patterns,Communication channels alignment,Accessibility,Communication asymmetry,Interaction agreements,Design challenges,Ambient assisted living,Social isolation,Mediation,Social interaction,Design implications,Empirical study,Community structure,Appropriation,Design guideline,Interactive AAL services,Latin America,Elderly,Informal elderly caregiving,Personalization,Monitoring,Family communication,Chile;Aging in place,Guides,e-coaching systems,Older adults,Community.,Author’s kit,Technology adoption,Software development,Instructions,Home instrumentation,K-6 learners,Rural environments,Conference publications Latin America,K-6 education,design complexity,behavior change,e-coaching for health,healthcare,Off-the-shelf technology,architectural model,Software engineering education,Case study,Teacher development,Rubric,Socio-economic vulnerability,Capstone course,Ambient assisted living,CSCW,Computational thinking,Scratch,Latin America,Peer assessment
Viedma, I.;Viedma, I.;;
Tapia, J.;Tapia, J.;;
Iturriaga, A.;Iturriaga, A.;;
Busch, C.;Busch, C.;;
Quinteros, M.;Quinteros, M.;;Oil and gas,Logistics,OR in energy,Scheduling,Applied integer programming
Guignard, M.;Guignard, M.;;Oil and gas,Logistics,OR in energy,Scheduling,Applied integer programming
Weintraub, A.;Weintraub, A.;Spatial adjacency and green-up constraints,Timber harvest scheduling,Routing,Short-term planning,Harvesting,Plant scheduling,Mine scheduling,Dispatching,Threat index,Uncertain fire loss,Backhauling,Forest transportation,Multimodal transportation,Mixed integer linear programming,Mixed integer programming,Plant planning,Forest supply chain,Mine planning;transportation,Oil and gas,Logistics,horizontal collaboration,Sustainability,Multicriteria optimization,Forestry management,OR in energy,supply chain,collaborative logistics,OR in environment and climate change,Scheduling,Stochastic Programming,Applied integer programming
Llambias, M.;Llambias, M.;;Oil and gas,Logistics,OR in energy,Scheduling,Applied integer programming
Tapia, C.;Tapia, C.;;Oil and gas,Logistics,OR in energy,Scheduling,Applied integer programming
Garmendia, A.;Garmendia, A.;hospitalization prediction,imbalanced classification,Artificial neural networks,readmission;Triage prediction,Hospital readmission,Neural networks,Machine learning,Neural regression,Survival analysis,Childdre hostpital care
Lopez-Guede, J.M.;Lopez-Guede, J.M.;hospitalization prediction,imbalanced classification,Artificial neural networks,readmission;Triage prediction,Hospital readmission,Neural networks,Machine learning,Neural regression,Survival analysis,Childdre hostpital care
Rios, S.;Rios, S.;Information processing,Ensemble classifiers,Adaptive ensembles,hospitalization prediction,Computational intelligence,imbalanced classification,Artificial neural networks,readmission,Innovatoin in Medicine,Emergency readmission prediction;Neural regression,Survival analysis,Hospital readmission
Atat, R.;Atat, R.;;context-awareness,space-time analytics,State vector estimation (SVE),data analytics,social computing,sustainability,data mining,Reservoir computing (RC),machine learning,Achievable throughput,real-time analytics,Cyber-physical systems (CPS),cybersecurity,green,Stochastic geometry,big data,Smart grids,cloud computing,Offloading,Heterogeneous network,energy,Solar energy harvesting,Internet of Things (IoT),Attack detection,Temporal encoder,Delayed feedback networks (DFNs),clustering,Neuromorphic computing
Liu, L.;Liu, L.;MIMO,Computer architecture,5G mobile communication,Mobile computing,Wireless communication,Baseband;context-awareness,space-time analytics,State vector estimation (SVE),data analytics,social computing,sustainability,data mining,Reservoir computing (RC),machine learning,Achievable throughput,real-time analytics,Cyber-physical systems (CPS),cybersecurity,green,Stochastic geometry,big data,Smart grids,cloud computing,Offloading,Heterogeneous network,energy,Solar energy harvesting,Internet of Things (IoT),Attack detection,Temporal encoder,Delayed feedback networks (DFNs),clustering,Neuromorphic computing
