ID;Label;KeywordsB2018;KeywordsA2018
Dávila, A.;Dávila, A.;naming pattern,Comparison,Process improvement,Organizational maturity,Software development,Software Process Model,Systematic Literature Review,Software quality,Information Technology Service Management,Agile practice,Maturity model architecture,Maturity model,ISO/IEC 33063,Maturity model development,Enter up to five keywords,Agile software development,CMMI,architectural component,Software process improvement,ITIL,ISO/IEC 20000,Software testing,very small entities,Small organization,ISO/IEC 29110,CMMI-SVC,ISO/IEC/IEEE 29119,Service process model,Separated by semicolons;Technology acceptance model,Systematic literature review,Software development,Requirement management,Project portfolio management,29110,Methodologies,Project management,Small entity,Software process improvement,Adoption factors,Validation,Adoption,Spi,Information technology acceptation,ISO/IEC 20000,ISO/IEC 29110,Information Technology Services Management (ITSM),Project management software,Methods,Small organization,Factors,Techniques
Melendez, K.;Melendez, K.;software process improvement,Organizational maturity,Software development,Information Technology Service Management,Agile practice,Maturity model architecture,Maturity model,Maturity model development,Agile software development,CMMI,model harmonization,small organization,software process quality,ITIL,ISO/IEC 20000,ISO/IEC 12207,CMM,ISO/IEC 29110,CMMI-SVC,CMMI-DEV,Small organization,Service process model;ISO/IEC 20000,Software process improvement,Project portfolio management,29110,Adoption factors,ISO/IEC 29110,Methodologies,Information Technology Services Management (ITSM),Systematic literature review,Software development,Methods,Project management,Small organization,Factors,Adoption,Spi,Techniques,Small entity
Zapata, C.;Zapata, C.;Cultural heritage,User centered design,Agile methodology,Usability,Videogames,Scrum,XP,Usability evaluation,User-center design,Systematic review,Heuristics,Software engineering,Web banking,User experience (UX),Agile methodologies,User centered-design;Educational videogames,Human factors
Chiroque, E.;Chiroque, E.;;Educational videogames,Human factors
Monzon, J.;Monzon, J.;;Optimization,Cuckoo Search Algorithm,2D-Cutting Problem,Bio-Inspired Algorithms
Cueva, R.;Cueva, R.;Genetic algorithms,metaheuristics,Genetic algorithm,3D-TSP problem,SAT problem,Water distribution,GRASP algorithm,evolutionary algorithms,El niño,TSP,Heuristics,Traveling salesman problem,GRASP algorithms,bioinformatics,Meta heuristics;Bio-inspired algorithm,Cuckoo Search Algorithm,Optimization,Genetic algorithm,Bat Algorithm,Metaheuristic,Production Scheduling,2D-Cutting Problem,Bio-Inspired Algorithms,Bin packing problem,Taboo search,Meta heuristics,Job scheduling
Nuñez, A.;Nuñez, A.;;Web accessibility,Systematic review,Evaluation methods,Software applications,Human-Computer Interaction
Chanco, C.;Chanco, C.;;Usability evaluation,User-centered design,Human-Computer Interaction,Automatic teller machine,Usability heuristics
Aguirre, J.;Aguirre, J.;;User interfaces,Systematic review,User-centered design,Automated Teller Machine,User interface,Usability assessment,Framework
Aquino, F.;Aquino, F.;;ISO/IEC 20000,Small organization,ISO/IEC 29110,Information Technology Services Management (ITSM)
Pacheco, D.;Pacheco, D.;;ISO/IEC 20000,Small organization,ISO/IEC 29110,Information Technology Services Management (ITSM)
Angeleri, P.;Angeleri, P.;Data warehouse,data quality metrics,data quality model,Business intelligence,SQuaRE,ISO/IES 25000,ISO/IEC 25024,ISO/IEC 25012;ISO/IEC 20000,Small organization,ISO/IEC 29110,Information Technology Services Management (ITSM)
Díaz, J.;Díaz, J.;;Usability,User-Centered Design,Human behavior,User experience,Cultural behavior,Electronic commerce,Automated-Teller Machine,Human-Computer Interaction,User satisfaction
Villareal-Freire, Á.P.;Villareal-Freire, Á.P.;;Human behavior,User experience,Cultural behavior,Electronic commerce,User satisfaction
Aguire Aguirre, A.F.;Aguire Aguirre, A.F.;;Human behavior,User experience,Cultural behavior,Electronic commerce,User satisfaction
Chumpitaz, D.;Chumpitaz, D.;;User-Centered Design,Usability,Automated-Teller Machine,Human-Computer Interaction
Pereda, K.;Pereda, K.;;User-Centered Design,Usability,Automated-Teller Machine,Human-Computer Interaction
Espinoza, K.;Espinoza, K.;;User-Centered Design,Usability,Automated-Teller Machine,Human-Computer Interaction
Reyes, J.M.M.;Reyes, J.M.M.;;Local government,Peru,E-government,Digital government
Leon, P.;Leon, P.;;Genetic algorithm,Taboo search,Metaheuristic,Bin packing problem
Paiva Dias, G.;Paiva Dias, G.;;Genetic algorithm,Taboo search,Metaheuristic,Bin packing problem
Trovato, G.;Trovato, G.;;Design,robot design,Robot design,Humanoid robots,culture,Social robots,human-robot interaction,religion,Religion,Gender,History
De Saint Chamas, L.;De Saint Chamas, L.;;Religion,Design,Social robots,History
Nishimura, M.;Nishimura, M.;;Religion,Design,Social robots,History
Huerta-Mercado, A.;Huerta-Mercado, A.;;Design,robot design,culture,Social robots,human-robot interaction,religion,Religion,History
Cuellar, F.;Cuellar, F.;wastewater,education,ROV,human robot interaction,direct and indirect language,underwater pollution,robotics,water quality,mechatronics,mobile robots,monitoring,underwater noise,sensor networks,persuading people;Design,robot design,Quality control,Task allocation,Food Industry,Energy saving,religion,culture,Social robots,2-DOF planar robot,human-robot interaction,Highland Peruvian lakes,Computer vision for processed meat,Meet packaging,Autonomous navigation,Religion,System identification,History
Lepore, N.;Lepore, N.;;
Brieva, J.;Brieva, J.;;
Romero, E.;Romero, E.;Biomedical Engineering,hand prosthetics,sensory substitution,Haptic device,sensory feedback,EMG,Finger force sensing,Strain gauge sensor;
Racoceanu, D.;Racoceanu, D.;watershed,Semantics/Ontology,apoptosis,VEGF,multi-fluorescence images,Computational/Digital Pathology,Multitask learning,GMM,Anti-angiogenic,Pazopanib,Web-Services,Deep Learning,Challenges,MRF;Convolution,Hematoxylin and eosin,Mitosis,Deep neural network,Breast cancer,Handcrafted features
Joskowicz, L.;Joskowicz, L.;;
Diaz, J.;Diaz, J.;;educational technology,usability heuristics,augmented reality,Human computer interaction
Balbuena, J.;Balbuena, J.;;Quality control,Task allocation,Food Industry,Energy saving,2-DOF planar robot,Highland Peruvian lakes,Computer vision for processed meat,Meet packaging,Autonomous navigation,System identification
Hilario, J.;Hilario, J.;;Quality control,Food Industry,2-DOF planar robot,Computer vision for processed meat,Meet packaging
Vargas, I.;Vargas, I.;Aerospace Technology,Aerospace Control Systems,Fuzzy Control,System Modelling,Unmanned Aerial Vehicle,Fuzzy Logic;Quality control,Food Industry,2-DOF planar robot,Computer vision for processed meat,Meet packaging
Manzanares, R.;Manzanares, R.;;Quality control,Food Industry,2-DOF planar robot,Computer vision for processed meat,Meet packaging
Song, R.;Song, R.;;Task allocation,Energy saving,Highland Peruvian lakes,Autonomous navigation,System identification
Liu, Y.;Liu, Y.;;Task allocation,Energy saving,Highland Peruvian lakes,Autonomous navigation,System identification
Bucknall, R.;Bucknall, R.;;Task allocation,Energy saving,Highland Peruvian lakes,Autonomous navigation,System identification
Paredes, R.;Paredes, R.;persuading people,human robot interaction,direct and indirect language;Humanoid robots,Robot design,Gender
Balvin, J.;Balvin, J.;;
Bech, S.;Bech, S.;;
Tan, Z.-H.;Tan, Z.-H.;;
Saavedra, A.C.;Saavedra, A.C.;Elastography,Sonoelastography,Shear waves,High-frequency ultrasound,Crawling waves,Surface acoustic waves;shear waves,elastography,surface acoustic waves,High-frequency ultrasound,crawling wave sonoelastography
Arroyo, J.;Arroyo, J.;Static interference pattern,Sonoelastography,Elasticity imaging,Shear Wave Holography;shear waves,elastography,surface acoustic waves,High-frequency ultrasound,crawling wave sonoelastography
Zvietcovich, F.;Zvietcovich, F.;Photogrammetry,Leishamaniasis,Ultrasound Imaging,Potsherds,Pottery,Elastography,Disease Monitoring,3D reconstruction,Sonoelastography,Principal component analysis,Texture Analysis,Shear waves,High-frequency ultrasound,Laser scanner,Crawling waves,Surface acoustic waves,3D Reconstruction;shear waves,elastography,surface acoustic waves,High-frequency ultrasound,crawling wave sonoelastography
Lavarello, R.J.;Lavarello, R.J.;Phase aberration,Elastography,Beamforming,Minimum variance,Sonoelastography,Shear waves,High-frequency ultrasound,Crawling waves,Surface acoustic waves;shear waves,elastography,surface acoustic waves,High-frequency ultrasound,crawling wave sonoelastography
Castaneda, B.;Castaneda, B.;Disease Monitoring,3D reconstruction,Texture Analysis,Shear waves,High-frequency ultrasound,Quantitative elastography,Surface acoustic waves,Crawling waves,Photogrammetry,Potsherds,Pottery,Elastography,Portable imaging system,Rural health services,Shear Wave Holography,Ultrasound Imaging,Elasticity imaging,Ultrasound imaging,Laser scanner,Image feature extraction,Static interference pattern,Leishamaniasis,DICOM,Sonoelastography,low cost devices,Principal component analysis,3D Reconstruction;shear waves,elastography,surface acoustic waves,High-frequency ultrasound,crawling wave sonoelastography
Trujillano, F.;Trujillano, F.;;
Flores, A.;Flores, A.;;
Saito, C.;Saito, C.;wildlife inventory,Temperature measurements,Humidity measurements,Volcano studies,UAV,Contamination measurements,Carbon dioxide measurements,Sulfuric dioxide measurements,data mule,western Amazon;
Balcazar, M.;Balcazar, M.;;
Benane, Y.M.;Benane, Y.M.;;Experimental results,Resolution and bandwidth enhancement,Attenuation compensation,Pulse compression,Chirp excitation
Bujoreanu, D.;Bujoreanu, D.;;Experimental results,Resolution and bandwidth enhancement,Attenuation compensation,Pulse compression,Chirp excitation
Lavarello, R.;Lavarello, R.;Leishamaniasis,Ultrasound Imaging,PCA,ROC.,image texture analysis,Pneumonia,Disease Monitoring,Texture Analysis,Ultrasound imaging,Quantitative elastography,Crawling waves,Image feature extraction,ultrasound imaging,3D Reconstruction;Experimental results,Resolution and bandwidth enhancement,Attenuation compensation,Pulse compression,Chirp excitation
Cachard, C.;Cachard, C.;;Experimental results,Resolution and bandwidth enhancement,Attenuation compensation,Pulse compression,Chirp excitation
Basset, O.;Basset, O.;;Experimental results,Resolution and bandwidth enhancement,Attenuation compensation,Pulse compression,Chirp excitation
Lucho, C.;Lucho, C.;;robot design,Robot design,culture,human-robot interaction,Humanoid robots,Gender,religion
Ramon, A.;Ramon, A.;;
Rodriguez, L.;Rodriguez, L.;design procedure,voltage doubler,charge pump,losses energy,control-gate circuit,cross-coupled;
Saha, M.;Saha, M.;;Convolution,Hematoxylin and eosin,Mitosis,Deep neural network,Breast cancer,Handcrafted features
Chakraborty, C.;Chakraborty, C.;;Convolution,Hematoxylin and eosin,Mitosis,Deep neural network,Breast cancer,Handcrafted features
Guanira, M.;Guanira, M.;metaheuristics,Genetic algorithm,3D-TSP problem,GRASP algorithm,evolutionary algorithms,TSP,Traveling salesman problem,bioinformatics;Bio-inspired algorithm,Bat Algorithm,Production Scheduling,Meta heuristics,Job scheduling
Cabrera, A.;Cabrera, A.;;PICOC,systematic review,expert systems,tourism,artificial intelligence,state of art,Kitchenham,Survey
Aguilera, C.;Aguilera, C.;;Project management,Project management software,Technology acceptance model,Information technology acceptation
Villalobos, M.T.;Villalobos, M.T.;;Project management,Project management software,Technology acceptance model,Information technology acceptation
Lucho, S.;Lucho, S.;;Software process improvement,29110,Adoption factors,ISO/IEC 29110,Factors,Adoption,Spi
Sobrevilla-Cabezudo, M.A.;Sobrevilla-Cabezudo, M.A.;;Word Sense Disambiguation,Dependency tree,Random walks
Oncevay-Marcos, A.;Oncevay-Marcos, A.;Complex networks,Low resource language,Lemmatization,Color moments,Part-of-speech tagging,Shipibo-konibo,Multiscale fractal dimension,Haralick’s descriptors,Leaf-based plant identification;Word Sense Disambiguation,Dependency tree,Random walks
Melgar, A.;Melgar, A.;Query expansion,semantic web,organizational memory systems,semantic search engines,semantic search,Comparison,knowledge,Shipibo-konibo,semantic annotation,systematic literature review,text categorization Portuguese documents,Software Process Model,support vector machine,knowledge representation,Systematic Literature Review,CommonKADS,k-nearest,Annotation Tool,Coreference resolution,Forum,naïve bayes,ontologies,Semantic Annotation,Information extraction,classification model,Ontology,Semantic web,software architecture,Low resource language,Lemmatization,Automated Semantic Tool,Part-of-speech tagging,Information retrieval,knowledge management,Automated Annotation;Word Sense Disambiguation,Sentiment analysis,Random walks,Free text,Ontology,Service desks,Natural language processing,Ontologies,Social network,Facebook,Decision maker,Dependency tree,Expert systems,Competitive intelligence
Ramírez, J.J.;Ramírez, J.J.;;Mobile passenger application,Public transport,Design process,User interface design,Experimental case study
Olivera Cokan, C.;Olivera Cokan, C.;;Emocards,Usability methods,Tools,ISO and usability,Usability testing
Meléndez, R.;Meléndez, R.;;Usability,Human-computer interaction,Graphical user interfaces,User-centered design,Automatic teller machine
Vilcapoma, M.;Vilcapoma, M.;;Design thinking,User-centered design,Design sprint,Multidisciplinary development project,Agile development
Espichán-Linares, A.;Espichán-Linares, A.;;
Colchado, G.;Colchado, G.;;Sentiment analysis,Ontology,Natural language processing,Social network,Facebook,Decision maker,Competitive intelligence
Allasi, D.;Allasi, D.;;Software process improvement,Requirement management,Validation
Bruderer, R.;Bruderer, R.;;BYOD,Mobile devices,Cybersecurity model,SME,Information security
Villena, M.;Villena, M.;;BYOD,Mobile devices,Cybersecurity model,SME,Information security
Espinoza, C.;Espinoza, C.;;Usability,Model,Mobile application,Innovation,User-centered design
Murillo, B.;Murillo, B.;Usability evaluation,Heuristic evaluation,Transactional web applications,Usability testing,Human computer interaction;Human-computer interaction,Usability evaluation,Heuristic evaluation,Transactional web applications,Usability study
Pow Sang, J.;Pow Sang, J.;;Human-computer interaction,Usability evaluation,Heuristic evaluation,Transactional web applications,Usability study
Bello, A.;Bello, A.;;Free text,Service desks,Natural language processing,Ontologies,Expert systems
Pizarro, D.;Pizarro, D.;;Free text,Service desks,Natural language processing,Ontologies,Expert systems
Linares, J.;Linares, J.;;Project management,Software development,Small entity,Project portfolio management
Zhang, R.;Zhang, R.;;
Zenteno, O.;Zenteno, O.;Leishamaniasis,DICOM,Ultrasound Imaging,PCA,ROC.,image texture analysis,Pneumonia,Disease Monitoring,low cost devices,Texture Analysis,Portable imaging system,Ultrasound imaging,Image feature extraction,Rural health services,ultrasound imaging,3D Reconstruction;3D scanning,photogrammetry,Leishmaniasis,volumetric measurement
Treuillet, S.;Treuillet, S.;;3D scanning,photogrammetry,Leishmaniasis,volumetric measurement
Sánchez, M.;Sánchez, M.;User interface design,Communicability evaluation,Semiotic inspection method,Experimental case study;Usability,Quantitative metrics,Heuristic evaluation,Human-Computer Interaction,Assessment framework
Collantes, L.;Collantes, L.;User interface design,Communicability evaluation,Semiotic inspection method,Experimental case study;Usability,Quantitative metrics,Heuristic evaluation,Human-Computer Interaction,Assessment framework
Eyssel, F.;Eyssel, F.;;Humanoid robots,Robot design,Gender
Bernotat, J.;Bernotat, J.;;Humanoid robots,Robot design,Gender
Rosas, C.;Rosas, C.;;Perception study,Human-computer interaction,E-commerce applications,Method adoption model,Usability heuristics
Collazos, C.;Collazos, C.;Usability,Semiotic engineering,Human-computer interaction,User-centered design,Automatic teller machine;Human-computer interaction,Usability principles,Heuristic evaluation,Usability evaluation methods,Assessment protocol
González, E.;González, E.;;3D scanning,photogrammetry,Leishmaniasis,volumetric measurement
Llanos, A.;Llanos, A.;;
Lucas, Y.;Lucas, Y.;;3D scanning,photogrammetry,Leishmaniasis,volumetric measurement
Llanos-Cuentas, A.;Llanos-Cuentas, A.;;3D scanning,photogrammetry,Leishmaniasis,volumetric measurement
Lopez, A.;Lopez, A.;persuading people,human robot interaction,direct and indirect language;
Morales, J.;Morales, J.;ontologies,knowledge representation,software architecture,semantic search engines,Semantic web,knowledge,systematic literature review;
Zapata, D.;Zapata, D.;Leishamaniasis,Ultrasound Imaging,Disease Monitoring,Texture Analysis,3D Reconstruction;
Choy, J.L.C.;Choy, J.L.C.;Raspberry,Open-StreetMaps,Traffic,OpenCV,PostGIS,ITS,pgRouting,APTS,pgSQL;
Caballero, L.C.;Caballero, L.C.;Raspberry,Open-StreetMaps,Traffic,OpenCV,PostGIS,wildlife inventory,environmental monitoring,data mule,Wireless Image Sensor Network,DSPIC33EP,ITS,UAV,pgRouting,APTS,5 MP CMOS sensor,pgSQL,western Amazon;
Fernandez, M.;Fernandez, M.;Data warehouse,data quality metrics,data quality model,Business intelligence,SQuaRE,ISO/IES 25000,ISO/IEC 25024,ISO/IEC 25012;
Davila, A.;Davila, A.;Data warehouse,data quality metrics,ISO/IEC 12207,model harmonization,data quality model,Business intelligence,CMM,CMMI,small organization,ISO/IEC 29110,software process quality,SQuaRE,CMMI-DEV,ISO/IES 25000,ISO/IEC 25024,ISO/IEC 25012,software process improvement;
Reategui, J.;Reategui, J.;;
Callupe, R.;Callupe, R.;Biomedical Engineering,kinematics,Gait analysis,EMG,Gait parameters,Finger force sensing,Strain gauge sensor;
Siguenza, M.;Siguenza, M.;mechatronics,education,mobile robots,robotics;
Guillen, D.;Guillen, D.;mechatronics,education,mobile robots,robotics;
Arroyo, D.;Arroyo, D.;mechatronics,education,mobile robots,robotics;
Micheline, R.B.;Micheline, R.B.;pgSQL,Raspberry,wildlife inventory,Open-StreetMaps,OpenCV,PostGIS,Traffic,ITS,UAV,pgRouting,APTS,data mule,western Amazon;
Paredes, J.A.;Paredes, J.A.;wildlife inventory,Aerospace Technology,Sensor Fusion,Aerospace Control Systems,Fuzzy Control,System Modelling,Unmanned Aerial Vehicle,UAV,FEM Analysis,Fuzzy Logic,data mule,western Amazon;
Apaza, J.;Apaza, J.;Humidity measurements,Volcano studies,UAV,Contamination measurements,Carbon dioxide measurements,Sulfuric dioxide measurements,Temperature measurements;
Scipion, D.;Scipion, D.;Humidity measurements,Volcano studies,UAV,Contamination measurements,Carbon dioxide measurements,Sulfuric dioxide measurements,Temperature measurements;
Lume, D.;Lume, D.;Humidity measurements,Volcano studies,UAV,Contamination measurements,Carbon dioxide measurements,Sulfuric dioxide measurements,Temperature measurements;
Ferrer, J.;Ferrer, J.;;
Chaumont, T.;Chaumont, T.;;
Trujillo, L.;Trujillo, L.;;
Garra, B.;Garra, B.;;
Quiroz, D.;Quiroz, D.;;
Fortunić, E.P.;Fortunić, E.P.;;
Becker, F.;Becker, F.;;
Mio, R.;Mio, R.;3D-printing,Parametric design,Transmetacarpal amputation,Upper limb prostheses,Robotics;
Ccorimanya, L.;Ccorimanya, L.;3D-printing,Parametric design,Transmetacarpal amputation,Upper limb prostheses,Robotics;
Salazar, G.;Salazar, G.;3D-printing,Parametric design,Transmetacarpal amputation,Upper limb prostheses,Robotics;
Luis, I.;Luis, I.;Hall sensor,Wearable,Electrogoniometer,3D printing;
Pérez, B.;Pérez, B.;Hall sensor,Wearable,Electrogoniometer,3D printing;
Rivera, B.;Rivera, B.;Hall sensor,Wearable,Electrogoniometer,3D printing;
Cano, C.;Cano, C.;Systematic Literature Review,Electrogoniometer,3D printing,Comparison,Wearable,Hall sensor,Software Process Model;
Elías, D.;Elías, D.;Electrogoniometer,3D printing,kinematics,Wearable,Hall sensor,Gait analysis,Gait parameters;
Impagliazzo, J.;Impagliazzo, J.;Academia & industry,Information technology,IT in Latin america,CE2016,Latino IT curriculum,curricular guidelines,computer engineering in Latin America,IT,computer engineering;
Trejos, I.;Trejos, I.;Academia & industry,Information technology,IT in Latin america,CE2016,Latino IT curriculum,curricular guidelines,computer engineering in Latin America,IT,computer engineering;
Meier, R.;Meier, R.;curricular guidelines,computer engineering in Latin America,computer engineering,CE2016;
Nunes, D.J.;Nunes, D.J.;curricular guidelines,computer engineering in Latin America,computer engineering,CE2016;
