ID;Label;KeywordsB2018;KeywordsA2018
Prieto, L.;Prieto, L.;;image resolution,Low-quality images,Sparse representations,Face recognition,Low-resolution,Deep learning,Superresolution,video surveillance
Mery, D.;Mery, D.;implicit shape model (ISM),object detection,X-ray testing,threat objects,Weak labels,Gender recognition,Expression recognition,Facial expression recognition,Defect detection,Sparse representations,deep learning,sparse representations,Baggage screening,computer vision,object categorization,Soft biometrics,Race recognition,Pattern recognition,Multi-instance learning,Face recognition,Facial attribute analysis,baggage screening,object recognition,Automatic visual inspection,tracking,Automated visual inspection,Sparse representation;On-line learning,Object detection,Low-resolution,Facial attributes recognition,image resolution,Sparse representations,Numerical models,Chile,Face recognition,video surveillance,real-time streaming,Biometrics,Low-quality images,Upwelling filaments,learning from video,Coastal ocean,Image processing,Deep learning,Superresolution,Sparse representation,Computer vision
Flynn, P.J.;Flynn, P.J.;;image resolution,video surveillance,Face recognition
Estañol, M.;Estañol, M.;;Artifact-centric BPM,Conformance checking,BAUML framework,Process mining
Munoz-Gama, J.;Munoz-Gama, J.;Frequently-posed questions,Data science,Processes,process model,Discrete event systems,Configurable process trees,learning styles,Team recommendation,Empirical software engineering,Process mining,MOOCs,Education,Event logs,Healthcare,Capstone,data mining,Project-based learning,Case studies,event logs,Resource allocation,Business workflows,Recommender systems,Methodology,Time perspective,Cloud-based mobile system,Literature review,self regulation,Recommendation systems,Conformance checking,performance,Computing majors,Configurable process models,process mining,Organizational perspective,Business process management,organizational analysis,Emergency rooms,methodology,Business processes;Artifact-centric BPM,Data science,Recomposition,High-failure rate courses,Process mining,Late dropout,Predictive business process monitoring,Self-regulated learning,Event logs,Healthcare,BAUML framework,Process Mining,Event log,Lean Construction,Massive open online courses,Recommender systems,Human resource allocation,Allocation criteria,Python,Open-source,Feedback,Learning strategies,Business processes management,Log generation,Conformance checking,Last Planner System,Medical training,XES,Surgical procedures,Resource management,Interdisciplinary,Educational trajectories,Business process management,PODS4H
Carmona, J.;Carmona, J.;;Artifact-centric BPM,Conformance checking,BAUML framework,Process mining
Teniente, E.;Teniente, E.;;Artifact-centric BPM,Conformance checking,BAUML framework,Process mining
Hernández, C.;Hernández, C.;Weighted A∗,Path-planning,Planning,A∗,LRTA∗,Real-time heuristic search,moving target search,Incremental-heuristic-search,Search in games,Situated-agent,path finding,Incremental search,predator prey games,navigation;Flow experiences online,Hierarchical linear models,Internet addiction,Depression,Procrastination
Rivera Ottenberger, D.;Rivera Ottenberger, D.;;Flow experiences online,Hierarchical linear models,Internet addiction,Depression,Procrastination
Moessner, M.;Moessner, M.;;Flow experiences online,Hierarchical linear models,Internet addiction,Depression,Procrastination
Crosby, R.D.;Crosby, R.D.;;Flow experiences online,Hierarchical linear models,Internet addiction,Depression,Procrastination
Ditzen, B.;Ditzen, B.;;Flow experiences online,Hierarchical linear models,Internet addiction,Depression,Procrastination
Zegarra, O.;Zegarra, O.;last planner,bullwhip effect,language action perspective,Lean management,complex adaptive systems;production planning and control,coordination,Last Planner® System,design structure matrix,Lean management,complex adaptive systems
Alarcón, L.F.;Alarcón, L.F.;last planner,bullwhip effect,language action perspective,Lean management,complex adaptive systems;production planning and control,coordination,Lean Construction,Post-disaster temporary housing,Panelized housing,Last Planner® System,Value stream mapping,Last Planner System,Lean and Sustainability,Social sustainability,design structure matrix,Lean management,Process Mining,complex adaptive systems,Interdisciplinary
Dogan, O.;Dogan, O.;;Sensors,Process mining,Behavior models,Indoor location system,Smart homes
Martinez-Millana, A.;Martinez-Millana, A.;;Sensors,Process mining,Behavior models,Indoor location system,Smart homes
Rojas, E.;Rojas, E.;Frequently-posed questions,Processes,Process mining,Process mining methodology,Healthcare,Case studies,Healthcare data,Resource allocation,Methodology,Time perspective,Literature review,BPM,Healthcare processes,Emergency room,Recommendation systems,Organizational perspective,Emergency rooms,Process discovery,Business processes;Processes,Organizational team patterns,Process mining,Indoor location system,Care pathways,Smart homes,Healthcare,Systematic mapping study,Case studies,Agile development methodology,Drug use patterns,Agile method,Project management,Process simulation,Emergency room,Organizational mining,Behavior models,Sensors,Digital phenotyping
Traver, V.;Traver, V.;Frequently-posed questions,BPM,Emergency room,Emergency rooms,Process mining,Methodology,Healthcare;Sensors,Emergency,Process mining,Stroke,Behavior models,Indoor location system,Smart homes,Healthcare
Fernandez-Llatas, C.;Fernandez-Llatas, C.;Frequently-posed questions,Emergency rooms,Methodology,Process mining;Sensors,Emergency,Process mining,Stroke,Behavior models,Indoor location system,Smart homes,Healthcare
Fuentes, C.;Fuentes, C.;GeoNode,Informal caregivers,Free software,Data repository,Communication frequency,Urban research,Spatial data infrastructure (SDI),Systematic literature review,Interfaces,Wearable,Tangible interfaces,Self-report,Chronic pain,Emotions;Internet-of-things,Sharing economy,Proactive technology,Autonomy,Autonomous agents,Healthcare
Porcheron, M.;Porcheron, M.;;Internet-of-things,Sharing economy,Proactive technology,Autonomy,Autonomous agents,Healthcare
Fischer, J.E.;Fischer, J.E.;;Internet-of-things,Sharing economy,Proactive technology,Autonomy,Autonomous agents,Healthcare
Herskovic, V.;Herskovic, V.;Primary care,collaboration,Informal caregivers,Multidisciplinary,leisure activities,Process mining,Systematic literature review,User experience,mobile,Healthcare,Emergency management,Communication frequency,Wearable,Measuring user experience,Software product line,Emotions,Mobility,BPM,Emergency room,Interfaces,Tangible interfaces,UX,parental mediation,Grandparent-grandchild relationship,requirements,Latin American culture,Collaboration,Self-report,Diabetes,Chronic pain,communication distance,Domain analysis;Primary care,Processes,Organizational team patterns,Process mining,Healthcare,Case studies,Multidisciplinarity,Digital diary,Proactive technology,Feedback,Emotions,Continuity of care,Organizational mining,Input styles,Older users,Autonomous agents,Medical training,Surgical procedures,Internet-of-things,Sharing economy,Autonomy,Diabetes
Takayama, L.;Takayama, L.;;Internet-of-things,Sharing economy,Proactive technology,Autonomy,Autonomous agents,Healthcare
Heinsohn, D.;Heinsohn, D.;;Low-quality images,Sparse representations,Low-resolution,Face recognition,Deep learning,Superresolution
Villalobos, E.;Villalobos, E.;;Low-quality images,Sparse representations,Low-resolution,Face recognition,Deep learning,Superresolution
Messina, P.;Messina, P.;Artwork recommendation,Computer vision;Artwork Recommendation,Visual features,Artwork,Visual Features,Metadata,Content-based recommender,Recommender systems,Deep neural networks,Explainable AI,Visual Recommender Systems,Art,Hybrid recommendations,Explainable Interfaces
Dominguez, V.;Dominguez, V.;Python library,Recommender systems,Software development,Artwork recommendation,Recommender library,Computer vision;Artwork Recommendation,Visual features,Artwork,Visual Features,Metadata,Content-based recommender,Recommender systems,Deep neural networks,Explainable AI,Visual Recommender Systems,Art,Hybrid recommendations,Explainable Interfaces
Parra, D.;Parra, D.;Crowdsourcing,Product recommendations,Threads,SNA,Social data,historical analysis,graph layout,Capstones,SLIM,Machine learning,MOOCs,Collaborative filtering,Recommender Systems,Software development,Matrix factorization,Social information system,Hybrid recommender system,Category prediction,User-centric evaluation,Intelligent user interfaces,academic conferences,Museum-like spaces,Ranking,Second Life,Higher education,social linking,Language,Learning Analytics,Class imbalance,Engagement,Undergraduate research,Online marketplaces,Location-based data,Social tagging,Recommender systems,User control,Time-aware recommendations,Virtual environments,Artwork recommendation,Topic models,visualization,Q&A,Location-based recommendations,node comparison,Natural disaster,User studies,Evolution over time,Large image collection,Big data,Recommendation systems,Python library,progressive drawing,Recommendation,Design-based research,Visualization,Quick Response (QR) codes,Culture,Software Engineering,KPIS,Interactive user interfaces,Sentiment analysis,Academic conferences,Scalability,event modeling,Information Visualisa-Tion,Twitter,Item recommendations,conference support system,geo-temporal context,Experimental design,Recommender library,Visual Analytics,Computer vision,visual recommendation;neuroscience,Artwork Recommendation,POI recommender systems,Non-negative matrix factorization,Content-based recommender,Visual modeling,Tag navigation,Urban mobility,Explainable AI,Predictive business process monitoring,Commuting,Word embeddings,Immersive and Virtual Environments,Intelligent user interfaces,Evidence-based health care,public transport,topic modeling,Default Mode Network,Question Answering,Mode of transportation,Document screening,i-doc,User study,Recommender systems,Evidence based medicine,Interactive dashboards,Visual Features,Explainable Interfaces,Visual features,Mobile phone networks,Eye tracking,Tagging systems,Active learning,Data mining,user satisfaction,User behavior,Tag search interfaces,Music recommendation,Sci-Art,Affective computing,Deep neural networks,Visual Recommender Systems,Visualization,Human-in-the-loop,Mood context,Hybrid recommendations,Information filtering,Artwork,Interactive classification and clustering,Business process management,Learning-to-rank,Metadata,Location-based services,Recommendation interface,Twitter,Natural language processing,Human in the loop,user interface,Weather context,Art,sentiment analysis,Urban informatics,Context-aware recommendation
Trattner, C.;Trattner, C.;Sentiment analysis,Academic conferences,Evolution over time,Twitter,Social tagging,Collaborative filtering,Time-aware recommendations,Virtual environments,Artwork recommendation,Topic models,Location-based recommendations,Computer vision;Artwork Recommendation,POI recommender systems,Content-based recommender,Tag navigation,User study,Recommender systems,Visual Features,Explainable Interfaces,Visual features,Eye tracking,Tagging systems,User behavior,Tag search interfaces,Deep neural networks,Hybrid recommendations,Artwork,Metadata,Location-based services,Weather context
Soto, A.;Soto, A.;RGB-D videos,Hierarchical recognition model,Structural SVMs,Activity recognition,Dirichlet Process,SLIM,Clustering,Max-margin Learning,Supervised clustering,Image Categorization,Matrix factorization,Artwork recommendation,Recommender Systems,Group Sparsity,Dictionary Learning,Computer vision;End-to-End,Content-based recommender,navigation,verbal communication,Semantic segmentation,Unsupervised learning,Recommender systems,Video,Visual features,Attribute discovery,Deep neural networks,Hybrid recommendations,Pedestrian re-identification,Artwork,Metadata,Action,human-robot interaction,Actor,Zero-shot
Bravo-Marquez, F.;Bravo-Marquez, F.;;Distributed consensus,Blockchain,Incentive mechanisms,Machine learning,Algorand
Reeves, S.;Reeves, S.;;Distributed consensus,Blockchain,Incentive mechanisms,Machine learning,Algorand
Ugarte, M.;Ugarte, M.;;Distributed consensus,Blockchain,Incentive mechanisms,Machine learning,Algorand
Mackenney, I.;Mackenney, I.;;
Zhang, Y.;Zhang, Y.;;
Niebles, J.C.;Niebles, J.C.;Activity recognition,RGB-D videos,Hierarchical recognition model;End-to-End,verbal communication,Semantic segmentation,Action,human-robot interaction,Actor,Video,Zero-shot,navigation
Benedetto, J.I.;Benedetto, J.I.;Mobile Cloud Computing,Mobile Cloud-Based Systems,design,cloud-based mobile augmentation,code offloading,mobile cloud computing,Design guideline,Cloud workspaces,Mobile cloud computing,Respiratory diseases,Homecare,performance,Rapid emergency medicine score,Cloud-Based Mobile Augmentation,Cloud-based mobile system,Design guidelines,Software Defined Networks,Mobile Code Offloading;Mobile Cloud Computing,Mobile Cloud-Based Systems,Capstone,Learning Analytics,Mobile edge computing,Software Engineering.,Mobile code offloading,Internet of Things,Cloud-Based Mobile Augmentation,Software defined networks,Mobile Code Offloading
González, L.A.;González, L.A.;;Mobile code offloading,Internet of Things,Software defined networks,Mobile edge computing
Sanabria, P.;Sanabria, P.;Software Engineering,Recommender Systems,Crowdsourcing,Capstones;Mobile Cloud Computing,Mobile Cloud-Based Systems,Mobile edge computing,Mobile code offloading,Internet of Things,Cloud-Based Mobile Augmentation,Software defined networks,Mobile Code Offloading
Neyem, A.;Neyem, A.;collaboration,Mobile Cloud Computing,design,Crowdsourcing,cloud-based mobile augmentation,Data science,construction industry,Digital repositories,Mobile shared workspaces,Wildlife conservation,mobile shared workspaces,Capstones,Empirical software engineering,online courses,mobile learning,Process mining,Recommender Systems,Data management,Education,Software Defined Networks,Mobile Cloud-Based Systems,Capstone,Project-based learning,e-learning,cloud workspaces,Backend as a service,gamification,Cloud workspaces,MOOC,Homecare,group decision support,loosely-coupled mobile work,MOOC-SPOC,Cloud-based mobile system,EScience in the cloud,Mobile Code Offloading,CSCL-collaboration,code offloading,Mobile cloud computing,performance,Rapid emergency medicine score,Cloud-Based Mobile Augmentation,Software Engineering,mobile cloud computing,Computing majors,Design guideline,SPOC,Respiratory diseases,design guidelines,mobile-cloud computing,m-learning,Design guidelines;collaboration,Mobile Cloud Computing,mobile learning,MOOCs,Internet of Things,CSCL,cloud mobile system,Mobile Cloud-Based Systems,Capstone,Learning Analytics,gamification,Software Engineering.,Cloud Systems,Collaborative Learning,Mobile Code Offloading,Lessons learned systems,Mobile cloud computing,Cloud-Based Mobile Augmentation,Mobile Learning.,Construction projects,Face-To-Face Courses,Mobile edge computing,Mobile code offloading,face-to-face course,Gamification,Software defined networks,Knowledge management
Navón, J.;Navón, J.;Natural disaster,Class imbalance,Twitter,Machine learning;Mobile code offloading,Internet of Things,Software defined networks,Mobile edge computing
Mazowiecki, F.;Mazowiecki, F.;Semirings,MSO,Cost register automata,Finite automata,Weighted logics,Weighted automata;Semirings,Cost register automata,Regular Functions over Words,Weighted Automata,Pumping Lemmas,Weighted automata
Riveros, C.;Riveros, C.;Stochastic Path Problem,Bounded repair,Multi-Objective Optimisation Problems,Cost register automata,Finite automata,MSO,Probabilistic Automata,Top-down deterministic tree automaton,Semirings,XML schema,Streaming repair,XML,DTD,Weighted logics,Emptiness Problem,Weighted automata,Repair,Edit distance;Semirings,Cost register automata,Regular Functions over Words,Weighted Automata,Pumping Lemmas,Weighted automata
Lüer-Villagra, A.;Lüer-Villagra, A.;Hybrid flow shop,Emergency surgeries,Milk collection,Genetic algorithm,Heuristic,Location-routing-allocation problem,Constraint programming,Operating room scheduling;Leader-follower planning,Hub location,Multipurpose shopping trips,Facility location,Economies of scale,Cost of congestion,Store clustering,Volume discounts
Eiselt, H.A.;Eiselt, H.A.;Landfill siting,Solution approaches,Decision analysis,Municipal solid waste,Mathematical formulation;Leader-follower planning,Hub location,Multipurpose shopping trips,Facility location,Economies of scale,Cost of congestion,Store clustering,Volume discounts
Marianov, V.;Marianov, V.;Hybrid flow shop,Value of the spectrum,Interference and property rights,Emergency surgeries,Modal competition,Coverage,Solution approaches,Location,Spectrum regimes,Rapid transit network design,Probabilistic models,Location-routing-allocation problem,Constraint programming,Agent-based modeling (ABM),Coase theorem,Genetic algorithm,Heuristic,Municipal solid waste,Operating room scheduling,Vehicular ad-hoc networks,Spectrum transactions,Multi-objective optimization,Landfill siting,Decision analysis,Milk collection,Dynamic spectrum management (DSM),Mathematical formulation;Traffic capture,Leader-follower planning,Corridor,Hub location,Multipurpose shopping trips,Facility location,Economies of scale,Rapid transit network design,Concepción,Cost of congestion,Store clustering,Volume discounts,Matheuristic
Said, A.;Said, A.;;Interactive classification and clustering,Data mining,Visual modeling,Interactive dashboards,Human-in-the-loop
Bae, J.;Bae, J.;;Interactive classification and clustering,Data mining,Visual modeling,Interactive dashboards,Human-in-the-loop
Pashami, S.;Pashami, S.;;Interactive classification and clustering,Data mining,Visual modeling,Interactive dashboards,Human-in-the-loop
Saint-Pierre, C.;Saint-Pierre, C.;Primary care,Multidisciplinary,Trust,Process mining,DNS traces modeling,Monitoring,Collaboration,Diabetes,Communication systems,Process Mining;Diabetes,Multidisciplinarity,Primary care,Continuity of care
Prieto, F.;Prieto, F.;;Diabetes,Multidisciplinarity,Primary care,Continuity of care
Sepúlveda, M.;Sepúlveda, M.;Primary care,Frequently-posed questions,Processes,Team recommendation,Discrete event systems,Configurable process trees,Multidisciplinary,Trust,OLAP,Process mining,Business process discovery,Process mining methodology,Event logs,Healthcare,Case studies,B2C,Healthcare data,Resource allocation,Business workflows,Recommender systems,Methodology,Communication blindspots,Time perspective,Literature review,Healthcare processes,Recommendation systems,Chile,Conformance checking,Configurable process models,Organizational perspective,Business process management,Emergency rooms,Collaboration,Diabetes,Process discovery,Business processes,E-commerce;Primary care,Data science,Recomposition,High-failure rate courses,Process mining,Late dropout,Predictive business process monitoring,Event logs,Healthcare,Process Mining,Event log,Lean Construction,Multidisciplinarity,Recommender systems,Human resource allocation,Allocation criteria,Python,Open-source,Lessons learned systems,Business processes management,Log generation,Continuity of care,Emergency room,Conformance checking,Last Planner System,Mobile cloud computing,XES,Resource management,Interdisciplinary,Educational trajectories,Construction projects,Business process management,Diabetes,Knowledge management,PODS4H
Carvallo, A.;Carvallo, A.;;Active learning,Word embeddings,Evidence based medicine,Document screening
Leiva, L.;Leiva, L.;;Event logs,Log generation,PODS4H,Process mining
Salas-Morales, J.;Salas-Morales, J.;;Log generation,Process mining,Medical training,Surgical procedures,Feedback,Event logs,Healthcare,PODS4H
Fuentes, R.;Fuentes, R.;;Event logs,Log generation,PODS4H,Process mining
Mosser, M.;Mosser, M.;;
Pieressa, F.;Pieressa, F.;;
Reutter, J.;Reutter, J.;Graph patterns,Aggregation,Navigation,Graph databases,Query languages,Property graphs;
Vrgoč, D.;Vrgoč, D.;RDF,Graph patterns,Query,Linked Data,Aggregation,Navigation,Graph databases,Property paths,Databases,Query languages,Property graphs,Evaluation algorithms,languages,Variable automata;Graph databases,Data values,Query languages,Query containment
Donoso-Guzmán, I.;Donoso-Guzmán, I.;Visualization,Intelligent User Interfaces,Information Filtering,Evidence-Based Health Care;Information filtering,Human in the loop,Visual Recommender Systems,Explainable AI,Visualization,Art,Intelligent user interfaces,Evidence-based health care
Cáceres, M.;Cáceres, M.;;collaboration,Guidance,feedback,computer-supported collaborative learning,problem-solving,learning scripts,Argumentation,orchestration,constructivism,direct instruction
González, F.;González, F.;;Guidance,feedback,problem-solving,constructivism,direct instruction
Gardulski, V.;Gardulski, V.;;Guidance,feedback,problem-solving,constructivism,direct instruction
Morales, D.;Morales, D.;;Bus bunching,Stochastic models,Transit operations,Bus injection
Muñoz, J.C.;Muñoz, J.C.;Labor contingency,Real-time adjustment,transit assignment,Workforce flexibility,capacity constraint,express services,transit corridor,Multiskilling,Retail services,dwell time,Personnel scheduling;Public transport,Queuing theory,Express service,Frequency optimization,Unbalanced systems,Workforce flexibility,Chaining,Bus bunching,Service industries,Multiskilling,Bus injection,Retail services,Stochastic models,Bus stop,Bus rapid transit,Transit operations
Gazmuri, P.;Gazmuri, P.;Crossover,Genetic algorithm,Scheduling,Simulated annealing,Batch sizing;Bus bunching,Stochastic models,Transit operations,Bus injection
Mendez, J.T.;Mendez, J.T.;;public transport,user satisfaction,Natural language processing,sentiment analysis,topic modeling
Lobel, H.;Lobel, H.;Dictionary Learning,Structural SVMs,Max-margin Learning,Image Categorization,Group Sparsity;public transport,user satisfaction,Natural language processing,sentiment analysis,topic modeling
Herrera, J.C.;Herrera, J.C.;;public transport,user satisfaction,Natural language processing,sentiment analysis,topic modeling
Capurro, D.;Capurro, D.;Literature review,Case studies,BPM,Processes,Electronic health records,Temporal abstraction,Emergency room,Phenotyping,Process mining,Healthcare;Case studies,Processes,patient records,Digital phenotyping,Drug use patterns,Emergency room,Emergency,Organizational mining,electronic health records and systems,Organizational team patterns,Process mining,Stroke,specific types,Healthcare
Salazar-Fernandez, J.P.;Salazar-Fernandez, J.P.;;Educational trajectories,Late dropout,High-failure rate courses,Process mining
Weiss, F.;Weiss, F.;;Rumor detection,Social media,Early detection,Fake news
Espinoza, I.;Espinoza, I.;Massive open online courses,Flipped classroom,Selfregulation,Learning strategies;Rumor detection,Social media,Early detection,Fake news
Hurtado, J.;Hurtado, J.;Label uncertainty,Text classification,Probabilistic latent semantic analysis,Model regularization;Rumor detection,Social media,Early detection,Fake news
Mendoza, M.;Mendoza, M.;Label uncertainty,Text classification,Probabilistic latent semantic analysis,Model regularization;Empirical factors,Fake news,Rumor detection,Propagation trees,Social media,Early detection
Halpern, D.;Halpern, D.;image processing,two-step flow,Conflicts,Online health,Bayes’s theorem,Doctors,Facebook,Political Participation,human computer interaction,Pphubbing,Information seeking,Internet,Romantic relationships,Information and communication technologies,Social media,Self-diagnosis,Romantic partners,Selfies,social movement,Internal efficacy,Jealousy,big data,Texting,Health,Chile,Surveys,Symptoms,visualization (electronic),Online persona,Patients,Intimacy,Collective Efficacy,E-health,Twitter,Health information,protest,Smartphones;Word of mouth,Fake news,Complaining,Social media,Collective efficacy,Misinformation
Kane, G.C.;Kane, G.C.;;Complaining,Social media,Collective efficacy,Word of mouth
Montero, C.;Montero, C.;;Complaining,Social media,Collective efficacy,Word of mouth
Henao, C.A.;Henao, C.A.;Labor contingency,Real-time adjustment,Workforce flexibility,Multiskilling,Retail services,Personnel scheduling;Workforce flexibility,Unbalanced systems,Chaining,Service industries,Multiskilling,Retail services
Ferrer, J.C.;Ferrer, J.C.;Labor contingency,Real-time adjustment,Workforce flexibility,Multiskilling,Retail services,Personnel scheduling;Workforce flexibility,Unbalanced systems,Chaining,Service industries,Multiskilling,Retail services
Andjelkovic, I.;Andjelkovic, I.;;Recommendation interface,Music recommendation,Recommender systems,Affective computing,Mood context,Context-aware recommendation
O'Donovan, J.;O'Donovan, J.;;Recommendation interface,Music recommendation,Recommender systems,Affective computing,Mood context,Context-aware recommendation
Hernandez, J.;Hernandez, J.;;higher education,learning outcomes,calculus.,post-secondary education,adoption,MOOCs,remedial courses,mathematics
Rodriguez, F.;Rodriguez, F.;;higher education,learning outcomes,calculus.,post-secondary education,adoption,MOOCs,remedial courses,mathematics
Hilliger, I.;Hilliger, I.;Learning outcomes,Higher education,Remedial courses,Moocs,MOOCs,Pilot study,KPIS,Adoption;higher education,learning outcomes,calculus.,post-secondary education,adoption,MOOCs,remedial courses,mathematics
Perez-Sanagustin, M.;Perez-Sanagustin, M.;MOOCs,process mining,self regulation,learning styles;Experience,higher education,learning outcomes,calculus.,post-secondary education,adoption,MOOCs,remedial courses,Infrastructure,mathematics,Process,Research,Organization
Ibarra-Rojas, O.J.;Ibarra-Rojas, O.J.;;
Giesen, R.;Giesen, R.;transit frequency optimization,case study,Tabu Search,multi-objective optimization;Freight transport cost,Port selection,Port hinterland modeling,Euclidean distances,Logistic distances
Knapp, P.;Knapp, P.;;
Cifuentes, A.;Cifuentes, A.;;Emergency room,Healthcare,Process mining
Burattin, A.;Burattin, A.;;Emergency room,Healthcare,Process mining
Mora, M.;Mora, M.;;Post-disaster temporary housing,Panelized housing,Value stream mapping,Lean and Sustainability,Social sustainability
Akinci, B.;Akinci, B.;;Post-disaster temporary housing,Panelized housing,Value stream mapping,Lean and Sustainability,Social sustainability
Vukasovic, T.;Vukasovic, T.;;Additive manufacturing,Thermoplastic materials,Constitutive modeling
Vivanco, J.F.;Vivanco, J.F.;;Additive manufacturing,Thermoplastic materials,Constitutive modeling
Celentano, D.;Celentano, D.;Computational fluid dynamics,Manufacturing of cranial prosthesis,Laser sheet bending,FEM,Multiple scanning paths,Experimental validation,Baffle effects,Sloshing;Circular scan patterns,Additive manufacturing,Thermoplastic materials,Numerical simulation,Constitutive modeling,Laser forming
García-Herrera, C.;García-Herrera, C.;;Additive manufacturing,Thermoplastic materials,Constitutive modeling
Valenzuela, S.;Valenzuela, S.;social movement,Internal efficacy,Political Participation,Social media,two-step flow,Protest participation,big data,Cross-national surveys,Latin America,Political behaviour,Twitter,Bayes’s theorem,Facebook,Political inequality,protest,Collective Efficacy;Performance-based assessment,Fake news,Students information and communication skills,Teaching in a Digital Environment,Teachers digital capacity,Digital literacy,Social media,Misinformation
Katz, J.;Katz, J.;;Social media,Misinformation,Fake news
Miranda, J.P.;Miranda, J.P.;;Social media,Misinformation,Fake news
Bugueño, M.;Bugueño, M.;;Rumor detection,Empirical factors,Propagation trees
Sepulveda, G.;Sepulveda, G.;Recommender systems,Recommender library,Python library,Software development;Rumor detection,Empirical factors,Propagation trees
Beserra, V.;Beserra, V.;fine-grained multiple-choice,Response format,multiple-choice question,educational video game,arithmetic practice,constructed-response,drill-and-practice;time on-task,time off-task,digital game,learning arithmetic,educational video game
Oteo, M.;Oteo, M.;leisure activities,Latin American culture,Grandparent-grandchild relationship,parental mediation,communication distance;time on-task,time off-task,digital game,learning arithmetic,educational video game
Lin, Y.-L.;Lin, Y.-L.;;Eye tracking,Tagging systems,User behavior,User study,Tag search interfaces,Tag navigation
Brusilovsky, P.;Brusilovsky, P.;social linking,User studies,Interactive visualisation,Interactive user interfaces,Scalability,User study,conference support system,Recommender systems,Hybrid recommender system,Set visualisation,Social information system,Visualization,User-centric evaluation,Intelligent user interfaces;Interactive visualization,Eye tracking,Tagging systems,Scalability,User behavior,User study,Tag search interfaces,Recommender systems,Tag navigation,Exploration of recommendations,Set visualization
Rodriguez, I.;Rodriguez, I.;leisure activities,Latin American culture,Grandparent-grandchild relationship,Wearable,Self-report,Chronic pain,Emotions,communication distance,parental mediation;Input styles,Emotions,Older users,Digital diary
Rossel, P.O.;Rossel, P.O.;collaboration,Emergency management,Software product line,Systematic literature review,Interfaces,mobile,Collaboration,Self-report,Mobility,Emotions,Domain analysis,requirements;Input styles,Emotions,Older users,Digital diary
Fernández, M.;Fernández, M.;;Input styles,Emotions,Older users,Digital diary
León, A.;León, A.;;Metal hydrides alloys,Ferromagnetics metal hydrides,Digital diary,Input styles,Older users,FeHx,NiHx,Slater-Pauling curve,CoHx,Emotions
Artal, O.;Artal, O.;;Upwelling filaments,Chile,Coastal ocean,Image processing,Numerical models
Sepúlveda, H.H.;Sepúlveda, H.H.;;Upwelling filaments,Chile,Coastal ocean,Image processing,Numerical models
Pieringer, C.;Pieringer, C.;;Upwelling filaments,Chile,Coastal ocean,Image processing,Numerical models
Ibanez-Sanchez, G.;Ibanez-Sanchez, G.;;Emergency,Stroke,Healthcare,Process mining
Celda, A.;Celda, A.;;Emergency,Stroke,Healthcare,Process mining
Lira, R.;Lira, R.;;Process mining,Medical training,Surgical procedures,Feedback,Healthcare
de la Fuente, R.;de la Fuente, R.;;Process mining,Medical training,Surgical procedures,Feedback,Healthcare
Lee, W.L.J.;Lee, W.L.J.;Conformance checking,Business process management,Process mining;Data science,Recomposition,Business process management,Event log,Conformance checking,Process mining,Recommender systems,Python,Open-source,Predictive business process monitoring,XES
