ID;Label;KeywordsB2018;KeywordsA2018
Arias-Londoño, J.D.;Arias-Londoño, J.D.;Dysarthria,Non-controlled noise conditions,Continuous speech characterization,Non-stationary signals,Voiced/unvoiced,Laryngeal pathologies (LP),Periodicity,relative spectra analysis,Speech Enhancement,Parkinson's disease,Speech enhancement,Parkinson's disease (PD),Voice Assessment,Noise measures,Modulation spectra,Spectral-cepstral modeling,Voice segmentation,Voiced/unvoiced transitions,cepstral analysis,Non-linear dynamics,Speech emotion recognition,Non-linear speech processing,Stability,Speech,Time-frequency analysis,Hesitation in speech,Hypernasality,Language and motor planning,Energy content,Nonlinear behavior,linear prediction,speech spectrum,Fundamental frequency estimation,Wavelet packet transform,Speech discrimination,Noisy Speech Signal,Time dependent ARMA models,Continuous speech,Pathological voice detection;Support vector machine,voice pathology identification,Classification,MapReduce,Voice pathology detection,Gaussian mixture models Random forest,Support Vector Machine,Spark,Gradient boosting
Gómez-García, J.A.;Gómez-García, J.A.;;Speech,Parkinson's Disease,Speaker recognition techniques,voice pathology identification,GMM-UBM,Voice pathology detection,Gaussian mixture models Random forest,iVectors,Gradient boosting
Moro-Velazquez, L.;Moro-Velazquez, L.;;voice pathology identification,Gradient boosting,Voice pathology detection,Gaussian mixture models Random forest
Godino-Llorente, J.I.;Godino-Llorente, J.I.;;Speech,Parkinson's Disease,Speaker recognition techniques,voice pathology identification,GMM-UBM,Voice pathology detection,Gaussian mixture models Random forest,iVectors,Gradient boosting
Tierney, T.M.;Tierney, T.M.;;magnetic field measurement,optically pumped magnetometers,magnetic sensors,magnetic noise,noise cancellation,magnetometers,Kalman filter,Magnetoencephalography
Sucerquia, A.;Sucerquia, A.;Triaxial accelerometer,Sports performance,MEG/EEG Brain Imaging,Fall detection,Cortical Surface Reconstruction,Spherical Harmonics,Lead-field Uncertainty;magnetic field measurement,optically pumped magnetometers,magnetic sensors,magnetic noise,noise cancellation,magnetometers,Kalman filter,Magnetoencephalography
Brookes, M.J.;Brookes, M.J.;;magnetic field measurement,optically pumped magnetometers,magnetic sensors,magnetic noise,noise cancellation,magnetometers,Kalman filter,Magnetoencephalography
Barnes, G.R.;Barnes, G.R.;;magnetic field measurement,optically pumped magnetometers,magnetic sensors,magnetic noise,noise cancellation,magnetometers,Kalman filter,Magnetoencephalography
Giraldo, M.A.;Giraldo, M.A.;;Classification,MapReduce,Support Vector Machine,Spark
Duitama, J.F.;Duitama, J.F.;Processes,Reuse,E-health,Metaprocess;Support vector machine,Classification,MapReduce,Support Vector Machine,Spark
Vasquez-Correa, J.C.;Vasquez-Correa, J.C.;Intelligibility,Parkinon's disease,Word accuracy,Parkinson's disease,Classification,GMM-UBM,User modeling,Regression,Speech disorders,Dynamic time Warping;Speech impairments,Parkinson's disease,Speech enhancement,Mobile devices,Classification
Klumpp, P.;Klumpp, P.;Speech monitoring,Pathological speech,Mobile device,Speaker model,Parkinson's disease,Monitoring,Parkinson’s disease;Speech impairments,Parkinson's disease,Speech enhancement,Mobile devices,Classification
Noth, E.;Noth, E.;Intelligibility,Parkinon's disease,Word accuracy,speech,Parkinson's disease,intelligibility,Classification,UPDRS,articulation,Regression,Dynamic time Warping;Speech impairments,Parkinson's disease,Speech enhancement,Mobile devices,Classification
Hannink, J.;Hannink, J.;;Intelligibility,Articulation,Software,Dysarthria,Prosody,Parkinson's disease,Speech processing,Python,Phonation
Diez, G.;Diez, G.;;Microalgae recognition,Scenedesmus algae,Pattern recognition,Microorganism classification
Vargas, J.F.;Vargas, J.F.;;Microalgae recognition,Scenedesmus algae,Pattern recognition,Microorganism classification
Peñuela, M.;Peñuela, M.;;Microalgae recognition,Scenedesmus algae,Pattern recognition,Microorganism classification
Gómez, W.E.;Gómez, W.E.;;Acoustic indices,(ν-SVM),Colombia's reservoir,Neural networks
Isaza, C.V.;Isaza, C.V.;LAMDA,Fuzzy classification,Membership degrees,Diesel engines;Acoustic indices,(ν-SVM),Colombia's reservoir,Neural networks
Daza, J.M.;Daza, J.M.;;Acoustic indices,(ν-SVM),Colombia's reservoir,Neural networks
Giraldo Londoño, M.A.;Giraldo Londoño, M.A.;;Classification,MapReduce,Support vector machine,Spark
Rodríguez-Calvache, M.;Rodríguez-Calvache, M.;;Digitizer,EEG-cap,EEG electrode positioning,3D hand-held laser scanner,Photogrammetry,MRI
Calle, A.;Calle, A.;;Digitizer,EEG-cap,EEG electrode positioning,3D hand-held laser scanner,Photogrammetry,MRI
Valderrama, S.;Valderrama, S.;;Digitizer,EEG-cap,EEG electrode positioning,3D hand-held laser scanner,Photogrammetry,MRI
López, I.A.;López, I.A.;;Digitizer,EEG-cap,EEG electrode positioning,3D hand-held laser scanner,Photogrammetry,MRI
López, J.D.;López, J.D.;MSP,Artificial Neural Networks,MEG/EEG brain imaging,Independent Component Analysis,Fall detection,Cortical Surface Reconstruction,Source estimation,Electromagnetic Sources,Spherical Harmonics,Graph Theory,Lead-field Uncertainty,Triaxial accelerometer,Free energy,Neural Activity,Electroencephalography (EEG),MEG/EEG Brain Imaging,Ex-combatants,Multiple Sparse Priors (MSP),Beamformers,Functional Connectivity,Sports performance,Support Vector Machines,Fuzzy Clustering,Kernel matrix,Scalp EEG,EEG Artifact Rejection;Toolbox,Energy management system,EEG electrode positioning,Industrial processes,ERP,Control sensitivity functions,Fieldtrip,MRI,Digitizer,EEG-cap,EEGLAB,3D hand-held laser scanner,Photogrammetry,SPM12,EEG,Non-conventional energy sources,Frequency regulation,Stochastic programming,Power systems,Flanker task
Quintero-Zea, A.;Quintero-Zea, A.;Functional Connectivity,Artificial Neural Networks,Support Vector Machines,Independent Component Analysis,Neural Activity,Fuzzy Clustering,Ex-combatants,Scalp EEG,Graph Theory,EEG Artifact Rejection;ex-combatants,Toolbox,EEGLAB,machine learning,Flanker task,functional connectivity,graph theory,scalp EEG,SPM12,ERP,EEG,Fieldtrip,EEG phenotypes
Rodríguez, M.;Rodríguez, M.;;Toolbox,EEGLAB,Flanker task,SPM12,ERP,EEG,Fieldtrip
Cano, M.I.;Cano, M.I.;;Toolbox,EEGLAB,Flanker task,SPM12,ERP,EEG,Fieldtrip
Trujillo, N.;Trujillo, N.;;Toolbox,EEGLAB,Flanker task,SPM12,ERP,EEG,Fieldtrip
Barrientos, J.;Barrientos, J.;;Non-conventional energy sources,Stochastic programming,Energy management system,Industrial processes
Valencia, F.;Valencia, F.;;Non-conventional energy sources,Stochastic programming,Energy management system,Industrial processes
Pérez-Toro, P.A.;Pérez-Toro, P.A.;;Nonlinear dynamics,Gait assessment,Classification,Parkinson’s disease,Inertial sensors
Parra-Gallego, L.F.;Parra-Gallego, L.F.;;Intelligibility,Parkinson’s disease,Speech processing,Automatic speech recognition
Garcia, N.;Garcia, N.;Speech corpus,Language independent assessment,UPDRS score,Cosine distance,Parkinson's disease,Speaker Verification,GMM-UBM,I-vectors,MFCCs,Parkinson’s disease,Speech disorders;Pathological speech,Parkinson's Disease,Gait processing,I-vectors,Handwriting processing
Patiño, J.;Patiño, J.;;Power systems,Frequency regulation,Control sensitivity functions
Espinosa, J.;Espinosa, J.;;Power systems,Frequency regulation,Control sensitivity functions
Garcia-Ospina, N.;Garcia-Ospina, N.;;Recurrent neural network,Phonological posteriors,Gated recurrent units,Phonological features,Dysarthria assessment,I-vectors,Parkinson’s disease
Cernak, M.;Cernak, M.;non-modal phonation,Parkinson's disease,Phonological features,Non-modal phonation,phonological vocoding;Recurrent neural network,Phonological posteriors,Gated recurrent units,Phonological features,Dysarthria assessment,I-vectors,Parkinson’s disease
Moro-Velázquez, L.;Moro-Velázquez, L.;;Speech,Parkinson's Disease,Speaker recognition techniques,GMM-UBM,iVectors
Dehak, N.;Dehak, N.;Language independent assessment,UPDRS score,Cosine distance,Parkinson's disease,I-vectors,Parkinson’s disease,Speech disorders;Speech,Parkinson's Disease,Speaker recognition techniques,GMM-UBM,iVectors
Smith, K.;Smith, K.;;machine learning,graph theory,scalp EEG,ex-combatants,functional connectivity,EEG phenotypes
Parra, M.A.;Parra, M.A.;;machine learning,graph theory,scalp EEG,ex-combatants,functional connectivity,EEG phenotypes
Escudero, J.;Escudero, J.;;machine learning,graph theory,scalp EEG,ex-combatants,functional connectivity,EEG phenotypes
Rudzicz, F.;Rudzicz, F.;non-modal phonation,Parkinson's disease,Phonological features,Non-modal phonation,phonological vocoding;
Melo-Acosta, G.E.;Melo-Acosta, G.E.;Semi-supervised Learning,Random Forest,Spark,Machine Learning,Fraud Detection;
Duitama-Munoz, F.;Duitama-Munoz, F.;Semi-supervised Learning,Random Forest,Spark,Machine Learning,Fraud Detection;
Arias-Londono, J.D.;Arias-Londono, J.D.;Semi-supervised Learning,Random Forest,Spark,Machine Learning,Fraud Detection;
Travieso, C.M.;Travieso, C.M.;Nonlinear dynamic parameterization,Laryngeal pathologies,Hidden Markov models,Parkinson's disease,Hypernasality,Speech signal,Disphonia,Disarhtria;
Alonso, J.B.;Alonso, J.B.;Nonlinear dynamic parameterization,Laryngeal pathologies,Hidden Markov models,Parkinson's disease,Hypernasality,Speech signal,Disphonia,Disarhtria;
Ravelo-García, A.G.;Ravelo-García, A.G.;Nonlinear dynamic parameterization,Laryngeal pathologies,Hidden Markov models,Parkinson's disease,Hypernasality,Speech signal,Disphonia,Disarhtria;
Gomez Villa, A.;Gomez Villa, A.;Animal species recognition,Camera-trap,Snapshot Serengeti,Deep convolutional neural networks;
Vargas, F.;Vargas, F.;Triaxial accelerometer,Sports performance,EEG brain imaging,Fall detection,Brain-computer interface,Camera-trap,Snapshot Serengeti,Greedy Search,Deep convolutional neural networks,Animal species recognition,Forward problem,Beamformers;
Serra, J.;Serra, J.;Telephone channel,Parkinson's disease,Background noise,Train/Test mismatch;
Vann, A.;Vann, A.;non-modal phonation,Phonological features,phonological vocoding;
Vogler, N.;Vogler, N.;non-modal phonation,Phonological features,phonological vocoding;
Barnes, G.;Barnes, G.;Cortical Surface Reconstruction,Spherical Harmonics,MEG/EEG Brain Imaging,Lead-field Uncertainty;
Ruiz, F.A.;Ruiz, F.A.;LAMDA,Fuzzy classification,Membership degrees,Diesel engines;
Agudelo, A.F.;Agudelo, A.F.;LAMDA,Fuzzy classification,Membership degrees,Diesel engines;
Agudelo, J.R.;Agudelo, J.R.;LAMDA,Fuzzy classification,Membership degrees,Diesel engines;
Calvache, M.R.;Calvache, M.R.;Functional Connectivity,Artificial Neural Networks,Support Vector Machines,Independent Component Analysis,Neural Activity,Fuzzy Clustering,Ex-combatants,Scalp EEG,Graph Theory,EEG Artifact Rejection;
Orrego, S.T.;Orrego, S.T.;Functional Connectivity,Artificial Neural Networks,Support Vector Machines,Independent Component Analysis,Neural Activity,Fuzzy Clustering,Ex-combatants,Scalp EEG,Graph Theory,EEG Artifact Rejection;
Orrego, N.T.;Orrego, N.T.;Functional Connectivity,Artificial Neural Networks,Support Vector Machines,Independent Component Analysis,Neural Activity,Fuzzy Clustering,Ex-combatants,Scalp EEG,Graph Theory,EEG Artifact Rejection;
Jatoi, M.A.;Jatoi, M.A.;Free energy,Source estimation,Electroencephalography (EEG),Electromagnetic Sources,Multiple Sparse Priors (MSP);
Kamel, N.;Kamel, N.;Free energy,Source estimation,Electroencephalography (EEG),Electromagnetic Sources,Multiple Sparse Priors (MSP);
Faye, I.;Faye, I.;Free energy,Source estimation,Electroencephalography (EEG),Electromagnetic Sources,Multiple Sparse Priors (MSP);
Malik, A.S.;Malik, A.S.;Free energy,Source estimation,Electroencephalography (EEG),Electromagnetic Sources,Multiple Sparse Priors (MSP);
Janu, T.;Janu, T.;Speech monitoring,Pathological speech,Parkinson's disease;
Jiménez-Monsalve, J.C.;Jiménez-Monsalve, J.C.;;
Gomez-Vilda, P.;Gomez-Vilda, P.;;
Rendón-Castrillón, F.;Rendón-Castrillón, F.;;
Ovalle-Martínez, D.;Ovalle-Martínez, D.;;
D'Haro, L.F.;D'Haro, L.F.;Cosine distance,Parkinson's disease,Speech disorders,I-vectors;
Galaz, Z.;Galaz, Z.;Parkinson's disease,Speech processing,Regression,Hypokinetic dysarthria,Severity estimation;
Mzourek, Z.;Mzourek, Z.;Parkinson's disease,Speech processing,Regression,Hypokinetic dysarthria,Severity estimation;
Mekyska, J.;Mekyska, J.;Parkinson's disease,Speech processing,Regression,Hypokinetic dysarthria,Severity estimation;
Daoudi, K.;Daoudi, K.;Parkinson's disease,Speech processing,Regression,Hypokinetic dysarthria,Severity estimation;
Duque-Munoz, L.;Duque-Munoz, L.;EEG brain imaging,Brain-computer interface,Greedy Search,Forward problem,Beamformers;
Vdsquez-Correa, J.C.;Vdsquez-Correa, J.C.;speech,Parkinson's disease,intelligibility,UPDRS,articulation;
Honig, F.;Honig, F.;speech,Parkinson's disease,intelligibility,UPDRS,articulation;
Rusz, J.;Rusz, J.;Dysarthria,speech,Parkinson's disease,Hesitation in speech,intelligibility,Language and motor planning,UPDRS,articulation,Energy content,Voiced/unvoiced transitions;
Palma, C.;Palma, C.;;
Belalcázar-Bolaños, E.A.;Belalcázar-Bolaños, E.A.;Dysarthria,Time-frequency,Parkinson’s disease,Nonlinear behavior,Glottal flow,Dysphonia;
Haderlein, T.;Haderlein, T.;Multi-language,Dysarthria,Time-frequency,Reverberant environments,Parkinson’s disease,Nonlinear behavior,Unvoiced frames,Glottal flow,Dysphonia;
Diaz, A.;Diaz, A.;;
Fernández, J.D.;Fernández, J.D.;Processes,Reuse,E-health,Metaprocess;
Hurtado, M.V.;Hurtado, M.V.;Processes,Reuse,E-health,Metaprocess;
Garrido, J.L.;Garrido, J.L.;Processes,Reuse,E-health,Metaprocess;
Noguera, M.;Noguera, M.;Processes,Reuse,E-health,Metaprocess;
Hemmerling, D.;Hemmerling, D.;Parkinson's disease,Articulatory,Pitch modulation,Kernel Principal Component analysis,Decision trees,Phonatory;
Skalski, A.;Skalski, A.;Parkinson's disease,Articulatory,Pitch modulation,Kernel Principal Component analysis,Decision trees,Phonatory;
Gajda, J.;Gajda, J.;Parkinson's disease,Articulatory,Pitch modulation,Kernel Principal Component analysis,Decision trees,Phonatory;
Hönig, F.;Hönig, F.;Dysarthria,Atypical speech,Laryngeal pathologies (LP),Periodicity,relative spectra analysis,Parkinson's disease,Parkinson's disease (PD),Noise measures,Spectral-cepstral modeling,Voiced/unvoiced transitions,cepstral analysis,Stability,Interpretation,Hesitation in speech,Hypernasality,Language and motor planning,Visualization,Energy content,Acoustic features,Nonlinear behavior,linear prediction,speech spectrum,Pathological speech,Paralinguistics;
García, N.;García, N.;Voiced/unvoiced frames,Fundamental frequency estimation,Speech Enhancement,Mobile communications network,Telemonitoring,Noisy Speech Signal,Speech compression,Speech codec,Voice segmentation,Parkinson’s disease,Internet;
Várgas-Bonilla, J.F.;Várgas-Bonilla, J.F.;Speech Enhancement,Noisy Speech Signal,Fundamental frequency estimation,Voice segmentation;
Vega-Escobar, L.;Vega-Escobar, L.;;
Castro-Ospina, A.E.;Castro-Ospina, A.E.;;
Villa-Cañas, T.;Villa-Cañas, T.;Time-frequency analysis,Continuous speech characterization,Parkinson's disease,Voice Assessment,Modulation spectra,Speech discrimination,Pathological voice detection;
Belalcazar-Bolanos, E.A.;Belalcazar-Bolanos, E.A.;;
Belalcazar-Bolaños, E.A.;Belalcazar-Bolaños, E.A.;Stability,Hypernasality,Parkinson's disease (PD),Noise measures,Laryngeal pathologies (LP),Spectral-cepstral modeling,Nonlinear behavior,Periodicity;
Gómez, A.;Gómez, A.;;
Díez, G.;Díez, G.;;
Giraldo, J.;Giraldo, J.;;
Ossa, A.;Ossa, A.;;
Borrego, C.;Borrego, C.;;
Trujillo, M.;Trujillo, M.;;
Collazos-Huertas, D.F.;Collazos-Huertas, D.F.;Kernel functions,ECG feature extraction,Relevance analysis;
Álvarez-Meza, A.M.;Álvarez-Meza, A.M.;Kernel functions,ECG feature extraction,Relevance analysis;
Gaviria-Gómez, N.;Gaviria-Gómez, N.;Kernel functions,ECG feature extraction,Relevance analysis;
Grisales-Franco, F.M.;Grisales-Franco, F.M.;;
Orozco, Á.Á.;Orozco, Á.Á.;;
Alvarez, M.A.;Alvarez, M.A.;;
Avendaño, L.D.;Avendaño, L.D.;Continuous speech,Non-stationary signals,Time dependent ARMA models,Speech emotion recognition;
Pinzon-Morales, R.D.;Pinzon-Morales, R.D.;Brain state classification,Epileptic seizure detection,Relevant analysis,Customized wavelet;
Wankerl, S.;Wankerl, S.;Pathological speech,Interpretation,Atypical speech,Visualization,Paralinguistics,Acoustic features;
Batliner, A.;Batliner, A.;Computational Paralinguistics,Pathological speech,Interpretation,Challenge,Atypical speech,Eating Condition,Visualization,Parkinson's Condition,Paralinguistics,Acoustic features,Degree of Nativeness;
Schuller, B.;Schuller, B.;Computational Paralinguistics,Eating Condition,Challenge,Parkinson's Condition,Degree of Nativeness;
