ID;Label;KeywordsB2018;KeywordsA2018
Quintana-Ortí, E.S.;Quintana-Ortí, E.S.;Incomplete LU (ILU) factorization,matrix inversion,LR-ADI solver,High performance,Implicit Euler,Gauss–Huard method,Graphics processors (GPUs),Hardware accelerators,Intel Xeon Phi,Bordered-band matrices,Heterogeneous systems,Roofline model,Gauss-Huard algorithm,Graphic processors,Symmetric band linear algebra,Multicore processors,Sparse triangular linear systems,Graphics processing unit (GPU),Iterative solvers,Preconditioned iterative solvers,Xeon Phi processor,Feedback control,Conjugate gradient (CG) method,Sparse linear systems,Reconditioned Conjugate Gradient solver,Sparse linear algebra,Preconditioning,Multi-core processors,Incomplete LU factorization,Graphics processing units (GPUs),Energy efficiency,Model reduction,GPUs,Dense linear algebra,Differential Riccati equation (DRE),LQR,Mixed precision,Task and data parallelism,CPU–GPU computing,Cholesky factorization,Matrix inversion,Linear systems of equations,Linearly implicit Euler,Gauss-Jordan elimination,Symmetric positive definite linear systems,LU factorization,ILUPACK,Lyapunov matrix equations,Distributed memory platforms,Dense linear systems,linear systems,Multicore architectures,Graphics Processing Units (GPUs);Data parallelism,GMRES,GPUs,MGSO,Data-parallelism,ILUPACK preconditioner,High performance,Sparse linear systems,Sparse triangular solver,ILUPACK,Jetson TX1,Iterative Krylov-subspace methods,Graphics processing units (GPUs)
Barthe, G.;Barthe, G.;;
Betarte, G.;Betarte, G.;Security properties,Coq,Android,Model-Driven Security,Virtual Patching,Formal verification,Web Application Firewall;Web Application Security,Privacy,N-gram Analysis,cryptography provider,security offloading,SIM card,Android,iOS,Apache Cordova,Security,Pattern Recognition,Anomaly Detection,One-class Classification,Web Application Firewalls,Machine Learning,Web Application Firewall,Permission
Campo, J.D.;Campo, J.D.;Coq,Security properties,Android,Formal verification;
Luna, C.;Luna, C.;Security properties,MDA,UML,Coq,Formal verification,Android,Statecharts,DEVS,MOF2T,QVT;Lecture videos,Model-based testing,Digital skills,Privacy,Permission,iOS,Java Models,Android,Apache Cordova,Devs,Flipped learning,QVT Operational,Open educational resources,Mutation,Security,Java,Temporal logic
Ehret, T.;Ehret, T.;;Sparsity,A-contrario assumption,Background subtraction,Multi-scale,p value,Hypothesis testing,Saliency,Number of false alarms,Anomaly detection,Self-similarity,Background modeling,Center-surround
Davy, A.;Davy, A.;;Sparsity,A-contrario assumption,Background subtraction,Multi-scale,p value,Hypothesis testing,Saliency,Number of false alarms,Anomaly detection,Self-similarity,Background modeling,Center-surround
Morel, J.-M.;Morel, J.-M.;Dots,Gestalt,Good continuation,Poisson point process,Local symmetry,Non-accidentalness,Clustering,Point alignment detection,A contrario methods;Sparsity,A-contrario assumption,Background subtraction,Multi-scale,p value,Hypothesis testing,Saliency,Number of false alarms,Anomaly detection,Self-similarity,Background modeling,Center-surround
Delbracio, M.;Delbracio, M.;;Gamma correction,Multi-scale,Self-similarity,Saturation,p value,Image deblur-ring,Fourier,Spectral irregularities,Number of false alarms,Background modeling,Blur kernel estimation,A-contrario assumption,Saliency,Deblurring,Non-blind deconvolution,Sparsity,Background subtraction,Hypothesis testing,Blind deconvolution,Quantization,Camera-shake,Anomaly detection,Center-surround
Berger, A.;Berger, A.;;Optimization,Predictive analysis,Normalized Difference Vegetation Index
Ettlin, G.;Ettlin, G.;;Optimization,Predictive analysis,Normalized Difference Vegetation Index
Quincke, C.;Quincke, C.;;Optimization,Predictive analysis,Normalized Difference Vegetation Index
Rodríguez-Bocca, P.;Rodríguez-Bocca, P.;Fluid model,GRASP,word2vec,Lyapunov stability,Path-relinking,Combinatorial optimization problem,Tensorflow,Word embeddings,Semantic Similarity,Video on-demand,DNS,Natural Language Processing;Optimization,Predictive analysis,Normalized Difference Vegetation Index
Cancela, H.;Cancela, H.;Stochastic Binary System,Recursive Variance Reduction,computational complexity,Dependent failure,planar graphs,reliability,Reliable network design,mathematical programming,user preferences,random graphs,Sample average approximation,Monte Carlo,Importance Sampling,optimization,Common-cause failure,Diameter-constrained reliability,dependability,housing,Computational complexity,simulation,diameter constrained reliability,Network reliability,hop-limit,Gilbert's model,Network Reliability,Diameter Constrained Reliability,decision making support,rare event,network reliability,Conditional Monte Carlo,estimation,Monma graphs,stochastic flow network,Rare Events;Multi-stage stochastic integer programming,Stochastic Binary System,Network Reliability,Stochastic lot-sizing,Valid inequalities,Computational Complexity,Chernoff Inequality
Higgins, A.;Higgins, A.;;
Pagès-Bernaus, A.;Pagès-Bernaus, A.;;
Plà-Aragonès, L.M.;Plà-Aragonès, L.M.;;
Favaro, F.;Favaro, F.;;Wireless electroencephalography,Data compression,FPGA
Pablo Oliver, J.;Pablo Oliver, J.;;Wireless electroencephalography,Data compression,FPGA
Canale, E.;Canale, E.;Stochastic Binary System,Recursive Variance Reduction,computational complexity,Factorization,planar graphs,Diameter constrained reliability,random graphs,Monte Carlo,Diameter-constrained reliability,factorization theory,Computational complexity,Network reliability,diameter constrained reliability,composition graphs,hop-limit,Gilbert's model,Network Reliability,diameter-constrained reliability,network reliability,series-parallel graphs,Monma graphs;Combinatorial optimization,VND,Yutsis Graph,GRASP,Market Basket Analysis,Combinatorial optimization problem,Tabu Search,Uniformly Most-Reliable Graphs,Maximum Reliability,Network Optimization,Network optimization,Swing Surgery,Network Reliability Analysis,Heuristics,ILP,Max Cut-Clique,Metaheuristics,Maximum reliability
Robledo, F.;Robledo, F.;CmRSP,VND,Stochastic Binary System,Recursive Variance Reduction,Ring star problem,computational complexity,Survivability,Network survivability,Network Optimization,planar graphs,Metaheuristics,Network optimization,Fluid model,Multi-overlay,Epidemic model,Propositional Logic,Telecommunications,random graphs,Hybrid metaheuristics,Diameter-constrained reliability,Importance Sampling,Stochastic process,CmTSSP,Infected and removed model,Computational complexity,Path-relinking,Susceptible,diameter constrained reliability,Network reliability,Path relinking,Combinatorial optimization problem,Video on-demand,Gilbert's model,hop-limit,Diameter Constrained Reliability,GRASP,network reliability,Lyapunov stability,Graph theory,Monma graphs,ILP,Rare Events;VND,traffic engineering,combinatorial optimization problem,Stochastic Binary System,Market Basket Analysis,CTNSTP,Network reliability analysis,computational complexity,metaheuristics,Network survivability,Network Optimization,Uniformly most-reliable graphs,Metaheuristics,Network optimization,vulnerability metrics,Yutsis Graph,resiliency,Tabu Search,Maximum Reliability,approximation algorithms,Heuristics,network design,optimization,Combinatorial optimization,graph fragmentation problem,Uniformly Most-Reliable Graphs,Petersen graph,Network Reliability Analysis,Combinatorial optimization problem,Maximum reliability,Chernoff Inequality,Network Reliability,Computational Complexity,GRASP,two-node-connected star problem,ring star problem,Swing Surgery,ILP,Max Cut-Clique,game theory
Romero, P.;Romero, P.;CmRSP,VND,Stochastic Binary System,Recursive Variance Reduction,Ring star problem,computational complexity,Survivability,Network survivability,Network Optimization,Factorization,planar graphs,Failures,Metaheuristics,Network optimization,Fluid model,Diameter constrained reliability,Multi-overlay,Epidemic model,Propositional Logic,Multi-Tree Committee,Risk analysis,Port-of-entry,Telecommunications,random graphs,Resilience,Hybrid metaheuristics,Duality,Availability,Importance Sampling,Diameter-constrained reliability,Stochastic process,CmTSSP,Infected and removed model,factorization theory,Information-centric networking,Computational complexity,Path-relinking,Susceptible,Accessibility,Network reliability,diameter constrained reliability,composition graphs,Path relinking,Reliability,Combinatorial optimization problem,Video on-demand,Binary decision tree,Gilbert's model,Inspection policy,hop-limit,Diameter Constrained Reliability,diameter-constrained reliability,GRASP,network reliability,Lyapunov stability,series-parallel graphs,Graph theory,Monma graphs,ILP,Rare Events;VND,combinatorial optimization problem,Stochastic Binary System,Market Basket Analysis,CTNSTP,Network reliability analysis,computational complexity,metaheuristics,Network survivability,Network Optimization,Uniformly most-reliable graphs,Metaheuristics,Network optimization,vulnerability metrics,Yutsis Graph,Tabu Search,Maximum Reliability,approximation algorithms,Heuristics,Combinatorial optimization,graph fragmentation problem,Uniformly Most-Reliable Graphs,Petersen graph,Network Reliability Analysis,Combinatorial optimization problem,Maximum reliability,Chernoff Inequality,Network Reliability,Computational Complexity,GRASP,two-node-connected star problem,ring star problem,Swing Surgery,ILP,Max Cut-Clique,game theory
Viera, J.;Viera, J.;;Uniformly Most-Reliable Graphs,Yutsis Graph,Swing Surgery,Network Reliability Analysis
Bourel, M.;Bourel, M.;Presence–absence data,Marine phytoplankton,Prediction,Machine learning,Non-homogeneous consensus methods;Combinatorial optimization,VND,GRASP,Multiclass Classification,Market Basket Analysis,Tabu Search,Margin,Maximum Reliability,Network optimization,Network Optimization,Boosting,ILP,Heuristics,Combinatorial optimization problem,Max Cut-Clique,Metaheuristics,Maximum reliability,Machine Learning
Stabile, L.;Stabile, L.;;VND,GRASP,Maximum Reliability,Network Optimization,ILP,Heuristics
Mayr, C.;Mayr, C.;;BGP resilience,Route Reflection,Network Design,Internet Routing,BGP,Combinatorial Optimization
Risso, C.;Risso, C.;;Combinatorial optimization,traffic engineering,resiliency,BGP resilience,Route Reflection,Network Design,Short-term power dispatch scheduling,metaheuristics,Internet Routing,BGP,Renewable energies,Smart-grids,network design,optimization,Combinatorial Optimization
Grampin, E.;Grampin, E.;DTV,Multimedia quality,Hybrid routing,iBGP Scalability,SDN,QoE,QoS,Traffic Engineering,free-to-air Digital Terrestrial Television,Software Defined Networking,Multicast,Network Experimentation;IPv6,BGP resilience,Route Reflection,Network Design,Latin America,Internet Routing,BGP,Combinatorial Optimization,Internet topology
Zinemanas, P.;Zinemanas, P.;Phase-Locked Loop (PLL),Audio authenticity,Electric Network Frequency (ENF),Beehive,Pesticide contamination,Audio,Fast Fourier transforms,Microcontroller,Spectrum;Audio authenticity,ENF,Phase discontinuity,MP3,PLL
Cancela, P.;Cancela, P.;Phase-Locked Loop (PLL),Audio authenticity,Electric Network Frequency (ENF);Audio authenticity,ENF,Phase discontinuity,MP3,PLL
Rocamora, M.;Rocamora, M.;Audio signal processing,Sound classification,Percussion music,Musical instrument recognition,Music transcription,Multimodal signal processing,Candombe drumming,Machine learning applications;
Zimberg, B.;Zimberg, B.;;Logistics,Mixed integer programming,Heuristics,Stochastic programming,Procurement planning
Testuri, C.E.;Testuri, C.E.;;Multi-stage stochastic integer programming,Logistics,Mixed integer programming,Stochastic lot-sizing,Valid inequalities,Heuristics,Stochastic programming,Procurement planning
Ferrari, G.;Ferrari, G.;;Logistics,Mixed integer programming,Heuristics,Stochastic programming,Procurement planning
Benner, P.;Benner, P.;matrix inversion,LR-ADI solver,High performance,Implicit Euler,Linear Systems,Gauss–Huard method,Intel Xeon Phi,Bordered-band matrices,Heterogeneous systems,Roofline model,Gauss-Huard algorithm,Symmetric band linear algebra,Feedback control,Multi-core processors,Model reduction,GPUs,Dense linear algebra,Differential Riccati equation (DRE),LQR,CPU–GPU computing,Cholesky factorization,Matrix inversion,Linearly implicit Euler,Gauss-Huard,Gauss-Jordan elimination,Symmetric positive definite linear systems,LU factorization,NVIDIA Jetson Kl,Lyapunov matrix equations,Dense linear systems,linear systems,Multicore architectures,Graphics Processing Units (GPUs);algebraic Riccati equations,mixed precision,matrix equations,graphics processing units,low-rank
Remón, A.;Remón, A.;matrix inversion,LR-ADI solver,High performance,Implicit Euler,Linear Systems,Gauss–Huard method,Intel Xeon Phi,Bordered-band matrices,Heterogeneous systems,Roofline model,Gauss-Huard algorithm,Symmetric band linear algebra,Xeon Phi processor,Feedback control,Multi-core processors,Model reduction,GPUs,Dense linear algebra,Differential Riccati equation (DRE),LQR,CPU–GPU computing,Cholesky factorization,Matrix inversion,Linearly implicit Euler,Gauss-Huard,Gauss-Jordan elimination,Symmetric positive definite linear systems,LU factorization,NVIDIA Jetson Kl,Lyapunov matrix equations,Dense linear systems,linear systems,Multicore architectures,Graphics Processing Units (GPUs);algebraic Riccati equations,mixed precision,matrix equations,graphics processing units,low-rank
Saak, J.;Saak, J.;Linear systems,Gauss–Jordan-elimination,GPU computing,Energy-awareness;algebraic Riccati equations,mixed precision,matrix equations,graphics processing units,low-rank
Pedraja, D.;Pedraja, D.;;cryptography provider,security offloading,SIM card
Fernandes, J.P.;Fernandes, J.P.;Zipper data structure,Deforestation,Circular programming,Memoization,Attribute grammars,Shortcut fusion,Functional programming,Embedded domain specific languages;Zipper data structure,Memoization,Attribute grammars,Functional programming,Embedded domain specific languages
Martins, P.;Martins, P.;Zipper data structure,Embedded domain specific languages,Memoization,Attribute grammars;Zipper data structure,Memoization,Attribute grammars,Functional programming,Embedded domain specific languages
Pardo, A.;Pardo, A.;Interoperability,ARM,Coalgebra,Systematic mapping,Memoization,Heterogeneous lists,Machine learning,Embedded domain specific languages,Infinite data,Zipper data structure,Extensible records,Big Data,Operational Semantics,GPU,BLAS,Integration,Knowledge representation,Computer vision,Circular programming,Pattern Recognition,High dimension,Attribute grammars,Large scale,Functional programming,Shortcut fusion,Bekic lemma,Data mining,Abstract Machine,Latin America,Deforestation,Parallelism,Type theory,Haskell,Functional Programming,Data analytics,Programming with dependent types,Image analysis;Correct-by-construction,Web Application Security,Compiler design,Ornaments,Zipper data structure,N-gram Analysis,Dependently-typed programming indexed families,Pattern Recognition,Anomaly Detection,One-class Classification,Memoization,Web Application Firewalls,Attribute grammars,Machine Learning,Functional programming,Web Application Firewall,Dependent types,Embedded domain specific languages
Saraiva, J.;Saraiva, J.;Zipper data structure,Deforestation,Circular programming,Memoization,Attribute grammars,Shortcut fusion,Functional programming,Embedded domain specific languages;Zipper data structure,Memoization,Attribute grammars,Functional programming,Embedded domain specific languages
Viera, M.;Viera, M.;ARM,First-class attribute grammars,Memoization,Heterogeneous lists,Oberon0,Embedded domain specific languages,Zipper data structure,Extensible records,QVT,Object Constraint Language,Existentials,GPU,BLAS,Model-driven engineering,Type systems,LDTA Tool Challenge,Attribute grammars,System-F,Lazy evaluation,State monad,Parallelism,Functional paradigm,Haskell,Functional Programming,First-class grammars,Programming with dependent types;Object Constraint Language,Correct-by-construction,Compiler design,Ornaments,Zipper data structure,Dependently-typed programming indexed families,Model-Driven Engineering,Haskell,Memoization,Eclipse Modeling Framework,Attribute grammars,Functional programming,Dependent types,Embedded domain specific languages
Acle, J.P.;Acle, J.P.;fault injection,dependability analysis,saboteur,memory saboteur,Bus event recorder,openMSP430,MSP430;functional safety,reliability,performance faults,test
Sanchez, E.;Sanchez, E.;Evaluation,decision making support,Exercise,Parameter,housing,Functional test,Performance counters,mathematical programming,Variability,user preferences,Fault simulation,LaTeX,Observability,optimization,Software-based self-test,Learning Object;functional safety,reliability,performance faults,test
Reorda, M.S.;Reorda, M.S.;;functional safety,reliability,performance faults,test
Chiruzzo, L.;Chiruzzo, L.;Spanish,Crosswords generation,HPSG,Supertagging,Definition extraction,Natural Language Processing,Parsing;Spanish,Convolutional Neural Networks,LSTM,Supertagging,Natural Language Processing,Humor,Computational Humor,Humor Detection,Natural language processing,Computational humor,Word embeddings,Sentiment analysis,Text-similarity Measures,Parsing,Humor detection,Scientific Document Analysis,Citation-based Summarization,Lexical frames,Neural networks,HPSG
Wonsever, D.;Wonsever, D.;Spanish,Neural networks,HPSG,Time expressions,Supertagging,Natural language processing,Word embeddings,Parsing;Spanish,HPSG,Supertagging,Word embeddings,Lexical frames,Parsing
Martin, A.;Martin, A.;lossless compression,near-lossless compression,multichannel signal compression,electroencephalogram (EEG) compression,low-complexity,Electrocardiogram (ECG) compression;Tree models,estimation,context trees,Markov model order
Seroussi, G.;Seroussi, G.;lossless compression,ERP,Electrocardiogram (ECG) compression,Markov sources,near-lossless compression,method of types,type classes,electroencephalogram (EEG) compression,low-complexity,P300 speller,variable to fixed-length,EEG,SSVEP,BCI,Markov order estimation,multichannel signal compression,Random number generation,optimal algorithms,universal generators,Truncated suffix tree,finite memory processes,Suffix tree,fixed to variablelength;Genomic data compression,Tree models,Markov model order,FASTQ compression,estimation,Nanopore sequencing technology,context trees
Vitale, L.;Vitale, L.;Truncated suffix tree,Suffix tree,Markov order estimation;Tree models,estimation,context trees,Markov model order
Veirano, F.;Veirano, F.;Variable Gain current mirror,DC–DC control,Switched-capacitor feedback loop,Ultra-low power,Non-linear current mirror,Adaptive biasing,Series–parallel,High slew-rate,Inductorless,DC–DC converter,Super class AB OTA,Charge-pump,Gate-control circuits,Class AB OTA;Sub threshold,comparator delay,Charge Reusing,high-speed comparators,Active rectifier,Energy efficient,reverse current,Body bias,FD SOI,Minimum energy point,Low Power,Back plane,Gate Drive Losses,Switched-capacitor DC-DC Converter,Charge Sharing,Charge Recycling,Low Energy,Digital circuits
Naviner, L.;Naviner, L.;;Sub threshold,Energy efficient,Body bias,FD SOI,Minimum energy point,Back plane,Digital circuits
