ID;Label;KeywordsB2018;KeywordsA2018
Catana-Salazar, J.C.;Catana-Salazar, J.C.;Mapping problem,Symbolic variables,Programming macros,Counting the number of independent sets,Networks flows,Parallel process,Recognition of graph patterns;Orthogonal polyhedra,Solid angle sum,Computational geometry,Convex and reflex vertices in orthogonal polyhedra
Solís-Villarreal, E.;Solís-Villarreal, E.;;Orthogonal polyhedra,Solid angle sum,Computational geometry,Convex and reflex vertices in orthogonal polyhedra
Casasola, E.;Casasola, E.;;Literature review,Corpus in Spanish,Systems specification,Sentiment analysis
Pimentel, A.;Pimentel, A.;Logistic regression,Kernel selection,One-class SVM,Authorship verification;Literature review,Corpus in Spanish,Systems specification,Sentiment analysis
Cámara, E.M.;Cámara, E.M.;;Literature review,Corpus in Spanish,Systems specification,Sentiment analysis
Marín, G.;Marín, G.;;Literature review,Corpus in Spanish,Systems specification,Sentiment analysis
Tierrafría, V.H.;Tierrafría, V.H.;;
Mejía-Almonte, C.;Mejía-Almonte, C.;;Ontology definition,Necessary and sufficient conditions,Falsification
Camacho-Zaragoza, J.M.;Camacho-Zaragoza, J.M.;;
Aichholzer, O.;Aichholzer, O.;k-Holes,Erdos-Szekeres type problems,k-Gons,Empty k-gons;Lines in 3-space,Cross-section,Order type,Convex sets,k-Modem,Equipartition,Computational geometry,Moving points in the plane,Art Gallery problem,k-Transmitter,Modem illumination,Polygon illumination,Islands
Fabila-Monroy, R.;Fabila-Monroy, R.;Red-blue points,k-Holes,k-Gons,Empty k-gons,Erdos-Szekeres type problems,Erdos-Szekeres-type problem;Enumerative problems,Lines in 3-space,Cross-section,Circular sequences,Ray configurations,Order type,k-Modem,Colored rays,Moving points in the plane,Red and blue points in the plane,Art Gallery problem,k-Transmitter,Modem illumination,Polygon illumination
Hurtado, F.;Hurtado, F.;Enumerative problems,Cyclic permutations,Non-crossing rays configurations;Enumerative problems,Lines in 3-space,Cross-section,Ray configurations,Order type,Colored rays,Moving points in the plane,Circular sequences,Red and blue points in the plane
Vogtenhuber, B.;Vogtenhuber, B.;k-Holes,Erdos-Szekeres type problems,k-Gons,Empty k-gons;Lines in 3-space,Cross-section,Order type,Convex sets,k-Modem,Equipartition,Computational geometry,Moving points in the plane,Art Gallery problem,k-Transmitter,Modem illumination,Polygon illumination,Islands
Delporte-Gallet, C.;Delporte-Gallet, C.;Wait-free computing,Linearizability,Asynchronous message-passing system,Process crash failure,Space complexity,Shared memory,Snapshot object,Atomic read/write register,Renaming,Read/write registers,Distributed algorithms;MWMR registers,Distributed task,linearizability,Process crash failure,Shared memory,Synchronous distributed computing,Locality of a computation,Topology,Synchronous communication,Cole and Vishkin’s coloring algorithm,Asynchronous message-passing system,Message-passing,snapshot object,Anonymity,process crash failure,atomic read/write register,Wait-free,Vertex coloring problem,Anonymous processes,Wait-freedom
Fauconnier, H.;Fauconnier, H.;K-set agreement,T-resilience,Wait-free computing,Impossibility,Process crash failure,Space complexity,Distributed computability,Iterated model,Immediate snapshot,Shared memory,Snapshot object,Asynchronous system,Linearizability,Asynchronous message-passing system,Atomic read/write register,Renaming,Wait-freedom,Read/write registers,Distributed algorithms,Consensus;MWMR registers,Distributed task,linearizability,Process crash failure,Shared memory,Synchronous distributed computing,Locality of a computation,Topology,Synchronous communication,Cole and Vishkin’s coloring algorithm,Asynchronous message-passing system,Message-passing,snapshot object,Anonymity,process crash failure,atomic read/write register,Wait-free,Vertex coloring problem,Anonymous processes,Wait-freedom
Raynal, M.;Raynal, M.;Distributed problems,Single-writer/multi-reader register,t-Resilience,K-set agreement,Message-passing system,Set agreement,Process crash,Wait-free computing,Byzantine process,T-resilience,Impossibility,Crash failure,Process crash failure,Asynchronous read/write model,Distributed computability,Iterated model,Task,Agreement,Immediate snapshot,Read–write shared memory,Snapshot object,Problem hierarchy,Topology,Formal specifications,Approximate agreement,Decision task,Symmetry breaking,Asynchronous system,Early decision,Linearizability,Long-lived objects,Asynchronous message-passing system,T-Resilience,Round-based algorithm,Coordination,Tasks,Early stopping,Specification,Synchronous message-passing system,Distributed computing,Sequential specifications,Broadcast abstraction,Reliable broadcast,Colorless task,Atomic read/write register,Quorum,Renaming,Wait-freedom,Concurrent object,Reliable shared memory,Consensus,Nondeterminism;Distributed task,Process crash,Non-determinism,linearizability,Sequential specification,Process crash failure,Synchronous distributed computing,Locality of a computation,Asynchronous system,Concurrency,Linearizability,Synchronous communication,Cole and Vishkin’s coloring algorithm,Asynchronous message-passing system,Message-passing,snapshot object,process crash failure,Set-linearizability,atomic read/write register,Vertex coloring problem,Wait-freedom,Concurrent object,Object composability,Distributed algorithm
Coutinho, D.;Coutinho, D.;;Biological systems,State estimation,Sliding mode observers,sliding mode observers,LMIs,biotechnology,state estimation,Robust control,robust control
Vargas, A.;Vargas, A.;State estimation,Extremum seeking,Sliding mode observer,Output feedback,Bioprocesses;Biological systems,State estimation,Sliding mode observers,sliding mode observers,LMIs,biotechnology,state estimation,Robust control,robust control
Feudjio, C.;Feudjio, C.;;Biological systems,State estimation,Sliding mode observers,LMIs,Robust control
Benavides, M.;Benavides, M.;;Biological systems,State estimation,Sliding mode observers,LMIs,Robust control
Wouwer, A.V.;Wouwer, A.V.;;Biological systems,State estimation,Sliding mode observers,sliding mode observers,LMIs,biotechnology,state estimation,Robust control,robust control
Reyes-Acosta, A.V.;Reyes-Acosta, A.V.;;Affine transformation,Local correspondence,Mobile robots
Lopez-Juarez, I.;Lopez-Juarez, I.;Affine transformation,Robot assembly,Robot Navigation,Industrial robotics,Flexible manufacturing systems,Robot path control,Dual-arm,Artificial vision,Local Minimal,Dense correspondence,Local correspondence,Potential fields,path plannings,Gas metal arc welding (GMAW),Distributed Control,Peg-in-hole,Smart factories,Artificial Neural Network,Fuzzy logic;Service Robot,Object detection,Local correspondence,Robot Vision,Intelligent Spaces,Affine transformation,Robotic manipulation,Dense correspondence,Mobile robots
Osorio-Comparan, R.;Osorio-Comparan, R.;Distributed Control,Local correspondence,Local Minimal,Smart factories,Affine transformation,Potential fields,Robot Navigation,Dense correspondence,Flexible manufacturing systems,path plannings;Service Robot,Object detection,Local correspondence,Robot Vision,Intelligent Spaces,Affine transformation,Robotic manipulation,Mobile robots
Lefranc, G.;Lefranc, G.;wireless network,mobile devices,Simultaneous Localization and Mapping (SLAM),Affine transformation,Robot assembly,Robot Navigation,Objets recognition,Greenhouses,Industrial robotics,K-Nearest Neighbor,Flexible manufacturing systems,Robot path control,multimedia,SVM,mobile robots,VHDL,univariate patterns,Global Position System (GPS),Dual-arm,Artificial vision,Background subtraction,Cultivation,Local Minimal,Contourn,GMAW,Dense correspondence,Canny,Hough,Mobile device,Machine vision,PCA,Fuzzy ARTMAP,Computer Vision,Embedded,Local correspondence,Vector Field Histogram (VFH),Omnidirectional platform,Image Segmentation,Image segmentation,Potential fields,global position system,monitoring,Visión,Algorithm,path plannings,Gas metal arc welding (GMAW),Distributed Control,Semaphore,Artificial Vision,Automatic control,Shape,Multiplatform,FPGA,Image Processing,Peg-in-hole,Image processing,Smart factories,Artificial Neural Network,Robot Path Control,Os andorid,Fuzzy Logic,Multivariate patterns,Industrial Robotics,Computer vision,Fuzzy logic;knee,Object detection,Affine transformation,Vision,Mobile robots,Assembly,Robotic manipulation,osteoarthritis,Dense correspondence,X-ray image,Service Robot,Embedded,Local correspondence,invariant moment,microcalcification,Breast cancer,FPGA,Robot Vision,Image processing,Intelligent Spaces
Pena-Cabrera, M.;Pena-Cabrera, M.;;Assembly,FPGA,Vision,Embedded
Jimenez, A.H.;Jimenez, A.H.;;Assembly,FPGA,Vision,Embedded
