ID;Label;KeywordsB2018;KeywordsA2018
Herrera-Quintero, L.F.;Herrera-Quintero, L.F.;IoT,Instant Messaging,SOA,BigData,Intelligent Transportation System,Traffic sensor,NoSQL,Highways monitoring,Web Services,Internet of things,Smartcity;Smart Cities,ITS,5G,Smart Agriculture,E-Agriculture,Disruptive Technologies,Water Monitoring,Agriculture,Internet of things
Chavarriaga, J.;Chavarriaga, J.;Electrical transformers,Quality attributes,Software development process,Feature Models,Feature-Solution Graphs,Feature Model,Model Composition,Product configuration,Business Process Modeling,Software Product Lines,Automated Processing,Variability models;Smart Cities,empirical evaluation,Fault tolerance,Smart Agriculture,Intelligent Transportation Systems,Disruptive Technologies,Desktop clouds,Configuration systems,Cloud provisioning,product line adoption,Global snapshot,ITS,Virtual machine images,lifetime optimization,coal mine,Agriculture,Internet of things,ITS planning,Software product lines,energy consumption,sensor node,5G,Checkpointing,Feature models,Multi-user configuration,E-Agriculture,node placement,BitTorrent,Reliability,quasi-experiment with practitioners,Dependability,ITS architecture,Fault analysis,Water Monitoring,Wireless sensor network,Virtualbox snapshot
Banse, K.;Banse, K.;IoT,Instant Messaging,SOA,BigData,Intelligent Transportation System,Traffic sensor,NoSQL,Highways monitoring,Web Services,Internet of things,Smartcity;Smart Cities,ITS,5G,Intelligent Transportation Systems,ITS architecture,Disruptive Technologies,ITS planning
Bermudez, D.;Bermudez, D.;;Smart Cities,ITS,5G,Intelligent Transportation Systems,ITS architecture,Disruptive Technologies,ITS planning
Proeller, G.;Proeller, G.;;Smart Cities,ITS,5G,Disruptive Technologies
Perez, B.;Perez, B.;;Software architecture,prediction models,Architectural technical debt management,educational data mining,Student drop out,student desertion prediction,Model-driven architecture,Architectural technical debt
Correal, D.;Correal, D.;Digital content industry,Solution architectures,Intangible assets,Business process,Design science,Teledermatology,Strategic Alignment,risk management,project plan,Computer-supported cooperative work,Smart Cities (S-Cities),Design meetings,Vías Activas y Saludables (VAS),Software Development Processes,Digital Content,And solution components,Collaborative Projects,Knowledge Management,REST API,Well being,Application services,Project Knowledge Management,Mobile health (m-health),Cost-benefit model,Colombia,MHealth,IT investments,Open data,Potential value,Decisions Making,Design Verbal Interventions Analysis.,ONTODerm,Measurement,Architectural decisions,Software architecture design,Business value delivery,Open bike,Collaboration,Conceptual model,Solution architecture,business-ICT capabilities,Decision recovery,enterprise modelling and integration,Smart Cities architecture,complexity measurement,Remote consultation,Flexibility,Latin America,Distributed Teams,Ciclovía Recreativa (CR),Uncertainty,enterprise architecture,Monitoring,Alignment maturity levels,Non-financial benefits,Knowledge sharing,Knowledge scenarios,Financial analysis,Smart Health (S-Health),Domain-specific capability model;Student desertion prediction,Software architecture,SaaS,prediction models,Prediction models,Architectural technical debt management,Cloud Computing,PaaS,educational data mining,Educational data mining,IaaS,Personalized Services,Student drop out,student desertion prediction,Configurable Services,Model-driven architecture,Architectural technical debt,Cloud Customization
Astudillo, H.;Astudillo, H.;Secure architectures,Architectural decisions,Software architecture design,Security patterns,Design meetings,Knowledge sharing,Knowledge scenarios,Architecture tactics,Design Verbal Interventions Analysis.,Decision recovery,Secure software development;Model-driven architecture,Architectural technical debt,Software architecture,Architectural technical debt management
Scalabrino, S.;Scalabrino, S.;Software metrics,Code understandability,Empirical study,Negative result;Software metrics,code readability,Code understandability,Computer bugs,Software,API Compatibility Issues,Empirical Study,Android,Readability metrics,Negative result,Indexes,textual analysis,Complexity theory,quality warning prediction,Software measurement,Empirical study
Linares-Vasquez, M.;Linares-Vasquez, M.;Empirical Studies,Crash reports,Taxonomy,Android,Automated testing,Classifiers,Operating System,Software Licenses,Vulnerabilities;Augmented Model,Mobile software development,Software modeling,API Compatibility Issues,Empirical Study,Android,Model testing,Multi model testing,Multi Model,Mobile testing,gui model,Android testing
Lanza, M.;Lanza, M.;;API Compatibility Issues,Empirical Study,Android,Documentation
Oliveto, R.;Oliveto, R.;Software metrics,Code understandability,Empirical study,Negative result;Software metrics,code readability,Code understandability,Computer bugs,Software,API Compatibility Issues,Empirical Study,Android,Readability metrics,Negative result,Indexes,textual analysis,Complexity theory,quality warning prediction,Software measurement,Empirical study
Aghajani, E.;Aghajani, E.;;Empirical Study,Documentation
Nagy, C.;Nagy, C.;;Empirical Study,Documentation
Vega-Marquez, O.L.;Vega-Marquez, O.L.;;Empirical Study,Documentation
Barreiro-Gomez, J.;Barreiro-Gomez, J.;Urban drainage system integrated model,Dynamical tuning,distributed optimization,population dynamics,distributed model predictive control,Real-time control,Water supply networks,Matlab,Density games,population games,Distributed control,Large-scale systems,replicator dynamics,evolutionary game theory,revision protocol,Game theory,Open-source toolbox,Python,Model predictive control,distributed formation control,Unmanned aerial vehicles,LabVIEW,time-varying communication network;Predictive control,Distributed control,Density games,System partitioning,Population dynamics,Plug-and-play features
Obando, G.;Obando, G.;Distributed control,resource allocation,Time-delay systems,multi-agent systems,distributed optimization,evolutionary game theory,population dynamics,Evolutionary game theory,Replicator dynamics,Singular perturbation,Distributed optimisation;
Ocampo-Martinez, C.;Ocampo-Martinez, C.;Urban drainage system integrated model,Dynamical tuning,distributed model predictive control,population dynamics,Real-time control,Water supply networks,Matlab,Density games,population games,Large-scale systems,replicator dynamics,revision protocol,Game theory,Open-source toolbox,Python,Model predictive control,distributed formation control,Unmanned aerial vehicles,LabVIEW,time-varying communication network;Predictive control,Distributed control,Density games,System partitioning,Population dynamics,Plug-and-play features
Quijano, N.;Quijano, N.;Urban drainage system integrated model,Time-delay systems,Economic Dispatch,attack detection,Dynamical tuning,Hybrid systems,distributed optimization,population dynamics,distributed model predictive control,Real-time control,opinion dynamics,microgrids,Differential-algebraic equations,Distributed optimisation,populations games,Water supply networks,Ramp Rate,Stochastic Variables,control systems,Matlab,Density games,Prediction Horizon,power systems security,population games,Invariance principle,Smart Grids,Distributed control,Large-scale systems,replicator dynamics,evolutionary game theory,revision protocol,Real-time pricing,Replicator dynamics,Game theory,Open-source toolbox,Singular systems,Descriptor systems,Python,resource allocation,Demand response (DR),Model predictive control,Switched systems,Model Predictive Control,distributed formation control,multi-agent systems,Evolutionary game theory,Unmanned aerial vehicles,state estimation,LabVIEW,Singular perturbation,time-varying communication network;Predictive control,Network function virtualization,mathematical modeling,netlogo,smart grids,Cuckoo Search Algorithm,oDD protocol,Population dynamics,Synchronisation,sampled data,Firefly Algorithm,Control engineering education,Extremum Seeking Control,control systems,Density games,gain scheduling,Maximum Power Point Tracking,Industrial control systems,System partitioning,control equipment,fuzzy control,Plug-and-play features,Network security,agriculture,Distributed control,Hill Climbing,Co-simulation,robotic control system,Agricul-tural systems,robotic platform,networked control systems,multi-agent systems,Virtual environment testbeds,Kuramoto oscillator,Fuzzy Logic Control
Manrique, R.;Manrique, R.;Semantic web,Personalization,Linked open data,User modeling;Dropout prediction,Semantics-aware recommender system,Scholarly papers recommendation,Learning material,Student representation,Degree dropout analysis,Temporal analysis,Knowledge-based graph representations,Concept recognition,Authoring support,Knowledge graph,Features extraction,Concept prerequisite learning,Precedence relation discovery
Nunes, B.P.;Nunes, B.P.;;Dropout prediction,Student representation,Degree dropout analysis,Temporal analysis,Features extraction
Marino, O.;Marino, O.;;Dropout prediction,Semantics-aware recommender system,Scholarly papers recommendation,Student representation,Information and communication technologies,Digital citizen,Degree dropout analysis,Temporal analysis,Knowledge-based graph representations,Activity theory,Features extraction,Higher education,Concept prerequisite learning,Precedence relation discovery
Casanova, M.A.;Casanova, M.A.;;Dropout prediction,Student representation,Degree dropout analysis,Temporal analysis,Features extraction
Nurmikko-Fuller, T.;Nurmikko-Fuller, T.;;Dropout prediction,Student representation,Degree dropout analysis,Temporal analysis,Features extraction
Dorado, J.;Dorado, J.;;I.3.7 [computer graphics],Three,Dimensional graphics and realism,Virtual reality
Fiqueroa, P.;Fiqueroa, P.;;I.3.7 [computer graphics],Three,Dimensional graphics and realism,Virtual reality
Chardonnet, J.-R.;Chardonnet, J.-R.;I.3.7 [Computer Graphics]: Three-Dimensional Graphics and Realism - Virtual reality;I.3.7 [computer graphics],Three,Dimensional graphics and realism,Virtual reality
Merienne, F.;Merienne, F.;I.3.7 [Computer Graphics]: Three-Dimensional Graphics and Realism - Virtual reality;I.3.7 [computer graphics],I.2.1 [human-centered computing]: Interaction design,Three,Drone,J.6.4[computing methodologies]: Computer graphics,Videos,virtual reality,user needs,BIM,Dimensional graphics and realism,Graphics systems and interfaces,model adaptation,Construction,Superimposition,Virtual reality,Mixed reality,Interaction design process and methods
Hernandez, T.;Hernandez, T.;;I.3.7 [computer graphics],Three,Dimensional graphics and realism,Information visualization application,Coordinated and multiple views,World happiness,Virtual reality
Raimbaud, P.;Raimbaud, P.;;I.2.1 [human-centered computing]: Interaction design,Drone,J.6.4[computing methodologies]: Computer graphics,Videos,virtual reality,user needs,BIM,Graphics systems and interfaces,model adaptation,Construction,Superimposition,Mixed reality,Interaction design process and methods
Lou, R.;Lou, R.;;I.2.1 [human-centered computing]: Interaction design,Drone,J.6.4[computing methodologies]: Computer graphics,Videos,BIM,Graphics systems and interfaces,Construction,Superimposition,Mixed reality,Interaction design process and methods
Figueroa, P.;Figueroa, P.;human-robot interface,Unity,Háptico,smartphone,Variable,Video games,teleoperation,Guante,I.3.7 [Computer Graphics]: Three-Dimensional Graphics and Realism - Virtual reality,Vibratorio,Blended learning,Curriculum Design;Interaction techniques,Computer graphics,Hololens,model adaptation,Superimposition,Spatial interaction,Interaction design process and methods,Teaching,prototype,virtual reality,user needs,Peace,Colombia,Drone,initiatives,videogame,Guitar,Mixed reality,Unity3D,Augmented Reality,I.2.1 [human-centered computing]: Interaction design,J.6.4[computing methodologies]: Computer graphics,Methodology and techniques,Videos,BIM,Graphics systems and interfaces,Construction
Hernandez, J.T.;Hernandez, J.T.;visual exploration,web-based visualization,computer graphics,Cohort studies,MRI,Visual analytics,urban planning,Tractography,Exploratory analysis,Python,temporal data visualization,fMRI,computer graphics applications;model adaptation,Superimposition,Interaction design process and methods,virtual reality,user needs,Data quality visualization,Image pre-processing,Drone,Mixed reality,decision-making support,Uncertainty propagation,I.2.1 [human-centered computing]: Interaction design,J.6.4[computing methodologies]: Computer graphics,Videos,Uncertainty quantification,BIM,Graphics systems and interfaces,information visualization,Construction,urban planning
Guo, R.;Guo, R.;;Computer graphics,Interaction techniques,Methodology and techniques,Spatial interaction
Takashima, K.;Takashima, K.;;Computer graphics,Interaction techniques,Methodology and techniques,Spatial interaction
Weyers, B.;Weyers, B.;;Computer graphics,Interaction techniques,Methodology and techniques,Spatial interaction
Lago, P.;Lago, P.;activities of daily living,behavior analysis,Human behavior learning,long-term behavior modeling,behavioral patterns,context awareness,Context,Personalization,Data streams,Sequential patterns,Context analysis,Smart home,Activity recognition,elder care,Temporal logic;Stream mining,Smart homes,Pervasive computing,Behavior learning,Frequent pattern mining,Context-awareness
Roncancio, C.;Roncancio, C.;activities of daily living,behavior analysis,Human behavior learning,long-term behavior modeling,behavioral patterns,context awareness,Context,Personalization,Data streams,Sequential patterns,Context analysis,Smart home,Activity recognition,elder care,Temporal logic;Stream mining,Smart homes,Pervasive computing,Behavior learning,Frequent pattern mining,Context-awareness,Structural metrics,NoSQL,Document-oriented systems,MongoDB
Jiménez-Guarín, C.;Jiménez-Guarín, C.;activities of daily living,behavior analysis,Human behavior learning,Hadoop ecosystem,Feasible architecture generator,long-term behavior modeling,behavioral patterns,context awareness,Natural language processing,Big data solutions,Sensor data analysis,Data streams,Data stream mining,Ambient assisted living (AAL),Deep learning,Neural networks,Personalization,Sequential patterns,Context analysis,elder care;Stream mining,Ambient Assisted Living (AAL),Smart homes,Pervasive computing,Behavior learning,Frequent pattern mining,Context-awareness,online stream mining,user privacy
Ochoa, L.;Ochoa, L.;Product line,Feature modeling,Big data,Enterprise interoperability,Amazon Web Services,AWS Lambda,Decision logic management,Domain modeling,Domain-Specific Language,Literature review,Process analysis,Decision-making,microservice architecture,Software engineering,Collaborative product configuration,Domain Engineering,Microservices,Constraint Satisfaction Problem,Scalability,Configuration,DMN,Product requirements,Extended Feature Model,Rules propagation,Program synthesis,Cloud,Scalable applications,Conflicting Configurations,Model Transformation Chain,software engineering,cloud computing,software architecture,Data-intensive processes,Cloud computing,microservices,Conceptual modeling,Software architecture,scalable applications,Survey,Service-oriented architectures,Performance,Constraint programming,service oriented architectures,Microservice architecture,Serverless architectures;Variability modeling,Feature modeling,Cross-model constraints,Extended product line,Product configuration,Multi product lines,Configuration management,Systematic literature review,Constraint programming
González-Rojas, O.;González-Rojas, O.;Enterprise modelling,Value at risk,Product line,Feature modeling,Digital content industry,Interoperability,Big data,Enterprise interoperability,Intangible assets,risk management,project plan,Decision logic management,Domain modeling,Computer-supported cooperative work,Literature review,Process analysis,Domain-Specific Language,Decision-making,Collaborative product configuration,Domain Engineering,Computer-supported investment planning,Constraint Satisfaction Problem,Scalability,Risk analysis,IT assets,Information security,Configuration,Process portfolio,CRM systems,DMN,IT investments,Product requirements,Extended Feature Model,Potential value,Measurement,Rules propagation,Program synthesis,Cloud,Value dependency,Business value delivery,Conflicting Configurations,Model Transformation Chain,Solution architecture,business-ICT capabilities,IT governance,Data-intensive processes,Risk management,Conceptual modeling,enterprise modelling and integration,Enterprise architecture,complexity measurement,enterprise architecture,Decision-making model,Survey,ERP systems,Non-financial benefits,Performance,Constraint programming,Domain-specific capability model;Variability modeling,Risk management,Feature modeling,Cross-model constraints,Extended product line,Product configuration,Multi product lines,Configuration management,IT management,Capability model,Systematic literature review,ICT governance,Constraint programming,Business-ICT alignment
Casallas, R.;Casallas, R.;infrastructure as a services,JEE applications,Quality attributes,Epsilon Transformation Language (ETL),Cloud migration,Oracle forms,IaaS,Automated Processing,Software development,Cross-platform,Model Transformation,microservice architecture,Software engineering,Microservices,Software Reengineering,Quality,Feature Model,Configuration,Model-Driven Engineering,Software Product Lines,Industrial case study,Domain Specific Languages,Variability models,SOA,Electrical transformers,Modernization,Tower defense games,Metric,platform as a service,software engineering,cloud computing,software architecture,Model-driven techniques,continuous delivery,Cloud computing,microservices,Software architecture,Feature Models,Model-Driven Development,Multi-tier architecture,Product configuration,Model Composition,scalable applications,PaaS,Software Architecture,Bad Smells,Educational Purpose,service oriented architectures,Feature-Solution Graphs;Feature modeling,Quality attributes,Multi product lines,Oracle forms,Model-driven engineering (MDE),.Net,MongoDB,educational purpose,Cross-model constraints,Configuration management,Configuration,Epsilon Transformation language,Industrial case study,Variability modeling,Model-driven engineering,bad smells,model transformation,Structural metrics,NoSQL,metric,Document-oriented systems,Java,quality,Constraint programming
Díaz, J.F.;Díaz, J.F.;;Variability modeling,Feature modeling,Cross-model constraints,Multi product lines,Configuration management,Constraint programming
Songhori, M.J.;Songhori, M.J.;;
García-Díaz, C.;García-Díaz, C.;;Dynamical systems stability,Supply chain coordination,Vendor-managed inventory,Evolutionary game theory
Sosa, J.;Sosa, J.;Hadoop ecosystem,Feasible architecture generator,Big data solutions;Concept prerequisite learning,Precedence relation discovery
Pereira Nunes, B.;Pereira Nunes, B.;;Concept prerequisite learning,Precedence relation discovery
Gutierrez, J.A.;Gutierrez, J.A.;;Extrusion,3D food printer,manufacturing enterprise,Information and communication technologies,Digital citizen,innovation,Activity theory,emergent technology,Higher education
Aguirre, S.;Aguirre, S.;;Digital citizen,Higher education,Activity theory,Information and communication technologies
Rodriguez, L.;Rodriguez, L.;;Integrator,Outsourcing,IT unit,Brokering,Aggregator,IT Service,Intermediator,Survey,Cloud Sourcing,IT Unit,Focus group,Inter-mediator
Avila, O.;Avila, O.;IT service,Multimedia,Public sector,Annotation,Alignment,Definition,IaaS,Literature review,Strategic alignment,technical information system,Change management,Information system,Availability,Organisation,Contracting,Personalisation,Metamodel,IT project management,Service level agreement,Evaluation,Application development,State entity,Organization,strategic alignment,Public service,Business-IT alignment,Systems,enterprise information system (EIS),Value generation,Gain analysis,Adopting,SaaS,Retrieval,PaaS,Strategic alignment model (sam),Models,SLA,Specific domain,Information technology,Strategic Alignment Model (SAM),Change forces;Outsourcing,IT risk evaluation,IT Unit,Evaluating,IaaS,Personalized Services,Measuring,Modelling,Brokering,Fit,Cloud Sourcing,Model,Focus group,Assessing,Coherence,Relationship,Cloud Customization,Measurement,Configuration management system,Integrator,Service security,IT unit,IT Service,Intermediator,Manufacturing technology,Quantitative,Qualitative,Business and IT alignment,Business performance,SaaS,Aggregator,Configuration item,Survey,PaaS,Manufacturing strategy,Cloud Computing,Configurable Services,Inter-mediator
Muñoz, L.;Muñoz, L.;;Relationship,Power delivery,Fit,Quantitative,Noncircular chainrings,Model,Evaluating,Qualitative,Assessing,Mechanical advantage,Coherence,Measuring,Measurement
Camargo, M.;Camargo, M.;Software Development Processes,Digital Content,Digital content industry,Distributed Teams,Computer-supported cooperative work,Collaboration,Monitoring,Domain-specific capability model;
Dumas, M.;Dumas, M.;;
Gómez, C.E.;Gómez, C.E.;Global snapshot,Fault tolerance,Checkpointing,Global states,Slowdown,UnaCloud,Overclocking,Volunteer computing,BOINC,Reliability,Desktop grid computing;Global snapshot,Dependability,Fault tolerance,Checkpointing,Fault analysis,Desktop clouds,Reliability,Virtualbox snapshot
Castro, H.E.;Castro, H.E.;Global snapshot,Fault tolerance,Checkpointing,Global states,Desktop cloud computing,cloud computing,Volunteer cloud computing,Reliability;Global snapshot,Dependability,Fault tolerance,Checkpointing,Fault analysis,Desktop clouds,Reliability,Virtualbox snapshot
Díaz, D.S.;Díaz, D.S.;;Participatory urban planning,Augmented reality,Public space,Visual analytics
Hernández, J.T.;Hernández, J.T.;Agent-based modeling,Urban segregation,Geosimulation,Bdi agent model,I.3.7 [Computer Graphics]: Three-Dimensional Graphics and Realism - Virtual reality,I.3.8 [COMPUTER GRAPHICS]: Applications-Traffic and Transport Analysis;premature infant,visual analytics,Augmented reality,Fenton curves,child growth,parallel coordinates,Visual analytics,Public space,Participatory urban planning,KMC method,Fundación Canguro
Pérez-Arteaga, P.F.;Pérez-Arteaga, P.F.;;Lambda Architecture,Transport Analytics,Cost Comparison,Bus Delay Prediction,Software as a Service,Performance Evaluation
Castellanos, C.C.;Castellanos, C.C.;;Lambda Architecture,Transport Analytics,Cost Comparison,Bus Delay Prediction,Software as a Service,Performance Evaluation
Castro, H.;Castro, H.;infrastructure as a services,Product line,Big data,Amazon Web Services,Volunteer computing,IaaS,Literature review,MPI,software as a service,Decision-making,opportunistic computing,microservice architecture,unacloud,high performance computing,Scalability,OpenStack,e-Clouds,desktop grid,Configuration,Overclocking,Product requirements,Cloud,SOLAP data cubes,infrastructure as a service,SOA,Data cubes architecture,Slowdown,OpenMPI,platform as a service,software engineering,cloud computing,software architecture,e-science,continuous delivery,Cloud computing,microservices,Conceptual modeling,Desktop grid computing,Checkpoint/Recovery Systems,UnaCloud,Deforestation,QoS,Survey,PaaS,scalable applications,SLA,BOINC,Performance,service oriented architectures,BLCR,private cloud,Checkpoint/Restart;Remote Sensing Images,Amazon Web Services,HPC,Countries,Systematic literature review,cloud,Cloud provisioning,Virtual machine images,Transport Analytics,Cost Comparison,CDCol,scientific computing,Computational Science in Developing Countries,computer science,Extended product line,Lambda Architecture,big data,BitTorrent,high-performance computing,history of computing,education,Software as a Service,Open Data Cube,Product configuration,AGDC,Bus Delay Prediction,Cloud Computing,Distributed Systems,Performance Evaluation
Guzmán, L.A.;Guzmán, L.A.;;Lambda Architecture,Transport Analytics,Cost Comparison,Bus Delay Prediction,Software as a Service,Performance Evaluation
Denneulin, Y.;Denneulin, Y.;;Lambda Architecture,Transport Analytics,Cost Comparison,Bus Delay Prediction,Software as a Service,Performance Evaluation
Giraldo, J.;Giraldo, J.;software development,software-defined networks,control systems,attack detection,cyber-physical systems,software security,software-defined networking,power systems security,Real-time pricing,NFV,SDN,network function virtualization,software engineering,software safety,cybersecurity,state estimation,incident response,industrial control systems;smart grids,networked control systems,multi-agent systems,Kuramoto oscillator,Synchronisation,sampled data
Mojica-Nava, E.;Mojica-Nava, E.;microgrids,Demand response (DR),opinion dynamics,populations games;smart grids,networked control systems,multi-agent systems,Kuramoto oscillator,Synchronisation,sampled data
Pantoja, A.;Pantoja, A.;;
Meneses, E.;Meneses, E.;;
Hernández, C.J.B.;Hernández, C.J.B.;;
Ramos-Pollan, R.;Ramos-Pollan, R.;;
Bazurto-Gomez, N.;Bazurto-Gomez, N.;;Coordinated and multiple views,World happiness,Information visualization application
Torres, J.C.;Torres, J.C.;;Coordinated and multiple views,World happiness,Information visualization application
Gutierrez, R.;Gutierrez, R.;;Coordinated and multiple views,World happiness,Information visualization application
Guerra-Gomez, J.A.;Guerra-Gomez, J.A.;;premature infant,visual analytics,child growth,Information visualization application,parallel coordinates,Coordinated and multiple views,World happiness,Fenton curves,KMC method,Fundación Canguro
Vendome, C.;Vendome, C.;Software metrics,Empirical Studies,Code understandability,Crash reports,Database-centric applications,Optimizations,Documentation,SQL-data statements,Android,Negative result,Schema constraints,Empirical studies,Automated testing,Measurement,Classifiers,Software Licenses,Mining software repositories,Empirical study;program comprehension,Software metrics,Code understandability,Computer bugs,Software,Readability metrics,Negative result,maintaining software,Indexes,Complexity theory,unit test cases,Software measurement,Empirical study
Poshyvanyk, D.;Poshyvanyk, D.;Automation,Mutation testing,Apps,Crash reports,Database-centric applications,Negative result,Mining software repositories,Measurement,GUI,SQL-data statements,Operators,Fault taxonomy,Empirical study,Software metrics,Code understandability,Optimizations,Documentation,Android,Testing,Schema constraints,Empirical studies,Automated testing;Mutation testing,Mining app stores,mobile,code,quality warning prediction,android,program comprehension,Computer bugs,User reviews,Negative result,maintaining software,Software measurement,textual analysis,natural language,Empirical study,Software metrics,code readability,Code understandability,Software,Android,operators,Readability metrics,Indexes,Mobile app evolution,Complexity theory,unit test cases
Rodriguez, D.;Rodriguez, D.;human-robot interface,teleoperation,smartphone;
Dehghan, M.;Dehghan, M.;;
Jagersand, M.;Jagersand, M.;human-robot interface,teleoperation,smartphone;
Ananduta, W.;Ananduta, W.;;
Murillo, A.F.;Murillo, A.F.;Statistical-based DDoS Detection Algorithms,Software Defined Networking,Floodlight;Network security,Network function virtualization,Industrial control systems,Virtual environment testbeds
Cómbita, L.F.;Cómbita, L.F.;;Network security,Network function virtualization,Industrial control systems,Virtual environment testbeds
González, A.C.;González, A.C.;;Network security,Network function virtualization,Industrial control systems,Virtual environment testbeds
Cardenas, A.A.;Cardenas, A.A.;IoT,software development,software-defined networks,Intimacy,cyber-physical systems,software security,software-defined networking,NFV,SDN,network function virtualization,software engineering,software safety,cybersecurity,incident response,industrial control systems;Network security,Network function virtualization,Industrial control systems,Virtual environment testbeds
Rincón, L.;Rincón, L.;;empirical evaluation,quasi-experiment with practitioners,Software product lines,product line adoption
Mazo, R.;Mazo, R.;;empirical evaluation,quasi-experiment with practitioners,Software product lines,product line adoption
Salinesi, C.;Salinesi, C.;;empirical evaluation,quasi-experiment with practitioners,Software product lines,product line adoption
Herrera, L.F.;Herrera, L.F.;;Intelligent Transportation Systems,ITS planning,ITS architecture
Nuñez, M.;Nuñez, M.;;Intelligent Transportation Systems,ITS planning,ITS architecture
