ID;Label;KeywordsB2018;KeywordsA2018
Tiwari, S.;Tiwari, S.;;time dependent demand,EOQ inventory model,Inflation,Partially backlogged shortage,Order-size dependent trade credit,Imperfect production,fuzzy costs.,Deterioration,Fuzzy number,Nonlinear stock dependent holding cost,Particle swarm optimization,production and repair rates,Inventory model,Shortages,reverse logistics,Interval-valued cost,Credit policy,Inventory,Partial backlogging,Non-instantaneous deterioration,Advertise and price dependent demand,ination,Two warehouses,Stock-dependent demand,Weibull distribution
Miranda, J.;Miranda, J.;;Internet of Things,Integrated product development,Interactive Collaboration,Agri-food production,Manufacturing systems development,Open Innovation Laboratory,Agri-Food 4.0,Active learning,Education 4.0,Industrial engineering,Digitalisation,Sensing,Collaborative learning,ICTs,Connectivity,New Product Development,Learning Methods,Open Innovation,Industry 4.0,Smart and sustainable systems
Lopez, C.S.;Lopez, C.S.;;ICTs,Internet of Things,Education 4.0,Learning Methods,Open Innovation,Industry 4.0
Navarro, S.;Navarro, S.;;ICTs,Internet of Things,Education 4.0,Learning Methods,Open Innovation,Industry 4.0
Molina, J.M.;Molina, J.M.;;ICTs,Internet of Things,Education 4.0,Learning Methods,Open Innovation,Industry 4.0
Sotelo, D.;Sotelo, D.;Crude oil atmospheric distillation process,Interaction analysis,Distillation process control,Process modeling;Simulation,Lie derivatives,Modelling,nonlinear model predictive control,Aspen HYSYS®,Feedback linearization,relative degree,Crude oil distillation plant
Favela-Contreras, A.;Favela-Contreras, A.;pulse firing control,Distillation process control,Crude oil atmospheric distillation process,Adaptive predictive control,Automatic process control,Mass-spring-damper system,Process modeling,modeling and simulation environments,Output feedback control,Power plant simulation,Magnetic levitation,Signal estimation,Interaction analysis,Distillation columns,fuzzy systems,systems dynamics;Simulation,Lie derivatives,Control,Small wind turbine,Modelling,APC,Open source,nonlinear model predictive control,Blades,Aspen HYSYS®,Load reduction,Performance evaluation,Feedback linearization,Academic projects,IoT platforms,relative degree,Internet of things,Crude oil distillation plant
Lozoya, C.;Lozoya, C.;data-logger,data acquisition,service oriented architecture,Wireless sensor network,precision agriculture;Simulation,Modelling,Open source,Aspen HYSYS®,Performance evaluation,Academic projects,IoT platforms,Internet of things,Crude oil distillation plant
Dieck-Assad, G.;Dieck-Assad, G.;modeling and simulation environments,Power plant simulation,fuzzy systems,pulse firing control,systems dynamics;Modelling,Aspen HYSYS®,Simulation,Crude oil distillation plant
Sotelo, C.;Sotelo, C.;Crude oil atmospheric distillation process,Interaction analysis,Distillation process control,Process modeling;Simulation,Lie derivatives,Modelling,nonlinear model predictive control,Aspen HYSYS®,Feedback linearization,relative degree,Crude oil distillation plant
Wright, P.;Wright, P.;;Sensing,Agri-food production,Connectivity,Agri-Food 4.0,Industry 4.0,Digitalisation,Smart and sustainable systems
Lozoya-Santos, J.D.J.;Lozoya-Santos, J.D.J.;;Biometrics,Intelligent vehicles,Biometry,Cognitive,Autonomous,Automotive systems
Sepúlveda-Arróniz, V.;Sepúlveda-Arróniz, V.;Prosthetic hand,Frequency response functions,Low cost device;Biometrics,Intelligent vehicles,Biometry,Cognitive,Autonomous,Automotive systems
Tudon-Martinez, J.C.;Tudon-Martinez, J.C.;;Data processing,Gauge sensor,Energy harvesting,Automotive applications,Biometrics,Intelligent vehicles,Biometry,Cognitive,Smart sensor,Motion control,Autonomous,Shock absorbers,Road vehicles,Magneto-Rheologic,Automotive systems,Piezoelectric,IoT,Vehicle dynamics
Romero, D.;Romero, D.;Human-automation symbiosis,Game Usability,Enterprise information systems,Concurrent Engineering,Interoperability,Project design,production,Mixed Reality,emissions footprints,Human cyber-physical systems,Augument Reality,Virtual reality,Enterprise integration,Intelligent personal assistants,Project assessment,eco-efficiency,Adaptive automation,Collaborative robots,Concurrent Enterprising,Manual Assembly,Enterprise architecture,Extended Enterprise,Big data analytics,Social networks,Work systems,Virtual Enterprise,Future trends,Wearable's,Operator 4.0,Projection Mapping,Socially sustainable manufacturing,Exoskeletons,Virtual Reality,State-of-the-art,Enterprise networking,Advanced human-machine interaction technologies,SOA,System dynamics,Reference Curriculum,Augmented reality,Manufacturing practices,Assistance,Program logic models,Manufacturing Training,energy consumption,Serious Gaming,Industry 4.0,System thinking;Production Innovation,Program Management,Stakeholder,Intelligent control,Roadmaps,Fourth Industrial Revolution,Strategic Management,Reflective Professional,SMEs,Predictive Maintenance,Manufacturing System,Readiness assessments,Industrial Design,Engineering Management,Value Co-creation,Customer,Innovation,Small and medium-sized enterprises,Product-Service System,Change Management,Low Cost,IoT,SMM,Service Design,Industrie 4.0,Open Source,Digital Transformation,Machine Learning,Learning Organization,Technology Management,Product Innovation,Data analytics,Smart Manufacturing,Risk Management,Lean Thinking,Smart factory,Design for X,Reflective Practioner,Building blocks,e-Maintenance,Lifelong Learning,Condition Based Maintenance,Maturity models,Project Management,Additive manufacturing,Design to X,21st Century Skills,Frameworks,Small Manufacturing Enterprise,Smart manufacturing,Service Engineering,Personal and Professional Development,Portfolio Management,Value Creation,Industry 4.0
Flores, M.;Flores, M.;LEAD Framework,Innovation,University-Industry collaboration,learning with games;Digital Transformation,Fourth Industrial Revolution,Technology Management,Engineering Management,Change Management,Strategic Management,Risk Management,Lean Thinking,Industry 4.0
Herrera, M.;Herrera, M.;;Digital Transformation,Fourth Industrial Revolution,Technology Management,Engineering Management,Change Management,Strategic Management,Risk Management,Lean Thinking,Industry 4.0
Resendez, H.;Resendez, H.;;Digital Transformation,Fourth Industrial Revolution,Technology Management,Engineering Management,Change Management,Strategic Management,Risk Management,Lean Thinking,Industry 4.0
Hernandez, L.G.;Hernandez, L.G.;;
Antelis, J.M.;Antelis, J.M.;Motor imagery,Electroencephalogram,Lattice Neural Network,Motor states,Brain-Computer Interface;Fatigue,EEG signals,Motor Imagery,Classification accuracy,Brain-computer interfaces,Multi layer perceptron,Multilayer Perceptron,Support vector machine,Deep multi-layer perceptrons,Normal driving,Motor imagery,Classification,Brake intention,Detection,Common Spatial Pattern,Morphological,Brain–computer interface,Wavelet Decomposition,Neural networks,Power Spectral Density,Deep neural networks,Neural network,Motor task,Workload,Intention,Stress,Convolutional neural networks,Self-organized maps,Driving,Electroencephalogram,Spiking Neural Network,Electroencephalography,Dendrite Morphological Neural Network,Braking,Brain computer interface
Balderas, D.;Balderas, D.;;Image classification,Sequence prediction,Convolutional neural networks,Long short-term neural networks,Deep neural networks
Camarena, F.;Camarena, F.;;Key Trajectories,Dense Trajectories,Action Recognition,Pose estimation
Chang, L.;Chang, L.;;Key Trajectories,Dense Trajectories,Action Recognition,Pose estimation
Gonzalez-Mendoza, M.;Gonzalez-Mendoza, M.;;Job stress recognition,Predictive model,Pose estimation,Ontology,Behavior pattern recognition,Smart city,Dense Trajectories,Key Trajectories,Decision tree ensemble,Machine learning,Wearable features,Wrist-worn sensor,Interoperability,Action Recognition,Computer features,Cloud computing
Del-Valle-Soto, C.;Del-Valle-Soto, C.;;Laboratory tests,FACTS,power flow control
Valdivia, L.J.;Valdivia, L.J.;;Laboratory tests,FACTS,power flow control
Gutierrez-Rodríguez, A.E.;Gutierrez-Rodríguez, A.E.;;Cooperative coevolutionary algorithms,Vehicle routing problems,Multi-objective optimization,Classifier ensembles,Meta-learning,Time windows,Clustering,Support vector machines,Meta-heuristic,Cluster validity indexes
Conant-Pablos, S.E.;Conant-Pablos, S.E.;Genetic algorithms,Hyper-heuristics,Evolutionary computation,Grammar-based framework,Constraint satisfaction,Backtracking,Constraint satisfaction problems,Selection hyper-heuristics,Local search,Variable ordering heuristics,Neural networks,Heuristics,Genetic programming,Lifelong learning,Grammar-based genetic programming,Graph partitioning,Bin packing;Vehicle routing problems,Instance generation,Meta-learning,Time windows,Genetic algorithm,Meta-heuristic,1D bin packing problem
Ortiz-Bayliss, J.C.;Ortiz-Bayliss, J.C.;Genetic algorithms,Hyper-heuristics,Evolutionary computation,Constraint satisfaction,Backtracking,Selection hyper-heuristics,Local search,Lifelong learning,Neural networks,Heuristics,Genetic programming,Grammar-based genetic programming,Graph partitioning,Bin packing;Vehicle routing problems,Evolutionary computation,Hyper-heuristics,Instance generation,Meta-learning,Time windows,Genetic algorithm,Heuristics,Meta-heuristic,Knapsack problem,1D bin packing problem,Quartile
Terashima-Marín, H.;Terashima-Marín, H.;Genetic algorithms,Hyper-heuristics,Evolutionary computation,Constraint satisfaction,Selection hyper-heuristics,Neural networks,Heuristics,Genetic programming,Grammar-based genetic programming,Lifelong learning,Bin packing;Cooperative coevolutionary algorithms,Meta-learning,Clustering,Heuristics,Meta-heuristic,Cluster validity indexes,Quartile,Genetic algorithms,Hyper-heuristics,Instance generation,Time windows,Support vector machines,Bin packing problem,Vehicle routing problems,Evolutionary computation,Classifier ensembles,Genetic algorithm,1D bin packing problem,Multi-objective optimization,Knapsack problem
Herrera-Alcántara, O.;Herrera-Alcántara, O.;;Orthogonality,Filter parameterization,Jeffrey divergence,Ligand-based virtual screening,Image processing,Approximate matching,Curse of dimensionality,Wavelets,Drug discovering,Molecular docking
González-Mendoza, M.;González-Mendoza, M.;Drug candidates,Active compound,Concept alignment,Schema matching,Uncertainty,Personal health records interoperability,Context sharing,User modeling,Health records interoperability,Ubiquitous user modeling,Context information interoperability,User modeling interoperability,LMC complexity,Curse of dimensionality,Context integration,Electronic,Molecular docking,Fuzzy logic;Background modeling,Uncertainty,Object detection,Curse of dimensionality,Jeffrey divergence,Drug discovering,Electronic health records,Schema matching,Embedded computer vision,Ligand-based virtual screening,Approximate matching,Molecular docking,Statistical pixel modeling,Filter parameterization,Wavelets,Fuzzy aggregation,Orthogonality,Image processing,Ubiquitous interoperability
Guillen-Aparicio, D.;Guillen-Aparicio, D.;;Power electronics,switched capacitors,mathematical models,linear matrix inequalities,stability analysis
Escobar-Valderrama, G.;Escobar-Valderrama, G.;;Power electronics,switched capacitors,mathematical models,linear matrix inequalities,stability analysis
López-Cuevas, A.;López-Cuevas, A.;;Social networks,visualisation,wearable sensors,Pattern recognition,Influence modeling,Twitter,one-class classification,Visual analytics,machine learning,Personal risk detection,IoT
Ramírez-Márquez, J.E.;Ramírez-Márquez, J.E.;;Social networks,visualisation,wearable sensors,Pattern recognition,Influence modeling,Twitter,one-class classification,Visual analytics,machine learning,Personal risk detection,IoT
San-José, L.A.;San-José, L.A.;;Pricing,Non-linear holding cost,Power demand pattern,Maximum profit,Inventory models
Sicilia, J.;Sicilia, J.;;Pricing,Non-linear holding cost,Power demand pattern,Maximum profit,Inventory models
Gutiérrez, J.M.;Gutiérrez, J.M.;;Pricing,Non-linear holding cost,Power demand pattern,Maximum profit,Inventory models
