ID;Label;KeywordsB2018;KeywordsA2018
Moreno, E.;Moreno, E.;Traffic equilibrium,Park-and-ride,Transit equilibrium,Stochastic models,Congested networks;Finite difference time domain,Fiber optics,Stability conditions,Heterodyne,Simple cubic,Interferometry,Computational burdens,PFI,Body centered cubic,Face centered cubic,Minimum physical dispersion error,Compact packing cubic,Relative anisotropy dispersion error
Cruz-Hernández, P.;Cruz-Hernández, P.;;Finite difference time domain,Stability conditions,Simple cubic,Computational burdens,Body centered cubic,Face centered cubic,Minimum physical dispersion error,Compact packing cubic,Relative anisotropy dispersion error
Hemmat, Z.;Hemmat, Z.;;Finite difference time domain,Stability conditions,Simple cubic,Computational burdens,Body centered cubic,Face centered cubic,Minimum physical dispersion error,Compact packing cubic,Relative anisotropy dispersion error
Mojab, A.;Mojab, A.;;Finite difference time domain,Stability conditions,Simple cubic,Computational burdens,Body centered cubic,Face centered cubic,Minimum physical dispersion error,Compact packing cubic,Relative anisotropy dispersion error
Michael, E.A.;Michael, E.A.;Beam coupling,Fiber optics,Single-mode,Pattern recognition,Alignment,Optomechanics,Astronomical instrumentation,InfraredFibers;Stability conditions,Face centered cubic,Minimum physical dispersion error,Finite difference time domain,Computational burdens,balanced receiver,noise cancellation,auto-correlation,Heterodyne,Interferometry,noise temperature,quantum limit,Fiber optics,cross-correlation,Simple cubic,PFI,Body centered cubic,Compact packing cubic,Relative anisotropy dispersion error,Heterodyne receiver
Mendoza, M.;Mendoza, M.;;Mercalli intensities,Disaster management,Event damage assessment,Social media during emergencies,Homogeneous representations,Social networks,Propagation trees,Mercalli intensity,Machine learning,Image analysis,Astronomical imaging
Poblete, B.;Poblete, B.;Data analysis,event modeling,Decision support,Twitter,Emergency management,Event detection,Community detection,Social media,Text analysis,Sentiment polarity,Q&A,historical analysis,Information extraction,Threads,Tag clustering,Event modeling,Social media analysis,Multimedia retrieval,Ranking,Entity Linking,Knowledge discovery,Geovisualization,Localized events,visualization,Historical analysis,Topic detection,Recommendation,geo-temporal context,Social sensing,Multilingual,User modeling,Spatio-temporal analysis,Data visualization;Disaster management,Big data,Car theft,Twitter,Entity linking,Benchmark Dataset,Learning-to-rank,Citizen sensors,Social media,Social media during emergencies,Information extraction,Mercalli intensity,Google Maps,Semantic knowledge extraction,Event damage assessment,Propagation trees,Multimedia retrieval,Entity Linking,Context data,Car thefts,Information Extraction,Mercalli intensities,Question Answering,Temporal patterns,Social networks,Pattern extraction,Multilingual,Emergency situations,Web retrieval
Valderrama, I.;Valderrama, I.;;Mercalli intensities,Disaster management,Event damage assessment,Social media during emergencies,Social networks,Propagation trees,Mercalli intensity
Sánchez, L.K.;Sánchez, L.K.;;Legendre polynomials,Regionalized azimuthal projections,Spatio-angular regionalization,5D geostatistics,Simulation,Nested separable covariances
Emery, X.;Emery, X.;Semi-automated spatial structure identification,Multigaussian model,Geological uncertainty,Geostatistical simulation,Generalized covariance,Truncated Gaussian model,Contact analysis,Intrinsic random fields of order k,Spectral simulation;Fracture size,Legendre polynomials,Poisson-disc model,Regionalized azimuthal projections,Spatio-angular regionalization,Distribution-free methods,5D geostatistics,Simulation,Nested separable covariances,Fracture network
Séguret, S.A.;Séguret, S.A.;;Legendre polynomials,Regionalized azimuthal projections,Spatio-angular regionalization,5D geostatistics,Simulation,Nested separable covariances
Casorrán, C.;Casorrán, C.;Security application,Stackelberg games,Border patrol;Integer programming,Bilevel optimization,Game theory,Discrete optimization
Fortz, B.;Fortz, B.;;Integer programming,Bilevel optimization,Game theory,Discrete optimization
Labbé, M.;Labbé, M.;Column generation,Security,Stackelberg games;Integer programming,Bilevel optimization,Game theory,Discrete optimization
Ordóñez, F.;Ordóñez, F.;Entropic risk measure,Inventory system,Train operations,Quantal response,Fast moving items,Stackelberg security games,Stackelberg games,Border patrol,Security application,Column generation,Heuristics,Shortage penalty cost,Integer model,Risk averse optimization,Stochastic vehicle routing,Two demand classes,Time windows,Routing,Multi-trip,Critical level policy,Security;Bilevel optimization,Discrete optimization,Conditional Value At Risk,Entropic Risk Measure,Stochastic Shortest Path,Integer programming,Aggregation Methods,Game theory,Sample Average Approximation
Dessouky, Y.;Dessouky, Y.;h-index,VOS viewer,Web of Science,H-index,Bibliometrics;Analytics,Web of Science,Bibliometrics,VOS viewer
Rios, G.;Rios, G.;convolution process,Gaussian process (GP),Bayesian inference,sensing applications,underdetermined linear systems;Warped Gaussian processes,Neural networks,Function compositions,Non-Gaussian models,Gaussian process
Tobar, F.;Tobar, F.;Bioacoustic,Blue whale,convolution process,Mixture of gaussians,Interferometry,Spectral estimation,Signal processing,MFCC,Ceptrum,Variational inference,Reservoir computing,Clustering,Gaussian process (GP),Bayesian inference,sensing applications,Dynamical system modeling,underdetermined linear systems;Warped Gaussian processes,Kernel methods,deep learning,Non-Gaussian models,Gaussian process,variational inference,Kernel adaptive filter,Signal processing,Learning and adaptive systems,Data-driven prediction,low-pass filters,nonunformly-sampled data,Electric transportation,Function compositions,Dynamical system modeling,reservoir computing,Spectral estimation,Neural networks,Bayesian inference
Leottau, D.L.;Leottau, D.L.;Reinforcement learning,Dribbling,NAO,Fuzzy logic,Biped robot,Layered learning,Decentralized control,Soccer robotics,Multiagent learning,Machine learning,Behavior,Robot soccer;RoboCup,Distributed control,Reinforcement learning,Knowledge transfer,Decentralized reinforcement learning,Multi-agent systems,Decentralized control,Distributed artificial intelligence,Standard platform league,Robot soccer,Autonomous robots
Lobos-Tsunekawa, K.;Lobos-Tsunekawa, K.;;Deep learning,RoboCup,Distributed control,deep learning in robotics and automation and humanoid robots,Knowledge transfer,Convolutional neural networks,Decentralized reinforcement learning,Reinforcement learning,Visual-based navigation,Multi-agent systems,Decentralized control,Robot detection,Distributed artificial intelligence,Standard platform league,Robot soccer,Autonomous robots
Jaramillo, F.;Jaramillo, F.;State of Charge,Battery Packs,Lithium-ion batteries,State of Health Estimation;Distributed control,Knowledge transfer,Decentralized reinforcement learning,Multi-agent systems,Distributed artificial intelligence,Autonomous robots
Ruiz-del-Solar, J.;Ruiz-del-Solar, J.;Face recognition,Multi-objective optimization,Optical flow,Multiagent learning,unconstrained environments,Random Finite Sets,Local descriptors,Parameter selection,Local interest points,Off-road autonomous vehicles,Reinforcement learning,Object detection,Perspective,vascular network,Decentralized control,Laser rangefinder pose estimation,thermal face recognition,Mini review,Object recognition,Information fusion,Robot position estimation,World modeling,Terrain mapping,Kalman Filter,Open problems,Local invariant features,Multi-target tracking,Current directions,Robot soccer;Topological semantic map,Continuous perception,Proposals generation,Ball detection,ROS,Point-cloud based haptic feedback,Semantic segmentation,Distributed artificial intelligence,Semantic map,Haptic teleoperation,Virtual robot workspace,Topological map,Reinforcement learning,Human feedback,Multi-agent systems,Decision making systems,Robot detection,Deformable object classification,Policy search,Human teachers,Distributed control,Jetson TK1,Semantic search,Time-delayed teleoperation,Decentralized reinforcement learning,Active search,Decentralized control,Interactive machine learning,Orientation detection,Learning from demonstration,Autonomous driving,Robot indirect search for objects,Informed search,Deep learning,Knowledge transfer,YOLO,Convolutional Neural Network,Semantic localization,Robot vision,Pepper robot,Autonomous robots
Lopez, C.;Lopez, C.;;Instructions,Conference publications Latin America,Guides,Community.,CSCW,Author’s kit
De Souza, C.;De Souza, C.;;
Gaytan, S.;Gaytan, S.;;
Gutierrez, F.J.;Gutierrez, F.J.;Evaluation instrument,Aging in place,Intra-family communication,Data analysis,Cloud-based application,Social networking service,Technology appropriation,Technology acceptance,smart cities,Twitter,Family caregiver,Family community,participatory sensing,Older adults,social computing,Undergraduate course communities,Family caregiving roles,Computer-mediated communication,Ubiquitous system,personal security,Social media,human-centric wireless sensor networks,Social system architecture,Sentiment polarity,Socio-technical analysis,Intergenerational interaction,Asymmetry,Model,crime prevention,crowdsourcing,Social expectations,Social and digital inclusion,User modeling,Chromecast,Domestic technology,Partially virtual communities,User interaction patterns,Communication channels alignment,Accessibility,Communication asymmetry,Interaction agreements,Design challenges,Ambient assisted living,Social isolation,Mediation,Social interaction,Design implications,Empirical study,Community structure,Appropriation,Design guideline,Interactive AAL services,Latin America,Elderly,Informal elderly caregiving,Personalization,Monitoring,Family communication,Chile;Aging in place,Guides,e-coaching systems,Older adults,Community.,Author’s kit,Technology adoption,Software development,Instructions,Home instrumentation,K-6 learners,Rural environments,Conference publications Latin America,K-6 education,design complexity,behavior change,e-coaching for health,healthcare,Off-the-shelf technology,architectural model,Software engineering education,Case study,Teacher development,Rubric,Socio-economic vulnerability,Capstone course,Ambient assisted living,CSCW,Computational thinking,Scratch,Latin America,Peer assessment
Quinteros, M.;Quinteros, M.;;Oil and gas,Logistics,OR in energy,Scheduling,Applied integer programming
Guignard, M.;Guignard, M.;;Oil and gas,Logistics,OR in energy,Scheduling,Applied integer programming
Weintraub, A.;Weintraub, A.;Spatial adjacency and green-up constraints,Timber harvest scheduling,Routing,Short-term planning,Harvesting,Plant scheduling,Mine scheduling,Dispatching,Threat index,Uncertain fire loss,Backhauling,Forest transportation,Multimodal transportation,Mixed integer linear programming,Mixed integer programming,Plant planning,Forest supply chain,Mine planning;transportation,Oil and gas,Logistics,horizontal collaboration,Sustainability,Multicriteria optimization,Forestry management,OR in energy,supply chain,collaborative logistics,OR in environment and climate change,Scheduling,Stochastic Programming,Applied integer programming
Llambias, M.;Llambias, M.;;Oil and gas,Logistics,OR in energy,Scheduling,Applied integer programming
Tapia, C.;Tapia, C.;;Oil and gas,Logistics,OR in energy,Scheduling,Applied integer programming
Garmendia, A.;Garmendia, A.;hospitalization prediction,imbalanced classification,Artificial neural networks,readmission;Triage prediction,Hospital readmission,Neural networks,Machine learning,Neural regression,Survival analysis,Childdre hostpital care
Lopez-Guede, J.M.;Lopez-Guede, J.M.;hospitalization prediction,imbalanced classification,Artificial neural networks,readmission;Triage prediction,Hospital readmission,Neural networks,Machine learning,Neural regression,Survival analysis,Childdre hostpital care
Rios, S.;Rios, S.;Information processing,Ensemble classifiers,Adaptive ensembles,hospitalization prediction,Computational intelligence,imbalanced classification,Artificial neural networks,readmission,Innovatoin in Medicine,Emergency readmission prediction;Neural regression,Survival analysis,Hospital readmission
Atat, R.;Atat, R.;;context-awareness,space-time analytics,State vector estimation (SVE),data analytics,social computing,sustainability,data mining,Reservoir computing (RC),machine learning,Achievable throughput,real-time analytics,Cyber-physical systems (CPS),cybersecurity,green,Stochastic geometry,big data,Smart grids,cloud computing,Offloading,Heterogeneous network,energy,Solar energy harvesting,Internet of Things (IoT),Attack detection,Temporal encoder,Delayed feedback networks (DFNs),clustering,Neuromorphic computing
Liu, L.;Liu, L.;MIMO,Computer architecture,5G mobile communication,Mobile computing,Wireless communication,Baseband;context-awareness,space-time analytics,State vector estimation (SVE),data analytics,social computing,sustainability,data mining,Reservoir computing (RC),machine learning,Achievable throughput,real-time analytics,Cyber-physical systems (CPS),cybersecurity,green,Stochastic geometry,big data,Smart grids,cloud computing,Offloading,Heterogeneous network,energy,Solar energy harvesting,Internet of Things (IoT),Attack detection,Temporal encoder,Delayed feedback networks (DFNs),clustering,Neuromorphic computing
Wu, J.;Wu, J.;Clustering-based,5G networks,Wireless information and power transfer (WIPT),wavelength division multiplexing (WDM) networks,Block coordinate descent,NFV,Beamforming,hash codes,Network Function,cloud radio access networks,Rumor spreading,Massive access,preference ranking,RA attempt distribution,Distributed energy resources,Trust and reputation management,MHABE,analog computation,Outlier detection,Security,space-time network coding (STNC),Complex networks,Device-To-device (D2D) communications,anisotropic diffusion,Distribution reshaping,future Internet,Partnerships for the goals,5G,Preference ranking,Random access occasion (RAO),Cognitive radio,Cyber-physical systems,Traffic Steering,energy harvesting,Cooperative communications,Optimal bit,Approximation algorithms,Adaptive networks,Resource allocation,Network Trustworthiness,Device-to-device (D2D) communications,Physical layer security,Cross-networks energy efficiency,Data arrival distribution,Structural Holes,multiple-access channel,Hardware,Big data,Recommender system,BS switch-off (or called sleeping) strategy,crosslayer,Simmelian Ties,norm quantization,energy efficiency,Internet accessibility,IoT,Secrecy rate maximization,pollution reduction,Network Trustworthiness as a Service,Power control,Droop control.,Rural broadband connectivity,Topological Potential,Cloud computing,Data mining,Markov processes,Middleboxes,Max-min fairness,Green,Norm quantization,Energy consumption,Monitoring,D2D networks,partial differential equations,Traffic matrix decomposition,Energy sufficiency,Access control,Wavelength division multiplexing (WDM),Sustainable development goals (SDGs),Machine-type communications (MTC),Rebound effect,Smart grid,spectrum sensing,global connectivity,Network topology,Service Function Chaining,Microgrid,rural and low-income zones,Internet of things,greener 5G systems,Information and communication technology,security code,Energy efficiency,denoise,multiple-input multiple-output (MIMO),DFRFT,Semidefinite relaxation,SDN,Universal access,Carbon emissions and footprint,Cyber-physical,IPAT,Routing,Power converters,power control,Cross-networks,Markov Approximation,delayed feedback,Middlebox,heterogeneous networks;Parameter tuning,data privacy protection,Github,Cyber-physical systems (CPS),Core-reviewer recommendation,cybersecurity,green,cloud computing,Mobile crowdsourcing,Large antenna array,Edge computing,environmental impacts,multiple kernel learning,VANETs,social computing,Performance optimization,Open source software ecosystem,Hypergraph theory,Project characteristics,Social shareability,Neuromorphic computing,Pull Request,sustainability,data mining,Coloured petri nets,Inter-cell interferences,Achievable throughput,Underlay,real-time analytics,channel distribution information (CDI),Affordability,active antenna array,Stochastic geometry,Social network,big data,LDA,Charging strategy,energy,Heterogeneous network,Rural and low-income areas,Nash non-cooperative game,Solar energy harvesting,renewable energy sources,user scheduling,Big data processing,word of mouth,Cooperative networks,Models,clustering,Geographical network coverage,Green communication,GitHub,State vector estimation (SVE),data analytics,Auctions,Sustainable connectivity,Multi-cell networks,energy efficiency,Internet access,green cellular networks,artificial intelligence,Link analysis algorithms,Wireless transmission,Power control,Smart grids,Offloading,pricing,V2V,random matrices,detection,game theory,matching games,context-awareness,space-time analytics,DevRank,millimeter wave,infrastructure slicing,Reservoir computing (RC),Project life-span,content delivery,machine learning,3-dimensional (3D) channel model,LRT,beamwidth,Online configuration recommendation,Stackelberg game,grid scale,Battery energy storage system,Device-to-device communications,Software ecosystems,Energy efficiency,Resource block assignment,IoT-based smart grids,Oil painters recognition,MIMO,data prediction,D2D communications,downtilt,Internet of Things (IoT),power control,Collaborative filtering,Attack detection,Delayed feedback networks (DFNs),Temporal encoder,Influence propagation
Ashdown, J.;Ashdown, J.;;Solar energy harvesting,Stochastic geometry,Achievable throughput,Cyber-physical systems (CPS),Offloading,Heterogeneous network
Yi, Y.;Yi, Y.;;Solar energy harvesting,Stochastic geometry,Attack detection,Temporal encoder,Achievable throughput,Delayed feedback networks (DFNs),Cyber-physical systems (CPS),Smart grids,State vector estimation (SVE),Offloading,Heterogeneous network,Neuromorphic computing,Reservoir computing (RC)
Liao, Z.;Liao, Z.;;Pull Request,Community detection,GitHub,DevRank,Core members,Github,open source project,Project life-span,Core-reviewer recommendation,Software ecosystems,Social network,Link analysis algorithms,LDA,integrator matching,Oil painters recognition,multiple kernel learning,Open source software ecosystem,Project characteristics,Influence propagation
Zhao, B.;Zhao, B.;;Open source software ecosystem,Project life-span,Project characteristics,Software ecosystems
Liu, S.;Liu, S.;;Open source software ecosystem,Project life-span,Project characteristics,Software ecosystems
Zhang, Y.;Zhang, Y.;Preference ranking,Norm quantization,Optimal bit,preference ranking,hash codes,norm quantization,Recommender system;Oil painters recognition,Project life-span,Software ecosystems,Energy efficiency,Pull Request,user scheduling,power control,integrator matching,multiple kernel learning,LDA,GitHub,channel distribution information (CDI),Open source software ecosystem,Project characteristics,open source project
Fan, X.;Fan, X.;;Social network,Pull Request,LDA,Community detection,GitHub,Core-reviewer recommendation,Core members,integrator matching,open source project
Chen, Z.;Chen, Z.;;active antenna array,Social network,downtilt,3-dimensional (3D) channel model,beamwidth,Community detection,Core members
Cai, F.;Cai, F.;;Core members,Community detection,Social network
Navarro, C.F.;Navarro, C.F.;;Global-local texture classification,Bagging post-processing,BQMP and Haralick global-local feature integration,Color-texture feature extraction,Colored texture pattern classification,Color-texture features
Perez, C.A.;Perez, C.A.;Face recognition across pose,LBP,Iris,Active shape model,Feature Selection,Entropy weighting,Statistical model for face recognition,Gender classification,Gabor features,Gender Classification,Biometrics;Soft-biometrics,Bagging post-processing,Range imaging,iris relevant features,LBP features,Content-Based Image Retrieval,biometrics,gender from iris,Hyperspectral imaging,Laser range 3D imaging,Combination of convolutional neural networks,Gabor features,cluster of features,3D iris reconstruction,BQMP and Haralick global-local feature integration,trademark registration,Gender classification,Color-texture features,iris recognition,Global-local texture classification,gender from faces,structure from motion,mutual information,Rock classification,trademark protection,Trademark Image Retrieval,feature selection,Colored texture pattern classification,Color-texture feature extraction,Deep Convolutional Neural Networks,gender classification,3D iris scanner
Blanco-Mesa, F.;Blanco-Mesa, F.;bibliometrics,International Journal of Intelligent Systems,Co-working,Distance measures,Galois lattice,Bon-owa operators,VOS viewer,Web of Science,Entrepreneurship,Bonferroni means,Moore's families,Bibliometrics,OWA operators,Fuzzy decision-making;Enterprise risk management,strategy decision-making,Inflation,Decision-making,Aggregation operators,variance,Stakeholder,asymmetric information,Decision making,group decision-making,Distance measures,Web of Science (WoS),VOS viewer,Power/influence,Bibliometrics,Stakeholder dynamics,sales forecasting,Fuzzy relation,Bonferroni means,Strategy,Fuzzy theory,induced ordered weighted average operator,Subjectivity and incidences,Aggregation functions,OWA operator
