ID;Label;KeywordsB2018;KeywordsA2018
Torres, R.D.S.;Torres, R.D.S.;heterogeneous,genetic programming,fusion of classifiers,multivariate temporal data visualization,sorting algorithms,parallelization,Machine learning,Relevance feedback,OpenCL,CBIR,motion history histogram,Deep Learning,Multimodal retrieval,re-ranking,Semantic Image Segmentation,Unmanned Aerial Vehicles,phenology pattern detection,Content-based image retrieval,hyper- and multi-spectral images,Diversity,Rank diffusion,Unsupervised learning,Plant Species;Cross-domain knowledge transfer,Multimodal retreival,Science - experiments,Cost learning,Co-occurrence Matrix,Workflow,Severity level prediction,Systematic mapping,Temporal graph,Land-cover thematic maps,Recommendation systems (Information filtering),Multivariate time series,Machine learning,Graph matching,Computational thinking methodology,Metric learning,Cross-dataset classification,Semi-supervised learning,Early fusion,Contextual description,Bug tracking systems,Bug reports,Bag models,SVM,Radial visualization,Software repositories,Visual Words,Educational methods,Graph-based retrieval,Dataset bias,MediaEval,Expanded Sensorium,Image representation,Software maintenance,Computational thinking,Social network analysis,Complex network,Phenology visualization,Soccer analysis,Superpixel,Embodied Cognition,Graph-based classification,Graph-based fusion,M-Health,Affective Cane,Rank aggregation,Flood detection,Open-set recognition,Content-based retrieval,Visual rhythm,Creative learning
Gomes, L.A.F.;Gomes, L.A.F.;;Bug tracking systems,Bug reports,Severity level prediction,Systematic mapping,Machine learning,Software repositories,Software maintenance
Côrtes, M.L.;Côrtes, M.L.;;Physical Unclonable Function,Bug tracking systems,Bug reports,Modeling attacks,Severity level prediction,Systematic mapping,Delay-based PUF,Hardware-intrinsic security,Machine learning,Software repositories,XOR fabric,Software maintenance
Aranha, D.F.;Aranha, D.F.;Homomorphic encryption,Searchable encryption,Tuple space,Privacy;Physical Unclonable Function,Instruction set extension,Electronic voting,vectorization,AVX-512,cryptography,Direct recording electronic,LS-Design,post-quantum,Vectorization,Modeling attacks,Side-channel resistance,XOR fabric,Hardware-intrinsic security,secure implementation,Software vulnerabilities,Fantomas,Integrity,Delay-based PUF,Security
Van De Graaf, J.;Van De Graaf, J.;;
Barcellos, M.;Barcellos, M.;;
Hasan, M.M.;Hasan, M.M.;;Artificial intelligence,Deep Q network,Reinforcement learning,Water quality resilience,Dynamic environment,Meta-policy selection
Lwin, K.;Lwin, K.;;Artificial intelligence,Deep Q network,Reinforcement learning,Water quality resilience,Dynamic environment,Meta-policy selection
Imani, M.;Imani, M.;;Artificial intelligence,Deep Q network,Reinforcement learning,Water quality resilience,Dynamic environment,Meta-policy selection
Bittencourt, L.F.;Bittencourt, L.F.;Classes of service,Edge Computing,Virtual Machine Migration,Fog Computing,Edge computing,Workflow Ensembles,Uncertainty,Mobile cloud,Quality of service (QoS),Internet of things (IoT),Cloud Computing,Scheduling,Fog computing,Resource management,Cloud computing;Task duplication,Video streaming services,Internet Service Providers,Scheduling,Planning,Network Management,Artificial intelligence,Reinforcement learning,workflow,Software Defined Networks,Quality of Experience,scheduling,Energy Efficiency,Network Function Virtualization,Allocation,Workflow scheduling,Water quality resilience,Multi tier fog,Dynamic environment,Network Virtualization,Reliability,Cloud computing,Edge as a Service,Deep Q network,Slicing,Elastic Demand,Virtual topology,Distributed systems,Fog computing,Meta-policy selection,hybrid clouds
Hossain, M.A.;Hossain, M.A.;;Artificial intelligence,Deep Q network,Reinforcement learning,Water quality resilience,Dynamic environment,Meta-policy selection
Seabra Oliveira, D.;Seabra Oliveira, D.;;
Epstein, J.;Epstein, J.;;
Kurose, J.;Kurose, J.;;
Rocha, A.;Rocha, A.;Image phylogeny reconstruction,Mutual information,Dissimilarity calculation,Digital forensics;genetic programming,Android permissions,Dense trajectories,Continuous learning,Semantic concept detection,Tampering heat maps,majority voting,Violence detection,image phylogeny,Source printer attribution,Media Forensics,Diabetic retinopathy,Learning-from-data strategy,Feature back-projection,Child pornography,Digital image forensics,Transfer learning,Phylogeny Graph,LivDet,Workflow,Web genre identification,Splicing detection,Machine learning,Machine Learning,computer vision,Undirected Phylogeny Graph,Query Performance Prediction,Provenance Filtering,semantic concept detection,Violence classification,SEIC content,Distributional features,Malware,Deep Neural Network (DNN),Iris recognition,Information Forensics,Relevance Prediction,Deep learning,Robust feature-extraction augmentation,Pattern recognition,Context-aware digital forensics,Multi-resolution training,Weibull distribution,Bags of graphs,Performance prediction,Science - experiments,Multimodal data fusion,presentation attack detection,Relevance prediction,Open-set classification,Social Media Data,optimum-path forest,Extreme value theory,data fusion,Image forensics,History matching,Deep Learning,Sensitive scene localization,Fine tuning,Accountable machine learning,Feature importance,image provenance,Provenance Context Incorporation,Screening,Staged-optimization strategy,Authorship Attribution,Digital forensics,open-set recognition,Fight events,Similarity Search,image retrieval,Integrated patient-basis analysis,Recommendation systems (Information filtering),Violence localization,Video surveillance,Natural Language Processing,violence classification,Ontology,accelerometer sensors,Forgery detection,Image Phylogeny,Information retrieval,spoofing,Activity localization,Referral,Multimedia Phylogeny,Feature mapping,Discriminant features,Pornography localization,digital humanities,Deep-learning,graphs,deep-learning,forensic computing,Information Retrieval
Matias, P.;Matias, P.;;Direct recording electronic,Software vulnerabilities,Integrity,Electronic voting,Security
Barbosa, P.;Barbosa, P.;;Prosodic boundaries,Spontaneous speech,Automatic detection
Cardoso, T.N.C.;Cardoso, T.N.C.;;Direct recording electronic,Software vulnerabilities,Integrity,Electronic voting,Security
Campos, D.M.;Campos, D.M.;;
Cavalcante, C.C.B.;Cavalcante, C.C.B.;;Learning-from-data strategy,Staged-optimization strategy,Continuous learning,History matching
Maschio, C.;Maschio, C.;;Reservoir simulation,Continuous learning,Learning-from-data strategy,Staged-optimization strategy,History matching,history matching,Bayesian inference,parallel hierarchical sampling,parallel interacting Markov chain Monte Carlo
Santos, A.A.S.;Santos, A.A.S.;;Continuous learning,multidisciplinary AI and CI,Learning-from-data strategy,Staged-optimization strategy,History matching,evolutionary computation and metaheuristics
Schiozer, D.;Schiozer, D.;;Learning-from-data strategy,Staged-optimization strategy,Continuous learning,History matching
Pelegrina, G.D.;Pelegrina, G.D.;;Blind source separation,Multi-criteria decision making,Evolutionary algorithms,Dependent criteria,Multi-objective optimization,Dependence among criteria,Independent component analysis,TOPSIS,Latent variables,Multicriteria decision making
Attux, R.;Attux, R.;Galois fields,Coding,Blind channel equalization;Brain signal processing,Entropy,Unorganized machines,Extreme learning machines,Complex networks,DFT,Blind channel equalization,Multi-objective optimization,Correntropy,Welch’s method,Recurrence quantification,Post-Nonlinear mixtures,Robotic manipulator,Functional connectivity,Monthly seasonal streamflow series forecasting,EEG,SSVEP,Blind source separation,Variable selection,Combinatorial optimization,BCI,Brain-computer interface,Independent Component Analysis (ICA),Information theoretic learning,Echo state networks,Evolutionary algorithms,Second-Order Statistics,Signal analysis,Pattern recognition,PDF matching,finite fields,Graph theory,Adaptive filtering,Recurrence networks,Motor imagery,Graphs
Duarte, L.T.;Duarte, L.T.;;aggregation,Multi-objective optimization,Independent component analysis,Statistical signal processing,Monte Carlo Markov Chain (MCMC)- Gas mixture,Multi-criteria decision making,metrics,Inverse problems,Second-order statistics,Post-Nonlinear mixtures,TOPSIS,Condorcet distance,Multicriteria decision making,Blind source separation,MOX sensor,ordinal decomposition,rank-order statistics,Bayesian method,Post-nonlinear,ranking,Blind Source Separation,Latent variables,Bilinear mixing model,Blind separation,Evolutionary algorithms,Dependent criteria,Second-Order Statistics,Second-order Statistics,Linear-quadratic model,Dependence among criteria,score aggregation
Barbosa, P.Y.S.;Barbosa, P.Y.S.;;Direct recording electronic,Software vulnerabilities,Integrity,Electronic voting,Security
Araújo, C.L.;Araújo, C.L.;;Direct recording electronic,Software vulnerabilities,Integrity,Electronic voting,Security
Menini, N.;Menini, N.;;Decomposition,Remote sensing,BFAST,Time series,Structural breaks
Almeida, A.E.;Almeida, A.E.;;Decomposition,Remote sensing,BFAST,Time series,Structural breaks
Lamparelli, R.;Lamparelli, R.;Landsat,C-band SAR,Land cover mapping,Sensor assimilation,Time series processing;
Hirota, M.;Hirota, M.;;
Benedito, M.P.L.;Benedito, M.P.L.;;Hub Location Problem,Approximation algorithm,LP-rounding
Pedrosa, L.L.C.;Pedrosa, L.L.C.;;Integrated inventory management,Fault tolerance,Linear Programming,Facility location,Emergency planning,Hub Location Problem,Non-uniform capacities,Approximation algorithms,Capacitated k-center,Bus evacuation,Approximation algorithm,LP rounding,LP-rounding
Faz-Hernández, A.;Faz-Hernández, A.;;Hash-based Digital Signatures,SHA-NI,Ed25519,Diffie-Hellman protocol,Secure software,Montgomery ladder,Diffie-hellman protocol,AES-NI,Elliptic curve cryptography,Data Encryption,Vector Instructions,Edwards digital signature algorithm,RFC 7748,AVX2 vector instructions,Elliptic curve scalar multiplication
López, J.;López, J.;;Hash-based Digital Signatures,Ed25519,Scalar multiplication,RFC 7748,Elliptic curve scalar multiplication,Public-key cryptography,SHA-NI,Elliptic curve cryptography,Software implementation,Diffie-Hellman protocol,Vector Instructions,Data Encryption,Elliptic curves,Edwards digital signature algorithm,AVX2 vector instructions,Secure software,Montgomery ladder,Implementation,AES-NI,Diffie-hellman protocol,Elliptic curve cryptosystem
Dahab, R.;Dahab, R.;Software security,Benchmarking,Static analysis tools,Cryptography;Ontology,Ed25519,Bags of graphs,Feature mapping,Android permissions,Secure software,Accountable machine learning,Malware,Feature back-projection,Diffie-hellman protocol,Feature importance,Elliptic curve cryptography,Discriminant features,Machine learning,Edwards digital signature algorithm,Source printer attribution,AVX2 vector instructions,Digital forensics
Buchdid, S.B.;Buchdid, S.B.;;Participatory design,Process model,Interactive digital TV,Organizational semiotics,Human-computer interaction,Socially aware computing
Pereira, R.;Pereira, R.;;Participatory design,Process model,Interactive digital TV,Organizational semiotics,Human-computer interaction,Socially aware computing
Baranauskas, M.C.C.;Baranauskas, M.C.C.;Sociotechnical networks,Enactive systems,Socio-enactive systems,Systematic review,Tactile map,Affectibility,LGBT,Tangible interfaces,HCI,Evaluation,Social software design,Codesign,Actor-network theory,Accessibility,Universal design,Information visualization,Tactile floor,Socially aware computing,Affective states,Critical theory;Participatory design,Socially Aware Computing,Interactive art,Interactive digital TV,Pervasive Scenarios,Maker culture,Human-computer interaction,User Experience Assessment,User interface evaluation,Socio-enactive systems,Simplicity in design,Ubiquitous Scenarios,Organisational Semiotics,Socially aware design,Computer-mediated communication,Ubiquitous computing,Online Deliberation,Pervasive,Educational,Interactive design,Pragmatics,Process model,Computational thinking methodology,Human-Computer Interaction,Emoticons,Tangible technology,School,User Interface Design,LGBT,Tailoring,EEG,Maker movement,HCI,Meanings,Educational methods,Intentions,Evaluation,Ontologies,Organizational semiotics,Evaluation user experience,Enactive,Graphical User Interfaces,Accessibility,Pervasive computing,Alternative and Augmentative Communication,Universal Design,Computational thinking,Participative design,Computer Supported Collaborative Work,Organizational Semiotics,Emotions,AttrakDiff,Socially aware computing,Natural User Interfaces,Usability,Graphic symbols,MindWave,Universal Access,User participation,HCI education,Interaction evaluation,Critical theory,Creative learning,Robots
Sousa, R.;Sousa, R.;;Compilers,Data coherence,Heterogeneous architectures
Pereira, M.;Pereira, M.;magnetic resonance imaging,Programming Languages,Diffusion tensor imaging,Heterogeneous Computing,image segmentation,Parallel Programming,image processing,Compiler Techniques;Acceleration,FPGA,Data coherence,Compiler,Compilers,Heterogeneous architectures,OpenMP
Pereira, F.M.Q.;Pereira, F.M.Q.;Compilers,Data coherence,Heterogeneous architectures;Cryptography,Privacy,Tasks,Data coherence,Parallelism,Compilers,Heterogeneous architectures,OpenMP,Forensics,Security,UbiComp
Araujo, G.;Araujo, G.;Programming Languages,Data coherence,Heterogeneous Computing,Compilers,Heterogeneous architectures,Parallel Programming,Compiler Techniques;Physical Unclonable Function,hardware transactional memory,Compilers,Transactional memory,Thread-level speculation,Modeling attacks,XOR fabric,Hardware-intrinsic security,Acceleration,Apache spark,performance evaluation,phase-based execution,Heterogeneous architectures,OpenMP,LLVM,FPGA,Data coherence,transactional memory,Compiler,Delay-based PUF
Rodrigues, P.G.;Rodrigues, P.G.;;Complex networks,Recurrence quantification,Pattern recognition,Functional connectivity,Brain-computer interface,Recurrence networks,Motor imagery
Filho, C.A.S.;Filho, C.A.S.;;Complex networks,Recurrence quantification,Pattern recognition,Functional connectivity,Brain-computer interface,Recurrence networks,Motor imagery
Castellano, G.;Castellano, G.;;Immersive environment,BCI,Signal analysis,Complex networks,Recurrence quantification,Pattern recognition,Interaction,Rehabilitation,Graph theory,Functional connectivity,Brain-computer interface,Virtual reality,Recurrence networks,Motor imagery,EEG,Graphs
Soriano, D.C.;Soriano, D.C.;;Complex networks,Recurrence quantification,Pattern recognition,Functional connectivity,Brain-computer interface,Recurrence networks,Motor imagery
Dourado, Í.C.;Dourado, Í.C.;;
Galante, R.;Galante, R.;;
da Silva Torres, R.;da Silva Torres, R.;;Majority voting,Multiclass classification,Multiscale,Extreme value theory,Classifier ensemble,Object-based classification,Information retrieval,Relevance prediction,Boosting,Multiscale segmentation,Weibull distribution,Performance prediction,Comparative study
Phellan, R.;Phellan, R.;;Cerebrovascular imaging,Convolutional neural networks,Noise patterns,Blood flow analysis,Vascular segmentation,Arterial spin labeling,Simulated phantoms,Phantom models,Angiography
Lindner, T.;Lindner, T.;;Cerebrovascular imaging,Blood flow analysis,Arterial spin labeling,Phantom models,Angiography
Helle, M.;Helle, M.;;Cerebrovascular imaging,Convolutional neural networks,Noise patterns,Blood flow analysis,Vascular segmentation,Arterial spin labeling,Simulated phantoms,Phantom models,Angiography
Okell, T.W.;Okell, T.W.;;Cerebrovascular imaging,Blood flow analysis,Arterial spin labeling,Phantom models,Angiography
Forkert, N.D.;Forkert, N.D.;;Cerebrovascular imaging,Convolutional neural networks,Noise patterns,Blood flow analysis,Vascular segmentation,Arterial spin labeling,Simulated phantoms,Phantom models,Angiography
Oliveira, T.;Oliveira, T.;;Public-key cryptography,Diffie-Hellman protocol,Montgomery ladder,Implementation,Scalar multiplication,Elliptic curves,Software implementation,RFC 7748,Elliptic curve scalar multiplication,Elliptic curve cryptosystem
Cervantes-Vázquez, D.;Cervantes-Vázquez, D.;;Public-key cryptography,Implementation,Elliptic curve cryptosystem
Rodríguez-Henríquez, F.;Rodríguez-Henríquez, F.;;Public-key cryptography,Diffie-Hellman protocol,Montgomery ladder,Implementation,Scalar multiplication,Elliptic curves,Software implementation,RFC 7748,Elliptic curve scalar multiplication,Elliptic curve cryptosystem
Dias, A.P.C.;Dias, A.P.C.;;NURBS,Hyperelastic materials,High-order mortar-based contact elements,High-order finite element methods,Computational contact mechanics
Proenca, S.P.B.;Proenca, S.P.B.;;NURBS,Hyperelastic materials,High-order mortar-based contact elements,High-order finite element methods,Computational contact mechanics
Bittencourt, M.L.;Bittencourt, M.L.;Finite element method,Phase field,Cahn–Hilliard,Damage,Discontinuous Galerkin method,Allen–Cahn;NURBS,Robin boundary condition,static equilibrium of rigid bodies,Peridynamics,Hyperelastic materials,Coupling method,Cargo horizontal stability,two-dimensional packing problem,two-dimensional knapsack problem,High-order mortar-based contact elements,Mixed boundary conditions,High-order finite element methods,Nonlocal models,Computational contact mechanics
Lintzmayer, C.N.;Lintzmayer, C.N.;;Exact algorithms,Computational biology,Transpositions,Lower bounds,Sphere packing,Competitive ratio,Blocks Relocation Problem,Prefix rearrangements,Circle packing,Sorting permutations,Genome rearrangements,Polynomial-time approximation scheme,Genome rearrangement,Approximation algorithms,Reversals,Diameter,Online algorithms,Container Relocation Problem,Two-dimensional Knapsack,Computational Biology
Miyazawa, F.K.;Miyazawa, F.K.;Connected facility location problem,Geometric problem,Polynomial-time approximation scheme,Prize-collecting;strong Nash equilibrium,in-network aggregation,square packing,price of anarchy,Sphere packing,routing algorithm,wireless sensor networks,rectangle packing,Competitive ratio,Genetic algorithm,Selfish bin packing,static equilibrium of rigid bodies,Circle packing,two-dimensional knapsack problem,network lifetime,Nash equilibrium,Polynomial-time approximation scheme,Steiner tree problem,Online algorithms,Cargo horizontal stability,two-dimensional packing problem,Two-dimensional Knapsack
Xavier, E.C.;Xavier, E.C.;;Exact algorithms,And phrases Steiner Cycle,task scheduling,Lower bounds,Sphere packing,Less-than-Truckload,data grids,approximation algorithms,Introductory Programming,Competitive ratio,C,Blocks Relocation Problem,Controlled Experiment,Circle packing,data replication,CS1,Python,Pickup-and-Delivery,Polynomial-time approximation scheme,Routing,Online algorithms,Container Relocation Problem,Two-dimensional Knapsack
Wiederhecker, G.S.;Wiederhecker, G.S.;;
Dainese, P.;Dainese, P.;Silicon Photonics,Lifetime,Free Carriers;Semiconductor,Two-photon absorption,Free-carrier generation,Free-carrier recombination,Silicon photonics
Alegre, T.P.M.;Alegre, T.P.M.;;
Vargas-Munoz, J.E.;Vargas-Munoz, J.E.;Contextual classification,Image foresting transform,Superpixel,Markov random fields;Image foresting transform,spanning forests,connectivity function,superpixel/supervoxel segmentation,mixed seed sampling
Chowdhury, A.S.;Chowdhury, A.S.;;Image foresting transform,spanning forests,connectivity function,superpixel/supervoxel segmentation,mixed seed sampling
Alexandre, E.B.;Alexandre, E.B.;;Image foresting transform,spanning forests,connectivity function,superpixel/supervoxel segmentation,mixed seed sampling
Vechiatto Miranda, P.A.;Vechiatto Miranda, P.A.;;Image foresting transform,spanning forests,connectivity function,superpixel/supervoxel segmentation,mixed seed sampling
Falcao, A.X.;Falcao, A.X.;Differential Image Foresting Transform,Image foresting transform,Superpixel,Contextual classification,negative mining,Image Foresting Transform,Markov random fields,face recognition,superpixels,convolutional networks;Image foresting transform,spanning forests,Auto Encoder Neural Network,Visual Analytics,Semi Supervised Learning,Interactive Label Propagation,connectivity function,superpixel/supervoxel segmentation,mixed seed sampling
Dourado, I.C.;Dourado, I.C.;;Early fusion,Multimodal retreival,Graph-based fusion,MediaEval,Event prediction,Rank aggregation,Graph-based rank fusion,Flood detection,Graph embedding,Content-based retrieval,Image representation
Pedronette, D.C.G.;Pedronette, D.C.G.;re-ranking,heterogeneous,OpenCL,Unsupervised learning,sorting algorithms,Content-based image retrieval,parallelization,CBIR,Rank diffusion;Graph-based fusion,Rank aggregation,Content-based retrieval,Multimodal retreival
Do Rosario, V.M.;Do Rosario, V.M.;IoT,Constrained Devices,Fog Computing,Virtual Machines;Cloud-assisted translation,JIT Compilation,Optimization,Emulation,RISCV,Virtual Machines,deep learning,Fog-assisted translation,multi-lane,CNN,Interpreter,Region Formation Techniques,Dynamic translation,Virtual machines,Fog computing,Capsule network,Timing side-channel,Internet of Things
Borin, E.;Borin, E.;re-ranking,IoT,heterogeneous,Constrained Devices,OpenCL,Fog Computing,Virtual Machines,Internet-of-Things,sorting algorithms,virtual machines,parallelization,CBIR,virtual ISA;Cloud-assisted translation,Optimization,Emulation,RISCV,Virtual Machines,deep learning,Common mid point,Dynamic translation,vectorization,RISC-V,AVX-512,Timing side-channel,cryptography,workloads,post-quantum,OpenCL,Fog-assisted translation,multi-lane,Seismic Processing,Aws,Virtual machines,secure implementation,Capsule network,CRS,Binary translation,IoT,JIT Compilation,Cloud,GPU seismic eficiency,performance evaluation,CUDA,Platform modeling,graph partitioning,GPU seismic performance,Seismic processing,Region Formation Techniques,CMP,CPU,Resource-constrained devices,OpenMP,LLVM,OpenACC,Cloud computing,convolutional neural networks,Processing cost trade-off,Feedback Directed Optimization,CNN,Interpreter,benchmarking,Economics,Distributed computing,Common Reflection Surface,Fog computing,Internet of Things
Breternitz, M.;Breternitz, M.;;CNN,deep learning,Capsule network,multi-lane
Lucena, O.;Lucena, O.;Skin detection,Performance Improvement,Face detection,Post-processing;Convolutional neural network (CNN),Skull-stripping,Silver standard masks,Data augmentation
Souza, R.;Souza, R.;;Max-tree,Convolutional neural network (CNN),Cine FSE imaging,NLI,Semantic relatedness,Carotid artery,Textual inference,Portuguese,Data augmentation,Skull-stripping,Tie-zone watershed,Open corpus,Silver standard masks
Rittner, L.;Rittner, L.;magnetic resonance imaging,cine FSE,Diffusion tensor imaging,max-tree,carotid artery imaging,image segmentation,watershed transform,carotid artery segmentation,image processing,carotid artery distensibility;Max-tree,Carotid artery,MR imaging,Ischemic stroke,White matter hyperintensity,Systematic literature review,Silver standard masks,Motion Artifacts,Neuroimaging,Cine FSE imaging,Optical Flow,Magnetic resonance imaging,Data augmentation,Lucas-Kanade Technique,Magnetic Resonance Imaging,Tie-zone watershed,Deep Learning,Convolutional neural network (CNN),Lesion segmentation,Mathematical Morphology,Tensorial Lucas-Kanade Technique,Texture features,V-Net,Tensorial Morphological Gradient,Segmentation,Deep learning,Corpus callosum,Perfusion,Tensorial Algebra,Skull-stripping,Quality screening,U-Net
Frayne, R.;Frayne, R.;cine FSE,max-tree,carotid artery imaging,watershed transform,carotid artery segmentation,carotid artery distensibility;Max-tree,Convolutional neural network (CNN),Cine FSE imaging,Carotid artery,MR imaging,White matter hyperintensity,Data augmentation,Texture features,Skull-stripping,Segmentation,Tie-zone watershed,Silver standard masks
Lotufo, R.;Lotufo, R.;;Max-tree,Motion Artifacts,Convolutional neural network (CNN),Cine FSE imaging,Neuroimaging,Carotid artery,MR imaging,White matter hyperintensity,Data augmentation,Texture features,Magnetic Resonance Imaging,Skull-stripping,Segmentation,Tie-zone watershed,Quality screening,Silver standard masks,Deep Learning
Alic, A.S.;Alic, A.S.;;
Almeida, J.;Almeida, J.;;
Aloisio, G.;Aloisio, G.;;
Silva, P.;Silva, P.;;
Vieira, M.;Vieira, M.;Software security,Benchmarking,Static analysis tools,Cryptography;
Muñoz, J.A.V.;Muñoz, J.A.V.;;Genetic programming,Distance learning,Nearest neighbors graph,Graph topological features,Nearest neighbor search
Da Torres, R.S.;Da Torres, R.S.;;Genetic programming,Distance learning,Nearest neighbors graph,Graph topological features,Nearest neighbor search
Queiroz, T.A.;Queiroz, T.A.;;two-dimensional packing problem,static equilibrium of rigid bodies,two-dimensional knapsack problem,Cargo horizontal stability
Bracht, E.C.;Bracht, E.C.;;two-dimensional packing problem,static equilibrium of rigid bodies,two-dimensional knapsack problem,Cargo horizontal stability
Da Silva Vasconcelos, R.C.;Da Silva Vasconcelos, R.C.;;Fingerprint Segmentation,Directional Information,Oriented Pattern,error metrics,Biometric Systems,biometric systems,fingerprint quality,directional information
Pedrini, H.;Pedrini, H.;Cut detection,Weber's Law,Shot boundary,Color information,Texture descriptor,Facial images,Geometric descriptor,Anomalous Events,Fiducial points,Adaptive threshold,Surveillance Systems,Video Analysis,Image similarity,Gender recognition,Violent Detection,Video analysis,Face detection,Video summarization;Abnormal event detection,error metrics,Interest points,Biometric Systems,fiducial landmarks,Image segmentation,fall detection,Quality,Video stabilization,Action Recognition,facial expression,Data augmentation,density map,Pedestrian Detection,Syndrome recognition,Oriented Pattern,Co-occurrence matrices,optical character recognition,Motion estimation,Video shot boundary,Genetic disorders,Spatio-temporal features,Cut detection,Shot boundary,Contrast enhancement,Geometric features,Motion energy image,fingerprint quality,Visual rhythm,Particle swarm optimization,Handheld camera,Geometric descriptor,Data Rendering,Deep features,Web-based Interactive Visualization,emotion recognition,Histogram equalization,biometric systems,Age estimation,Video analysis,Fingerprint images,Video keyframes,pollen classification,Multi-stream Neural Network,Texture,Fuzzy threshold,Shearlets,Palynology,Image inpainting,Action recognition,Deep learning,Accuracy metrics,Image thresholding,Video processing,multi-classifiers,Image analysis,Directional Information,Hierarchical image segmentation,multi-stream,high level features,Local features combination,Contourlets,Gigapixel image,image descriptors,classifier ensemble,optical flow,projection techniques,Fitness function,document analysis,Heart rhythm,Trajectory smoothing,crowd counting,Electrocardiogram signals,Human action classification,script systems,deep learning,Optical flow,Volume rendering,Facial patterns,Motion,Surface approximation,Signal classification,convolutional neural network,Video Representation,Autoencoder,Content indexing,Medical Images,Qualitative evaluation,Medical images,Patch graph,occlusion,Texture mapping,Remote Medical System,Directional information,feature descriptors,Triangular meshes,directional information,Video summarization,medical image visualization,Fingerprint Segmentation,Bit planes,Multiresolution Analysis,Point cloud,handwritten text,volume rendering
Ttito, D.;Ttito, D.;;convolutional neural network,deep learning,crowd counting,density map
Quispe, R.;Quispe, R.;;convolutional neural network,deep learning,crowd counting,density map
Rivera, A.R.;Rivera, A.R.;expression recognition,Face descriptor,autoencoder,bone suppression,edge pattern,deep learning,probabilistic models,semi-supervised learning,lung cancer,false positive reduction,generative models,pulmonary nodule detection,residual learning,local pattern,clustering,3D convolution neural networks,convolution neural network,face recognition;deep learning,action recognition,convolutional neural network,density map,neural networks,crowd counting
