ID;Label;KeywordsB2018;KeywordsA2018
Brizuela Pineda, I.A.;Brizuela Pineda, I.A.;;Average brightness,Contrast enhancement,Loss of information,Limited contrast,Equalization
Medina Caballero, R.D.;Medina Caballero, R.D.;;Average brightness,Contrast enhancement,Loss of information,Limited contrast,Equalization
Cáceres Silva, J.J.;Cáceres Silva, J.J.;;Average brightness,Contrast enhancement,Loss of information,Limited contrast,Equalization
Mello Román, J.C.;Mello Román, J.C.;;mathematical morphology,Average brightness,Contrast enhancement,multiscale top-hat transform,Loss of information,mean brightness,Limited contrast,Equalization,structuring elements,Image enhancement
Vázquez Noguera, J.L.;Vázquez Noguera, J.L.;;Average brightness,Contrast enhancement,Loss of information,Limited contrast,Equalization
Lopez-Pires, F.;Lopez-Pires, F.;Optimization,Elastic voice over IP,Multi-Objective Evolutionary Algorithm,Cloud Pricing,Smart City Logistics,Evaluation Framework,Dynamic Environments,Infrastructure-as-a-service,Service Measurement Index,OpenStack,Auction-based Resource Provisioning,Platform as a Service,Multi-Objective Optimization,ISO 9126,Kamailio,Urban Goods Movement,Spot Instances,Genetic Algorithm,Multi-Objective Maximum Diversity,Virtual Machine Placement,Cloud Brokering,Multi-Objective Maximum Average Diversity,City Distribution Centers,Workload Generation,Prediction,Cloud Computing,Two-Echelon Vehicle Routing Problem;Power Consumption,Green Cloud Computing,Infrastructure-as-a-Service,Virtual Machine Placement
Baran, B.;Baran, B.;Optimization,Multi-Objective Evolutionary Algorithm,Cloud Pricing,Smart City Logistics,monitoring wells,Dynamic Environments,Auction-based Resource Provisioning,optimization,Multi-Objective Optimization,leakage,Urban Goods Movement,Spot Instances,Genetic Algorithm,Multi-Objective Maximum Diversity,Virtual Machine Placement,Cloud Brokering,Multi-Objective Maximum Average Diversity,City Distribution Centers,Workload Generation,Prediction,Cloud Computing,Two-Echelon Vehicle Routing Problem;Power Consumption,Green Cloud Computing,clouds,Optical fiber networks,Infrastructure-as-a-Service,virtual private networks,network virtualization,Virtual Machine Placement,optimization,virtual optical network embedding
Pereira, C.;Pereira, C.;;Power Consumption,Green Cloud Computing,Infrastructure-as-a-Service,Virtual Machine Placement
Velazquez, M.;Velazquez, M.;;Power Consumption,Green Cloud Computing,Infrastructure-as-a-Service,Virtual Machine Placement
Gonzalez, O.;Gonzalez, O.;Fixed switching frequency,Predictive control,Predictive current control,Multiphase induction generator,Multiphase machine,Kalman filter,Wind energy conversion systems;Power Consumption,Green Cloud Computing,Multiphase induction machine,Infrastructure-as-a-Service,Model-based predictive control,Power electronics,Virtual Machine Placement,Six-phase drives
Arzamendia, M.;Arzamendia, M.;quadrotor,Ontology,Intelligent transportation systems,Travelling Salesman Problem (TSP,control theory,Distributed System (DS),quaternions,),Collaboration,Environmental Monitoring,visual inspection,Statistical data analysis,aerial electrical lines,Distributed systems,Genetic Algorithms,Autonomous Surface Vehicles (ASV);Distributed system,Autonomous surface vehicles,Hamiltonian circuits,Environmental monitoring,Autonomous surface vehicle,Genetic algorithms,Autonomous Surface Vehicle,Eulerian Circuits,Eulerian circuits,Genetic Algorithm,Traveling salesman problem,Coverage path planning,Coverage Path Planning,Genetic algorithm
Espartza, I.;Espartza, I.;;Hamiltonian circuits,Autonomous surface vehicle,Eulerian circuits,Coverage path planning,Genetic algorithm
Reina, D.G.;Reina, D.G.;Travelling Salesman Problem (TSP,Distributed System (DS),),Environmental Monitoring,Genetic Algorithms,Autonomous Surface Vehicles (ASV);Distributed system,Autonomous surface vehicles,Hamiltonian circuits,Environmental monitoring,Autonomous surface vehicle,Genetic algorithms,Autonomous Surface Vehicle,Eulerian Circuits,Eulerian circuits,Genetic Algorithm,Traveling salesman problem,Coverage path planning,Coverage Path Planning,Genetic algorithm
Toral, S.L.;Toral, S.L.;Travelling Salesman Problem (TSP,Distributed System (DS),),Environmental Monitoring,Genetic Algorithms,Autonomous Surface Vehicles (ASV);Distributed system,Autonomous surface vehicles,Hamiltonian circuits,Environmental monitoring,Autonomous surface vehicle,Genetic algorithms,Eulerian circuits,Traveling salesman problem,Coverage path planning,Genetic algorithm
Gregor, D.;Gregor, D.;Predictive control,Travelling Salesman Problem (TSP,SCADA,Multiphase induction generator,Gateway,Ontology,IED,Genetic Algorithms,Autonomous Surface Vehicles (ASV),Intelligent transportation systems,Electrical Substations,Collaboration,Statistical data analysis,IEC 60870-5-101,Matrix converters,Distributed System (DS),Renewable energy systems,),Environmental Monitoring,IEC 61850,Distributed systems;Distributed system,Autonomous surface vehicles,Hamiltonian circuits,Environmental monitoring,Autonomous surface vehicle,Genetic algorithms,Autonomous Surface Vehicle,Eulerian Circuits,Eulerian circuits,Genetic Algorithm,Traveling salesman problem,Coverage path planning,Coverage Path Planning,Genetic algorithm
Luis Vázquez Noguera, J.;Luis Vázquez Noguera, J.;;mathematical morphology,multiscale top-hat transform,mean brightness,structuring elements,Image enhancement
Legal-Ayala, H.;Legal-Ayala, H.;;Particle Swarm Optimization,Scatter Search,signature,mathematical morphology,Image Registration,multiscale top-hat transform,feature extraction,Optimiza- tion Algorithms.,Contour,mean brightness,shape representation-alignment,Mutual Information,structuring elements,Image enhancement
Moré, L.;Moré, L.;;mathematical morphology,multiscale top-hat transform,mean brightness,structuring elements,Image enhancement
Gavilan, F.;Gavilan, F.;Predictive current control,Matrix converters,Predictive control,Fixed-frequency modulation,SiC-mosfet technology,Multiphase induction generator,Renewable energy systems,power control,Matrix converter,predictive control,renewable energy systems;Total Harmonic Distortion,Model Predictive Control,Current Control,Optimisation,Matrix converter
Toledo, S.;Toledo, S.;Predictive current control,IED,Multi-modular matrix converter,Fixed-frequency modulation,SiC-mosfet technology,SCADA,power control,Electrical Substations,wind generation,IEC 61850,IEC 60870-5-101,Gateway,Matrix converter,predictive control,renewable energy systems,multiphase generator;Total Harmonic Distortion,Model Predictive Control,Current Control,Optimisation,Matrix converter
Rivera, M.;Rivera, M.;Predictive current control,Predictive control,Fixed-frequency modulation,Multiphase induction generator,Kalman filter,Multilevel converters,Multi-modular matrix converter,SiC-mosfet technology,wind generation,Active power filters,predictive control,multiphase generator,switcher of redundant vectors,Model based predictive control,Multiphase machine,Reactive power compensation,cascade H-bridge converter,renewable energy systems,Fixed switching frequency,Matrix converters,Renewable energy systems,power control,Control techniques,Neutral point converters,Matrix converter,Cascade H-bridge converter;Total Harmonic Distortion,Model Predictive Control,Current Control,Optimisation,Matrix converter
Maqueda, E.;Maqueda, E.;Predictive current control,Matrix converters,Predictive control,SiC-mosfet technology,Multiphase induction generator,Renewable energy systems,Matrix converter;Total Harmonic Distortion,Model Predictive Control,Current Control,Optimisation,Matrix converter
Gregor, R.;Gregor, R.;Predictive current control,Predictive control,Travelling Salesman Problem (TSP,SCADA,Multiphase induction generator,Kalman filter,Gateway,IED,Multi-modular matrix converter,wind generation,predictive control,Genetic Algorithms,Autonomous Surface Vehicles (ASV),multiphase generator,Model based predictive control,Multiphase machine,Electrical Substations,Reactive power compensation,Wind energy conversion systems,IEC 60870-5-101,Fixed switching frequency,Distributed System (DS),),Environmental Monitoring,IEC 61850,Cascade H-bridge converter;THD minimization,Model-based predictive control,model predictive control,Digital Photogrammetry,Active power filter,Six-phase drives,Unmanned Aerial Vehicle,cascaded H-bridge power converter,H-bridge converter,Photovoltaics,Aerial Photogrammetry,Maximum Power Point Tracking,Power electronics,Altitude Tracking,3D Reconstruction,Uncertainties,Lyapunov,Attitude Tracking,Total Harmonic Distortion,Essential matrix,Super-twisting Algorithm,Optimisation,Point Cloud,Multiphase induction machine,Global Maximum Power Point,DC-AC Converters,fixed switching frequency.,Model Predictive Control,Current Control,Finite-time Convergence,Second Order Sliding Mode,asymmetric inverters,finite state model predictive control,current control,Epipolar geometry,efficiency,Matrix converter,inverters
Paiva, E.;Paiva, E.;;fixed-wing,unmanned aerial vehicle (UAV),vertical takeoff and landing (VTOL),Hybrid UAV mathematical model,tri-rotor
Llano, M.;Llano, M.;;fixed-wing,unmanned aerial vehicle (UAV),vertical takeoff and landing (VTOL),Hybrid UAV mathematical model,tri-rotor
Rodas, J.;Rodas, J.;Predictive current control,Predictive control,Multiphase induction generator,Kalman filter,Ontology,Multi-modular matrix converter,SiC-mosfet technology,wind generation,Active power filters,predictive control,multiphase generator,switcher of redundant vectors,Intelligent transportation systems,Model based predictive control,Multiphase machine,Collaboration,Statistical data analysis,Wind energy conversion systems,cascade H-bridge converter,Fixed switching frequency,Distributed systems,Matrix converter,Cascade H-bridge converter;fixed-wing,Model-based predictive control,model predictive control,Digital Photogrammetry,unmanned aerial vehicle (UAV),Active power filter,Six-phase drives,Unmanned Aerial Vehicle,H-bridge converter,Photovoltaics,Aerial Photogrammetry,Maximum Power Point Tracking,Power electronics,Altitude Tracking,3D Reconstruction,Uncertainties,Hybrid UAV mathematical model,Lyapunov,Attitude Tracking,Essential matrix,Super-Twisting Algorithm,Quadrotor,Super-twisting Algorithm,vertical takeoff and landing (VTOL),Point Cloud,Multiphase induction machine,Global Maximum Power Point,Finite-time Convergence,Second Order Sliding Mode,current control,Position and Attitude Tracking,Epipolar geometry,tri-rotor
Rodriguez-Pineiro, J.;Rodriguez-Pineiro, J.;;fixed-wing,Aerial Photogrammetry,Essential matrix,Digital Photogrammetry,unmanned aerial vehicle (UAV),Epipolar geometry,3D Reconstruction,vertical takeoff and landing (VTOL),Hybrid UAV mathematical model,Point Cloud,tri-rotor
Gomez-Redondo, M.;Gomez-Redondo, M.;;fixed-wing,Aerial Photogrammetry,Essential matrix,Digital Photogrammetry,unmanned aerial vehicle (UAV),Epipolar geometry,3D Reconstruction,vertical takeoff and landing (VTOL),Hybrid UAV mathematical model,Point Cloud,tri-rotor
Fretes, H.;Fretes, H.;;Essential matrix,Aerial Photogrammetry,Digital Photogrammetry,Epipolar geometry,3D Reconstruction,Point Cloud
Espinosa, E.;Espinosa, E.;;THD minimization,Experimental material management,DC-AC Converters,asymmetric inverters,Experimental replication,Experimental software engineering,efficiency,Experimental material,inverters
Melin, P.;Melin, P.;;THD minimization,DC-AC Converters,asymmetric inverters,efficiency,inverters
Guzman, J.;Guzman, J.;;THD minimization,DC-AC Converters,asymmetric inverters,efficiency,inverters
Espinoza, J.;Espinoza, J.;;THD minimization,DC-AC Converters,asymmetric inverters,efficiency,inverters
Kehler, E.;Kehler, E.;;Artificial Intelligence,Unsupervised learning,Open Contracting Data Standard,Open data,Anomaly detection
Paciello, J.;Paciello, J.;lstm,Power distribution network,deep learning,Many-Objective Optimization,Multiobjective Optimization Problems,Multi-Objective Ant Colony System (MOACS),classification,Peer-to-Peer Systems,Metaheuristics,Artificial Intelligence,Quality of Service (QoS),Dimensionality reduction,machine learning,Multi-Objective Optimization,Grid Computing,Linear genetic programming,Energy forecasting,Non-intrusive Computing,Genetic programming,Routing and Wavelength Assignment (RWA),Wavelength Division Multiplexing (WDM);Artificial Intelligence,Unsupervised learning,Open Contracting Data Standard,Open data,Anomaly detection
Pane, J.;Pane, J.;;Artificial Intelligence,Unsupervised learning,Open Contracting Data Standard,Open data,Anomaly detection
Villagra, M.;Villagra, M.;combinatorial optimization,multiobjective optimization,quantum adiabatic computing;One-sided error,Quantum automata,Bounded error,Polyomino tilings,Tromino,Bounded-error,Stochastic language,Affine automata,Time-dependent unitary evolution,Quantum finite automata,Aztec rectangle,State complexity,Efficient tilings,Probabilistic automata,Claw-free graphs,Aztec diamond,Cutpoint language,NP-completeness,Quantum computing
Acuña, J.M.B.;Acuña, J.M.B.;;Retail,R tool,Transactional databases,Association rules algorithm,Data mining
Cabañas, C.A.P.;Cabañas, C.A.P.;;Retail,R tool,Transactional databases,Association rules algorithm,Data mining
García-Díaz, M.E.;García-Díaz, M.E.;;Retail,R tool,Transactional databases,Association rules algorithm,Data mining
Quiñonez, B.;Quiñonez, B.;;Map-Elites,Feature Selection,Data Mining,Machine Learning,Combinatorial Optimization
Núñez-Castillo, C.;Núñez-Castillo, C.;;Map-Elites,Feature Selection,Data Mining,Machine Learning,Combinatorial Optimization
von Lücken, C.;von Lücken, C.;e-Learning,Clustering algorithms,Sequence of educational content,Ant Colony Optimization;evolutionary algorithms,many-objective evolutionary algorithms,many-objective optimization
Brizuela, C.;Brizuela, C.;Spectral clustering,Dimensionality reduction,Many-objective optimization,Multi-Objective Evolutionary Algorithms,Parallel evolutionary algorithms,Principal component analysis,Multi-objective evolutionary algorithms;evolutionary algorithms,many-objective evolutionary algorithms,many-objective optimization
Akagi, J.T.;Akagi, J.T.;;Aztec diamond,NP-completeness,Aztec rectangle,Polyomino tilings,Tromino,Efficient tilings,Claw-free graphs
Gaona, C.F.;Gaona, C.F.;;Aztec diamond,NP-completeness,Aztec rectangle,Polyomino tilings,Tromino,Efficient tilings,Claw-free graphs
Mendoza, F.;Mendoza, F.;;Aztec diamond,NP-completeness,Aztec rectangle,Polyomino tilings,Tromino,Efficient tilings,Claw-free graphs
Saikia, M.P.;Saikia, M.P.;;Aztec diamond,NP-completeness,Aztec rectangle,Polyomino tilings,Tromino,Efficient tilings,Claw-free graphs
Ayala, M.;Ayala, M.;Fixed switching frequency,Predictive control,Predictive current control,Multiphase induction generator,Multiphase machine,Kalman filter,Wind energy conversion systems;Multiphase induction machine,Attitude Tracking,Model-based predictive control,fixed switching frequency.,Finite-time Convergence,Power electronics,finite state model predictive control,Altitude Tracking,Second Order Sliding Mode,Active power filter,Six-phase drives,Super-twisting Algorithm,Uncertainties,Unmanned Aerial Vehicle,cascaded H-bridge power converter,Lyapunov
Doval-Gandoy, J.;Doval-Gandoy, J.;;Power electronics,Multiphase induction machine,Model-based predictive control,Six-phase drives
Mendez, R.;Mendez, R.;;Color spaces,Multiscale mathematical morphology,Color images,Ordering methods,Image enhancement
Cardozo, R.;Cardozo, R.;;Color spaces,Multiscale mathematical morphology,Color images,Ordering methods,Image enhancement
Noguera, J.L.V.;Noguera, J.L.V.;Entropy,mathematical morphology,Histogram equalization,top-hat transform,Image Processing,Machine Learning,Color Images,SMPSO,thermal images,Binarization,Loewner Order,Mathematical modeling,Filters,Morphological Mathematics,Contrast Enhancement,Melanoma,Dilation,mean brightness,CLAHE,Morphological operators,Erosion,Automatic Diagnosis,Multi-objective Optimization,Meteorological measurements,Contrast enhancement,Plateau limit,SSIM,Brightness preservation;Color spaces,Multiscale mathematical morphology,Color images,Ordering methods,Image enhancement
Grillo, S.;Grillo, S.;;Color spaces,Multiscale mathematical morphology,Color images,Ordering methods,Image enhancement
Kali, Y.;Kali, Y.;;Attitude Tracking,Finite-time Convergence,Super-Twisting Algorithm,Altitude Tracking,Second Order Sliding Mode,Quadrotor,Position and Attitude Tracking,Super-twisting Algorithm,Unmanned Aerial Vehicle,Uncertainties,Lyapunov
Saad, M.;Saad, M.;;Attitude Tracking,Finite-time Convergence,Super-Twisting Algorithm,Altitude Tracking,Second Order Sliding Mode,Quadrotor,Position and Attitude Tracking,Super-twisting Algorithm,Unmanned Aerial Vehicle,Uncertainties,Lyapunov
Alqaisi, W.;Alqaisi, W.;;Finite-time Convergence,Super-Twisting Algorithm,Quadrotor,Position and Attitude Tracking,Unmanned Aerial Vehicle
Benjelloun, K.;Benjelloun, K.;;Finite-time Convergence,Super-Twisting Algorithm,Quadrotor,Position and Attitude Tracking,Unmanned Aerial Vehicle
Munoz, J.;Munoz, J.;;Photovoltaics,Global Maximum Power Point,Maximum Power Point Tracking
Aliaga, R.;Aliaga, R.;;Photovoltaics,Global Maximum Power Point,Maximum Power Point Tracking
Gaisse, P.;Gaisse, P.;;Photovoltaics,Global Maximum Power Point,Maximum Power Point Tracking
Renault, A.;Renault, A.;Fixed switching frequency,switcher of redundant vectors,Predictive control,Model based predictive control,Active power filters,Reactive power compensation,cascade H-bridge converter,predictive control,Cascade H-bridge converter;fixed switching frequency.,model predictive control,finite state model predictive control,current control,Active power filter,cascaded H-bridge power converter,H-bridge converter
Comparatore, L.;Comparatore, L.;Fixed switching frequency,switcher of redundant vectors,Predictive control,Multi-modular matrix converter,Model based predictive control,wind generation,Active power filters,Reactive power compensation,cascade H-bridge converter,predictive control,Cascade H-bridge converter,multiphase generator;fixed switching frequency.,model predictive control,finite state model predictive control,current control,Active power filter,cascaded H-bridge power converter,H-bridge converter
Pacher, J.;Pacher, J.;switcher of redundant vectors,cascade H-bridge converter,Active power filters,predictive control;fixed switching frequency.,model predictive control,finite state model predictive control,current control,Active power filter,cascaded H-bridge power converter,H-bridge converter
Aranda, E.;Aranda, E.;;
Vazquez, J.L.;Vazquez, J.L.;;Contrast Improvement,SMPSO,Multi-objective Optimization,Local Entropy,CLAHE,SSIM
Villalba, C.;Villalba, C.;;
Adriana Coronel, S.;Adriana Coronel, S.;;Contrast Improvement,SMPSO,Multi-objective Optimization,Local Entropy,CLAHE,SSIM
Monserrat Mora, B.;Monserrat Mora, B.;;Contrast Improvement,SMPSO,Multi-objective Optimization,Local Entropy,CLAHE,SSIM
More, L.G.;More, L.G.;Entropy,SMPSO,Contrast Enhancement,Multi-objective Optimization,CLAHE,SSIM;Contrast Improvement,SMPSO,Multi-objective Optimization,Local Entropy,CLAHE,SSIM
Pinto-Roa, D.;Pinto-Roa, D.;;Particle Swarm Optimization,Contrast Improvement,SMPSO,Scatter Search,Image Registration,Multi-objective Optimization,Optimiza- tion Algorithms.,Local Entropy,CLAHE,SSIM,Mutual Information
Marin, S.T.;Marin, S.T.;;Genetic Algorithm,Coverage Path Planning,Autonomous Surface Vehicle,Eulerian Circuits
Tawfik, H.;Tawfik, H.;;Genetic Algorithm,Coverage Path Planning,Autonomous Surface Vehicle,Eulerian Circuits
Yakaryılmaz, A.;Yakaryılmaz, A.;;One-sided error,Quantum automata,Stochastic language,Affine automata,Probabilistic automata,State complexity,Bounded-error
Jacome-Guerrero, S.P.;Jacome-Guerrero, S.P.;;MDE,models,Model Driven Engineering,software development tools,DSL
Ferreira, M.;Ferreira, M.;;MDE,models,Model Driven Engineering,software development tools,DSL
Corral, A.;Corral, A.;MDE,Model-driven engineering,Metrics,Tourism,Customization,ISO/IEC 9126,Usability,Ecore,DSL;MDE,models,Model Driven Engineering,software development tools,DSL
Giangreco-Maidana, A.J.;Giangreco-Maidana, A.J.;;shape representation-alignment,feature extraction,Contour,signature
Villamayor-Venialbo, W.;Villamayor-Venialbo, W.;;shape representation-alignment,feature extraction,Contour,signature
López-Pires, F.;López-Pires, F.;Optimization,Many-objective optimization,Cloud Computing Datacenters,Many-Objective Optimization,Cloud infrastructure optimisation,Resource Allocation,Interactive algorithm,Overbooking,Incremental VMP,Cloud brokerage,VMP Reconfiguration,Multi-Objective Optimization,Datacentres,Virtual Machine Placement,Experimental comparison,Memetic algorithm,Elasticity,Cloud computing,Virtual machine placement,Taxonomy,Uncertainty,Resource allocation,Online algorithms,Cloud Computing;Virtual machine placement,Overbooking,Incremental VMP,Uncertainty,VMP reconfiguration,Elasticity,Cloud computing
Benítez, L.;Benítez, L.;;Virtual machine placement,Overbooking,Incremental VMP,Uncertainty,VMP reconfiguration,Elasticity,Cloud computing
Zalimben, S.;Zalimben, S.;Optimization,Virtual machine placement,Experimental comparison,Online algorithms,Cloud computing;Virtual machine placement,Overbooking,Incremental VMP,Uncertainty,VMP reconfiguration,Elasticity,Cloud computing
Amarilla, A.;Amarilla, A.;Optimization,Virtual machine placement,Experimental comparison,Online algorithms,Cloud computing;Virtual machine placement,Overbooking,Incremental VMP,Uncertainty,VMP reconfiguration,Elasticity,Cloud computing
Dávalos, E.;Dávalos, E.;VNE,virtual network embedding,network virtualization,Virtual Optical Network Embedding,Virtual Network Embedding,Traffic Grooming,Network Virtualization,Optical Networks,ILP,multi-objective optimization;Virtual network embedding,Performance metrics,Network virtualization
Davalos, E.J.;Davalos, E.J.;;clouds,virtual private networks,Optical fiber networks,network virtualization,optimization,virtual optical network embedding
Cespedes, P.P.;Cespedes, P.P.;;Particle Swarm Optimization,Scatter Search,Image Registration,Optimiza- tion Algorithms.,Mutual Information
Gimenez, G.A.;Gimenez, G.A.;;Particle Swarm Optimization,Scatter Search,Image Registration,Optimiza- tion Algorithms.,Mutual Information
Lopez, L.;Lopez, L.;;Particle Swarm Optimization,Scatter Search,Image Registration,Optimiza- tion Algorithms.,Mutual Information
Chanatasig, H.;Chanatasig, H.;;Experimental material management,Experimental software engineering,Experimental material,Experimental replication
Díaz-Caro, A.;Díaz-Caro, A.;;Time-dependent unitary evolution,Quantum finite automata,Cutpoint language,Bounded error,Quantum computing
Herrera, F.;Herrera, F.;Neutral point converters,Multilevel converters,Control techniques;
Riveros, J.A.;Riveros, J.A.;Neutral point converters,Multilevel converters,Control techniques;
Martinez, S.F.;Martinez, S.F.;RSA,Spectrum Defragmentation,EON;
Sánchez, R.;Sánchez, R.;Linear Genetic Programming,Software Effort Estimation,COCOMO;
Von Lücken, C.;Von Lücken, C.;Spectral clustering,Dimensionality reduction,Many-objective optimization,Multi-Objective Evolutionary Algorithms,Kinect,Human-Computer Interaction,Early Childhood Education,Parallel evolutionary algorithms,Principal component analysis,visual analysis of solutions,Multi-objective evolutionary algorithms,Pre-school,Multiobjective optimization;
Prieto, A.D.F.;Prieto, A.D.F.;Multiobjective optimization,visual analysis of solutions;
Veray Aragón, A.M.F.;Veray Aragón, A.M.F.;Multiobjective optimization,visual analysis of solutions;
Chamas, N.;Chamas, N.;Overbooking,Incremental VMP,Uncertainty,Virtual Machine Placement,Cloud Computing,VMP Reconfiguration,Elasticity;
Vera, K.;Vera, K.;Multi-Objective Maximum Average Diversity,Multi-Objective Maximum Diversity,Multi-Objective Evolutionary Algorithm;
Sandoya, F.;Sandoya, F.;City Distribution Centers,Urban Goods Movement,Multi-Objective Evolutionary Algorithm,Multi-Objective Maximum Diversity,Smart City Logistics,Multi-Objective Maximum Average Diversity,Multi-Objective Optimization,Two-Echelon Vehicle Routing Problem;
Eitzen, H.;Eitzen, H.;City Distribution Centers,Urban Goods Movement,Smart City Logistics,Multi-Objective Optimization,Two-Echelon Vehicle Routing Problem;
Chicaiza, J.L.;Chicaiza, J.L.;City Distribution Centers,Urban Goods Movement,Smart City Logistics,Multi-Objective Optimization,Two-Echelon Vehicle Routing Problem;
Fogel, G.G.;Fogel, G.G.;;
Roman, J.C.M.;Roman, J.C.M.;top-hat transform,thermal images,mean brightness,mathematical morphology;
Ayala, H.L.;Ayala, H.L.;Entropy,mathematical morphology,Histogram equalization,top-hat transform,Mathematical morphology,Color Images,SMPSO,thermal images,Counting,Binarization,Filters,Mathematical modeling,Loewner Order,Morphological Mathematics,Contrast Enhancement,Dilation,mean brightness,CLAHE,Morphological operators,Segmentation,Erosion,Trypanosoma cruzi,Multi-objective Optimization,Meteorological measurements,Contrast enhancement,Chagas disease,Plateau limit,SSIM,Brightness preservation;
de Souza Relli, C.;de Souza Relli, C.;Trypanosoma cruzi,Chagas disease,Counting,Mathematical morphology,Segmentation;
Facon, J.;Facon, J.;Trypanosoma cruzi,Chagas disease,Counting,Mathematical morphology,Segmentation;
De Souza Britto, A.;De Souza Britto, A.;Trypanosoma cruzi,Chagas disease,Counting,Mathematical morphology,Segmentation;
Ruffinelli, D.;Ruffinelli, D.;Multiobjective optimization,Linear nearest neighbor,Evolutionary algorithm,LNN,Quantum circuit;
Aquino-Morínigo, P.B.;Aquino-Morínigo, P.B.;Brightness preservation,Plateau limit,Contrast enhancement,Histogram equalization;
Lugo-Solís, F.R.;Lugo-Solís, F.R.;Brightness preservation,Plateau limit,Contrast enhancement,Histogram equalization;
Reyes, J.;Reyes, J.;lstm,deep learning,classification,machine learning;
Ramirez, D.;Ramirez, D.;lstm,deep learning,classification,machine learning;
