ID;Label;KeywordsB2018;KeywordsA2018
Collarana, D.;Collarana, D.;Industry 4.0,RDF-Molecule,AutomationML,Semantic data integration,RDF,Knowledge graph,Integration on demand;Knowledge graphs,RDF,RDF molecules,Data integration
Galkin, M.;Galkin, M.;Enterprise information systems,Linked enterprise data,Semantic web technologies,RDF-Molecule,Enterprise knowledge graphs,RDF,Knowledge graph,Integration on demand;Knowledge graphs,RDF,RDF molecules,Data integration
Lange, C.;Lange, C.;RDF,RDF-Molecule,Knowledge graph,Integration on demand;Knowledge graphs,RDF,RDF molecules,Data integration
Gangemi, A.;Gangemi, A.;;
Navigli, R.;Navigli, R.;;
Hollink, L.;Hollink, L.;;
Tordai, A.;Tordai, A.;;
Acosta, M.;Acosta, M.;Crowd Knowledge,RDF data,Hybrid System,Crowd knowledge,SPARQL query,Query Execution,RDF Data,Hybrid system,Crowdsourcing,SPARQL Query,Completeness model,Query execution,Microtasks,Completeness Model;
Simperl, E.;Simperl, E.;Crowd Knowledge,RDF data,Hybrid System,Crowd knowledge,SPARQL query,Query Execution,RDF Data,Hybrid system,Crowdsourcing,SPARQL Query,Completeness model,Query execution,Microtasks,Completeness Model;
Flöck, F.;Flöck, F.;Crowd Knowledge,RDF data,Hybrid System,Crowd knowledge,SPARQL query,Query Execution,RDF Data,Hybrid system,Crowdsourcing,SPARQL Query,Completeness model,Query execution,Microtasks,Completeness Model;
Pasarella, E.;Pasarella, E.;;
Zoltan, C.;Zoltan, C.;;
Montoya, G.;Montoya, G.;Source selection,Query decomposition,Fragment replication,Linked data,Federated query processing;
Skaf-Molli, H.;Skaf-Molli, H.;Source selection,Query decomposition,Fragment replication,Linked data,Federated query processing;
Molli, P.;Molli, P.;Source selection,Query decomposition,Fragment replication,Linked data,Federated query processing;
Sure-Vetter, Y.;Sure-Vetter, Y.;Semantic similarity measures,Data-driven tasks,Knowledge graph;
Morales, C.;Morales, C.;;
Scerri, S.;Scerri, S.;Enterprise knowledge graphs,Enterprise information systems,Linked enterprise data,Semantic web technologies;
Traverso-Ribón, I.;Traverso-Ribón, I.;Semantic similarity,Relation discovery,Graph partitioning;
Goncalves, M.;Goncalves, M.;;
Mendoza, J.N.;Mendoza, J.N.;;
Bizer, C.;Bizer, C.;;
Dong, L.;Dong, L.;;
Ilyas, I.;Ilyas, I.;;
Traverso, I.;Traverso, I.;Semantic similarity measures,Data-driven tasks,Knowledge graph;
Kämpgen, B.;Kämpgen, B.;Semantic similarity measures,Data-driven tasks,Knowledge graph;
Rengifo, P.;Rengifo, P.;;
Rodríguez, D.A.;Rodríguez, D.A.;;
Martínez, I.C.;Martínez, I.C.;;
Castillo, S.;Castillo, S.;;
Palma, G.;Palma, G.;Semantic similarity,Relation discovery,Graph partitioning;
Breslin, J.G.;Breslin, J.G.;;
Flores, A.;Flores, A.;Semantic similarity,Relation discovery,Graph partitioning;
Perez, W.;Perez, W.;;
Tello, A.;Tello, A.;DICOM Ontology,Semantic Annotations,Web 3D-Visualizer,Volumetric Image;
Saquicela, V.;Saquicela, V.;;
La Cruz, A.;La Cruz, A.;DICOM Ontology,Semantic Annotations,Web 3D-Visualizer,Volumetric Image;
Alibrandi, S.;Alibrandi, S.;;
Bravo, S.;Bravo, S.;;
Overby, C.L.;Overby, C.L.;;
Zotkina, E.;Zotkina, E.;;
Raschid, L.;Raschid, L.;;
Vega, F.;Vega, F.;DICOM Ontology,Semantic Annotations,Web 3D-Visualizer,Volumetric Image;
Pérez, W.;Pérez, W.;DICOM Ontology,Semantic Annotations,Web 3D-Visualizer,Volumetric Image;
Folz, P.;Folz, P.;;
Haag, E.;Haag, E.;;
Thor, A.;Thor, A.;;
